"varname","simulation","year","month","biomass_tonnes_km2"
"Eup","ssp126",2020,10,12.0822212680477
"Eup","ssp126",2020,11,6.95818081528739
"Eup","ssp126",2020,12,4.78733899220876
"Eup","ssp126",2021,1,4.12365841057829
"Eup","ssp126",2021,2,2.37156913836291
"Eup","ssp126",2021,3,1.64614072743843
"Eup","ssp126",2021,4,1.11149387061354
"Eup","ssp126",2021,5,1.04813702116771
"Eup","ssp126",2021,6,2.1240062909081
"Eup","ssp126",2021,7,7.38685628946442
"Eup","ssp126",2021,8,9.60996381960093
"Eup","ssp126",2021,9,9.5588857036757
"Eup","ssp126",2021,10,9.24665717854976
"Eup","ssp126",2021,11,6.31561575077833
"Eup","ssp126",2021,12,4.01121513226489
"Eup","ssp126",2022,1,1.83407191624002
"Eup","ssp126",2022,2,1.34469468569979
"Eup","ssp126",2022,3,1.09394063206099
"Eup","ssp126",2022,4,0.994351756092212
"Eup","ssp126",2022,5,1.24519246762237
"Eup","ssp126",2022,6,3.16046745394707
"Eup","ssp126",2022,7,10.9775803603281
"Eup","ssp126",2022,8,14.5113586609989
"Eup","ssp126",2022,9,13.7904401779637
"Eup","ssp126",2022,10,11.4719040972741
"Eup","ssp126",2022,11,7.98841719163607
"Eup","ssp126",2022,12,5.17566723920705
"Eup","ssp126",2023,1,4.02297963673718
"Eup","ssp126",2023,2,2.62117303902148
"Eup","ssp126",2023,3,1.91119904315037
"Eup","ssp126",2023,4,1.81633866307309
"Eup","ssp126",2023,5,2.44005857031109
"Eup","ssp126",2023,6,6.40285097567341
"Eup","ssp126",2023,7,14.7128762367909
"Eup","ssp126",2023,8,17.4496522346294
"Eup","ssp126",2023,9,15.9704490407223
"Eup","ssp126",2023,10,13.7760664750268
"Eup","ssp126",2023,11,10.4450620043846
"Eup","ssp126",2023,12,7.00041805827751
"Eup","ssp126",2024,1,4.84422382710189
"Eup","ssp126",2024,2,3.01367403114152
"Eup","ssp126",2024,3,2.21095518396663
"Eup","ssp126",2024,4,2.44021918078174
"Eup","ssp126",2024,5,3.57451834678387
"Eup","ssp126",2024,6,7.01815660973741
"Eup","ssp126",2024,7,15.2437694350649
"Eup","ssp126",2024,8,17.8572476659488
"Eup","ssp126",2024,9,16.2529157536182
"Eup","ssp126",2024,10,14.48058387515
"Eup","ssp126",2024,11,12.168647322964
"Eup","ssp126",2024,12,8.19087892887387
"Eup","ssp126",2025,1,5.13729319761251
"Eup","ssp126",2025,2,3.21530785647401
"Eup","ssp126",2025,3,2.2345124635987
"Eup","ssp126",2025,4,2.27486312876878
"Eup","ssp126",2025,5,3.20089309587574
"Eup","ssp126",2025,6,6.43671555791832
"Eup","ssp126",2025,7,14.5817229702558
"Eup","ssp126",2025,8,16.7395210780487
"Eup","ssp126",2025,9,15.611638726277
"Eup","ssp126",2025,10,13.1339381649681
"Eup","ssp126",2025,11,9.37455208235447
"Eup","ssp126",2025,12,6.0994370006949
"Eup","ssp126",2026,1,3.79483486543092
"Eup","ssp126",2026,2,2.3154129071052
"Eup","ssp126",2026,3,1.59605379935739
"Eup","ssp126",2026,4,1.40492315577883
"Eup","ssp126",2026,5,1.73108105003294
"Eup","ssp126",2026,6,4.19270233763708
"Eup","ssp126",2026,7,11.6180379462954
"Eup","ssp126",2026,8,13.7439591239265
"Eup","ssp126",2026,9,13.7797429377262
"Eup","ssp126",2026,10,11.4044194208905
"Eup","ssp126",2026,11,7.93775118526303
"Eup","ssp126",2026,12,5.53312077883315
"Eup","ssp126",2027,1,3.97283989383613
"Eup","ssp126",2027,2,2.65993727304225
"Eup","ssp126",2027,3,1.9709537955838
"Eup","ssp126",2027,4,1.86768831760742
"Eup","ssp126",2027,5,2.37632463873571
"Eup","ssp126",2027,6,4.29843341007575
"Eup","ssp126",2027,7,10.5702520229123
"Eup","ssp126",2027,8,12.1889316997221
"Eup","ssp126",2027,9,12.2694849272914
"Eup","ssp126",2027,10,11.3460758385161
"Eup","ssp126",2027,11,8.68312424177138
"Eup","ssp126",2027,12,5.44745715021223
"Eup","ssp126",2028,1,3.72619021239967
"Eup","ssp126",2028,2,2.49000359371048
"Eup","ssp126",2028,3,2.30662692612337
"Eup","ssp126",2028,4,3.01239363625459
"Eup","ssp126",2028,5,3.40054834476552
"Eup","ssp126",2028,6,5.81715744405032
"Eup","ssp126",2028,7,14.083551579962
"Eup","ssp126",2028,8,16.3364800989612
"Eup","ssp126",2028,9,14.762699975347
"Eup","ssp126",2028,10,12.6173476091988
"Eup","ssp126",2028,11,9.07440559443205
"Eup","ssp126",2028,12,5.8574678480089
"Eup","ssp126",2029,1,3.69470664728791
"Eup","ssp126",2029,2,2.40408686482409
"Eup","ssp126",2029,3,1.98421753368335
"Eup","ssp126",2029,4,1.90134445723351
"Eup","ssp126",2029,5,2.46683356424229
"Eup","ssp126",2029,6,4.39855043885369
"Eup","ssp126",2029,7,10.3818665978535
"Eup","ssp126",2029,8,13.0618769577968
"Eup","ssp126",2029,9,12.9765465949693
"Eup","ssp126",2029,10,11.3477186945191
"Eup","ssp126",2029,11,8.01406792143115
"Eup","ssp126",2029,12,5.11889201401286
"Eup","ssp126",2030,1,2.9510720850806
"Eup","ssp126",2030,2,1.97302409546225
"Eup","ssp126",2030,3,1.44061637068174
"Eup","ssp126",2030,4,1.15903424330783
"Eup","ssp126",2030,5,1.26399945784269
"Eup","ssp126",2030,6,2.6273907398961
"Eup","ssp126",2030,7,8.75554775010448
"Eup","ssp126",2030,8,11.0588095546354
"Eup","ssp126",2030,9,10.8011339184696
"Eup","ssp126",2030,10,9.94298566495857
"Eup","ssp126",2030,11,6.76567562474852
"Eup","ssp126",2030,12,4.52548440425777
"Eup","ssp126",2031,1,3.27916779647021
"Eup","ssp126",2031,2,2.5722237974682
"Eup","ssp126",2031,3,1.81227361902688
"Eup","ssp126",2031,4,1.54297509013192
"Eup","ssp126",2031,5,1.86853791913501
"Eup","ssp126",2031,6,3.74978821838087
"Eup","ssp126",2031,7,9.80856070565195
"Eup","ssp126",2031,8,12.5130101241854
"Eup","ssp126",2031,9,12.3642271992503
"Eup","ssp126",2031,10,10.6132093956093
"Eup","ssp126",2031,11,7.26434599521092
"Eup","ssp126",2031,12,4.73719077687904
"Eup","ssp126",2032,1,2.77893611076683
"Eup","ssp126",2032,2,1.82936017649524
"Eup","ssp126",2032,3,1.41954312279833
"Eup","ssp126",2032,4,1.49708976753291
"Eup","ssp126",2032,5,2.11074102855202
"Eup","ssp126",2032,6,4.02682995302648
"Eup","ssp126",2032,7,11.5767277767033
"Eup","ssp126",2032,8,16.4329093773613
"Eup","ssp126",2032,9,16.6681715935543
"Eup","ssp126",2032,10,13.321697945068
"Eup","ssp126",2032,11,9.44222903014663
"Eup","ssp126",2032,12,6.21861830109309
"Eup","ssp126",2033,1,4.07861945874561
"Eup","ssp126",2033,2,2.84765528602838
"Eup","ssp126",2033,3,2.68785313369088
"Eup","ssp126",2033,4,2.84918010037528
"Eup","ssp126",2033,5,3.55958598634067
"Eup","ssp126",2033,6,5.64025590652679
"Eup","ssp126",2033,7,13.9593926786008
"Eup","ssp126",2033,8,17.0289738206567
"Eup","ssp126",2033,9,16.0376907741851
"Eup","ssp126",2033,10,13.8979305334923
"Eup","ssp126",2033,11,9.40909301446292
"Eup","ssp126",2033,12,6.06911709266733
"Eup","ssp126",2034,1,4.32963208373048
"Eup","ssp126",2034,2,2.61410334745383
"Eup","ssp126",2034,3,2.01595964442873
"Eup","ssp126",2034,4,1.9601257381326
"Eup","ssp126",2034,5,2.17265861089313
"Eup","ssp126",2034,6,3.9220179223982
"Eup","ssp126",2034,7,10.8009495327439
"Eup","ssp126",2034,8,12.9722883601544
"Eup","ssp126",2034,9,12.3476496369715
"Eup","ssp126",2034,10,10.5737587420769
"Eup","ssp126",2034,11,6.65862203976969
"Eup","ssp126",2034,12,4.32320379945309
"Eup","ssp126",2035,1,2.41202684744679
"Eup","ssp126",2035,2,1.57484383423372
"Eup","ssp126",2035,3,1.28239511265447
"Eup","ssp126",2035,4,1.19815451534828
"Eup","ssp126",2035,5,1.55686760301474
"Eup","ssp126",2035,6,3.37109592437171
"Eup","ssp126",2035,7,10.4265902294371
"Eup","ssp126",2035,8,12.7696994487691
"Eup","ssp126",2035,9,12.1235786589626
"Eup","ssp126",2035,10,11.3222338143658
"Eup","ssp126",2035,11,8.22280069449355
"Eup","ssp126",2035,12,5.42820246974815
"Eup","ssp126",2036,1,3.17541555929909
"Eup","ssp126",2036,2,2.18019091383295
"Eup","ssp126",2036,3,1.92314919399662
"Eup","ssp126",2036,4,2.46386396031957
"Eup","ssp126",2036,5,2.81183958362475
"Eup","ssp126",2036,6,5.42182616373864
"Eup","ssp126",2036,7,12.105512586941
"Eup","ssp126",2036,8,14.4952953877106
"Eup","ssp126",2036,9,14.1342842897493
"Eup","ssp126",2036,10,11.9479633488196
"Eup","ssp126",2036,11,8.03488807867567
"Eup","ssp126",2036,12,5.24682242049581
"Eup","ssp126",2037,1,3.49796966717925
"Eup","ssp126",2037,2,2.49671032210939
"Eup","ssp126",2037,3,1.8171990082105
"Eup","ssp126",2037,4,1.55210259263317
"Eup","ssp126",2037,5,1.73167892398769
"Eup","ssp126",2037,6,3.22705216077394
"Eup","ssp126",2037,7,9.95592465057213
"Eup","ssp126",2037,8,13.2945617373065
"Eup","ssp126",2037,9,12.9885642038869
"Eup","ssp126",2037,10,11.1677526670316
"Eup","ssp126",2037,11,7.70619838781639
"Eup","ssp126",2037,12,4.844594828744
"Eup","ssp126",2038,1,3.08539458940307
"Eup","ssp126",2038,2,2.27666041725294
"Eup","ssp126",2038,3,1.86834615447977
"Eup","ssp126",2038,4,1.61490927632317
"Eup","ssp126",2038,5,1.92143291117205
"Eup","ssp126",2038,6,3.72811828715407
"Eup","ssp126",2038,7,11.4700707193564
"Eup","ssp126",2038,8,14.2643984339976
"Eup","ssp126",2038,9,14.3557755185162
"Eup","ssp126",2038,10,13.2297324460355
"Eup","ssp126",2038,11,10.2328454575977
"Eup","ssp126",2038,12,6.48283970398266
"Eup","ssp126",2039,1,4.56298367285964
"Eup","ssp126",2039,2,2.82247854251794
"Eup","ssp126",2039,3,2.02026174995874
"Eup","ssp126",2039,4,1.82812259435259
"Eup","ssp126",2039,5,3.23742141033087
"Eup","ssp126",2039,6,5.88048457001811
"Eup","ssp126",2039,7,12.3292112737613
"Eup","ssp126",2039,8,14.583542673379
"Eup","ssp126",2039,9,13.5760857832117
"Eup","ssp126",2039,10,11.6996652171632
"Eup","ssp126",2039,11,8.10768456459635
"Eup","ssp126",2039,12,4.89644544325609
"Eup","ssp126",2040,1,2.8906843192233
"Eup","ssp126",2040,2,1.97344885043064
"Eup","ssp126",2040,3,1.39562095361549
"Eup","ssp126",2040,4,1.24591424085158
"Eup","ssp126",2040,5,1.87009969724765
"Eup","ssp126",2040,6,4.7810181079234
"Eup","ssp126",2040,7,12.7590457985182
"Eup","ssp126",2040,8,15.9809525735721
"Eup","ssp126",2040,9,15.7645498273909
"Eup","ssp126",2040,10,14.1165770621024
"Eup","ssp126",2040,11,9.68811517943873
"Eup","ssp126",2040,12,6.17685992164766
"Eup","ssp126",2041,1,4.42221816808895
"Eup","ssp126",2041,2,3.24953590035311
"Eup","ssp126",2041,3,2.55917968442662
"Eup","ssp126",2041,4,2.72230572221199
"Eup","ssp126",2041,5,3.68959473879273
"Eup","ssp126",2041,6,7.17619754311287
"Eup","ssp126",2041,7,14.1364927416409
"Eup","ssp126",2041,8,15.7771412865209
"Eup","ssp126",2041,9,14.7318578457083
"Eup","ssp126",2041,10,11.7840730481516
"Eup","ssp126",2041,11,7.98291243906143
"Eup","ssp126",2041,12,5.18153536177942
"Eup","ssp126",2042,1,3.04711466863591
"Eup","ssp126",2042,2,2.01144613188659
"Eup","ssp126",2042,3,1.60012155713862
"Eup","ssp126",2042,4,1.41243343977072
"Eup","ssp126",2042,5,1.92310856907054
"Eup","ssp126",2042,6,4.03260122045261
"Eup","ssp126",2042,7,10.5211112284331
"Eup","ssp126",2042,8,12.7830650614674
"Eup","ssp126",2042,9,12.9863814369397
"Eup","ssp126",2042,10,11.6169603378462
"Eup","ssp126",2042,11,10.6162472140291
"Eup","ssp126",2042,12,7.59773906731852
"Eup","ssp126",2043,1,4.81735684333677
"Eup","ssp126",2043,2,2.68636624132205
"Eup","ssp126",2043,3,1.84068468233686
"Eup","ssp126",2043,4,1.89497073876611
"Eup","ssp126",2043,5,2.33465830567929
"Eup","ssp126",2043,6,4.61228949206438
"Eup","ssp126",2043,7,11.8242501107195
"Eup","ssp126",2043,8,14.5814081011188
"Eup","ssp126",2043,9,13.7010697461923
"Eup","ssp126",2043,10,11.4946958412718
"Eup","ssp126",2043,11,9.57207193073291
"Eup","ssp126",2043,12,6.55100720368845
"Eup","ssp126",2044,1,4.53437872902235
"Eup","ssp126",2044,2,2.64623018136398
"Eup","ssp126",2044,3,1.88288235225106
"Eup","ssp126",2044,4,2.04969299933446
"Eup","ssp126",2044,5,3.12038290910682
"Eup","ssp126",2044,6,7.59223579682322
"Eup","ssp126",2044,7,16.3584843183977
"Eup","ssp126",2044,8,17.8094083253403
"Eup","ssp126",2044,9,16.5879544253493
"Eup","ssp126",2044,10,14.4793562885866
"Eup","ssp126",2044,11,10.9667881955496
"Eup","ssp126",2044,12,6.88105345231754
"Eup","ssp126",2045,1,5.36249129765175
"Eup","ssp126",2045,2,3.52815077353519
"Eup","ssp126",2045,3,2.78694537175298
"Eup","ssp126",2045,4,3.1686794894512
"Eup","ssp126",2045,5,3.67903739471941
"Eup","ssp126",2045,6,6.0746785923752
"Eup","ssp126",2045,7,12.945393750039
"Eup","ssp126",2045,8,15.9542262519862
"Eup","ssp126",2045,9,15.8165377238614
"Eup","ssp126",2045,10,13.5976749157689
"Eup","ssp126",2045,11,9.54075051970261
"Eup","ssp126",2045,12,6.07755504539702
"Eup","ssp126",2046,1,4.15032931167389
"Eup","ssp126",2046,2,2.51360670446848
"Eup","ssp126",2046,3,1.72995619004048
"Eup","ssp126",2046,4,1.47834746522561
"Eup","ssp126",2046,5,1.64203859438892
"Eup","ssp126",2046,6,3.53698472564325
"Eup","ssp126",2046,7,9.76376594268811
"Eup","ssp126",2046,8,12.1206194526331
"Eup","ssp126",2046,9,11.4707311428158
"Eup","ssp126",2046,10,10.4261565983113
"Eup","ssp126",2046,11,7.05722890084216
"Eup","ssp126",2046,12,4.78700662319821
"Eup","ssp126",2047,1,3.34751347213515
"Eup","ssp126",2047,2,2.31297126435587
"Eup","ssp126",2047,3,1.78130521532034
"Eup","ssp126",2047,4,2.10706846696217
"Eup","ssp126",2047,5,3.29729595709274
"Eup","ssp126",2047,6,5.69702568343133
"Eup","ssp126",2047,7,12.2364670175879
"Eup","ssp126",2047,8,14.3044156364799
"Eup","ssp126",2047,9,13.3718510954152
"Eup","ssp126",2047,10,11.4200877677358
"Eup","ssp126",2047,11,8.69082036805032
"Eup","ssp126",2047,12,5.48674584713692
"Eup","ssp126",2048,1,3.56199035147469
"Eup","ssp126",2048,2,2.3821972635797
"Eup","ssp126",2048,3,1.80605074426054
"Eup","ssp126",2048,4,2.16866752035957
"Eup","ssp126",2048,5,2.78227438655025
"Eup","ssp126",2048,6,5.22918187895431
"Eup","ssp126",2048,7,12.2423973381089
"Eup","ssp126",2048,8,15.088939773032
"Eup","ssp126",2048,9,15.3233998588063
"Eup","ssp126",2048,10,12.5830057232205
"Eup","ssp126",2048,11,8.38805435902411
"Eup","ssp126",2048,12,5.44690459614041
"Eup","ssp126",2049,1,3.93748259563329
"Eup","ssp126",2049,2,2.57249893845401
"Eup","ssp126",2049,3,2.19255553971248
"Eup","ssp126",2049,4,2.18538984319935
"Eup","ssp126",2049,5,2.90933287695836
"Eup","ssp126",2049,6,4.93726939744377
"Eup","ssp126",2049,7,10.8085176879258
"Eup","ssp126",2049,8,13.8919696901596
"Eup","ssp126",2049,9,13.4433285175597
"Eup","ssp126",2049,10,11.0038465302432
"Eup","ssp126",2049,11,7.9647052533023
"Eup","ssp126",2049,12,5.04935990033337
"Eup","ssp126",2050,1,3.14848291211646
"Eup","ssp126",2050,2,2.06991730142881
"Eup","ssp126",2050,3,1.47916362326171
"Eup","ssp126",2050,4,1.3375055855191
"Eup","ssp126",2050,5,1.65501968327328
"Eup","ssp126",2050,6,3.14739464804346
"Eup","ssp126",2050,7,8.82790839383532
"Eup","ssp126",2050,8,12.0728544591437
"Eup","ssp126",2050,9,11.9724141472412
"Eup","ssp126",2050,10,10.3648088323716
"Eup","ssp126",2050,11,7.01562729193659
"Eup","ssp126",2050,12,4.78562795670209
"Eup","ssp126",2051,1,3.20519542764736
"Eup","ssp126",2051,2,2.11549036440342
"Eup","ssp126",2051,3,1.63012501225077
"Eup","ssp126",2051,4,1.90412820084621
"Eup","ssp126",2051,5,2.5450509312206
"Eup","ssp126",2051,6,4.18002735203745
"Eup","ssp126",2051,7,9.96049421314127
"Eup","ssp126",2051,8,12.7208861758716
"Eup","ssp126",2051,9,12.420098154189
"Eup","ssp126",2051,10,11.7027194968447
"Eup","ssp126",2051,11,8.64599745749975
"Eup","ssp126",2051,12,5.44179162388714
"Eup","ssp126",2052,1,3.24860034506635
"Eup","ssp126",2052,2,2.04696273676885
"Eup","ssp126",2052,3,1.65414766125905
"Eup","ssp126",2052,4,1.26547684806798
"Eup","ssp126",2052,5,1.18906072379414
"Eup","ssp126",2052,6,2.53939584441268
"Eup","ssp126",2052,7,8.03286888257018
"Eup","ssp126",2052,8,10.0629424665577
"Eup","ssp126",2052,9,9.58608879111605
"Eup","ssp126",2052,10,8.87964929933509
"Eup","ssp126",2052,11,6.07593989939318
"Eup","ssp126",2052,12,3.88289628256431
"Eup","ssp126",2053,1,2.2607551336416
"Eup","ssp126",2053,2,2.28150237904985
"Eup","ssp126",2053,3,2.43176509739631
"Eup","ssp126",2053,4,4.05203186692542
"Eup","ssp126",2053,5,5.09717330849227
"Eup","ssp126",2053,6,7.30929612250148
"Eup","ssp126",2053,7,14.7922204083875
"Eup","ssp126",2053,8,17.3863308990354
"Eup","ssp126",2053,9,17.1888546175704
"Eup","ssp126",2053,10,13.4033634034518
"Eup","ssp126",2053,11,9.36712402706515
"Eup","ssp126",2053,12,5.69417145991479
"Eup","ssp126",2054,1,3.64806090027138
"Eup","ssp126",2054,2,2.53459949395486
"Eup","ssp126",2054,3,2.35796722098302
"Eup","ssp126",2054,4,3.13336374669386
"Eup","ssp126",2054,5,4.05607498907005
"Eup","ssp126",2054,6,6.74573582622128
"Eup","ssp126",2054,7,15.4897311524839
"Eup","ssp126",2054,8,17.3642362763825
"Eup","ssp126",2054,9,16.4076197244118
"Eup","ssp126",2054,10,12.7771161297253
"Eup","ssp126",2054,11,8.58101537042156
"Eup","ssp126",2054,12,5.68172779020151
"Eup","ssp126",2055,1,3.35045111337583
"Eup","ssp126",2055,2,2.38556788404294
"Eup","ssp126",2055,3,1.79771024254825
"Eup","ssp126",2055,4,1.5349522744484
"Eup","ssp126",2055,5,2.02699918510123
"Eup","ssp126",2055,6,4.56252334098227
"Eup","ssp126",2055,7,10.9329739581241
"Eup","ssp126",2055,8,13.9024015693167
"Eup","ssp126",2055,9,13.8287464191263
"Eup","ssp126",2055,10,12.4676093748909
"Eup","ssp126",2055,11,8.69848006871409
"Eup","ssp126",2055,12,5.14784271412866
"Eup","ssp126",2056,1,2.8271721965318
"Eup","ssp126",2056,2,2.0418886497007
"Eup","ssp126",2056,3,2.04306168137094
"Eup","ssp126",2056,4,2.55262077827312
"Eup","ssp126",2056,5,3.2612974174305
"Eup","ssp126",2056,6,5.63092127047247
"Eup","ssp126",2056,7,11.9997414252941
"Eup","ssp126",2056,8,13.9825946866486
"Eup","ssp126",2056,9,13.5916075995711
"Eup","ssp126",2056,10,11.1981140714725
"Eup","ssp126",2056,11,7.6132065122356
"Eup","ssp126",2056,12,4.66238740825581
"Eup","ssp126",2057,1,2.88190497856405
"Eup","ssp126",2057,2,2.06227848570118
"Eup","ssp126",2057,3,1.91569257790791
"Eup","ssp126",2057,4,2.59339425184613
"Eup","ssp126",2057,5,3.72782312724907
"Eup","ssp126",2057,6,6.47683267802922
"Eup","ssp126",2057,7,14.2453830207783
"Eup","ssp126",2057,8,17.6795814458891
"Eup","ssp126",2057,9,17.6334070468408
"Eup","ssp126",2057,10,13.9225886519859
"Eup","ssp126",2057,11,9.93649255572972
"Eup","ssp126",2057,12,6.47918323950053
"Eup","ssp126",2058,1,5.16423157765659
"Eup","ssp126",2058,2,3.28703046988482
"Eup","ssp126",2058,3,2.81261282203142
"Eup","ssp126",2058,4,3.65109455784407
"Eup","ssp126",2058,5,4.72001731458689
"Eup","ssp126",2058,6,7.28870179650925
"Eup","ssp126",2058,7,15.4517049883207
"Eup","ssp126",2058,8,18.6394924923172
"Eup","ssp126",2058,9,17.1788732639594
"Eup","ssp126",2058,10,13.3920583060738
"Eup","ssp126",2058,11,9.57849577923395
"Eup","ssp126",2058,12,6.01245622745381
"Eup","ssp126",2059,1,4.08045929369773
"Eup","ssp126",2059,2,2.55934009566069
"Eup","ssp126",2059,3,2.04317209781313
"Eup","ssp126",2059,4,2.38852363653428
"Eup","ssp126",2059,5,3.39983548440785
"Eup","ssp126",2059,6,5.82218386989909
"Eup","ssp126",2059,7,13.5612062320125
"Eup","ssp126",2059,8,17.7195504388254
"Eup","ssp126",2059,9,18.406367382817
"Eup","ssp126",2059,10,15.234641666701
"Eup","ssp126",2059,11,10.985431853283
"Eup","ssp126",2059,12,6.93823147155327
"Eup","ssp126",2060,1,4.24802081569863
"Eup","ssp126",2060,2,2.53346425789688
"Eup","ssp126",2060,3,1.88328445794108
"Eup","ssp126",2060,4,1.81684200044064
"Eup","ssp126",2060,5,2.45594920803182
"Eup","ssp126",2060,6,6.14920751740739
"Eup","ssp126",2060,7,15.6905889354345
"Eup","ssp126",2060,8,18.0875579399387
"Eup","ssp126",2060,9,14.8724907256254
"Eup","ssp126",2060,10,12.4264569997242
"Eup","ssp126",2060,11,8.80707168408641
"Eup","ssp126",2060,12,5.29925587514988
"Eup","ssp126",2061,1,3.47420869911924
"Eup","ssp126",2061,2,2.33110605431486
"Eup","ssp126",2061,3,2.05265340798043
"Eup","ssp126",2061,4,2.4255856463119
"Eup","ssp126",2061,5,3.32926172340174
"Eup","ssp126",2061,6,5.55982380754123
"Eup","ssp126",2061,7,13.1007725788396
"Eup","ssp126",2061,8,16.4372450651679
"Eup","ssp126",2061,9,15.1870527852077
"Eup","ssp126",2061,10,12.4881544876684
"Eup","ssp126",2061,11,8.35086136237155
"Eup","ssp126",2061,12,5.091179152489
"Eup","ssp126",2062,1,3.08597949450318
"Eup","ssp126",2062,2,2.01066421888276
"Eup","ssp126",2062,3,1.53666915763497
"Eup","ssp126",2062,4,1.51952958459613
"Eup","ssp126",2062,5,1.84540608990395
"Eup","ssp126",2062,6,3.49114707929664
"Eup","ssp126",2062,7,9.99144434812897
"Eup","ssp126",2062,8,11.9020620948172
"Eup","ssp126",2062,9,12.2181568317479
"Eup","ssp126",2062,10,11.0651955784793
"Eup","ssp126",2062,11,7.36677041497368
"Eup","ssp126",2062,12,4.33399080400993
"Eup","ssp126",2063,1,2.6602982264048
"Eup","ssp126",2063,2,1.88053156790833
"Eup","ssp126",2063,3,1.80588926475765
"Eup","ssp126",2063,4,2.06861104051061
"Eup","ssp126",2063,5,2.45835305295962
"Eup","ssp126",2063,6,4.22832701432023
"Eup","ssp126",2063,7,10.0859845183532
"Eup","ssp126",2063,8,12.4122685478836
"Eup","ssp126",2063,9,12.8722774931294
"Eup","ssp126",2063,10,11.9502876374948
"Eup","ssp126",2063,11,8.20701199594649
"Eup","ssp126",2063,12,5.32872283930117
"Eup","ssp126",2064,1,3.6584784542912
"Eup","ssp126",2064,2,3.01270186559893
"Eup","ssp126",2064,3,2.64081955796661
"Eup","ssp126",2064,4,3.35620738748821
"Eup","ssp126",2064,5,4.71812602075617
"Eup","ssp126",2064,6,7.20776477691125
"Eup","ssp126",2064,7,16.5905371064864
"Eup","ssp126",2064,8,20.138706605716
"Eup","ssp126",2064,9,19.0232229109866
"Eup","ssp126",2064,10,15.8204660042896
"Eup","ssp126",2064,11,11.8674766067724
"Eup","ssp126",2064,12,7.28734335321502
"Eup","ssp126",2065,1,4.78623786290295
"Eup","ssp126",2065,2,2.92869254540282
"Eup","ssp126",2065,3,2.72047773869925
"Eup","ssp126",2065,4,3.84398258794588
"Eup","ssp126",2065,5,5.90311275036461
"Eup","ssp126",2065,6,8.39035707830083
"Eup","ssp126",2065,7,14.814090248549
"Eup","ssp126",2065,8,17.7857835320895
"Eup","ssp126",2065,9,16.9518298980563
"Eup","ssp126",2065,10,14.0713781973705
"Eup","ssp126",2065,11,10.2082102070862
"Eup","ssp126",2065,12,6.42764586383951
"Eup","ssp126",2066,1,4.27861853810783
"Eup","ssp126",2066,2,2.92852732469879
"Eup","ssp126",2066,3,2.95323993667057
"Eup","ssp126",2066,4,3.43303300554956
"Eup","ssp126",2066,5,4.35389153374847
"Eup","ssp126",2066,6,6.25310198973884
"Eup","ssp126",2066,7,13.4261827625741
"Eup","ssp126",2066,8,15.373735700377
"Eup","ssp126",2066,9,14.0833360836825
"Eup","ssp126",2066,10,11.6297089061324
"Eup","ssp126",2066,11,7.71441097642672
"Eup","ssp126",2066,12,4.96044667002599
"Eup","ssp126",2067,1,2.93372126342828
"Eup","ssp126",2067,2,1.91949585304916
"Eup","ssp126",2067,3,1.52284211085608
"Eup","ssp126",2067,4,1.47400932031614
"Eup","ssp126",2067,5,1.92302677390819
"Eup","ssp126",2067,6,3.48849794877323
"Eup","ssp126",2067,7,9.08381768977435
"Eup","ssp126",2067,8,10.990968482221
"Eup","ssp126",2067,9,10.9720826512196
"Eup","ssp126",2067,10,10.1248679091074
"Eup","ssp126",2067,11,7.81869572646678
"Eup","ssp126",2067,12,5.08316704360108
"Eup","ssp126",2068,1,3.08468934851729
"Eup","ssp126",2068,2,2.13993550616878
"Eup","ssp126",2068,3,2.31071093701035
"Eup","ssp126",2068,4,3.66127044747761
"Eup","ssp126",2068,5,4.14435394840539
"Eup","ssp126",2068,6,5.83898253997361
"Eup","ssp126",2068,7,11.9401251924308
"Eup","ssp126",2068,8,13.6581765774844
"Eup","ssp126",2068,9,12.7273377644303
"Eup","ssp126",2068,10,12.1005810764601
"Eup","ssp126",2068,11,8.25233832391931
"Eup","ssp126",2068,12,4.79134626997818
"Eup","ssp126",2069,1,2.63487206019364
"Eup","ssp126",2069,2,1.90356597072262
"Eup","ssp126",2069,3,1.59382500285046
"Eup","ssp126",2069,4,1.68374308903309
"Eup","ssp126",2069,5,2.6191507359942
"Eup","ssp126",2069,6,5.3520119083725
"Eup","ssp126",2069,7,13.26599668427
"Eup","ssp126",2069,8,16.4613258886625
"Eup","ssp126",2069,9,16.1629040100722
"Eup","ssp126",2069,10,13.8094767938715
"Eup","ssp126",2069,11,9.7097679450535
"Eup","ssp126",2069,12,6.26701793457139
"Eup","ssp126",2070,1,4.39697531586988
"Eup","ssp126",2070,2,2.8729849803239
"Eup","ssp126",2070,3,2.40132554235303
"Eup","ssp126",2070,4,2.09261097921552
"Eup","ssp126",2070,5,2.46947930686583
"Eup","ssp126",2070,6,4.45592532665897
"Eup","ssp126",2070,7,10.9676845407631
"Eup","ssp126",2070,8,13.5479593512884
"Eup","ssp126",2070,9,13.172645803782
"Eup","ssp126",2070,10,10.8344403151349
"Eup","ssp126",2070,11,7.26188429413356
"Eup","ssp126",2070,12,4.42536945765751
"Eup","ssp126",2071,1,2.61142907773037
"Eup","ssp126",2071,2,2.19069666989686
"Eup","ssp126",2071,3,2.29471446901967
"Eup","ssp126",2071,4,2.91463757086655
"Eup","ssp126",2071,5,3.40045208622505
