"simulation","depthclass","date","year","month","area_weighted_temp"
"ssp245","Surface",1991-10-16,1991,10,10.9484923955121
"ssp245","Surface",1991-11-15,1991,11,8.73245181252776
"ssp245","Surface",1991-12-16,1991,12,7.22770133243756
"ssp245","Surface",1992-01-16,1992,1,6.57645645495083
"ssp245","Surface",1992-02-15,1992,2,5.92545021377113
"ssp245","Surface",1992-03-16,1992,3,5.81129250022582
"ssp245","Surface",1992-04-15,1992,4,6.47245283647757
"ssp245","Surface",1992-05-16,1992,5,8.29055821103604
"ssp245","Surface",1992-06-15,1992,6,11.4334496598678
"ssp245","Surface",1992-07-16,1992,7,13.4742214120233
"ssp245","Surface",1992-08-16,1992,8,14.1837100042471
"ssp245","Surface",1992-09-15,1992,9,12.4207918000972
"ssp245","Surface",1992-10-16,1992,10,9.63430474985532
"ssp245","Surface",1992-11-15,1992,11,8.128690495113
"ssp245","Surface",1992-12-16,1992,12,6.890990686596
"ssp245","Surface",1993-01-16,1993,1,5.33221256324317
"ssp245","Surface",1993-02-14,1993,2,4.74797099538547
"ssp245","Surface",1993-03-16,1993,3,4.89516115507227
"ssp245","Surface",1993-04-15,1993,4,6.10058869461452
"ssp245","Surface",1993-05-16,1993,5,8.63992848218079
"ssp245","Surface",1993-06-15,1993,6,12.2872907841042
"ssp245","Surface",1993-07-16,1993,7,13.4023511189119
"ssp245","Surface",1993-08-16,1993,8,13.989530085869
"ssp245","Surface",1993-09-15,1993,9,13.3030081761714
"ssp245","Surface",1993-10-16,1993,10,11.0724214791857
"ssp245","Surface",1993-11-15,1993,11,8.67349445756123
"ssp245","Surface",1993-12-16,1993,12,6.97363707342162
"ssp245","Surface",1994-01-16,1994,1,6.17576094216586
"ssp245","Surface",1994-02-14,1994,2,5.33833730000916
"ssp245","Surface",1994-03-16,1994,3,4.67579820613825
"ssp245","Surface",1994-04-15,1994,4,5.90940514743087
"ssp245","Surface",1994-05-16,1994,5,7.91524415703099
"ssp245","Surface",1994-06-15,1994,6,11.6717103241078
"ssp245","Surface",1994-07-16,1994,7,13.8623327277632
"ssp245","Surface",1994-08-16,1994,8,14.5916561579238
"ssp245","Surface",1994-09-15,1994,9,13.7970514198725
"ssp245","Surface",1994-10-16,1994,10,11.2934439054549
"ssp245","Surface",1994-11-15,1994,11,8.55947431565735
"ssp245","Surface",1994-12-16,1994,12,6.3996095686131
"ssp245","Surface",1995-01-16,1995,1,5.61332302929288
"ssp245","Surface",1995-02-14,1995,2,5.13329637819207
"ssp245","Surface",1995-03-16,1995,3,4.63133366692611
"ssp245","Surface",1995-04-15,1995,4,5.82123675574638
"ssp245","Surface",1995-05-16,1995,5,8.69096656467571
"ssp245","Surface",1995-06-15,1995,6,11.2350952601963
"ssp245","Surface",1995-07-16,1995,7,13.4769232052243
"ssp245","Surface",1995-08-16,1995,8,14.4690348910948
"ssp245","Surface",1995-09-15,1995,9,13.9603476054882
"ssp245","Surface",1995-10-16,1995,10,11.9548527482947
"ssp245","Surface",1995-11-15,1995,11,9.22769041295528
"ssp245","Surface",1995-12-16,1995,12,6.68351286629927
"ssp245","Surface",1996-01-16,1996,1,5.69857005683239
"ssp245","Surface",1996-02-15,1996,2,4.97472694619827
"ssp245","Surface",1996-03-16,1996,3,4.84795478055925
"ssp245","Surface",1996-04-15,1996,4,6.02150006354375
"ssp245","Surface",1996-05-16,1996,5,9.13264935755793
"ssp245","Surface",1996-06-15,1996,6,11.9006849994038
"ssp245","Surface",1996-07-16,1996,7,13.8143965655193
"ssp245","Surface",1996-08-16,1996,8,14.700579461372
"ssp245","Surface",1996-09-15,1996,9,13.8406922858912
"ssp245","Surface",1996-10-16,1996,10,11.0354693309705
"ssp245","Surface",1996-11-15,1996,11,8.70176762945573
"ssp245","Surface",1996-12-16,1996,12,7.00310482584239
"ssp245","Surface",1997-01-16,1997,1,5.50357144774179
"ssp245","Surface",1997-02-14,1997,2,5.20420513851148
"ssp245","Surface",1997-03-16,1997,3,4.88104038622681
"ssp245","Surface",1997-04-15,1997,4,5.9151064938256
"ssp245","Surface",1997-05-16,1997,5,8.66647648312199
"ssp245","Surface",1997-06-15,1997,6,12.2814533876944
"ssp245","Surface",1997-07-16,1997,7,14.8975304063336
"ssp245","Surface",1997-08-16,1997,8,16.2304074856813
"ssp245","Surface",1997-09-15,1997,9,15.467043505497
"ssp245","Surface",1997-10-16,1997,10,12.0735097771627
"ssp245","Surface",1997-11-15,1997,11,9.97973641773033
"ssp245","Surface",1997-12-16,1997,12,8.91123486344462
"ssp245","Surface",1998-01-16,1998,1,7.54187280483296
"ssp245","Surface",1998-02-14,1998,2,7.17810634825462
"ssp245","Surface",1998-03-16,1998,3,6.97849064166435
"ssp245","Surface",1998-04-15,1998,4,7.45652251025477
"ssp245","Surface",1998-05-16,1998,5,8.89947811126528
"ssp245","Surface",1998-06-15,1998,6,11.0864008758685
"ssp245","Surface",1998-07-16,1998,7,13.4446138868286
"ssp245","Surface",1998-08-16,1998,8,14.5147048184156
"ssp245","Surface",1998-09-15,1998,9,13.2233700046304
"ssp245","Surface",1998-10-16,1998,10,11.4217985655777
"ssp245","Surface",1998-11-15,1998,11,9.48601168126844
"ssp245","Surface",1998-12-16,1998,12,8.05308945082268
"ssp245","Surface",1999-01-16,1999,1,6.70598506906359
"ssp245","Surface",1999-02-14,1999,2,5.78685246751077
"ssp245","Surface",1999-03-16,1999,3,5.71794796721452
"ssp245","Surface",1999-04-15,1999,4,6.30644756755515
"ssp245","Surface",1999-05-16,1999,5,8.09506943583328
"ssp245","Surface",1999-06-15,1999,6,10.8980672030901
"ssp245","Surface",1999-07-16,1999,7,13.5105741335201
"ssp245","Surface",1999-08-16,1999,8,14.4195877191733
"ssp245","Surface",1999-09-15,1999,9,12.6922094433209
"ssp245","Surface",1999-10-16,1999,10,10.4517278130267
"ssp245","Surface",1999-11-15,1999,11,8.57180393596821
"ssp245","Surface",1999-12-16,1999,12,7.2832762732187
"ssp245","Surface",2000-01-16,2000,1,5.91549390929703
"ssp245","Surface",2000-02-15,2000,2,5.57811083898265
"ssp245","Surface",2000-03-16,2000,3,5.67445938541596
"ssp245","Surface",2000-04-15,2000,4,6.24801458092574
"ssp245","Surface",2000-05-16,2000,5,8.33944742448535
"ssp245","Surface",2000-06-15,2000,6,11.6181585889237
"ssp245","Surface",2000-07-16,2000,7,13.4737474901482
"ssp245","Surface",2000-08-16,2000,8,14.5902696901796
"ssp245","Surface",2000-09-15,2000,9,12.836955032088
"ssp245","Surface",2000-10-16,2000,10,10.5355777768072
"ssp245","Surface",2000-11-15,2000,11,8.81341981983551
"ssp245","Surface",2000-12-16,2000,12,7.43789706851983
"ssp245","Surface",2001-01-16,2001,1,6.67083375269077
"ssp245","Surface",2001-02-14,2001,2,5.82929643701766
"ssp245","Surface",2001-03-16,2001,3,5.64802231887896
"ssp245","Surface",2001-04-15,2001,4,6.09085638799425
"ssp245","Surface",2001-05-16,2001,5,7.65493368045963
"ssp245","Surface",2001-06-15,2001,6,10.9354481356808
"ssp245","Surface",2001-07-16,2001,7,13.1552288843298
"ssp245","Surface",2001-08-16,2001,8,14.6468711226146
"ssp245","Surface",2001-09-15,2001,9,13.4815341462793
"ssp245","Surface",2001-10-16,2001,10,11.2829758406385
"ssp245","Surface",2001-11-15,2001,11,8.79135018879913
"ssp245","Surface",2001-12-16,2001,12,6.81930620929514
"ssp245","Surface",2002-01-16,2002,1,6.16661251573338
"ssp245","Surface",2002-02-14,2002,2,5.40233185273162
"ssp245","Surface",2002-03-16,2002,3,4.88784579092158
"ssp245","Surface",2002-04-15,2002,4,5.18444554752872
"ssp245","Surface",2002-05-16,2002,5,7.71351423017497
"ssp245","Surface",2002-06-15,2002,6,10.9455845615592
"ssp245","Surface",2002-07-16,2002,7,13.8683892700725
"ssp245","Surface",2002-08-16,2002,8,14.6362295226037
"ssp245","Surface",2002-09-15,2002,9,13.7843281453695
"ssp245","Surface",2002-10-16,2002,10,11.5268111618476
"ssp245","Surface",2002-11-15,2002,11,9.87665123649416
"ssp245","Surface",2002-12-16,2002,12,8.62572732405916
"ssp245","Surface",2003-01-16,2003,1,7.49674190123118
"ssp245","Surface",2003-02-14,2003,2,6.90234919365534
"ssp245","Surface",2003-03-16,2003,3,6.31009041832768
"ssp245","Surface",2003-04-15,2003,4,6.72326230543056
"ssp245","Surface",2003-05-16,2003,5,9.31747821140223
"ssp245","Surface",2003-06-15,2003,6,11.8512396740597
"ssp245","Surface",2003-07-16,2003,7,14.6099394039473
"ssp245","Surface",2003-08-16,2003,8,15.3801067612832
"ssp245","Surface",2003-09-15,2003,9,14.2253700092912
"ssp245","Surface",2003-10-16,2003,10,12.1837467996857
"ssp245","Surface",2003-11-15,2003,11,9.67086565594291
"ssp245","Surface",2003-12-16,2003,12,7.62470850512985
"ssp245","Surface",2004-01-16,2004,1,6.23848282012588
"ssp245","Surface",2004-02-15,2004,2,5.61594900348622
"ssp245","Surface",2004-03-16,2004,3,5.50043442295148
"ssp245","Surface",2004-04-15,2004,4,6.51117355134045
"ssp245","Surface",2004-05-16,2004,5,9.2931796242368
"ssp245","Surface",2004-06-15,2004,6,12.212968198668
"ssp245","Surface",2004-07-16,2004,7,15.1107464145296
"ssp245","Surface",2004-08-16,2004,8,17.1181021321005
"ssp245","Surface",2004-09-15,2004,9,14.8330042203078
"ssp245","Surface",2004-10-16,2004,10,11.7227125143644
"ssp245","Surface",2004-11-15,2004,11,9.09622198889297
"ssp245","Surface",2004-12-16,2004,12,7.54955565161559
"ssp245","Surface",2005-01-16,2005,1,5.90586124022996
"ssp245","Surface",2005-02-14,2005,2,5.38633160774842
"ssp245","Surface",2005-03-16,2005,3,5.81858620031666
"ssp245","Surface",2005-04-15,2005,4,6.73178109960645
"ssp245","Surface",2005-05-16,2005,5,10.3252485564585
"ssp245","Surface",2005-06-15,2005,6,13.1334561852975
"ssp245","Surface",2005-07-16,2005,7,15.8160994616221
"ssp245","Surface",2005-08-16,2005,8,16.288315594251
"ssp245","Surface",2005-09-15,2005,9,14.8185646145739
"ssp245","Surface",2005-10-16,2005,10,11.9659323707698
"ssp245","Surface",2005-11-15,2005,11,9.54193643033136
"ssp245","Surface",2005-12-16,2005,12,8.03946906084085
"ssp245","Surface",2006-01-16,2006,1,7.18984352375426
"ssp245","Surface",2006-02-14,2006,2,6.31674486127308
"ssp245","Surface",2006-03-16,2006,3,5.72947919178475
"ssp245","Surface",2006-04-15,2006,4,6.32018260010017
"ssp245","Surface",2006-05-16,2006,5,7.92807503907029
"ssp245","Surface",2006-06-15,2006,6,11.7991999829941
"ssp245","Surface",2006-07-16,2006,7,13.7625187962322
"ssp245","Surface",2006-08-16,2006,8,14.4834972694628
"ssp245","Surface",2006-09-15,2006,9,13.2595604272545
"ssp245","Surface",2006-10-16,2006,10,11.5041292485584
"ssp245","Surface",2006-11-15,2006,11,8.15131633371076
"ssp245","Surface",2006-12-16,2006,12,6.39606618597991
"ssp245","Surface",2007-01-16,2007,1,5.77567901577456
"ssp245","Surface",2007-02-14,2007,2,5.23269562471312
"ssp245","Surface",2007-03-16,2007,3,4.55662456696535
"ssp245","Surface",2007-04-15,2007,4,5.33694071090167
"ssp245","Surface",2007-05-16,2007,5,7.7109612824908
"ssp245","Surface",2007-06-15,2007,6,10.3396653460847
"ssp245","Surface",2007-07-16,2007,7,13.6586122828185
"ssp245","Surface",2007-08-16,2007,8,15.0316395823407
"ssp245","Surface",2007-09-15,2007,9,14.4258809926272
"ssp245","Surface",2007-10-16,2007,10,11.1458476913994
"ssp245","Surface",2007-11-15,2007,11,9.02942307101161
"ssp245","Surface",2007-12-16,2007,12,7.29579025998066
"ssp245","Surface",2008-01-16,2008,1,6.03993072284723
"ssp245","Surface",2008-02-15,2008,2,4.98364371873329
"ssp245","Surface",2008-03-16,2008,3,5.03008743380098
"ssp245","Surface",2008-04-15,2008,4,5.61466238206455
"ssp245","Surface",2008-05-16,2008,5,7.18289781673047
"ssp245","Surface",2008-06-15,2008,6,10.1224105057835
"ssp245","Surface",2008-07-16,2008,7,12.9704360117257
"ssp245","Surface",2008-08-16,2008,8,13.7365761265882
"ssp245","Surface",2008-09-15,2008,9,13.0729342878985
"ssp245","Surface",2008-10-16,2008,10,11.1158673123067
"ssp245","Surface",2008-11-15,2008,11,8.72360786514339
"ssp245","Surface",2008-12-16,2008,12,7.08873656779862
"ssp245","Surface",2009-01-16,2009,1,5.58659312499967
"ssp245","Surface",2009-02-14,2009,2,4.60661962697204
"ssp245","Surface",2009-03-16,2009,3,4.62614193714822
"ssp245","Surface",2009-04-15,2009,4,5.53250185613377
"ssp245","Surface",2009-05-16,2009,5,8.87919975360596
"ssp245","Surface",2009-06-15,2009,6,11.6485224777756
"ssp245","Surface",2009-07-16,2009,7,13.6501150545758
"ssp245","Surface",2009-08-16,2009,8,14.1758782240234
"ssp245","Surface",2009-09-15,2009,9,13.4925353476115
"ssp245","Surface",2009-10-16,2009,10,11.5669105380858
"ssp245","Surface",2009-11-15,2009,11,9.28722370007634
"ssp245","Surface",2009-12-16,2009,12,7.66773343727554
"ssp245","Surface",2010-01-16,2010,1,6.7585243225191
"ssp245","Surface",2010-02-14,2010,2,6.43146041927598
"ssp245","Surface",2010-03-16,2010,3,6.40386533277089
"ssp245","Surface",2010-04-15,2010,4,6.92589114702812
"ssp245","Surface",2010-05-16,2010,5,8.80108231701894
"ssp245","Surface",2010-06-15,2010,6,11.7121562800586
"ssp245","Surface",2010-07-16,2010,7,13.0187960794812
"ssp245","Surface",2010-08-16,2010,8,14.3405132830505
"ssp245","Surface",2010-09-15,2010,9,14.05389306173
"ssp245","Surface",2010-10-16,2010,10,11.337380964983
"ssp245","Surface",2010-11-15,2010,11,9.34837509765888
"ssp245","Surface",2010-12-16,2010,12,7.57153427507543
"ssp245","Surface",2011-01-16,2011,1,6.21283627518664
"ssp245","Surface",2011-02-14,2011,2,5.29285268576582
"ssp245","Surface",2011-03-16,2011,3,4.4814485219344
"ssp245","Surface",2011-04-15,2011,4,5.60263535673825
"ssp245","Surface",2011-05-16,2011,5,8.10836698491717
"ssp245","Surface",2011-06-15,2011,6,10.9790492237346
"ssp245","Surface",2011-07-16,2011,7,13.9611060069636
"ssp245","Surface",2011-08-16,2011,8,14.3741475696418
"ssp245","Surface",2011-09-15,2011,9,13.11746572658
"ssp245","Surface",2011-10-16,2011,10,11.3790007126625
"ssp245","Surface",2011-11-15,2011,11,8.95851603514913
"ssp245","Surface",2011-12-16,2011,12,7.02655901333655
"ssp245","Surface",2012-01-16,2012,1,5.91190214000913
"ssp245","Surface",2012-02-15,2012,2,5.49388720213565
"ssp245","Surface",2012-03-16,2012,3,5.20210743262886
"ssp245","Surface",2012-04-15,2012,4,6.59648588815096
"ssp245","Surface",2012-05-16,2012,5,7.92946557020683
"ssp245","Surface",2012-06-15,2012,6,10.2552565426536
"ssp245","Surface",2012-07-16,2012,7,12.3309691760687
"ssp245","Surface",2012-08-16,2012,8,14.2047392635052
"ssp245","Surface",2012-09-15,2012,9,13.2360464975731
"ssp245","Surface",2012-10-16,2012,10,10.9304622184504
"ssp245","Surface",2012-11-15,2012,11,8.50916031740666
"ssp245","Surface",2012-12-16,2012,12,6.7216131094375
"ssp245","Surface",2013-01-16,2013,1,6.05990498599789
"ssp245","Surface",2013-02-14,2013,2,5.78804140010933
"ssp245","Surface",2013-03-16,2013,3,5.76153447355866
"ssp245","Surface",2013-04-15,2013,4,6.07139239289617
"ssp245","Surface",2013-05-16,2013,5,7.79138230714743
"ssp245","Surface",2013-06-15,2013,6,11.6782282512316
"ssp245","Surface",2013-07-16,2013,7,13.9981589702742
"ssp245","Surface",2013-08-16,2013,8,14.5744065343246
"ssp245","Surface",2013-09-15,2013,9,14.794295237604
"ssp245","Surface",2013-10-16,2013,10,12.4624289289657
"ssp245","Surface",2013-11-15,2013,11,9.90057012287588
"ssp245","Surface",2013-12-16,2013,12,7.63979409742939
"ssp245","Surface",2014-01-16,2014,1,6.87180880291504
"ssp245","Surface",2014-02-14,2014,2,5.90763416656384
"ssp245","Surface",2014-03-16,2014,3,5.67938463117408
"ssp245","Surface",2014-04-15,2014,4,6.46499487505583
"ssp245","Surface",2014-05-16,2014,5,9.42578488498763
"ssp245","Surface",2014-06-15,2014,6,11.7115543924779
"ssp245","Surface",2014-07-16,2014,7,14.1478776156227
"ssp245","Surface",2014-08-16,2014,8,15.373257524165
"ssp245","Surface",2014-09-15,2014,9,14.9130600277008
"ssp245","Surface",2014-10-16,2014,10,12.5813502923946
"ssp245","Surface",2014-11-15,2014,11,10.456028039543
"ssp245","Surface",2014-12-16,2014,12,8.83119177954095
"ssp245","Surface",2015-01-16,2015,1,7.83109394077774
"ssp245","Surface",2015-02-14,2015,2,7.08229635491643
"ssp245","Surface",2015-03-16,2015,3,6.88260625114391
"ssp245","Surface",2015-04-15,2015,4,7.87481690368936
"ssp245","Surface",2015-05-16,2015,5,9.98560339283832
"ssp245","Surface",2015-06-15,2015,6,12.3695247507109
"ssp245","Surface",2015-07-16,2015,7,14.8929761116623
"ssp245","Surface",2015-08-16,2015,8,15.9219094737585
"ssp245","Surface",2015-09-15,2015,9,14.059744870342
"ssp245","Surface",2015-10-16,2015,10,12.1503674580412
"ssp245","Surface",2015-11-15,2015,11,9.97135109338543
"ssp245","Surface",2015-12-16,2015,12,8.21463033479224
"ssp245","Surface",2016-01-16,2016,1,7.47755610827268
"ssp245","Surface",2016-02-15,2016,2,7.18174465457229
"ssp245","Surface",2016-03-16,2016,3,7.26276846351614
"ssp245","Surface",2016-04-15,2016,4,8.2462161673145
"ssp245","Surface",2016-05-16,2016,5,9.98098116786237
"ssp245","Surface",2016-06-15,2016,6,13.1587229678142
"ssp245","Surface",2016-07-16,2016,7,15.0704650540643
"ssp245","Surface",2016-08-16,2016,8,15.3350603279579
"ssp245","Surface",2016-09-15,2016,9,14.8845755470776
"ssp245","Surface",2016-10-16,2016,10,12.1098321313982
"ssp245","Surface",2016-11-15,2016,11,10.2977571379598
"ssp245","Surface",2016-12-16,2016,12,8.47093081250296
"ssp245","Surface",2017-01-16,2017,1,7.26007285740742
"ssp245","Surface",2017-02-14,2017,2,6.92422618146385
"ssp245","Surface",2017-03-16,2017,3,6.53085059064381
"ssp245","Surface",2017-04-15,2017,4,7.51713310426237
"ssp245","Surface",2017-05-16,2017,5,8.8746275924957
"ssp245","Surface",2017-06-15,2017,6,11.5646754138593
"ssp245","Surface",2017-07-16,2017,7,14.0607260251055
"ssp245","Surface",2017-08-16,2017,8,15.1901000338376
"ssp245","Surface",2017-09-15,2017,9,13.9649395257488
"ssp245","Surface",2017-10-16,2017,10,12.1330781610754
"ssp245","Surface",2017-11-15,2017,11,9.55990834705844
"ssp245","Surface",2017-12-16,2017,12,8.25516180857836
"ssp245","Surface",2018-01-16,2018,1,7.42593298416801
"ssp245","Surface",2018-02-14,2018,2,6.54428859682996
"ssp245","Surface",2018-03-16,2018,3,6.23899323601882
"ssp245","Surface",2018-04-15,2018,4,6.86485475858932
"ssp245","Surface",2018-05-16,2018,5,8.57379284587779
"ssp245","Surface",2018-06-15,2018,6,11.3653630662669
"ssp245","Surface",2018-07-16,2018,7,13.2673319907284
"ssp245","Surface",2018-08-16,2018,8,14.0578234617761
"ssp245","Surface",2018-09-15,2018,9,14.0890231505787
"ssp245","Surface",2018-10-16,2018,10,12.356212241859
"ssp245","Surface",2018-11-15,2018,11,10.8386549543881
"ssp245","Surface",2018-12-16,2018,12,9.35694416927823
"ssp245","Surface",2019-01-16,2019,1,7.92807662980327
"ssp245","Surface",2019-02-14,2019,2,7.13811637616848
"ssp245","Surface",2019-03-16,2019,3,7.06698608306153
"ssp245","Surface",2019-04-15,2019,4,7.80482677946908
"ssp245","Surface",2019-05-16,2019,5,9.18312620552078
"ssp245","Surface",2019-06-15,2019,6,12.1016287692001
"ssp245","Surface",2019-07-16,2019,7,14.5509704192774
"ssp245","Surface",2019-08-16,2019,8,15.3093632919944
"ssp245","Surface",2019-09-15,2019,9,14.4742942003165
"ssp245","Surface",2019-10-16,2019,10,11.9632667968307
"ssp245","Surface",2019-11-15,2019,11,10.257807382756
"ssp245","Surface",2019-12-16,2019,12,8.85959245399845
"ssp245","Surface",2020-01-16,2020,1,7.15276831311709
"ssp245","Surface",2020-02-15,2020,2,6.34350095315568
"ssp245","Surface",2020-03-16,2020,3,5.94927221308315
"ssp245","Surface",2020-04-15,2020,4,6.34051806877685
"ssp245","Surface",2020-05-16,2020,5,8.60465164395355
"ssp245","Surface",2020-06-15,2020,6,11.4014095994556
"ssp245","Surface",2020-07-16,2020,7,13.8762465192511
"ssp245","Surface",2020-08-16,2020,8,14.8616769808802
"ssp245","Surface",2020-09-15,2020,9,13.796508274669
"ssp245","Surface",2020-10-16,2020,10,11.7847352266503
"ssp245","Surface",2020-11-15,2020,11,9.29064329089001
"ssp245","Surface",2020-12-16,2020,12,8.15922442269244
"ssp245","Surface",2021-01-16,2021,1,5.96944477600368
"ssp245","Surface",2021-02-14,2021,2,5.03847437919261
"ssp245","Surface",2021-03-16,2021,3,4.66469803303477
"ssp245","Surface",2021-04-15,2021,4,5.82852304639252
"ssp245","Surface",2021-05-16,2021,5,7.82047690809232
"ssp245","Surface",2021-06-15,2021,6,11.3229818204267
"ssp245","Surface",2021-07-16,2021,7,13.6565867765942
"ssp245","Surface",2021-08-16,2021,8,13.4810960465431
"ssp245","Surface",2021-09-15,2021,9,14.5117535085658
"ssp245","Surface",2021-10-16,2021,10,12.4516286524484
"ssp245","Surface",2021-11-15,2021,11,10.4108307571662
"ssp245","Surface",2021-12-16,2021,12,8.74376132536434
"ssp245","Surface",2022-01-16,2022,1,7.76767060814484
"ssp245","Surface",2022-02-14,2022,2,6.44340464550395
"ssp245","Surface",2022-03-16,2022,3,6.3986252611653
"ssp245","Surface",2022-04-15,2022,4,7.09461306515237
"ssp245","Surface",2022-05-16,2022,5,10.2054235468374
"ssp245","Surface",2022-06-15,2022,6,13.0062601828068
"ssp245","Surface",2022-07-16,2022,7,15.9306708292213
"ssp245","Surface",2022-08-16,2022,8,17.361083165817
"ssp245","Surface",2022-09-15,2022,9,16.1040338359843
"ssp245","Surface",2022-10-16,2022,10,12.7520882946126
"ssp245","Surface",2022-11-15,2022,11,9.94266134862442
"ssp245","Surface",2022-12-16,2022,12,7.78467690065981
"ssp245","Surface",2023-01-16,2023,1,6.2362504025649
"ssp245","Surface",2023-02-14,2023,2,5.60687743491114
"ssp245","Surface",2023-03-16,2023,3,5.68096593172656
"ssp245","Surface",2023-04-15,2023,4,6.15875522792915
"ssp245","Surface",2023-05-16,2023,5,8.14340976777164
"ssp245","Surface",2023-06-15,2023,6,11.1548191909206
"ssp245","Surface",2023-07-16,2023,7,13.9878760623482
"ssp245","Surface",2023-08-16,2023,8,15.6028111908115
"ssp245","Surface",2023-09-15,2023,9,15.0120690207011
"ssp245","Surface",2023-10-16,2023,10,12.7828214583663
"ssp245","Surface",2023-11-15,2023,11,9.27650784235379
"ssp245","Surface",2023-12-16,2023,12,7.8447751505151
"ssp245","Surface",2024-01-16,2024,1,6.89692772698693
"ssp245","Surface",2024-02-15,2024,2,6.5013814601742
"ssp245","Surface",2024-03-16,2024,3,5.86586513758405
"ssp245","Surface",2024-04-15,2024,4,6.38550028229351
"ssp245","Surface",2024-05-16,2024,5,8.88265704001146
"ssp245","Surface",2024-06-15,2024,6,12.8654717997629
"ssp245","Surface",2024-07-16,2024,7,15.2725654405137
"ssp245","Surface",2024-08-16,2024,8,16.2672238402337
"ssp245","Surface",2024-09-15,2024,9,14.6751159276295
"ssp245","Surface",2024-10-16,2024,10,12.2085229571429
"ssp245","Surface",2024-11-15,2024,11,9.9780799219668
"ssp245","Surface",2024-12-16,2024,12,8.64848867813657
"ssp245","Surface",2025-01-16,2025,1,7.40281871308682
"ssp245","Surface",2025-02-14,2025,2,6.41799062799307
"ssp245","Surface",2025-03-16,2025,3,5.64826092631803
"ssp245","Surface",2025-04-15,2025,4,6.00661218597075
"ssp245","Surface",2025-05-16,2025,5,7.9746871990068
"ssp245","Surface",2025-06-15,2025,6,11.4018620856639
"ssp245","Surface",2025-07-16,2025,7,13.7429019704665
"ssp245","Surface",2025-08-16,2025,8,13.9172266755752
"ssp245","Surface",2025-09-15,2025,9,13.5423034135334
"ssp245","Surface",2025-10-16,2025,10,11.5357938590354
"ssp245","Surface",2025-11-15,2025,11,9.12942159756586
"ssp245","Surface",2025-12-16,2025,12,7.93147057764729
"ssp245","Surface",2026-01-16,2026,1,7.38622374595181
"ssp245","Surface",2026-02-14,2026,2,6.49685319576014
"ssp245","Surface",2026-03-16,2026,3,6.29198717286347
"ssp245","Surface",2026-04-15,2026,4,7.13225771570541
"ssp245","Surface",2026-05-16,2026,5,9.62645567662341
"ssp245","Surface",2026-06-15,2026,6,13.4384493555213
"ssp245","Surface",2026-07-16,2026,7,14.1790985197577
"ssp245","Surface",2026-08-16,2026,8,16.607381706617
"ssp245","Surface",2026-09-15,2026,9,15.5412821482246
"ssp245","Surface",2026-10-16,2026,10,11.9976718315485
"ssp245","Surface",2026-11-15,2026,11,10.0934604694731
"ssp245","Surface",2026-12-16,2026,12,8.5065422732563
"ssp245","Surface",2027-01-16,2027,1,7.09076211387888
"ssp245","Surface",2027-02-14,2027,2,5.64446013056029
"ssp245","Surface",2027-03-16,2027,3,5.35672611610988
"ssp245","Surface",2027-04-15,2027,4,6.08188423323967
"ssp245","Surface",2027-05-16,2027,5,8.93633209591345
"ssp245","Surface",2027-06-15,2027,6,12.8946428062138
"ssp245","Surface",2027-07-16,2027,7,14.8509702984716
"ssp245","Surface",2027-08-16,2027,8,15.3843348040091
"ssp245","Surface",2027-09-15,2027,9,14.903912557232
"ssp245","Surface",2027-10-16,2027,10,11.8558823815432
"ssp245","Surface",2027-11-15,2027,11,9.51700877925153
"ssp245","Surface",2027-12-16,2027,12,8.25184354392516
"ssp245","Surface",2028-01-16,2028,1,6.55682950699478
"ssp245","Surface",2028-02-15,2028,2,6.02642220667887
"ssp245","Surface",2028-03-16,2028,3,6.23444299766507
"ssp245","Surface",2028-04-15,2028,4,7.18187506805407
"ssp245","Surface",2028-05-16,2028,5,9.48540532790055
"ssp245","Surface",2028-06-15,2028,6,11.8227433472562
"ssp245","Surface",2028-07-16,2028,7,15.2329057935538
"ssp245","Surface",2028-08-16,2028,8,15.9299703388245
"ssp245","Surface",2028-09-15,2028,9,16.0734376463487
"ssp245","Surface",2028-10-16,2028,10,12.6343279396526
"ssp245","Surface",2028-11-15,2028,11,10.9954107608417
"ssp245","Surface",2028-12-16,2028,12,9.21314117090303
"ssp245","Surface",2029-01-16,2029,1,7.17240065335992
"ssp245","Surface",2029-02-14,2029,2,6.63734461435025
"ssp245","Surface",2029-03-16,2029,3,6.25471103726079
"ssp245","Surface",2029-04-15,2029,4,7.10393498741555
"ssp245","Surface",2029-05-16,2029,5,9.5286831946382
"ssp245","Surface",2029-06-15,2029,6,11.5595857604652
"ssp245","Surface",2029-07-16,2029,7,14.387095371819
"ssp245","Surface",2029-08-16,2029,8,15.8079105102005
"ssp245","Surface",2029-09-15,2029,9,14.9680221465061
"ssp245","Surface",2029-10-16,2029,10,12.4780218094189
"ssp245","Surface",2029-11-15,2029,11,9.75030721974307
"ssp245","Surface",2029-12-16,2029,12,7.80818805674202
"ssp245","Surface",2030-01-16,2030,1,7.45921872771092
"ssp245","Surface",2030-02-14,2030,2,7.07125363441978
"ssp245","Surface",2030-03-16,2030,3,6.48777417189029
"ssp245","Surface",2030-04-15,2030,4,6.75363709356164
"ssp245","Surface",2030-05-16,2030,5,9.04669059398133
"ssp245","Surface",2030-06-15,2030,6,12.3690405048414
"ssp245","Surface",2030-07-16,2030,7,14.7511143831885
