"varname","simulation","year","mean_biomass"
"Eup","ssp245",2045,7.60897665701277
"Eup","ssp245",2046,8.24637486404667
"Eup","ssp245",2047,6.23384460202513
"Eup","ssp245",2048,5.92240376280241
"Eup","ssp245",2049,5.77600916455312
"Eup","ssp245",2050,6.57040295733052
"Eup","ssp245",2051,8.7236507194013
"Eup","ssp245",2052,6.88804885256873
"Eup","ssp245",2053,6.23650875202123
"Eup","ssp245",2054,5.53465500195038
"Eup","ssp245",2055,5.31993265462537
"Eup","ssp245",2056,6.45260566011425
"Eup","ssp245",2057,4.90628079219416
"Eup","ssp245",2058,6.26275984515399
"Eup","ssp245",2059,8.04446073496851
"Eup","ssp245",2060,6.35517893636549
"Eup","ssp245",2061,6.1090473620402
"Eup","ssp245",2062,6.35414273440119
"Eup","ssp245",2063,5.80657764716008
"Eup","ssp245",2064,5.9066224493259
"Eup","ssp245",2065,6.66173736176178
"Eup","ssp245",2066,9.7166345090618
"Eup","ssp245",2067,8.04936433055023
"Eup","ssp245",2068,6.96515427068675
"Eup","ssp245",2069,5.51726722251826
"Eup","ssp245",2070,7.90916638862146
"Eup","ssp245",2071,9.24946113766739
"Eup","ssp245",2072,7.36466069009484
"Eup","ssp245",2073,5.38148372705347
"Eup","ssp245",2074,6.76748448437819
"Eup","ssp245",2075,6.34903118318919
"Eup","ssp245",2076,6.26539097258038
"Eup","ssp245",2077,5.75809453525396
"Eup","ssp245",2078,5.43130611819567
"Eup","ssp245",2079,6.24998040957627
"Eup","ssp245",2080,6.29565609004496
"Eup","ssp245",2081,7.51130691316379
"Eup","ssp245",2082,6.99866656350235
"Eup","ssp245",2083,6.3816947382947
"Eup","ssp245",2084,7.01847753564835
"Eup","ssp245",2085,7.18502724222035
"Eup","ssp245",2086,7.42529902706299
"Eup","ssp245",2087,7.70391961727964
"Eup","ssp245",2088,7.15643393159419
"Eup","ssp245",2089,5.15969704584103
"Eup","ssp245",2090,4.98498213146452
"Eup","ssp245",2091,6.48028010788805
"Eup","ssp245",2092,6.14385278859839
"Eup","ssp245",2093,5.94896893627902
"Eup","ssp245",2094,6.8108341384922
"Eup","ssp245",2095,6.6191696613199
"Eup","ssp245",2096,6.90455811387663
"Eup","ssp245",2097,7.3785741430577
"Eup","ssp245",2098,5.37240866564119
"Eup","ssp245",2099,8.63313482933996
"Eup","ssp585",1980,7.33566605081297
"Eup","ssp585",1981,7.11983254298777
"Eup","ssp585",1982,7.78419578208085
"Eup","ssp585",1983,5.98236400340287
"Eup","ssp585",1984,6.84702003400864
"Eup","ssp585",1985,8.02889024232637
"Eup","ssp585",1986,7.22338980843928
"Eup","ssp585",1987,7.58431682173852
"Eup","ssp585",1988,7.43101080871255
"Eup","ssp585",1989,6.96721157484064
"Eup","ssp585",1990,8.05658320861299
"Eup","ssp585",1991,8.05701220062026
"Eup","ssp585",1992,8.14497439148934
"Eup","ssp585",1993,6.37129077372034
"Eup","ssp585",1994,6.54136298167458
"Eup","ssp585",1995,7.04525507738213
"Eup","ssp585",1996,6.35601548073139
"Eup","ssp585",1997,6.23249825416968
"Eup","ssp585",1998,6.28180024504928
"Eup","ssp585",1999,6.84810229378119
"Eup","ssp585",2000,7.23528347857719
"Eup","ssp585",2001,7.80479498613996
"Eup","ssp585",2002,8.03237105932402
"Eup","ssp585",2003,6.27366543851873
"Eup","ssp585",2004,6.13748507869484
"Eup","ssp585",2005,6.73763218931217
