"varname","simulation","year","month","biomass_tonnes_km2"
"MZL","ssp585",2083,5,80.4089243272889
"MZL","ssp585",2083,6,81.5293103857789
"MZL","ssp585",2083,7,88.4243859839336
"MZL","ssp585",2083,8,81.6559718602897
"MZL","ssp585",2083,9,71.4576633245445
"MZL","ssp585",2083,10,66.6214676261517
"MZL","ssp585",2083,11,20.7770926793736
"MZL","ssp585",2083,12,5.88829327238958
"MZL","ssp585",2084,1,1.23298753769247
"MZL","ssp585",2084,2,10.1243271004753
"MZL","ssp585",2084,3,71.6873591969801
"MZL","ssp585",2084,4,120.445063342793
"MZL","ssp585",2084,5,73.5052986583775
"MZL","ssp585",2084,6,81.3018280853924
"MZL","ssp585",2084,7,88.1462986119921
"MZL","ssp585",2084,8,81.9169363253925
"MZL","ssp585",2084,9,71.9533823845653
"MZL","ssp585",2084,10,71.3383011066843
"MZL","ssp585",2084,11,38.960967044935
"MZL","ssp585",2084,12,1.99224884897614
"MZL","ssp585",2085,1,2.07318550223006
"MZL","ssp585",2085,2,46.4922050104329
"MZL","ssp585",2085,3,66.3035918200897
"MZL","ssp585",2085,4,117.938710200602
"MZL","ssp585",2085,5,87.6610496120179
"MZL","ssp585",2085,6,78.5262075875426
"MZL","ssp585",2085,7,84.6767839896032
"MZL","ssp585",2085,8,80.6779691576181
"MZL","ssp585",2085,9,72.3726724313603
"MZL","ssp585",2085,10,64.4829731954876
"MZL","ssp585",2085,11,13.8989036295367
"MZL","ssp585",2085,12,0.16895517772844
"MZL","ssp585",2086,1,0.0971741163012244
"MZL","ssp585",2086,2,28.082881434066
"MZL","ssp585",2086,3,88.08721449943
"MZL","ssp585",2086,4,137.130429812928
"MZL","ssp585",2086,5,63.9026278877966
"MZL","ssp585",2086,6,80.8775033739628
"MZL","ssp585",2086,7,78.911044997564
"MZL","ssp585",2086,8,75.515638553279
"MZL","ssp585",2086,9,69.7854764793211
"MZL","ssp585",2086,10,65.2697245737964
"MZL","ssp585",2086,11,20.4113831274515
"MZL","ssp585",2086,12,2.39365904158458
"MZL","ssp585",2087,1,0.385043697278075
"MZL","ssp585",2087,2,15.3161520241387
"MZL","ssp585",2087,3,84.9237814059004
"MZL","ssp585",2087,4,121.64142562506
"MZL","ssp585",2087,5,68.5926022631839
"MZL","ssp585",2087,6,80.9113173324557
"MZL","ssp585",2087,7,80.1203226100866
"MZL","ssp585",2087,8,75.9108830104156
"MZL","ssp585",2087,9,68.0032798193051
"MZL","ssp585",2087,10,69.3438711817717
"MZL","ssp585",2087,11,17.0967551683674
"MZL","ssp585",2087,12,8.16922298783318
"MZL","ssp585",2088,1,1.14747570187973
"MZL","ssp585",2088,2,22.3385627441102
"MZL","ssp585",2088,3,151.955405581494
"MZL","ssp585",2088,4,130.550699599658
"MZL","ssp585",2088,5,78.1224881014916
"MZL","ssp585",2088,6,78.0904677416503
"MZL","ssp585",2088,7,83.6753697369906
"MZL","ssp585",2088,8,80.4020935943466
"MZL","ssp585",2088,9,67.886847901206
"MZL","ssp585",2088,10,68.2299502177397
"MZL","ssp585",2088,11,19.0223758003453
"MZL","ssp585",2088,12,0.0842703942595778
"MZL","ssp585",2089,2,3.23342666066369
"MZL","ssp585",2089,3,50.2231050773948
"MZL","ssp585",2089,4,153.408354654485
"MZL","ssp585",2089,5,83.2089835880254
"MZL","ssp585",2089,6,70.4705559717921
"MZL","ssp585",2089,7,86.6751662535441
"MZL","ssp585",2089,8,66.8939659956596
"MZL","ssp585",2089,9,81.7827045289247
"MZL","ssp585",2089,10,60.8121953817267
"MZL","ssp585",2089,11,24.556761860425
"MZL","ssp585",2089,12,3.05226062545366
"MZL","ssp585",2090,1,0.22556705487462
"MZL","ssp585",2090,2,14.706901738053
"MZL","ssp585",2090,3,71.3723246296773
"MZL","ssp585",2090,4,128.125578376298
"MZL","ssp585",2090,5,73.4115480490589
"MZL","ssp585",2090,6,76.3483584931589
"MZL","ssp585",2090,7,80.9112061254181
"MZL","ssp585",2090,8,70.1503360723964
"MZL","ssp585",2090,9,62.1574916814684
"MZL","ssp585",2090,10,61.2621134045782
"MZL","ssp585",2090,11,15.9815883114317
"MZL","ssp585",2090,12,2.32068076969308
"MZL","ssp585",2091,1,0.14439850798322
"MZL","ssp585",2091,2,11.5070487206138
"MZL","ssp585",2091,3,82.8672471109177
"MZL","ssp585",2091,4,113.114857388927
"MZL","ssp585",2091,5,82.1903754661021
"MZL","ssp585",2091,6,82.3003265259703
"MZL","ssp585",2091,7,84.1031225822359
"MZL","ssp585",2091,8,81.2483336900042
"MZL","ssp585",2091,9,61.0312491931676
"MZL","ssp585",2091,10,71.7218866376219
"MZL","ssp585",2091,11,18.2878133696136
"MZL","ssp585",2091,12,1.04768108219363
"MZL","ssp585",2092,1,0.657337463678815
"MZL","ssp585",2092,2,24.34624754526
"MZL","ssp585",2092,3,55.9155562765298
"MZL","ssp585",2092,4,123.450153573814
"MZL","ssp585",2092,5,85.5964796392098
"MZL","ssp585",2092,6,75.9351395403408
"MZL","ssp585",2092,7,85.200900516328
"MZL","ssp585",2092,8,79.4505960331653
"MZL","ssp585",2092,9,61.8688619167063
"MZL","ssp585",2092,10,64.1879982564025
"MZL","ssp585",2092,11,17.6300426525282
"MZL","ssp585",2092,12,0.474152357011421
"MZL","ssp585",2093,1,0.863144907868395
"MZL","ssp585",2093,2,19.3160295404682
"MZL","ssp585",2093,3,34.2994826215248
"MZL","ssp585",2093,4,101.043515399881
"MZL","ssp585",2093,5,74.9256273109332
"MZL","ssp585",2093,6,81.2893904489665
"MZL","ssp585",2093,7,83.4812188076081
"MZL","ssp585",2093,8,74.9308409212416
"MZL","ssp585",2093,9,73.5525711124408
"MZL","ssp585",2093,10,68.7046201498844
"MZL","ssp585",2093,11,18.6010073188019
"MZL","ssp585",2093,12,1.13904461328786
"MZL","ssp585",2094,1,0.629095722396671
"MZL","ssp585",2094,2,16.4860763951171
"MZL","ssp585",2094,3,23.8408418463613
"MZL","ssp585",2094,4,117.792566917567
"MZL","ssp585",2094,5,71.7221657622845
"MZL","ssp585",2094,6,79.7288063961154
"MZL","ssp585",2094,7,77.8217510096148
"MZL","ssp585",2094,8,67.2893895965876
"MZL","ssp585",2094,9,73.8861372902845
"MZL","ssp585",2094,10,63.3815390882249
"MZL","ssp585",2094,11,17.3414336945752
"MZL","ssp585",2094,12,2.59234132270767
"MZL","ssp585",2095,1,0.329343971246758
"MZL","ssp585",2095,2,24.6719275913129
"MZL","ssp585",2095,3,44.0621274927047
"MZL","ssp585",2095,4,115.265240374899
"MZL","ssp585",2095,5,68.3489639856689
"MZL","ssp585",2095,6,77.2833246790723
"MZL","ssp585",2095,7,80.7792550770432
"MZL","ssp585",2095,8,73.5541841939489
"MZL","ssp585",2095,9,72.6169213526521
"MZL","ssp585",2095,10,72.6891126692135
"MZL","ssp585",2095,11,26.0129457726961
"MZL","ssp585",2095,12,1.34256094772084
"MZL","ssp585",2096,1,0.412547615941459
"MZL","ssp585",2096,2,28.1015811371191
"MZL","ssp585",2096,3,97.5524198897873
"MZL","ssp585",2096,4,111.628759113124
"MZL","ssp585",2096,5,75.9841828366453
"MZL","ssp585",2096,6,83.037312475637
"MZL","ssp585",2096,7,81.1542175797133
"MZL","ssp585",2096,8,77.0513029401793
"MZL","ssp585",2096,9,74.3425277002347
"MZL","ssp585",2096,10,66.4627050640772
"MZL","ssp585",2096,11,20.4101792106229
"MZL","ssp585",2096,12,4.20705787879181
"MZL","ssp585",2097,1,1.23201720554687
"MZL","ssp585",2097,2,12.2126545972285
"MZL","ssp585",2097,3,114.632244476007
"MZL","ssp585",2097,4,120.923316011211
"MZL","ssp585",2097,5,92.6102176209625
"MZL","ssp585",2097,6,76.7313577592685
"MZL","ssp585",2097,7,90.6880747461915
"MZL","ssp585",2097,8,88.8934434656796
"MZL","ssp585",2097,9,89.751224486451
"MZL","ssp585",2097,10,64.2865170042794
"MZL","ssp585",2097,11,21.83726418555
"MZL","ssp585",2097,12,5.14841337733292
"MZL","ssp585",2098,1,0.119130392961051
"MZL","ssp585",2098,2,9.67864783126083
"MZL","ssp585",2098,3,90.8979359176175
"MZL","ssp585",2098,4,127.857505339926
"MZL","ssp585",2098,5,80.1632574392483
"MZL","ssp585",2098,6,75.0094974173527
"MZL","ssp585",2098,7,80.069070109452
"MZL","ssp585",2098,8,80.3762999402174
"MZL","ssp585",2098,9,84.6028395142112
"MZL","ssp585",2098,10,65.009748986329
"MZL","ssp585",2098,11,12.689850648914
"MZL","ssp585",2098,12,0.215211486372317
"MZL","ssp585",2099,3,34.2929514803072
"MZL","ssp585",2099,4,111.588060574003
"MZL","ssp585",2099,5,73.9037935169164
"MZL","ssp585",2099,6,77.175599354173
"MZL","ssp585",2099,7,86.9984818544708
"MZL","ssp585",2099,8,76.1277137270876
"MZL","ssp585",2099,9,82.7473619487054
"MZL","ssp585",2099,10,71.0668349075287
"MZL","ssp585",2099,11,14.1729056825094
"MZS","ssp126",1980,1,4.15619602083445
"MZS","ssp126",1980,2,29.6136757974577
"MZS","ssp126",1980,3,78.8145255058481
"MZS","ssp126",1980,4,49.7123796075667
"MZS","ssp126",1980,5,43.6615238333514
"MZS","ssp126",1980,6,41.7135117486652
"MZS","ssp126",1980,7,32.2435223040613
"MZS","ssp126",1980,8,26.9876327032381
"MZS","ssp126",1980,9,25.0610154538082
"MZS","ssp126",1980,10,21.4818247160071
"MZS","ssp126",1980,11,14.2454237095686
"MZS","ssp126",1980,12,6.48889401259715
"MZS","ssp126",1981,1,0.821695040405171
"MZS","ssp126",1981,2,13.0882279178532
"MZS","ssp126",1981,3,37.951711842527
"MZS","ssp126",1981,4,37.032423481658
"MZS","ssp126",1981,5,37.6403551248616
"MZS","ssp126",1981,6,37.671931544781
"MZS","ssp126",1981,7,29.2551991420554
"MZS","ssp126",1981,8,23.2013771185413
"MZS","ssp126",1981,9,18.0485022082273
"MZS","ssp126",1981,10,19.5888644856566
"MZS","ssp126",1981,11,12.6199698122994
"MZS","ssp126",1981,12,5.94065616919102
"MZS","ssp126",1982,1,2.43674930426442
"MZS","ssp126",1982,2,15.9729966695818
"MZS","ssp126",1982,3,42.6162726204427
"MZS","ssp126",1982,4,26.7478546877318
"MZS","ssp126",1982,5,36.4686910568446
"MZS","ssp126",1982,6,33.3857926108524
"MZS","ssp126",1982,7,25.7639750645657
"MZS","ssp126",1982,8,22.615047734897
"MZS","ssp126",1982,9,18.2196909605194
"MZS","ssp126",1982,10,17.0174701824443
"MZS","ssp126",1982,11,12.7192836939155
"MZS","ssp126",1982,12,5.01332528096728
"MZS","ssp126",1983,1,4.91586371983001
"MZS","ssp126",1983,2,25.5233082724538
"MZS","ssp126",1983,3,93.2458278698327
"MZS","ssp126",1983,4,41.0977937821824
"MZS","ssp126",1983,5,40.6316495291393
"MZS","ssp126",1983,6,36.5213313519683
"MZS","ssp126",1983,7,27.8598595282204
"MZS","ssp126",1983,8,21.8815107015606
"MZS","ssp126",1983,9,22.8027101898539
"MZS","ssp126",1983,10,22.1508464124351
"MZS","ssp126",1983,11,14.4672460310319
"MZS","ssp126",1983,12,7.03692966129336
"MZS","ssp126",1984,1,3.21731452174982
"MZS","ssp126",1984,2,20.7331703262829
"MZS","ssp126",1984,3,35.6747699176784
"MZS","ssp126",1984,4,35.9345568893435
"MZS","ssp126",1984,5,39.34178365489
"MZS","ssp126",1984,6,38.6089914305914
"MZS","ssp126",1984,7,28.9067202624961
"MZS","ssp126",1984,8,21.8113481945312
"MZS","ssp126",1984,9,19.6238827819263
"MZS","ssp126",1984,10,16.6548331587605
"MZS","ssp126",1984,11,14.4298767883488
"MZS","ssp126",1984,12,6.07376094727964
"MZS","ssp126",1985,1,0.800986579569179
"MZS","ssp126",1985,2,12.6354999226241
"MZS","ssp126",1985,3,39.7259652821043
"MZS","ssp126",1985,4,39.4280401080971
"MZS","ssp126",1985,5,40.1907078645323
"MZS","ssp126",1985,6,39.1344347496742
"MZS","ssp126",1985,7,27.2516760973809
"MZS","ssp126",1985,8,24.2325130417326
"MZS","ssp126",1985,9,18.5851921137139
"MZS","ssp126",1985,10,18.7528243163655
"MZS","ssp126",1985,11,16.5039406353105
"MZS","ssp126",1985,12,7.92211233534248
"MZS","ssp126",1986,1,3.76803182948029
"MZS","ssp126",1986,2,20.7150477100402
"MZS","ssp126",1986,3,62.2743088019336
"MZS","ssp126",1986,4,39.3334802966462
"MZS","ssp126",1986,5,41.3040840808537
"MZS","ssp126",1986,6,37.716431245677
"MZS","ssp126",1986,7,28.0068308559136
"MZS","ssp126",1986,8,23.0826819390467
"MZS","ssp126",1986,9,19.785040397391
"MZS","ssp126",1986,10,17.8456278439719
"MZS","ssp126",1986,11,15.2720840348077
"MZS","ssp126",1986,12,2.23389157045807
"MZS","ssp126",1987,1,2.06902614533779
"MZS","ssp126",1987,2,12.3737717394016
"MZS","ssp126",1987,3,38.5708866620536
"MZS","ssp126",1987,4,40.2674702173813
"MZS","ssp126",1987,5,40.6357145364216
"MZS","ssp126",1987,6,38.4173591493465
"MZS","ssp126",1987,7,27.531193715925
"MZS","ssp126",1987,8,24.2761165316047
"MZS","ssp126",1987,9,22.2198404894398
"MZS","ssp126",1987,10,19.6253112568872
"MZS","ssp126",1987,11,15.1672244836143
"MZS","ssp126",1987,12,6.48258867809911
"MZS","ssp126",1988,1,2.41623780544758
"MZS","ssp126",1988,2,9.81613312155775
"MZS","ssp126",1988,3,36.9363785268222
"MZS","ssp126",1988,4,29.7736088303797
"MZS","ssp126",1988,5,41.1235476564315
"MZS","ssp126",1988,6,36.636009413988
"MZS","ssp126",1988,7,28.7956384842288
"MZS","ssp126",1988,8,23.2415549390835
"MZS","ssp126",1988,9,20.504311050016
"MZS","ssp126",1988,10,20.5669872065354
"MZS","ssp126",1988,11,16.3109427735159
"MZS","ssp126",1988,12,9.95976892952631
"MZS","ssp126",1989,1,3.25669517316435
"MZS","ssp126",1989,2,20.6605358307739
"MZS","ssp126",1989,3,45.4708140916741
"MZS","ssp126",1989,4,41.6843849198435
"MZS","ssp126",1989,5,42.4927655594926
"MZS","ssp126",1989,6,36.6387994645173
"MZS","ssp126",1989,7,26.5422865983264
"MZS","ssp126",1989,8,20.6607251184927
"MZS","ssp126",1989,9,19.2508032078104
"MZS","ssp126",1989,10,16.4091341808831
"MZS","ssp126",1989,11,12.4605798272983
"MZS","ssp126",1989,12,4.90168531994187
"MZS","ssp126",1990,1,1.9784069130361
"MZS","ssp126",1990,2,24.1264582521523
"MZS","ssp126",1990,3,33.1854816593547
"MZS","ssp126",1990,4,46.8310025134064
"MZS","ssp126",1990,5,41.1602156921601
"MZS","ssp126",1990,6,38.3594001629979
"MZS","ssp126",1990,7,27.6223204242678
"MZS","ssp126",1990,8,23.5296095352041
"MZS","ssp126",1990,9,19.729761565172
"MZS","ssp126",1990,10,21.2638552398917
"MZS","ssp126",1990,11,14.7673808187008
"MZS","ssp126",1990,12,4.9751724421144
"MZS","ssp126",1991,1,9.16111850464942
"MZS","ssp126",1991,2,31.139646965073
"MZS","ssp126",1991,3,47.5600636327297
"MZS","ssp126",1991,4,42.1226891986767
"MZS","ssp126",1991,5,45.9197311399165
"MZS","ssp126",1991,6,46.6197589615843
"MZS","ssp126",1991,7,28.8467425991315
"MZS","ssp126",1991,8,23.1121829995233
"MZS","ssp126",1991,9,20.0175372397742
"MZS","ssp126",1991,10,18.7810294816384
"MZS","ssp126",1991,11,17.2491788659633
"MZS","ssp126",1991,12,10.9557550201305
"MZS","ssp126",1992,1,9.63525555510971
"MZS","ssp126",1992,2,36.0203076197387
"MZS","ssp126",1992,3,46.9765122098927
"MZS","ssp126",1992,4,46.1628759333672
"MZS","ssp126",1992,5,44.128254021353
"MZS","ssp126",1992,6,40.006808816717
"MZS","ssp126",1992,7,26.4789720438856
"MZS","ssp126",1992,8,22.5075016348454
"MZS","ssp126",1992,9,18.7423255400158
"MZS","ssp126",1992,10,19.3500451794587
"MZS","ssp126",1992,11,21.0711748245547
"MZS","ssp126",1992,12,14.8412780618478
"MZS","ssp126",1993,1,10.5280020457425
"MZS","ssp126",1993,2,37.5925344955821
"MZS","ssp126",1993,3,45.0220381508046
"MZS","ssp126",1993,4,40.6563603361549
"MZS","ssp126",1993,5,42.8813122669236
"MZS","ssp126",1993,6,38.3018005895467
"MZS","ssp126",1993,7,29.8965955940318
"MZS","ssp126",1993,8,26.3717075550586
"MZS","ssp126",1993,9,18.2812527771354
"MZS","ssp126",1993,10,16.5392111593684
"MZS","ssp126",1993,11,12.3965050431413
"MZS","ssp126",1993,12,12.5351762688757
"MZS","ssp126",1994,1,9.94808019984712
"MZS","ssp126",1994,2,31.4857589037367
"MZS","ssp126",1994,3,43.7583907612781
"MZS","ssp126",1994,4,39.8123875544358
"MZS","ssp126",1994,5,43.5815023728655
"MZS","ssp126",1994,6,38.8758727155617
"MZS","ssp126",1994,7,28.0103635350099
"MZS","ssp126",1994,8,23.9436272785272
"MZS","ssp126",1994,9,21.5811928960527
"MZS","ssp126",1994,10,21.9174978585714
"MZS","ssp126",1994,11,15.8873067454434
"MZS","ssp126",1994,12,11.8351402116995
"MZS","ssp126",1995,1,8.56157843158536
"MZS","ssp126",1995,2,27.1258434007395
"MZS","ssp126",1995,3,47.9562896647175
"MZS","ssp126",1995,4,45.5439915247962
"MZS","ssp126",1995,5,40.7903106786129
"MZS","ssp126",1995,6,41.9983239688037
"MZS","ssp126",1995,7,27.1200632631962
"MZS","ssp126",1995,8,22.5361944270651
"MZS","ssp126",1995,9,18.5717669719136
"MZS","ssp126",1995,10,19.7684916414899
"MZS","ssp126",1995,11,15.7819168089793
"MZS","ssp126",1995,12,6.38727683658943
"MZS","ssp126",1996,1,1.98383625607474
"MZS","ssp126",1996,2,28.9875871550803
"MZS","ssp126",1996,3,61.8588536667132
"MZS","ssp126",1996,4,43.7042847311107
"MZS","ssp126",1996,5,42.5688414017338
"MZS","ssp126",1996,6,36.05485069131
"MZS","ssp126",1996,7,26.3161553208621
"MZS","ssp126",1996,8,22.4970770943837
"MZS","ssp126",1996,9,21.4509630286013
"MZS","ssp126",1996,10,21.864941582562
"MZS","ssp126",1996,11,14.8046013436392
"MZS","ssp126",1996,12,6.44619319834462
"MZS","ssp126",1997,1,1.38659515935538
"MZS","ssp126",1997,2,14.9363356738023
"MZS","ssp126",1997,3,79.4360343452989
"MZS","ssp126",1997,4,45.2196544295974
"MZS","ssp126",1997,5,40.4109603043739
"MZS","ssp126",1997,6,37.4124564886583
"MZS","ssp126",1997,7,27.3429880271083
"MZS","ssp126",1997,8,20.4812457791107
"MZS","ssp126",1997,9,19.4983860965251
"MZS","ssp126",1997,10,18.2937447402774
"MZS","ssp126",1997,11,20.2888610786472
"MZS","ssp126",1997,12,6.54344857940832
"MZS","ssp126",1998,1,1.32690666647865
"MZS","ssp126",1998,2,18.455325076128
"MZS","ssp126",1998,3,79.0379396810156
"MZS","ssp126",1998,4,43.7486874741913
"MZS","ssp126",1998,5,38.988095102632
"MZS","ssp126",1998,6,33.5283647062532
"MZS","ssp126",1998,7,28.6453801312063
"MZS","ssp126",1998,8,22.6894916750384
"MZS","ssp126",1998,9,19.8487363318441
"MZS","ssp126",1998,10,18.4436403111766
"MZS","ssp126",1998,11,16.4063779329958
"MZS","ssp126",1998,12,5.71628302905571
"MZS","ssp126",1999,1,0.826426265662047
"MZS","ssp126",1999,2,12.2045941917109
"MZS","ssp126",1999,3,103.672194770571
"MZS","ssp126",1999,4,57.0548519315145
"MZS","ssp126",1999,5,45.4066882615432
"MZS","ssp126",1999,6,39.6650257132932
"MZS","ssp126",1999,7,29.2058567108432
"MZS","ssp126",1999,8,23.7099759553799
"MZS","ssp126",1999,9,24.546935731275
"MZS","ssp126",1999,10,20.788452851493
"MZS","ssp126",1999,11,18.3684040169733
"MZS","ssp126",1999,12,6.17052579352375
"MZS","ssp126",2000,1,0.982374708714587
"MZS","ssp126",2000,2,39.1517293462169
"MZS","ssp126",2000,3,59.1282851777767
"MZS","ssp126",2000,4,49.9902692477023
"MZS","ssp126",2000,5,44.1083807374071
"MZS","ssp126",2000,6,38.0137531226736
"MZS","ssp126",2000,7,27.005767108272
"MZS","ssp126",2000,8,23.9769128408178
"MZS","ssp126",2000,9,19.5498526175085
"MZS","ssp126",2000,10,22.156974856103
"MZS","ssp126",2000,11,13.5853840898271
"MZS","ssp126",2000,12,4.88954893862211
"MZS","ssp126",2001,1,2.32603429154085
"MZS","ssp126",2001,2,34.5512842859763
"MZS","ssp126",2001,3,50.7110266937948
"MZS","ssp126",2001,4,41.7178344295718
"MZS","ssp126",2001,5,45.3749329640832
"MZS","ssp126",2001,6,38.69414866854
"MZS","ssp126",2001,7,29.2345255265394
"MZS","ssp126",2001,8,24.7616732220757
"MZS","ssp126",2001,9,22.4447056611617
"MZS","ssp126",2001,10,19.852279569524
"MZS","ssp126",2001,11,15.4070457394068
"MZS","ssp126",2001,12,5.27386404386317
"MZS","ssp126",2002,1,1.8196319102251
"MZS","ssp126",2002,2,25.3589073977135
"MZS","ssp126",2002,3,69.1146191935509
"MZS","ssp126",2002,4,38.0684519910888
"MZS","ssp126",2002,5,38.7867749074655
"MZS","ssp126",2002,6,41.2872450613263
"MZS","ssp126",2002,7,29.5020383346826
"MZS","ssp126",2002,8,23.0260465823812
"MZS","ssp126",2002,9,20.7610305300103
"MZS","ssp126",2002,10,16.9112298963396
"MZS","ssp126",2002,11,17.3356324100854
"MZS","ssp126",2002,12,7.29070541430592
"MZS","ssp126",2003,1,2.98089500699827
"MZS","ssp126",2003,2,35.2452525680275
"MZS","ssp126",2003,3,45.8637546409136
"MZS","ssp126",2003,4,39.1961556041484
"MZS","ssp126",2003,5,38.5764511439829
"MZS","ssp126",2003,6,36.6255001895433
"MZS","ssp126",2003,7,27.9482622347925
"MZS","ssp126",2003,8,23.945697800138
"MZS","ssp126",2003,9,19.6768333645115
"MZS","ssp126",2003,10,21.8038285424251
"MZS","ssp126",2003,11,12.6859027736625
"MZS","ssp126",2003,12,6.19272380859624
"MZS","ssp126",2004,1,2.22244639437353
"MZS","ssp126",2004,2,29.1434010034437
"MZS","ssp126",2004,3,54.5278830574273
"MZS","ssp126",2004,4,42.2152910535179
"MZS","ssp126",2004,5,38.9915846886603
"MZS","ssp126",2004,6,38.868462752015
"MZS","ssp126",2004,7,27.839407466341
"MZS","ssp126",2004,8,23.5544113468835
"MZS","ssp126",2004,9,19.5959505116053
"MZS","ssp126",2004,10,17.6697663851414
"MZS","ssp126",2004,11,12.1061046183041
"MZS","ssp126",2004,12,4.50688077898194
"MZS","ssp126",2005,1,1.24583765311966
"MZS","ssp126",2005,2,31.2220806116841
"MZS","ssp126",2005,3,61.5852309734461
"MZS","ssp126",2005,4,44.82565052757
"MZS","ssp126",2005,5,43.2641971320269
"MZS","ssp126",2005,6,37.9995396785755
"MZS","ssp126",2005,7,26.2492687082592
"MZS","ssp126",2005,8,22.46326200571
"MZS","ssp126",2005,9,18.5773167566889
"MZS","ssp126",2005,10,21.1315998690744
"MZS","ssp126",2005,11,14.9588909241144
"MZS","ssp126",2005,12,4.08400209881482
"MZS","ssp126",2006,1,1.77335477597803
"MZS","ssp126",2006,2,35.783240829449
"MZS","ssp126",2006,3,61.597595545809
"MZS","ssp126",2006,4,37.2630746761376
"MZS","ssp126",2006,5,42.1432880227814
"MZS","ssp126",2006,6,37.8198698254942
"MZS","ssp126",2006,7,29.55175510275
"MZS","ssp126",2006,8,21.047300389123
"MZS","ssp126",2006,9,22.5737795129427
"MZS","ssp126",2006,10,17.9294845664433
"MZS","ssp126",2006,11,13.1054401980705
"MZS","ssp126",2006,12,7.26717745988611
"MZS","ssp126",2007,1,1.27652428147883
"MZS","ssp126",2007,2,27.4944629092375
"MZS","ssp126",2007,3,86.1636282709598
"MZS","ssp126",2007,4,52.1083178389962
"MZS","ssp126",2007,5,43.3495799221184
"MZS","ssp126",2007,6,42.625447979129
"MZS","ssp126",2007,7,32.7408511450806
"MZS","ssp126",2007,8,25.3413320552113
"MZS","ssp126",2007,9,19.7527065385181
"MZS","ssp126",2007,10,18.8899039077041
"MZS","ssp126",2007,11,14.61215194806
"MZS","ssp126",2007,12,5.44788907178648
"MZS","ssp126",2008,1,1.41414424597382
"MZS","ssp126",2008,2,13.1330432904752
"MZS","ssp126",2008,3,81.060064023359
"MZS","ssp126",2008,4,39.6962900224556
"MZS","ssp126",2008,5,44.8413955909111
"MZS","ssp126",2008,6,40.39830578138
"MZS","ssp126",2008,7,31.5989776509355
"MZS","ssp126",2008,8,24.3834790140873
"MZS","ssp126",2008,9,19.9627004518287
"MZS","ssp126",2008,10,18.4948164084662
"MZS","ssp126",2008,11,14.8923768501008
"MZS","ssp126",2008,12,5.08336937696632
"MZS","ssp126",2009,1,2.09528070594905
"MZS","ssp126",2009,2,45.2577844767852
"MZS","ssp126",2009,3,41.3418499227431
"MZS","ssp126",2009,4,43.8441022592578
"MZS","ssp126",2009,5,40.9247290274848
"MZS","ssp126",2009,6,38.82632275839
"MZS","ssp126",2009,7,28.2016108176691
"MZS","ssp126",2009,8,22.6522908696245
"MZS","ssp126",2009,9,23.9071575164076
"MZS","ssp126",2009,10,20.14014436736
"MZS","ssp126",2009,11,18.7769844677772
"MZS","ssp126",2009,12,6.33179325153197
"MZS","ssp126",2010,1,2.53772482819791
"MZS","ssp126",2010,2,19.9101115288309
"MZS","ssp126",2010,3,65.4076842924807
"MZS","ssp126",2010,4,48.1000970867275
"MZS","ssp126",2010,5,43.9437754165454
"MZS","ssp126",2010,6,41.5837789853851
"MZS","ssp126",2010,7,29.8952749787611
"MZS","ssp126",2010,8,23.5562380927881
"MZS","ssp126",2010,9,22.1213778217686
"MZS","ssp126",2010,10,24.9396159405142
"MZS","ssp126",2010,11,16.1685423457602
"MZS","ssp126",2010,12,8.44455156679705
"MZS","ssp126",2011,1,1.99237371535404
"MZS","ssp126",2011,2,0.283202888492992
"MZS","ssp126",2011,3,81.681729049293
"MZS","ssp126",2011,4,74.9402055471208
"MZS","ssp126",2011,5,40.2012521174626
"MZS","ssp126",2011,6,36.822202319546
"MZS","ssp126",2011,7,31.7475271269556
"MZS","ssp126",2011,8,24.4519666733705
"MZS","ssp126",2011,9,25.3328211332028
"MZS","ssp126",2011,10,20.3809497962745
"MZS","ssp126",2011,11,13.417448859221
"MZS","ssp126",2011,12,5.52292432712903
"MZS","ssp126",2012,1,1.802649701049
"MZS","ssp126",2012,2,17.1725343938901
"MZS","ssp126",2012,3,51.8637577211869
"MZS","ssp126",2012,4,42.0057253944372
"MZS","ssp126",2012,5,43.8579823820265
"MZS","ssp126",2012,6,42.6822547000677
"MZS","ssp126",2012,7,32.8617878462809
"MZS","ssp126",2012,8,24.4532085232847
"MZS","ssp126",2012,9,20.5069903239001
"MZS","ssp126",2012,10,20.4931346086781
"MZS","ssp126",2012,11,13.1213807755422
"MZS","ssp126",2012,12,5.13620846740475
"MZS","ssp126",2013,1,1.88172699790796
"MZS","ssp126",2013,2,20.1093664341516
"MZS","ssp126",2013,3,52.2077324635604
"MZS","ssp126",2013,4,37.5232354808444
"MZS","ssp126",2013,5,40.2738227202945
"MZS","ssp126",2013,6,38.754602447392
"MZS","ssp126",2013,7,27.5049520020974
"MZS","ssp126",2013,8,24.1380963160215
"MZS","ssp126",2013,9,20.3146001444036
"MZS","ssp126",2013,10,20.0158015896664
"MZS","ssp126",2013,11,13.1834507113264
"MZS","ssp126",2013,12,3.50352812975146
"MZS","ssp126",2014,1,1.43304356249136
"MZS","ssp126",2014,2,55.264470160722
"MZS","ssp126",2014,3,41.3844407002484
"MZS","ssp126",2014,4,36.8234903615926
"MZS","ssp126",2014,5,39.0931949593786
"MZS","ssp126",2014,6,35.9812121179518
"MZS","ssp126",2014,7,28.3245601220792
