"","tstep","year","month","prod_PhL","prod_PhS"
"1073",1073,2069,5,28.9606017710619,40.1513344245545
"1074",1074,2069,6,28.9594619313962,38.6590360080694
"1075",1075,2069,7,38.9494524760073,42.9359630646761
"1076",1076,2069,8,30.3542838865144,34.4340657313593
"1077",1077,2069,9,32.3139391076816,33.8238852225792
"1078",1078,2069,10,18.0099941841385,21.290711440531
"1079",1079,2069,11,5.0863660794619,7.76910672728303
"1080",1080,2069,12,1.1302797428914,2.22283529836244
"1081",1081,2070,1,1.37674612386923,2.17300269650432
"1082",1082,2070,2,3.13436638110967,4.893129693981
"1083",1083,2070,3,17.7956778904408,17.1028746715712
"1084",1084,2070,4,22.5906372284541,29.9256253515924
"1085",1085,2070,5,32.2997365331077,37.0834771113202
"1086",1086,2070,6,50.7030876689044,45.5883869099131
"1087",1087,2070,7,30.6476826948166,36.5240168551201
"1088",1088,2070,8,28.7183236368596,33.5707255689006
"1089",1089,2070,9,29.8604745426372,33.2799271478596
"1090",1090,2070,10,14.8148114107074,19.459978597265
"1091",1091,2070,11,5.13436965468609,7.51610250216339
"1092",1092,2070,12,1.04381493199479,1.71804946523238
"1093",1093,2071,1,1.64977246886838,2.45608710601268
"1094",1094,2071,2,5.23931456405905,8.43104166581119
"1095",1095,2071,3,18.8041854691685,18.2453883152165
"1096",1096,2071,4,25.6117102660253,28.1064445962859
"1097",1097,2071,5,34.4975262328833,37.4884394290543
"1098",1098,2071,6,36.1906035375583,42.0061450148899
"1099",1099,2071,7,34.3936521294439,39.7904341835413
"1100",1100,2071,8,30.1627096704619,35.1794609250831
"1101",1101,2071,9,29.9822184701622,33.288252824839
"1102",1102,2071,10,15.7649544685517,20.1050006741836
"1103",1103,2071,11,3.83360847742644,5.73770946221996
"1104",1104,2071,12,1.85005146388841,3.21382701781185
"1105",1105,2072,1,1.28051542744105,2.19586075897967
"1106",1106,2072,2,4.65821085742996,6.92706276568262
"1107",1107,2072,3,19.5134086897263,19.3416430539603
"1108",1108,2072,4,21.7720209293627,31.9183159310809
"1109",1109,2072,5,32.7331191991444,39.9189558773142
"1110",1110,2072,6,37.8623653506673,40.8023206928888
"1111",1111,2072,7,35.798654753425,40.6678515415533
"1112",1112,2072,8,37.8675035658673,41.1986599382381
"1113",1113,2072,9,25.9566216567473,30.2947792695254
"1114",1114,2072,10,18.4681420410181,21.1630350665571
"1115",1115,2072,11,6.11004509482263,8.66352827267902
"1116",1116,2072,12,1.71258491335899,3.01113651764576
"1117",1117,2073,1,1.5455169168918,2.50096787389178
"1118",1118,2073,2,4.25574858148482,7.37020927956154
"1119",1119,2073,3,20.3193120994858,14.7723159239358
"1120",1120,2073,4,21.3916440411766,28.8332137724088
"1121",1121,2073,5,31.0232600835548,40.42922483829
"1122",1122,2073,6,29.8853572362894,40.5986170320164
"1123",1123,2073,7,38.6134808496403,43.0720554117232
"1124",1124,2073,8,31.5513478418308,37.3291977990705
"1125",1125,2073,9,28.3162636519127,32.8584476649722
"1126",1126,2073,10,11.4326302936108,19.9839101004228
"1127",1127,2073,11,3.61635865125851,6.34215299279595
"1128",1128,2073,12,1.26828749634927,2.18897936192849
"1129",1129,2074,1,1.30853329992384,2.32387330561134
"1130",1130,2074,2,4.81357708188556,6.95407702170307
"1131",1131,2074,3,16.7460333744818,19.8820140615103
"1132",1132,2074,4,25.9018296534951,35.6641864257398
"1133",1133,2074,5,21.7939930061941,33.92441534454
"1134",1134,2074,6,38.4587061456258,45.488143541816
"1135",1135,2074,7,30.1515257693941,38.2879988893814
"1136",1136,2074,8,36.1672078487884,40.1700919670395
"1137",1137,2074,9,31.348433144056,34.740878158796
"1138",1138,2074,10,14.4550864805353,20.8990591776073
"1139",1139,2074,11,3.32124510479634,5.82574478753309
"1140",1140,2074,12,1.0128914793897,2.33957838884973
"1141",1141,2075,1,1.20176212698158,2.23282383282722
"1142",1142,2075,2,3.49633371295218,6.20818229220758
"1143",1143,2075,3,13.8398370880137,18.1364456581548
"1144",1144,2075,4,16.8612195065801,29.0704176030465
"1145",1145,2075,5,33.1686115467975,37.7703718522182
"1146",1146,2075,6,29.5575839675759,41.5037687389583
"1147",1147,2075,7,28.6335376096904,38.5203618950236
"1148",1148,2075,8,28.4232002820989,34.849297691136
"1149",1149,2075,9,28.4401201579834,32.6185330066851
"1150",1150,2075,10,15.787654503602,22.0170035057244
"1151",1151,2075,11,4.18364883006342,7.36033483732035
"1152",1152,2075,12,0.607722271131953,1.32198438596208
"1153",1153,2076,1,1.57237041168785,2.51612105216109
"1154",1154,2076,2,5.9687820071765,10.0376922061588
"1155",1155,2076,3,9.14399585255745,16.4009838761727
"1156",1156,2076,4,19.6822878367116,27.6236744962555
"1157",1157,2076,5,40.5052890034895,39.4028703324238
"1158",1158,2076,6,35.9784710375863,44.4363850079236
"1159",1159,2076,7,32.7370706567715,41.7951824907824
"1160",1160,2076,8,25.3798193509225,32.2349842653862
"1161",1161,2076,9,31.4292108737269,34.9317068572325
"1162",1162,2076,10,17.5711760665653,21.9443902654659
"1163",1163,2076,11,2.57077474750533,4.54042637571119
"1164",1164,2076,12,0.724827830562,1.34262247614367
"1165",1165,2077,1,1.41372248209374,2.49324033607251
"1166",1166,2077,2,4.22311267237581,7.47950689234596
"1167",1167,2077,3,8.7833202097277,15.3569816407505
"1168",1168,2077,4,29.3213579565907,26.8532605187746
"1169",1169,2077,5,37.7060341526414,41.1420673320569
"1170",1170,2077,6,25.5493882276441,38.0244099997105
"1171",1171,2077,7,29.3852665911682,37.6178524784608
"1172",1172,2077,8,34.742867051533,40.0466770769246
"1173",1173,2077,9,26.4665387021043,31.1545817770276
"1174",1174,2077,10,17.8400534313438,20.5166602526724
"1175",1175,2077,11,5.87214512400397,8.03030424402337
"1176",1176,2077,12,1.50859402362728,2.4743064653874
"1177",1177,2078,1,1.37131047419797,2.11465917129602
"1178",1178,2078,2,4.63971251334318,7.29576043661037
"1179",1179,2078,3,11.6583834999101,15.3846864625854
"1180",1180,2078,4,35.9248012121291,29.2944574171092
"1181",1181,2078,5,34.0517752356908,41.3995708190892
"1182",1182,2078,6,32.6234327125619,44.9870829330938
"1183",1183,2078,7,22.9009195621316,37.456677198844
"1184",1184,2078,8,25.0465697448652,33.8842034876797
"1185",1185,2078,9,22.6899266277562,30.2383560620776
"1186",1186,2078,10,11.0371673970378,19.3500272709809
"1187",1187,2078,11,4.19281321877978,7.12675248519282
"1188",1188,2078,12,0.75142976032995,1.59267746944562
"1189",1189,2079,1,1.10813729619875,1.94260698249904
"1190",1190,2079,2,3.11256506732502,6.13523154254642
"1191",1191,2079,3,8.40528477891555,13.686951561986
"1192",1192,2079,4,19.1652700148217,24.7093875219428
"1193",1193,2079,5,26.3660160798465,37.7609513111556
"1194",1194,2079,6,26.5087300841624,39.8729784186595
"1195",1195,2079,7,20.9303208533986,35.5569592683628
"1196",1196,2079,8,24.2626607972512,34.4476209863636
"1197",1197,2079,9,21.1252551005677,29.2032336095758
"1198",1198,2079,10,13.1724224847035,19.2677765470839
"1199",1199,2079,11,5.18584368562088,7.85615724129482
"1200",1200,2079,12,1.50752657132885,2.54809018976358
"1201",1201,2080,1,1.43513534249222,2.50259862051654
"1202",1202,2080,2,5.1678215850786,8.64642243674893
"1203",1203,2080,3,14.1732295622905,16.4809387638018
"1204",1204,2080,4,20.8390971908645,28.9649329478989
"1205",1205,2080,5,26.3389572314604,34.3917277789173
"1206",1206,2080,6,26.2190411153946,37.8343154513776
"1207",1207,2080,7,27.531174904738,36.500505242823
"1208",1208,2080,8,30.1667053802565,36.7985695250304
"1209",1209,2080,9,26.6850895809194,31.7800969510961
"1210",1210,2080,10,13.0112187081172,19.2953157495835
"1211",1211,2080,11,4.49132173188759,7.53395338709301
"1212",1212,2080,12,1.4418877996398,2.70645803038568
"1213",1213,2081,1,1.2722656135748,2.21101772327572
"1214",1214,2081,2,3.14158611019374,5.35622625871678
"1215",1215,2081,3,13.5390729705656,19.0376867975179
"1216",1216,2081,4,25.8326273428032,27.8103532992175
"1217",1217,2081,5,26.0858527014308,37.0586547802537
"1218",1218,2081,6,30.7575671423201,43.5674265105435
"1219",1219,2081,7,24.5102374039268,37.3910299611969
"1220",1220,2081,8,28.9740317389756,36.2418915859353
"1221",1221,2081,9,28.0061743197732,32.6134523649656
"1222",1222,2081,10,12.1386822812236,20.1920319030467
"1223",1223,2081,11,3.98349248070591,7.01605912305039
"1224",1224,2081,12,1.19693806320823,2.30602624272165
"1225",1225,2082,1,1.43687439221222,2.2978892545538
"1226",1226,2082,2,2.16682290589905,3.73001431093738
"1227",1227,2082,3,11.60303671875,13.999240606484
"1228",1228,2082,4,25.8780273640312,28.3653719701668
"1229",1229,2082,5,27.0038033432339,37.9696869821616
"1230",1230,2082,6,27.3809699878441,41.6701523302881
"1231",1231,2082,7,31.6182661821105,42.1267530762689
"1232",1232,2082,8,27.7633745804797,36.9906988138162
"1233",1233,2082,9,28.104452506099,33.7490295975696
"1234",1234,2082,10,17.8142934618696,22.2651028023807
"1235",1235,2082,11,3.43967472179891,6.36904051492384
"1236",1236,2082,12,0.929908850830337,2.1196086849901
"1237",1237,2083,1,1.02475435961699,1.91065680935159
"1238",1238,2083,2,2.69003039815422,5.29122573920671
"1239",1239,2083,3,10.2546709906611,16.4504526014529
"1240",1240,2083,4,19.5268488460663,28.248896875265
"1241",1241,2083,5,24.3802768635204,37.7316920491637
"1242",1242,2083,6,22.2102410870259,38.3005131710817
"1243",1243,2083,7,26.3666974116216,40.0779276737486
"1244",1244,2083,8,27.7013081076295,38.4362392802899
"1245",1245,2083,9,28.4687528324765,35.3489342937959
"1246",1246,2083,10,16.9752937936978,23.9734941845398
"1247",1247,2083,11,2.62505489402588,5.40494205837121
"1248",1248,2083,12,0.947986920054636,2.0676603534282
"1249",1249,2084,1,1.00839582549752,1.92864570026453
"1250",1250,2084,2,2.72933977809159,4.70777753837019
"1251",1251,2084,3,16.4704786412838,17.4710441675693
"1252",1252,2084,4,17.0613188314295,29.2660337657698
"1253",1253,2084,5,24.7958618253688,36.0822707021374
"1254",1254,2084,6,28.2857517225352,41.6426772107726
"1255",1255,2084,7,26.7891277317437,39.7873283481824
"1256",1256,2084,8,25.2363678803647,33.3109883673561
"1257",1257,2084,9,24.1906289272517,30.7127665665282
"1258",1258,2084,10,17.7127800862064,22.5809929589695
"1259",1259,2084,11,2.87057417282092,4.61244520912748
"1260",1260,2084,12,1.02266613556198,1.93903014648508
"1261",1261,2085,1,1.80827337276043,2.84735118472154
"1262",1262,2085,2,3.90645003195129,6.6042817170927
"1263",1263,2085,3,11.5515215792452,17.4818477408593
"1264",1264,2085,4,34.0026121456084,24.9248062257787
"1265",1265,2085,5,28.3531547462568,35.6337996872674
"1266",1266,2085,6,31.28253477045,39.9268803720638
"1267",1267,2085,7,29.0657379685944,36.3341275445634
"1268",1268,2085,8,32.8723374683446,36.8340525029887
"1269",1269,2085,9,27.0478277580431,30.0967022789345
"1270",1270,2085,10,16.0866462480626,19.4303051148353
"1271",1271,2085,11,3.60561217119803,5.50848085436757
"1272",1272,2085,12,1.11766879498133,2.01971077465083
"1273",1273,2086,1,1.22653745060823,1.926083389063
"1274",1274,2086,2,2.97094690420922,4.81092212162588
"1275",1275,2086,3,11.9514800719156,17.0161323816892
"1276",1276,2086,4,28.7997130199101,30.6164151052004
"1277",1277,2086,5,31.1232204834605,38.2479104971427
"1278",1278,2086,6,35.6170832995763,40.6211894305212
"1279",1279,2086,7,28.8093801454025,34.3821182173898
"1280",1280,2086,8,30.241707393412,36.2660652223354
"1281",1281,2086,9,32.1923519915434,35.4941206147075
"1282",1282,2086,10,13.2471143330362,19.6453837006799
"1283",1283,2086,11,5.20314647315136,7.70644162729732
"1284",1284,2086,12,1.24223242644115,2.30431564843198
"1285",1285,2087,1,1.94435706305043,3.39195495782199
"1286",1286,2087,2,5.40242379403682,9.20861916191928
"1287",1287,2087,3,10.1547047110041,15.4662742180132
"1288",1288,2087,4,19.3548299974344,26.9217932582254
"1289",1289,2087,5,33.4206990904121,38.8022489743981
"1290",1290,2087,6,34.0027238177537,39.2871159165158
"1291",1291,2087,7,31.0229325205371,36.0049107596288
"1292",1292,2087,8,36.2551680962543,37.550253319953
"1293",1293,2087,9,27.8226003103363,31.0118841289415
"1294",1294,2087,10,16.9571394755519,20.5537662797457
"1295",1295,2087,11,6.40367869059321,9.03398065146502
"1296",1296,2087,12,1.35877396049928,2.20155709910798
"1297",1297,2088,1,1.59236089827589,2.41622051423408
"1298",1298,2088,2,3.78671110753995,5.44453909470629
"1299",1299,2088,3,18.0739880087524,20.8285411588441
"1300",1300,2088,4,14.5822256463888,26.1520167973627
"1301",1301,2088,5,26.4027872471934,36.460698761889
"1302",1302,2088,6,26.4123272261013,40.8357728762484
"1303",1303,2088,7,21.0416127657888,32.2850409318319
"1304",1304,2088,8,25.1827818685366,33.0688416823203
"1305",1305,2088,9,22.7819319989888,30.1254916793214
"1306",1306,2088,10,14.029642237372,20.113142674916
"1307",1307,2088,11,2.43260399675917,4.68536303107952
"1308",1308,2088,12,1.30682323020408,2.5013590434694
"1309",1309,2089,1,1.16337868955073,2.0520576578537
"1310",1310,2089,2,4.82259519974093,8.68773869061089
"1311",1311,2089,3,12.7977124071818,17.2090470421465
"1312",1312,2089,4,21.1152857671839,25.9418989473161
"1313",1313,2089,5,33.1568268361093,35.7880547554548
"1314",1314,2089,6,26.6018694140394,36.5108040794085
"1315",1315,2089,7,29.1121795448872,38.1677589511591
"1316",1316,2089,8,27.9563797951204,35.8207855263524
"1317",1317,2089,9,27.9568770125022,33.5723341068209
"1318",1318,2089,10,15.4004010375933,21.4043149188127
"1319",1319,2089,11,5.28474821827598,8.7259245336653
"1320",1320,2089,12,1.12148123521461,2.19523841180298
"1321",1321,2090,1,0.983103135062795,1.72138078899597
"1322",1322,2090,2,3.5907831784138,6.10192562941412
"1323",1323,2090,3,11.5936280573317,15.6585784129607
"1324",1324,2090,4,31.468901406693,32.8098716658281
"1325",1325,2090,5,22.7476933019014,34.8864904457785
"1326",1326,2090,6,29.3580789838399,38.7442984431738
"1327",1327,2090,7,27.4222039499902,34.3848079590175
"1328",1328,2090,8,26.0637952463966,30.7852515381456
"1329",1329,2090,9,27.4146463809482,31.5258335406539
"1330",1330,2090,10,14.6416169991037,18.7924568020755
"1331",1331,2090,11,4.64184675830822,6.81273182514362
"1332",1332,2090,12,1.70396412061376,2.89437465560631
"1333",1333,2091,1,1.25404364915482,2.0418660760353
"1334",1334,2091,2,4.35118517058127,6.80408814880571
"1335",1335,2091,3,10.4997855315744,15.3470067228663
"1336",1336,2091,4,39.4618127999709,27.5212147993826
"1337",1337,2091,5,36.9162619401124,34.0340478959753
"1338",1338,2091,6,33.5183907922309,40.5520157291311
"1339",1339,2091,7,30.3170004313736,36.380732211698
"1340",1340,2091,8,29.492317314579,35.5993632067332
"1341",1341,2091,9,25.6719380912292,30.7361185669454
"1342",1342,2091,10,16.7176591839452,22.4068720907344
"1343",1343,2091,11,4.23069736322188,7.17942621991009
"1344",1344,2091,12,0.66415324284647,1.2052692344476
"1345",1345,2092,1,0.823806250390506,1.22977830371834
"1346",1346,2092,2,5.36183390528191,6.7427889070553
"1347",1347,2092,3,13.1204895476962,15.8198766730598
"1348",1348,2092,4,23.382898495169,32.4263690371174
"1349",1349,2092,5,35.0828125749919,42.3357425347526
"1350",1350,2092,6,32.3475771410663,39.6189826977319
"1351",1351,2092,7,29.5392991106995,37.3124787638342
"1352",1352,2092,8,28.9126693748229,35.639308776719
"1353",1353,2092,9,33.3372772579229,37.1214038970077
"1354",1354,2092,10,21.5839239821501,25.8600734391729
"1355",1355,2092,11,3.67234633595736,7.14242780089566
"1356",1356,2092,12,0.492987615644172,1.27324386827554
"1357",1357,2093,1,0.777363923230925,1.72873422884228
"1358",1358,2093,2,5.20877035832023,9.05835702189797
"1359",1359,2093,3,12.7533212252645,16.2326666295421
"1360",1360,2093,4,17.9543453580068,31.9502627244407
"1361",1361,2093,5,26.6178311968348,36.579287593981
"1362",1362,2093,6,31.1923664998297,43.932290818445
"1363",1363,2093,7,25.7659808714575,38.1394482592742
"1364",1364,2093,8,27.4452384179047,35.8520394641287
"1365",1365,2093,9,22.9541488852258,31.1754759041258
"1366",1366,2093,10,10.8215760925366,18.6588556248087
"1367",1367,2093,11,4.34860060258433,7.73167805163218
"1368",1368,2093,12,0.693860977159848,1.49701295942705
"1369",1369,2094,1,1.23604722779253,2.29974653622013
"1370",1370,2094,2,3.09708445540969,5.84706457608501
"1371",1371,2094,3,8.25496219533271,14.0981369768785
"1372",1372,2094,4,29.0281432636837,28.5931473554338
"1373",1373,2094,5,24.8978351253426,38.0611485064722
"1374",1374,2094,6,27.8618930068882,43.2548279816303
"1375",1375,2094,7,23.0680648831755,37.1659337791786
"1376",1376,2094,8,24.2363753128773,32.2436370445023
"1377",1377,2094,9,24.4625007001843,31.4394013054419
"1378",1378,2094,10,12.5040585280518,19.8671776899342
"1379",1379,2094,11,2.89651675026207,5.67194067385882
"1380",1380,2094,12,0.880000499535753,1.68353631887823
"1381",1381,2095,1,1.27568639393275,2.20178660300465
"1382",1382,2095,2,4.39796063750288,7.15696203474746
"1383",1383,2095,3,9.96801442900588,16.4878770962065
"1384",1384,2095,4,26.9087543890247,27.6375235642934
"1385",1385,2095,5,31.9795838535915,35.9982723903783
"1386",1386,2095,6,39.5101084118179,42.0248543369403
"1387",1387,2095,7,28.9891949686441,36.1880758543639
"1388",1388,2095,8,28.597688823666,33.9881349866082
"1389",1389,2095,9,27.6384908559651,32.4856207537752
"1390",1390,2095,10,12.6664796891958,19.7513399944061
"1391",1391,2095,11,3.62556956553569,6.24445202242703
"1392",1392,2095,12,0.693499407521856,1.28405531304997
"1393",1393,2096,1,1.91233699909149,3.04685777086788
"1394",1394,2096,2,5.79717432836793,8.69095765219992
"1395",1395,2096,3,13.771369147714,19.6815765608493
"1396",1396,2096,4,19.262962910922,28.6811043193601
"1397",1397,2096,5,37.9286258094717,38.8468419683147
"1398",1398,2096,6,31.1216661815411,36.396342531588
"1399",1399,2096,7,32.0342944092138,36.9483891586381
"1400",1400,2096,8,27.4061129599361,32.3765271429045
"1401",1401,2096,9,24.5614316717705,29.8002446134912
"1402",1402,2096,10,18.1910599401435,21.2112624624372
"1403",1403,2096,11,4.28727111895338,6.53331545242865
"1404",1404,2096,12,1.24133212539087,2.45798807038841
"1405",1405,2097,1,1.12382919560544,1.84921235618382
"1406",1406,2097,2,3.74203848897007,6.03118307826383
"1407",1407,2097,3,16.5094430262475,17.1563516999991
"1408",1408,2097,4,25.983281153079,30.3011640331489
"1409",1409,2097,5,32.2066605441322,38.2831823856906
"1410",1410,2097,6,26.5882779455388,39.7619655038478
"1411",1411,2097,7,27.6877026483745,37.093765546322
"1412",1412,2097,8,27.8661262883153,35.0322714824224
"1413",1413,2097,9,25.8465426472473,31.9739050144391
"1414",1414,2097,10,19.8826476102071,22.5403829825304
"1415",1415,2097,11,4.66896789514623,7.71301755708003
"1416",1416,2097,12,1.12055351614386,2.18207987241393
"1417",1417,2098,1,1.05898193051041,1.9347599313611
"1418",1418,2098,2,3.53174236961573,7.05109333515248
"1419",1419,2098,3,7.53925818336195,12.2670736243387
"1420",1420,2098,4,30.0041010627212,32.3873077391246
"1421",1421,2098,5,33.3613703018412,42.0799974608141
"1422",1422,2098,6,30.2834484796222,40.9873599660284
"1423",1423,2098,7,31.8431340066285,41.4904392787619
"1424",1424,2098,8,27.8515602715885,35.6679027860863
"1425",1425,2098,9,29.395097662712,34.5490992317151
"1426",1426,2098,10,13.5619670119883,20.6546285494767
"1427",1427,2098,11,3.67078773744755,7.23899664740709
"1428",1428,2098,12,0.778962725824665,1.74651377119363
"1429",1429,2099,1,1.3718637366134,2.54245370915225
"1430",1430,2099,2,3.29501578580018,5.649893036898
"1431",1431,2099,3,11.2136472306983,16.241687973426
"1432",1432,2099,4,26.4628862442268,33.180381398086
"1433",1433,2099,5,23.7683813542038,33.9752437791892
"1434",1434,2099,6,27.7797118028273,37.1982302171918
"1435",1435,2099,7,31.053671731966,38.3664294990572
"1436",1436,2099,8,28.1948336347541,34.4235995417677
"1437",1437,2099,9,28.0223279516733,32.4171334993687
"1438",1438,2099,10,12.6803180247478,18.2284786552142
"1439",1439,2099,11,5.66292688342268,8.20772738356354
"1440",1440,2099,12,1.25186556098113,2.36207851546376
