"simulation","depthclass","date","year","month","area_weighted_temp"
"ssp245","Surface",2010-12-16,2010,12,5.77661477029072
"ssp245","Surface",2011-01-16,2011,1,4.60032222993079
"ssp245","Surface",2011-02-14,2011,2,3.92177096547709
"ssp245","Surface",2011-03-16,2011,3,3.33159494562727
"ssp245","Surface",2011-04-15,2011,4,3.88369414449973
"ssp245","Surface",2011-05-16,2011,5,5.80250373911138
"ssp245","Surface",2011-06-15,2011,6,8.22924043473827
"ssp245","Surface",2011-07-16,2011,7,10.8343854564085
"ssp245","Surface",2011-08-16,2011,8,11.5837540291382
"ssp245","Surface",2011-09-15,2011,9,10.5589861585616
"ssp245","Surface",2011-10-16,2011,10,9.41409165532948
"ssp245","Surface",2011-11-15,2011,11,7.37242650840615
"ssp245","Surface",2011-12-16,2011,12,5.61871529922115
"ssp245","Surface",2012-01-16,2012,1,3.92849097427913
"ssp245","Surface",2012-02-15,2012,2,3.11179544651224
"ssp245","Surface",2012-03-16,2012,3,2.57534162207544
"ssp245","Surface",2012-04-15,2012,4,3.41243253445831
"ssp245","Surface",2012-05-16,2012,5,5.40457357158227
"ssp245","Surface",2012-06-15,2012,6,8.57247447076361
"ssp245","Surface",2012-07-16,2012,7,10.7960135805482
"ssp245","Surface",2012-08-16,2012,8,11.8024393017748
"ssp245","Surface",2012-09-15,2012,9,10.4116238704051
"ssp245","Surface",2012-10-16,2012,10,8.82671524811776
"ssp245","Surface",2012-11-15,2012,11,7.00033702897512
"ssp245","Surface",2012-12-16,2012,12,5.22790155157721
"ssp245","Surface",2013-01-16,2013,1,4.59779103459313
"ssp245","Surface",2013-02-14,2013,2,4.24355835657443
"ssp245","Surface",2013-03-16,2013,3,3.98089744368806
"ssp245","Surface",2013-04-15,2013,4,4.16582965960615
"ssp245","Surface",2013-05-16,2013,5,5.69524148138872
"ssp245","Surface",2013-06-15,2013,6,8.98514000757553
"ssp245","Surface",2013-07-16,2013,7,11.5767519064082
"ssp245","Surface",2013-08-16,2013,8,12.6276259671825
"ssp245","Surface",2013-09-15,2013,9,11.4166069997075
"ssp245","Surface",2013-10-16,2013,10,9.23846891202738
"ssp245","Surface",2013-11-15,2013,11,7.89995092749933
"ssp245","Surface",2013-12-16,2013,12,6.22933445320756
"ssp245","Surface",2014-01-16,2014,1,5.49228609645354
"ssp245","Surface",2014-02-14,2014,2,4.95488859930089
"ssp245","Surface",2014-03-16,2014,3,4.54127739481337
"ssp245","Surface",2014-04-15,2014,4,5.11641807642253
"ssp245","Surface",2014-05-16,2014,5,7.75386963450906
"ssp245","Surface",2014-06-15,2014,6,9.95684529720389
"ssp245","Surface",2014-07-16,2014,7,13.0830220438289
"ssp245","Surface",2014-08-16,2014,8,14.2949063528397
"ssp245","Surface",2014-09-15,2014,9,13.0227798012749
"ssp245","Surface",2014-10-16,2014,10,10.3667471088003
"ssp245","Surface",2014-11-15,2014,11,8.73279267868274
"ssp245","Surface",2014-12-16,2014,12,7.78873275326118
"ssp245","Surface",2015-01-16,2015,1,6.9072316951113
"ssp245","Surface",2015-02-14,2015,2,6.01805570683714
"ssp245","Surface",2015-03-16,2015,3,5.65205703172518
"ssp245","Surface",2015-04-15,2015,4,5.89215885922382
"ssp245","Surface",2015-05-16,2015,5,7.42067096081688
"ssp245","Surface",2015-06-15,2015,6,10.6141934315528
"ssp245","Surface",2015-07-16,2015,7,12.8563629282524
"ssp245","Surface",2015-08-16,2015,8,13.8541138712009
"ssp245","Surface",2015-09-15,2015,9,11.8230066091064
"ssp245","Surface",2015-10-16,2015,10,9.91217379953507
"ssp245","Surface",2015-11-15,2015,11,8.27399593267318
"ssp245","Surface",2015-12-16,2015,12,6.87098922949433
"ssp245","Surface",2016-01-16,2016,1,6.21792315314248
"ssp245","Surface",2016-02-15,2016,2,5.94320301569271
"ssp245","Surface",2016-03-16,2016,3,5.85196279411025
"ssp245","Surface",2016-04-15,2016,4,6.51862354645263
"ssp245","Surface",2016-05-16,2016,5,8.20836321804194
"ssp245","Surface",2016-06-15,2016,6,11.2479450294597
"ssp245","Surface",2016-07-16,2016,7,13.7627574727766
"ssp245","Surface",2016-08-16,2016,8,14.1018316791494
"ssp245","Surface",2016-09-15,2016,9,13.4463010683775
"ssp245","Surface",2016-10-16,2016,10,10.8408468231451
"ssp245","Surface",2016-11-15,2016,11,8.99539702859299
"ssp245","Surface",2016-12-16,2016,12,7.15204095169351
"ssp245","Surface",2017-01-16,2017,1,5.82553011200836
"ssp245","Surface",2017-02-14,2017,2,4.88512855660026
"ssp245","Surface",2017-03-16,2017,3,4.17445928017263
"ssp245","Surface",2017-04-15,2017,4,4.70518948178431
"ssp245","Surface",2017-05-16,2017,5,6.58644987378939
"ssp245","Surface",2017-06-15,2017,6,9.5623162873388
"ssp245","Surface",2017-07-16,2017,7,12.3364340687442
"ssp245","Surface",2017-08-16,2017,8,13.2355453270493
"ssp245","Surface",2017-09-15,2017,9,11.4370927692209
"ssp245","Surface",2017-10-16,2017,10,9.95731801296768
"ssp245","Surface",2017-11-15,2017,11,8.22412269257176
"ssp245","Surface",2017-12-16,2017,12,6.94108668226464
"ssp245","Surface",2018-01-16,2018,1,6.05779313705462
"ssp245","Surface",2018-02-14,2018,2,5.02597063407967
"ssp245","Surface",2018-03-16,2018,3,4.68766834173656
"ssp245","Surface",2018-04-15,2018,4,5.28634978285958
"ssp245","Surface",2018-05-16,2018,5,6.67028606750035
"ssp245","Surface",2018-06-15,2018,6,9.55110377819831
"ssp245","Surface",2018-07-16,2018,7,11.7794357031808
"ssp245","Surface",2018-08-16,2018,8,11.9489665796028
"ssp245","Surface",2018-09-15,2018,9,12.220928008709
"ssp245","Surface",2018-10-16,2018,10,10.5532319492871
"ssp245","Surface",2018-11-15,2018,11,8.75303263928884
"ssp245","Surface",2018-12-16,2018,12,7.33724243824005
"ssp245","Surface",2019-01-16,2019,1,6.06952081173438
"ssp245","Surface",2019-02-14,2019,2,5.60262317686646
"ssp245","Surface",2019-03-16,2019,3,5.54741698853902
"ssp245","Surface",2019-04-15,2019,4,6.2493550362444
"ssp245","Surface",2019-05-16,2019,5,7.55445277526616
"ssp245","Surface",2019-06-15,2019,6,10.4487444549723
"ssp245","Surface",2019-07-16,2019,7,13.6870473273472
"ssp245","Surface",2019-08-16,2019,8,14.5488479715846
"ssp245","Surface",2019-09-15,2019,9,12.7532597367223
"ssp245","Surface",2019-10-16,2019,10,10.1264546444136
"ssp245","Surface",2019-11-15,2019,11,8.82083396668865
"ssp245","Surface",2019-12-16,2019,12,7.36867695105717
"ssp245","Surface",2020-01-16,2020,1,5.42625023431144
"ssp245","Surface",2020-02-15,2020,2,4.19660698415888
"ssp245","Surface",2020-03-16,2020,3,3.81126485331884
"ssp245","Surface",2020-04-15,2020,4,4.4410197921413
"ssp245","Surface",2020-05-16,2020,5,6.54009262339697
"ssp245","Surface",2020-06-15,2020,6,9.68991095919059
"ssp245","Surface",2020-07-16,2020,7,12.7180983800331
"ssp245","Surface",2020-08-16,2020,8,13.5993385063418
"ssp245","Surface",2020-09-15,2020,9,11.745821302815
"ssp245","Surface",2020-10-16,2020,10,10.0888085490258
"ssp245","Surface",2020-11-15,2020,11,8.13576759978982
"ssp245","Surface",2020-12-16,2020,12,6.60626799619864
"ssp245","Surface",2021-01-16,2021,1,4.01039858901129
"ssp245","Surface",2021-02-14,2021,2,3.13443054920341
"ssp245","Surface",2021-03-16,2021,3,2.70049904485746
"ssp245","Surface",2021-04-15,2021,4,3.46114866699742
"ssp245","Surface",2021-05-16,2021,5,5.27075769728503
"ssp245","Surface",2021-06-15,2021,6,8.20863963259381
"ssp245","Surface",2021-07-16,2021,7,11.0192435208863
"ssp245","Surface",2021-08-16,2021,8,11.0769889706659
"ssp245","Surface",2021-09-15,2021,9,11.065735955636
"ssp245","Surface",2021-10-16,2021,10,9.32139650854836
"ssp245","Surface",2021-11-15,2021,11,7.89914613139248
"ssp245","Surface",2021-12-16,2021,12,6.26545356635163
"ssp245","Surface",2022-01-16,2022,1,5.31631363218948
"ssp245","Surface",2022-02-14,2022,2,4.54857125942547
"ssp245","Surface",2022-03-16,2022,3,4.31601514644113
"ssp245","Surface",2022-04-15,2022,4,4.64583476553562
"ssp245","Surface",2022-05-16,2022,5,6.71421148769765
"ssp245","Surface",2022-06-15,2022,6,9.02676384458083
"ssp245","Surface",2022-07-16,2022,7,12.1923891607515
"ssp245","Surface",2022-08-16,2022,8,13.5198171960561
"ssp245","Surface",2022-09-15,2022,9,12.5162946253087
"ssp245","Surface",2022-10-16,2022,10,9.79699949304827
"ssp245","Surface",2022-11-15,2022,11,7.75218306509956
"ssp245","Surface",2022-12-16,2022,12,6.16180889363986
"ssp245","Surface",2023-01-16,2023,1,4.97431748326985
"ssp245","Surface",2023-02-14,2023,2,3.98535141418883
"ssp245","Surface",2023-03-16,2023,3,3.92645433233429
"ssp245","Surface",2023-04-15,2023,4,4.06477104532209
"ssp245","Surface",2023-05-16,2023,5,5.87300783177619
"ssp245","Surface",2023-06-15,2023,6,8.74279814151076
"ssp245","Surface",2023-07-16,2023,7,11.6015196584462
"ssp245","Surface",2023-08-16,2023,8,12.1146564799362
"ssp245","Surface",2023-09-15,2023,9,11.3408752249179
"ssp245","Surface",2023-10-16,2023,10,9.82451682487079
"ssp245","Surface",2023-11-15,2023,11,7.23702793448325
"ssp245","Surface",2023-12-16,2023,12,5.88995852231983
"ssp245","Surface",2024-01-16,2024,1,5.14400419075822
"ssp245","Surface",2024-02-15,2024,2,5.13846502942317
"ssp245","Surface",2024-03-16,2024,3,4.92209195903576
"ssp245","Surface",2024-04-15,2024,4,4.77078274727277
"ssp245","Surface",2024-05-16,2024,5,7.6928250094604
"ssp245","Surface",2024-06-15,2024,6,11.5389598622965
"ssp245","Surface",2024-07-16,2024,7,13.3347531713798
"ssp245","Surface",2024-08-16,2024,8,14.0405897683933
"ssp245","Surface",2024-09-15,2024,9,12.0932358923886
"ssp245","Surface",2024-10-16,2024,10,9.63686605366223
"ssp245","Surface",2024-11-15,2024,11,7.99332307002159
"ssp245","Surface",2024-12-16,2024,12,6.66897597716839
"ssp245","Surface",2025-01-16,2025,1,5.17582837139836
"ssp245","Surface",2025-02-14,2025,2,4.71557170177387
"ssp245","Surface",2025-03-16,2025,3,4.35621603908584
"ssp245","Surface",2025-04-15,2025,4,4.50636284068194
"ssp245","Surface",2025-05-16,2025,5,6.61528486729557
"ssp245","Surface",2025-06-15,2025,6,9.77997788657273
"ssp245","Surface",2025-07-16,2025,7,12.3212571417857
"ssp245","Surface",2025-08-16,2025,8,13.4080592693267
"ssp245","Surface",2025-09-15,2025,9,12.1364520019871
"ssp245","Surface",2025-10-16,2025,10,9.61166147029531
"ssp245","Surface",2025-11-15,2025,11,7.65246781320113
"ssp245","Surface",2025-12-16,2025,12,5.71691489092966
"ssp245","Surface",2026-01-16,2026,1,4.90305422749765
"ssp245","Surface",2026-02-14,2026,2,4.21465187869514
"ssp245","Surface",2026-03-16,2026,3,4.23329555461264
"ssp245","Surface",2026-04-15,2026,4,4.87549011063814
"ssp245","Surface",2026-05-16,2026,5,7.09074841427495
"ssp245","Surface",2026-06-15,2026,6,10.4677133105917
"ssp245","Surface",2026-07-16,2026,7,13.0037511352898
"ssp245","Surface",2026-08-16,2026,8,13.9558496369508
"ssp245","Surface",2026-09-15,2026,9,12.4039671890846
"ssp245","Surface",2026-10-16,2026,10,9.67088835980153
"ssp245","Surface",2026-11-15,2026,11,7.88536729894931
"ssp245","Surface",2026-12-16,2026,12,6.95495167738277
"ssp245","Surface",2027-01-16,2027,1,5.35769734714936
"ssp245","Surface",2027-02-14,2027,2,4.88717248877526
"ssp245","Surface",2027-03-16,2027,3,4.12557816867733
"ssp245","Surface",2027-04-15,2027,4,4.18837057159029
"ssp245","Surface",2027-05-16,2027,5,6.36875370257084
"ssp245","Surface",2027-06-15,2027,6,10.3897507513663
"ssp245","Surface",2027-07-16,2027,7,12.8812549612225
"ssp245","Surface",2027-08-16,2027,8,13.9857129762425
"ssp245","Surface",2027-09-15,2027,9,12.1018517009733
"ssp245","Surface",2027-10-16,2027,10,9.64945145429528
"ssp245","Surface",2027-11-15,2027,11,7.86862587506768
"ssp245","Surface",2027-12-16,2027,12,6.92394572395722
"ssp245","Surface",2028-01-16,2028,1,4.88050381121802
"ssp245","Surface",2028-02-15,2028,2,4.00910667475565
"ssp245","Surface",2028-03-16,2028,3,4.05004299624181
"ssp245","Surface",2028-04-15,2028,4,5.01385872618946
"ssp245","Surface",2028-05-16,2028,5,7.31764211658255
"ssp245","Surface",2028-06-15,2028,6,9.85858031243732
"ssp245","Surface",2028-07-16,2028,7,12.7016777613734
"ssp245","Surface",2028-08-16,2028,8,13.1223175253419
"ssp245","Surface",2028-09-15,2028,9,12.6923507276685
"ssp245","Surface",2028-10-16,2028,10,10.6714013567841
"ssp245","Surface",2028-11-15,2028,11,8.83838122525482
"ssp245","Surface",2028-12-16,2028,12,7.77352270149568
"ssp245","Surface",2029-01-16,2029,1,5.4468792884185
"ssp245","Surface",2029-02-14,2029,2,4.4231621606581
"ssp245","Surface",2029-03-16,2029,3,3.59671728146729
"ssp245","Surface",2029-04-15,2029,4,4.43386656203848
"ssp245","Surface",2029-05-16,2029,5,6.38543326418863
"ssp245","Surface",2029-06-15,2029,6,8.55913694947979
"ssp245","Surface",2029-07-16,2029,7,11.9758778740311
"ssp245","Surface",2029-08-16,2029,8,12.968317716156
"ssp245","Surface",2029-09-15,2029,9,12.1095906902663
"ssp245","Surface",2029-10-16,2029,10,9.9461131703866
"ssp245","Surface",2029-11-15,2029,11,8.38575263129102
"ssp245","Surface",2029-12-16,2029,12,6.18344733083123
"ssp245","Surface",2030-01-16,2030,1,5.1803880040687
"ssp245","Surface",2030-02-14,2030,2,4.85662146977548
"ssp245","Surface",2030-03-16,2030,3,4.38867723032112
"ssp245","Surface",2030-04-15,2030,4,4.79982384770388
"ssp245","Surface",2030-05-16,2030,5,7.28782641939708
"ssp245","Surface",2030-06-15,2030,6,9.7334128425985
"ssp245","Surface",2030-07-16,2030,7,12.3652365975605
"ssp245","Surface",2030-08-16,2030,8,13.30974208324
"ssp245","Surface",2030-09-15,2030,9,12.8247567747724
"ssp245","Surface",2030-10-16,2030,10,9.75049981260404
"ssp245","Surface",2030-11-15,2030,11,7.83793829270755
"ssp245","Surface",2030-12-16,2030,12,6.15981184457941
"ssp245","Surface",2031-01-16,2031,1,5.00277664785895
"ssp245","Surface",2031-02-14,2031,2,4.47013637337422
"ssp245","Surface",2031-03-16,2031,3,3.94228333656209
"ssp245","Surface",2031-04-15,2031,4,4.43824989015398
"ssp245","Surface",2031-05-16,2031,5,6.44995681216198
"ssp245","Surface",2031-06-15,2031,6,9.32742668833214
"ssp245","Surface",2031-07-16,2031,7,12.8373434624931
"ssp245","Surface",2031-08-16,2031,8,12.9598847316328
"ssp245","Surface",2031-09-15,2031,9,11.6437044100757
"ssp245","Surface",2031-10-16,2031,10,9.40672604508686
"ssp245","Surface",2031-11-15,2031,11,7.54359748119877
"ssp245","Surface",2031-12-16,2031,12,5.58828033158898
"ssp245","Surface",2032-01-16,2032,1,4.82553803869029
"ssp245","Surface",2032-02-15,2032,2,4.41017824307616
"ssp245","Surface",2032-03-16,2032,3,4.37087303624736
"ssp245","Surface",2032-04-15,2032,4,4.71771314188338
"ssp245","Surface",2032-05-16,2032,5,6.81175435346091
"ssp245","Surface",2032-06-15,2032,6,10.3122116426836
"ssp245","Surface",2032-07-16,2032,7,13.0131174271015
"ssp245","Surface",2032-08-16,2032,8,13.8925741722503
"ssp245","Surface",2032-09-15,2032,9,13.3573437980387
"ssp245","Surface",2032-10-16,2032,10,10.450152411747
"ssp245","Surface",2032-11-15,2032,11,8.32209513909106
"ssp245","Surface",2032-12-16,2032,12,7.37877753706439
"ssp245","Surface",2033-01-16,2033,1,5.66103384232459
"ssp245","Surface",2033-02-14,2033,2,5.00016712587297
"ssp245","Surface",2033-03-16,2033,3,4.49126599759352
"ssp245","Surface",2033-04-15,2033,4,4.66558473894363
"ssp245","Surface",2033-05-16,2033,5,6.67800450044732
"ssp245","Surface",2033-06-15,2033,6,8.66368788306285
"ssp245","Surface",2033-07-16,2033,7,11.3226129260834
"ssp245","Surface",2033-08-16,2033,8,13.5307290391067
"ssp245","Surface",2033-09-15,2033,9,12.79154800484
"ssp245","Surface",2033-10-16,2033,10,10.326775997467
"ssp245","Surface",2033-11-15,2033,11,8.02038110449215
"ssp245","Surface",2033-12-16,2033,12,6.29199979910187
"ssp245","Surface",2034-01-16,2034,1,5.28634582842499
"ssp245","Surface",2034-02-14,2034,2,3.96542947222414
"ssp245","Surface",2034-03-16,2034,3,3.42547370531658
"ssp245","Surface",2034-04-15,2034,4,4.34947692762341
"ssp245","Surface",2034-05-16,2034,5,6.14884104180326
"ssp245","Surface",2034-06-15,2034,6,9.66970441251496
"ssp245","Surface",2034-07-16,2034,7,12.5410883586693
"ssp245","Surface",2034-08-16,2034,8,13.8649842940187
"ssp245","Surface",2034-09-15,2034,9,13.1776278525165
"ssp245","Surface",2034-10-16,2034,10,10.397684444935
"ssp245","Surface",2034-11-15,2034,11,8.78542902938851
"ssp245","Surface",2034-12-16,2034,12,7.53280384672532
"ssp245","Surface",2035-01-16,2035,1,6.17856024975997
"ssp245","Surface",2035-02-14,2035,2,5.80831619791513
"ssp245","Surface",2035-03-16,2035,3,5.51703252674356
"ssp245","Surface",2035-04-15,2035,4,5.42168191202769
"ssp245","Surface",2035-05-16,2035,5,7.70367834045609
"ssp245","Surface",2035-06-15,2035,6,10.013062640958
"ssp245","Surface",2035-07-16,2035,7,13.7722703309748
"ssp245","Surface",2035-08-16,2035,8,14.4604559891734
"ssp245","Surface",2035-09-15,2035,9,12.7937397913856
"ssp245","Surface",2035-10-16,2035,10,10.4667086948315
"ssp245","Surface",2035-11-15,2035,11,8.72514426639744
"ssp245","Surface",2035-12-16,2035,12,7.28213441566002
"ssp245","Surface",2036-01-16,2036,1,6.04563519632904
"ssp245","Surface",2036-02-15,2036,2,5.35449895285218
"ssp245","Surface",2036-03-16,2036,3,5.28297111262768
"ssp245","Surface",2036-04-15,2036,4,5.50651291481486
"ssp245","Surface",2036-05-16,2036,5,7.53513834414018
"ssp245","Surface",2036-06-15,2036,6,9.88514219353159
"ssp245","Surface",2036-07-16,2036,7,12.7230514645799
"ssp245","Surface",2036-08-16,2036,8,14.0740358891656
"ssp245","Surface",2036-09-15,2036,9,12.2646031172444
"ssp245","Surface",2036-10-16,2036,10,10.7248944881309
"ssp245","Surface",2036-11-15,2036,11,8.27053603151568
"ssp245","Surface",2036-12-16,2036,12,6.84159723161085
"ssp245","Surface",2037-01-16,2037,1,5.96870915758837
"ssp245","Surface",2037-02-14,2037,2,5.21175363893516
"ssp245","Surface",2037-03-16,2037,3,5.02955266654569
"ssp245","Surface",2037-04-15,2037,4,4.91854656304384
"ssp245","Surface",2037-05-16,2037,5,7.11831479254049
"ssp245","Surface",2037-06-15,2037,6,10.1511913378174
"ssp245","Surface",2037-07-16,2037,7,12.3570609711652
"ssp245","Surface",2037-08-16,2037,8,13.124561501854
"ssp245","Surface",2037-09-15,2037,9,12.0864241272763
"ssp245","Surface",2037-10-16,2037,10,10.0605812710235
"ssp245","Surface",2037-11-15,2037,11,8.35276811776622
"ssp245","Surface",2037-12-16,2037,12,6.87075434610571
"ssp245","Surface",2038-01-16,2038,1,5.46748501501511
"ssp245","Surface",2038-02-14,2038,2,4.9447131655827
"ssp245","Surface",2038-03-16,2038,3,4.86152959020936
"ssp245","Surface",2038-04-15,2038,4,5.13002948785195
"ssp245","Surface",2038-05-16,2038,5,6.89813423110394
"ssp245","Surface",2038-06-15,2038,6,10.383203422169
"ssp245","Surface",2038-07-16,2038,7,13.2769082429498
"ssp245","Surface",2038-08-16,2038,8,14.4954889107636
"ssp245","Surface",2038-09-15,2038,9,12.5610890235054
"ssp245","Surface",2038-10-16,2038,10,10.4997716853852
"ssp245","Surface",2038-11-15,2038,11,8.69612049799635
"ssp245","Surface",2038-12-16,2038,12,7.3244485719698
"ssp245","Surface",2039-01-16,2039,1,6.23035463174227
"ssp245","Surface",2039-02-14,2039,2,5.675858129587
"ssp245","Surface",2039-03-16,2039,3,5.30628177866914
"ssp245","Surface",2039-04-15,2039,4,5.11552312193928
"ssp245","Surface",2039-05-16,2039,5,7.11480656269198
"ssp245","Surface",2039-06-15,2039,6,10.4295016989998
"ssp245","Surface",2039-07-16,2039,7,13.9403904043743
"ssp245","Surface",2039-08-16,2039,8,13.6895088872245
"ssp245","Surface",2039-09-15,2039,9,12.0566466520246
"ssp245","Surface",2039-10-16,2039,10,10.3498859513587
"ssp245","Surface",2039-11-15,2039,11,8.82388776425296
"ssp245","Surface",2039-12-16,2039,12,7.07253790924735
"ssp245","Surface",2040-01-16,2040,1,5.906542787501
"ssp245","Surface",2040-02-15,2040,2,5.38646977733786
"ssp245","Surface",2040-03-16,2040,3,5.22195470565704
"ssp245","Surface",2040-04-15,2040,4,5.57734835753385
"ssp245","Surface",2040-05-16,2040,5,7.84272883358934
"ssp245","Surface",2040-06-15,2040,6,10.4535867478639
"ssp245","Surface",2040-07-16,2040,7,13.7864854894718
"ssp245","Surface",2040-08-16,2040,8,14.0184009112734
"ssp245","Surface",2040-09-15,2040,9,12.6901642996
"ssp245","Surface",2040-10-16,2040,10,10.8295301751185
"ssp245","Surface",2040-11-15,2040,11,9.14264397943149
"ssp245","Surface",2040-12-16,2040,12,7.01654687514877
"ssp245","Surface",2041-01-16,2041,1,5.87124253745138
"ssp245","Surface",2041-02-14,2041,2,5.49167190143317
"ssp245","Surface",2041-03-16,2041,3,5.38239698763331
"ssp245","Surface",2041-04-15,2041,4,5.92212364384191
"ssp245","Surface",2041-05-16,2041,5,7.94150464576731
"ssp245","Surface",2041-06-15,2041,6,9.83008911493066
"ssp245","Surface",2041-07-16,2041,7,13.1867641014134
"ssp245","Surface",2041-08-16,2041,8,14.1599615380611
"ssp245","Surface",2041-09-15,2041,9,13.0783546169722
"ssp245","Surface",2041-10-16,2041,10,10.5302325253642
"ssp245","Surface",2041-11-15,2041,11,8.61119482313968
"ssp245","Surface",2041-12-16,2041,12,7.57981532194542
"ssp245","Surface",2042-01-16,2042,1,5.66711278277849
"ssp245","Surface",2042-02-14,2042,2,4.87391434630685
"ssp245","Surface",2042-03-16,2042,3,4.4846015288336
"ssp245","Surface",2042-04-15,2042,4,4.62275721937962
"ssp245","Surface",2042-05-16,2042,5,6.71441566218147
"ssp245","Surface",2042-06-15,2042,6,9.65311250514655
"ssp245","Surface",2042-07-16,2042,7,11.928750167205
"ssp245","Surface",2042-08-16,2042,8,13.9105699277654
"ssp245","Surface",2042-09-15,2042,9,12.7451152882082
"ssp245","Surface",2042-10-16,2042,10,10.0495792872597
"ssp245","Surface",2042-11-15,2042,11,8.5385581135219
"ssp245","Surface",2042-12-16,2042,12,7.11661294021931
"ssp245","Surface",2043-01-16,2043,1,5.56270159393881
"ssp245","Surface",2043-02-14,2043,2,4.73697108650429
"ssp245","Surface",2043-03-16,2043,3,4.17813728630775
"ssp245","Surface",2043-04-15,2043,4,4.46785497291839
"ssp245","Surface",2043-05-16,2043,5,6.73740008123198
"ssp245","Surface",2043-06-15,2043,6,9.69217239010248
"ssp245","Surface",2043-07-16,2043,7,13.1150643744485
"ssp245","Surface",2043-08-16,2043,8,13.5811781478078
"ssp245","Surface",2043-09-15,2043,9,12.5005993294235
"ssp245","Surface",2043-10-16,2043,10,10.1821844170524
"ssp245","Surface",2043-11-15,2043,11,8.97740036389746
"ssp245","Surface",2043-12-16,2043,12,7.49966085050642
"ssp245","Surface",2044-01-16,2044,1,6.04878024813736
"ssp245","Surface",2044-02-15,2044,2,5.13706508736535
"ssp245","Surface",2044-03-16,2044,3,4.80033933425154
"ssp245","Surface",2044-04-15,2044,4,5.22915383875326
"ssp245","Surface",2044-05-16,2044,5,7.334542104116
"ssp245","Surface",2044-06-15,2044,6,9.53906968993601
"ssp245","Surface",2044-07-16,2044,7,12.508874521626
"ssp245","Surface",2044-08-16,2044,8,14.3617115814905
"ssp245","Surface",2044-09-15,2044,9,13.0882647197457
"ssp245","Surface",2044-10-16,2044,10,10.7487396475655
"ssp245","Surface",2044-11-15,2044,11,8.85730893124163
"ssp245","Surface",2044-12-16,2044,12,7.80959677011141
"ssp245","Surface",2045-01-16,2045,1,5.91107140342935
"ssp245","Surface",2045-02-14,2045,2,4.7072149277395
"ssp245","Surface",2045-03-16,2045,3,4.46871200594254
"ssp245","Surface",2045-04-15,2045,4,4.4946401109574
"ssp245","Surface",2045-05-16,2045,5,6.24381345346975
"ssp245","Surface",2045-06-15,2045,6,9.06404268959752
"ssp245","Surface",2045-07-16,2045,7,12.784740561241
"ssp245","Surface",2045-08-16,2045,8,14.764162615649
"ssp245","Surface",2045-09-15,2045,9,12.0460615939451
"ssp245","Surface",2045-10-16,2045,10,10.3589205591112
"ssp245","Surface",2045-11-15,2045,11,8.64690182030878
"ssp245","Surface",2045-12-16,2045,12,7.49323976746287
"ssp245","Surface",2046-01-16,2046,1,5.66857629227059
"ssp245","Surface",2046-02-14,2046,2,4.95006384619905
"ssp245","Surface",2046-03-16,2046,3,4.59166825927099
"ssp245","Surface",2046-04-15,2046,4,4.71321595543644
"ssp245","Surface",2046-05-16,2046,5,7.10595732021751
"ssp245","Surface",2046-06-15,2046,6,10.3132929678464
"ssp245","Surface",2046-07-16,2046,7,12.7001270819874
"ssp245","Surface",2046-08-16,2046,8,13.5267089794932
"ssp245","Surface",2046-09-15,2046,9,12.1221806254214
"ssp245","Surface",2046-10-16,2046,10,9.72466808527609
"ssp245","Surface",2046-11-15,2046,11,7.79904997078183
"ssp245","Surface",2046-12-16,2046,12,7.11127702505519
"ssp245","Surface",2047-01-16,2047,1,6.14905782870852
"ssp245","Surface",2047-02-14,2047,2,5.28474821691101
"ssp245","Surface",2047-03-16,2047,3,5.21133323548316
"ssp245","Surface",2047-04-15,2047,4,5.45082786414335
"ssp245","Surface",2047-05-16,2047,5,7.73319324288055
"ssp245","Surface",2047-06-15,2047,6,10.9182622873911
"ssp245","Surface",2047-07-16,2047,7,13.7965059725629
"ssp245","Surface",2047-08-16,2047,8,15.6139481801356
"ssp245","Surface",2047-09-15,2047,9,14.1908824435724
"ssp245","Surface",2047-10-16,2047,10,10.6055520188
"ssp245","Surface",2047-11-15,2047,11,8.64146068191041
"ssp245","Surface",2047-12-16,2047,12,7.25995081125053
"ssp245","Surface",2048-01-16,2048,1,5.517898585168
"ssp245","Surface",2048-02-15,2048,2,5.0027317304364
"ssp245","Surface",2048-03-16,2048,3,4.36955391687275
"ssp245","Surface",2048-04-15,2048,4,4.47207934868783
"ssp245","Surface",2048-05-16,2048,5,6.62575733499736
"ssp245","Surface",2048-06-15,2048,6,9.44727899127382
"ssp245","Surface",2048-07-16,2048,7,12.8023088246112
"ssp245","Surface",2048-08-16,2048,8,14.2520608608981
"ssp245","Surface",2048-09-15,2048,9,12.1285495510632
"ssp245","Surface",2048-10-16,2048,10,10.5719575382495
"ssp245","Surface",2048-11-15,2048,11,8.19872533088228
"ssp245","Surface",2048-12-16,2048,12,7.0586396647701
"ssp245","Surface",2049-01-16,2049,1,6.14543496991106
"ssp245","Surface",2049-02-14,2049,2,5.88158326483758
"ssp245","Surface",2049-03-16,2049,3,5.71311151273417
"ssp245","Surface",2049-04-15,2049,4,5.75730639171278
"ssp245","Surface",2049-05-16,2049,5,8.19461778864789
"ssp245","Surface",2049-06-15,2049,6,10.5040296739298
"ssp245","Surface",2049-07-16,2049,7,13.058094630175
"ssp245","Surface",2049-08-16,2049,8,13.6445449409124
"ssp245","Surface",2049-09-15,2049,9,12.9259820487942
