"","varname","simulation","year","month","prod_biom_month","wgoa_prod_centered_1"
"2462","prod_PhL","ssp245",2065,2,2.52753364740068,0.127651683308719
"2463","prod_PhL","ssp245",2065,3,8.91671017779447,0.450333496031601
"2464","prod_PhL","ssp245",2065,4,19.464271230269,0.983032209868513
"2465","prod_PhL","ssp245",2065,5,32.7616156026607,1.65460720330813
"2466","prod_PhL","ssp245",2065,6,41.210336726939,2.08130517206878
"2467","prod_PhL","ssp245",2065,7,27.1866959206598,1.37304898055205
"2468","prod_PhL","ssp245",2065,8,26.0625678267581,1.31627551540402
"2469","prod_PhL","ssp245",2065,9,29.6480334315112,1.49735746474343
"2470","prod_PhL","ssp245",2065,10,17.1797659506887,0.867654539321581
"2471","prod_PhL","ssp245",2065,11,2.49799913750906,0.126160059287318
"2472","prod_PhL","ssp245",2065,12,0.747481939417966,0.037751160269497
"2473","prod_PhL","ssp245",2066,1,0.522335545158974,0.0263802666524702
"2474","prod_PhL","ssp245",2066,2,5.07230529655085,0.25617396232344
"2475","prod_PhL","ssp245",2066,3,9.44759292940251,0.477145434599471
"2476","prod_PhL","ssp245",2066,4,31.0697301835978,1.56915946973158
"2477","prod_PhL","ssp245",2066,5,29.1049515799574,1.46992941740702
"2478","prod_PhL","ssp245",2066,6,38.6153635261101,1.95024749156372
"2479","prod_PhL","ssp245",2066,7,35.8141447683534,1.80877349373531
"2480","prod_PhL","ssp245",2066,8,30.6024688969182,1.54556069792058
"2481","prod_PhL","ssp245",2066,9,30.7584169886926,1.55343676969681
"2482","prod_PhL","ssp245",2066,10,14.5428710966073,0.734479628998328
"2483","prod_PhL","ssp245",2066,11,3.23611474474672,0.163438178151224
"2484","prod_PhL","ssp245",2066,12,1.493472796771,0.0754270142673106
"2485","prod_PhL","ssp245",2067,1,1.25453161900236,0.0633594227694478
"2486","prod_PhL","ssp245",2067,2,3.06794662016952,0.154944940404131
"2487","prod_PhL","ssp245",2067,3,11.5703002493585,0.584351589042869
"2488","prod_PhL","ssp245",2067,4,21.4376121598534,1.08269469771017
"2489","prod_PhL","ssp245",2067,5,30.9819859428336,1.56472799557664
"2490","prod_PhL","ssp245",2067,6,41.0331592277076,2.07235692085773
"2491","prod_PhL","ssp245",2067,7,30.1524932801139,1.52283492926779
"2492","prod_PhL","ssp245",2067,8,31.4555951937119,1.58864736779444
"2493","prod_PhL","ssp245",2067,9,34.2162416699848,1.72807228507653
"2494","prod_PhL","ssp245",2067,10,13.7717955211548,0.695536885242581
"2495","prod_PhL","ssp245",2067,11,3.54187106276393,0.178880231204528
"2496","prod_PhL","ssp245",2067,12,0.811624305823378,0.0409906348661957
"2497","prod_PhL","ssp245",2068,1,1.35568269031073,0.0684680014561341
"2498","prod_PhL","ssp245",2068,2,4.21960186700851,0.21310864912528
"2499","prod_PhL","ssp245",2068,3,13.4015660206657,0.676838649910845
"2500","prod_PhL","ssp245",2068,4,17.6627220704036,0.892045969959608
"2501","prod_PhL","ssp245",2068,5,28.4083634797705,1.43474862222626
"2502","prod_PhL","ssp245",2068,6,31.1920290464055,1.57533610588446
"2503","prod_PhL","ssp245",2068,7,29.6367466746835,1.49678743335744
"2504","prod_PhL","ssp245",2068,8,30.1241075211903,1.52140132227612
"2505","prod_PhL","ssp245",2068,9,27.2434849714586,1.37591708002737
"2506","prod_PhL","ssp245",2068,10,10.1980839042194,0.515048564530857
"2507","prod_PhL","ssp245",2068,11,4.03708011802669,0.203890489548278
"2508","prod_PhL","ssp245",2068,12,1.11556899475167,0.0563411925983716
"2509","prod_PhL","ssp245",2069,1,0.782262121805065,0.039507714067332
"2510","prod_PhL","ssp245",2069,2,2.93681435609666,0.148322178225595
"2511","prod_PhL","ssp245",2069,3,8.35724579961292,0.42207805828517
"2512","prod_PhL","ssp245",2069,4,22.0108156825091,1.11164402331884
"2513","prod_PhL","ssp245",2069,5,21.6456475809476,1.09320141112932
"2514","prod_PhL","ssp245",2069,6,22.6150772956021,1.14216192053833
"2515","prod_PhL","ssp245",2069,7,26.6146728491446,1.34415927297272
"2516","prod_PhL","ssp245",2069,8,23.0999483397557,1.16665006337176
"2517","prod_PhL","ssp245",2069,9,24.7725690985031,1.25112484597685
"2518","prod_PhL","ssp245",2069,10,19.5614509786467,0.987940219095883
"2519","prod_PhL","ssp245",2069,11,2.41751694351202,0.1220953507717
"2520","prod_PhL","ssp245",2069,12,0.840833844529524,0.042465846398333
"2521","prod_PhL","ssp245",2070,1,0.945753051747472,0.0477647326966661
"2522","prod_PhL","ssp245",2070,2,3.1994974101305,0.161588840000238
"2523","prod_PhL","ssp245",2070,3,9.26206024448861,0.467775209375209
"2524","prod_PhL","ssp245",2070,4,22.5536664226526,1.13906039850181
"2525","prod_PhL","ssp245",2070,5,40.3981849310318,2.04028789660882
"2526","prod_PhL","ssp245",2070,6,32.0072629092864,1.61650903942544
"2527","prod_PhL","ssp245",2070,7,25.0498437561949,1.26512844859144
"2528","prod_PhL","ssp245",2070,8,22.8204947444319,1.15253641472204
"2529","prod_PhL","ssp245",2070,9,21.1667836914105,1.06901665630399
"2530","prod_PhL","ssp245",2070,10,14.5370958030297,0.734187951003243
"2531","prod_PhL","ssp245",2070,11,4.10634805665643,0.207388828323908
"2532","prod_PhL","ssp245",2070,12,0.836439809381188,0.042243928093198
"2533","prod_PhL","ssp245",2071,1,1.42101985764826,0.0717678188104299
"2534","prod_PhL","ssp245",2071,2,4.53336129340045,0.22895489472288
"2535","prod_PhL","ssp245",2071,3,9.91172370824633,0.500586101850619
"2536","prod_PhL","ssp245",2071,4,22.6430368738767,1.14357400351298
"2537","prod_PhL","ssp245",2071,5,43.8533263854514,2.21478789710534
"2538","prod_PhL","ssp245",2071,6,51.2626425754113,2.58899129684548
"2539","prod_PhL","ssp245",2071,7,39.4226814077011,1.99102063286544
"2540","prod_PhL","ssp245",2071,8,29.8611890927423,1.5081227730474
"2541","prod_PhL","ssp245",2071,9,26.1759889113598,1.32200378429848
"2542","prod_PhL","ssp245",2071,10,13.285462617154,0.670974911989341
"2543","prod_PhL","ssp245",2071,11,3.88440271902063,0.196179602294071
"2544","prod_PhL","ssp245",2071,12,1.24914923794008,0.063087588602763
"2545","prod_PhL","ssp245",2072,1,0.956202535255742,0.0482924780585959
"2546","prod_PhL","ssp245",2072,2,3.17530207513205,0.160366868041943
"2547","prod_PhL","ssp245",2072,3,10.2413114710403,0.517231748788642
"2548","prod_PhL","ssp245",2072,4,17.9765901434869,0.907897702698023
"2549","prod_PhL","ssp245",2072,5,30.5368311287916,1.54224569889035
"2550","prod_PhL","ssp245",2072,6,43.2238841503981,2.18299826655669
"2551","prod_PhL","ssp245",2072,7,29.3478381575019,1.48219626912966
"2552","prod_PhL","ssp245",2072,8,31.8893445585665,1.61055363860303
"2553","prod_PhL","ssp245",2072,9,26.7512445707893,1.35105675193536
"2554","prod_PhL","ssp245",2072,10,12.9329460318676,0.653171257603839
"2555","prod_PhL","ssp245",2072,11,4.06315047538069,0.20520715846943
"2556","prod_PhL","ssp245",2072,12,0.93487955284329,0.0472155726726239
"2557","prod_PhL","ssp245",2073,1,1.28756564560588,0.065027787939083
"2558","prod_PhL","ssp245",2073,2,1.7070247265307,0.0862123358932703
"2559","prod_PhL","ssp245",2073,3,8.21011441598533,0.41464726945792
"2560","prod_PhL","ssp245",2073,4,16.3550969641358,0.826005090098923
"2561","prod_PhL","ssp245",2073,5,32.5720397552039,1.64503278040483
"2562","prod_PhL","ssp245",2073,6,25.5391430757393,1.28984023901444
"2563","prod_PhL","ssp245",2073,7,20.2820751043885,1.02433494039996
"2564","prod_PhL","ssp245",2073,8,23.9956363296252,1.21188628791969
"2565","prod_PhL","ssp245",2073,9,27.153443669138,1.3713695940541
"2566","prod_PhL","ssp245",2073,10,18.5079319469862,0.934732825426747
"2567","prod_PhL","ssp245",2073,11,3.60267927731991,0.181951316313544
"2568","prod_PhL","ssp245",2073,12,0.602262644225217,0.0304169404068557
"2569","prod_PhL","ssp245",2074,1,1.29413846659824,0.0653597446133788
"2570","prod_PhL","ssp245",2074,2,3.4004550466121,0.171738093837867
"2571","prod_PhL","ssp245",2074,3,8.4414247134527,0.426329467583637
"2572","prod_PhL","ssp245",2074,4,22.0154267038673,1.11187690039201
"2573","prod_PhL","ssp245",2074,5,31.7746253137228,1.60475980684643
"2574","prod_PhL","ssp245",2074,6,35.900231803136,1.8131212716224
"2575","prod_PhL","ssp245",2074,7,31.2451451631522,1.57801870586508
"2576","prod_PhL","ssp245",2074,8,28.2953638540979,1.42904163888098
"2577","prod_PhL","ssp245",2074,9,32.4291783124481,1.63781764257019
"2578","prod_PhL","ssp245",2074,10,13.2260546721326,0.667974546715592
"2579","prod_PhL","ssp245",2074,11,3.98142695750875,0.201079757580824
"2580","prod_PhL","ssp245",2074,12,0.839999824069011,0.042423724658111
"2581","prod_PhL","ssp245",2075,1,0.843693715495823,0.0426102825933841
"2582","prod_PhL","ssp245",2075,2,3.18193800836862,0.160702012165086
"2583","prod_PhL","ssp245",2075,3,10.3090150240424,0.52065107913686
"2584","prod_PhL","ssp245",2075,4,17.1326821614411,0.865276598691516
"2585","prod_PhL","ssp245",2075,5,36.5816602636296,1.84753643761868
"2586","prod_PhL","ssp245",2075,6,28.2354738995961,1.42601692998608
"2587","prod_PhL","ssp245",2075,7,31.9065813909795,1.61142417525234
"2588","prod_PhL","ssp245",2075,8,33.5520453159987,1.69452741705033
"2589","prod_PhL","ssp245",2075,9,23.8558109283394,1.20482448367356
"2590","prod_PhL","ssp245",2075,10,18.6267541973552,0.940733877198988
"2591","prod_PhL","ssp245",2075,11,4.35605068185781,0.219999920748471
"2592","prod_PhL","ssp245",2075,12,0.970478062175222,0.0490134556183861
"2593","prod_PhL","ssp245",2076,1,1.02056058558907,0.0515428456523035
"2594","prod_PhL","ssp245",2076,2,2.85817738476709,0.144350661656135
"2595","prod_PhL","ssp245",2076,3,9.58793520239484,0.484233343164117
"2596","prod_PhL","ssp245",2076,4,22.7734466762931,1.15016027816674
"2597","prod_PhL","ssp245",2076,5,30.5001069527339,1.54039096477169
"2598","prod_PhL","ssp245",2076,6,21.6971549927201,1.09580276435855
"2599","prod_PhL","ssp245",2076,7,21.7485862453639,1.09840027121326
"2600","prod_PhL","ssp245",2076,8,27.1073083032696,1.36903955302014
"2601","prod_PhL","ssp245",2076,9,28.8545327644406,1.45728215418828
"2602","prod_PhL","ssp245",2076,10,15.2294678815946,0.769155818353163
"2603","prod_PhL","ssp245",2076,11,3.98117081294861,0.201066821142053
"2604","prod_PhL","ssp245",2076,12,1.26659067093776,0.0639684584909876
"2605","prod_PhL","ssp245",2077,1,0.690833675855452,0.0348901711753626
"2606","prod_PhL","ssp245",2077,2,2.46910460974742,0.124700757208005
"2607","prod_PhL","ssp245",2077,3,6.61570159384038,0.334122335261646
"2608","prod_PhL","ssp245",2077,4,23.5223851349687,1.18798499913253
"2609","prod_PhL","ssp245",2077,5,21.1507146840946,1.06820510001271
"2610","prod_PhL","ssp245",2077,6,31.4550995816348,1.58862233718171
"2611","prod_PhL","ssp245",2077,7,28.3452897093,1.43156311647386
"2612","prod_PhL","ssp245",2077,8,24.4991048166559,1.23731368427837
"2613","prod_PhL","ssp245",2077,9,27.0816101284959,1.36774168097353
"2614","prod_PhL","ssp245",2077,10,10.7487361773389,0.54285895180454
"2615","prod_PhL","ssp245",2077,11,2.98858744694736,0.150936949429129
"2616","prod_PhL","ssp245",2077,12,0.40454268246115,0.0204312035329373
"2617","prod_PhL","ssp245",2078,1,1.1786701695903,0.0595280823931693
"2618","prod_PhL","ssp245",2078,2,3.58180012503798,0.180896826321852
"2619","prod_PhL","ssp245",2078,3,7.23530397425965,0.365415009416132
"2620","prod_PhL","ssp245",2078,4,17.6357721446881,0.890684878926788
"2621","prod_PhL","ssp245",2078,5,31.6523390728655,1.59858380815815
"2622","prod_PhL","ssp245",2078,6,23.4784854170259,1.18576786825559
"2623","prod_PhL","ssp245",2078,7,23.0297944070897,1.16310697795933
"2624","prod_PhL","ssp245",2078,8,21.4539000398055,1.0835173080424
"2625","prod_PhL","ssp245",2078,9,26.3226822816976,1.32941245150776
"2626","prod_PhL","ssp245",2078,10,14.8319270771359,0.749078240780558
"2627","prod_PhL","ssp245",2078,11,3.50162812668683,0.176847784065077
"2628","prod_PhL","ssp245",2078,12,1.22014261078958,0.0616226250060656
"2629","prod_PhL","ssp245",2079,1,0.774150369792741,0.0390980345364498
"2630","prod_PhL","ssp245",2079,2,3.39442943175615,0.171433773505624
"2631","prod_PhL","ssp245",2079,3,9.60563050730242,0.485127034712175
"2632","prod_PhL","ssp245",2079,4,18.5925422890922,0.939006023770225
"2633","prod_PhL","ssp245",2079,5,23.5010452261082,1.1869072388857
"2634","prod_PhL","ssp245",2079,6,29.3710819268145,1.4833701827914
"2635","prod_PhL","ssp245",2079,7,30.9443502463645,1.56282722562578
"2636","prod_PhL","ssp245",2079,8,29.8875649088934,1.50945486899548
"2637","prod_PhL","ssp245",2079,9,28.6560086462942,1.44725580384283
"2638","prod_PhL","ssp245",2079,10,12.8945666787915,0.651232929688995
"2639","prod_PhL","ssp245",2079,11,5.25611298947476,0.265457067785145
"2640","prod_PhL","ssp245",2079,12,0.804174241027221,0.0406143734807275
"2641","prod_PhL","ssp245",2080,1,0.662838240702387,0.0334762772689754
"2642","prod_PhL","ssp245",2080,2,2.72657698737382,0.137704256664208
"2643","prod_PhL","ssp245",2080,3,9.96423780878847,0.503238297337133
"2644","prod_PhL","ssp245",2080,4,11.609619965794,0.58633740948699
"2645","prod_PhL","ssp245",2080,5,31.7250128295426,1.60225415588299
"2646","prod_PhL","ssp245",2080,6,33.2223988748265,1.67787880659339
"2647","prod_PhL","ssp245",2080,7,24.3490203105049,1.22973374963796
"2648","prod_PhL","ssp245",2080,8,25.4167814269492,1.28366043189039
"2649","prod_PhL","ssp245",2080,9,29.3312584800515,1.48135892172682
"2650","prod_PhL","ssp245",2080,10,14.3396019177529,0.724213631996772
"2651","prod_PhL","ssp245",2080,11,2.82342214804117,0.142595367725065
"2652","prod_PhL","ssp245",2080,12,0.631668451073984,0.0319020643525475
"2653","prod_PhL","ssp245",2081,1,0.676236065272077,0.0341529269589824
"2654","prod_PhL","ssp245",2081,2,2.01934760144463,0.101986029256198
"2655","prod_PhL","ssp245",2081,3,7.47527202305382,0.377534462464912
"2656","prod_PhL","ssp245",2081,4,31.0714297847188,1.5692453071424
"2657","prod_PhL","ssp245",2081,5,23.3004706595693,1.17677733178281
"2658","prod_PhL","ssp245",2081,6,31.8037256064999,1.60622950097358
"2659","prod_PhL","ssp245",2081,7,28.328371826839,1.43070868821476
"2660","prod_PhL","ssp245",2081,8,27.505036479277,1.38912659368876
"2661","prod_PhL","ssp245",2081,9,25.3759480164476,1.28159816316803
"2662","prod_PhL","ssp245",2081,10,12.9626117277165,0.654669507099164
"2663","prod_PhL","ssp245",2081,11,3.72200916662167,0.187978006108189
"2664","prod_PhL","ssp245",2081,12,0.833165570478726,0.042078564475632
"2665","prod_PhL","ssp245",2082,1,1.10593359531819,0.0558545621005737
"2666","prod_PhL","ssp245",2082,2,2.95257824722496,0.149118324793254
"2667","prod_PhL","ssp245",2082,3,7.92268978270182,0.400131047962407
"2668","prod_PhL","ssp245",2082,4,29.016188404065,1.46544648249925
"2669","prod_PhL","ssp245",2082,5,26.113366690895,1.31884108382837
"2670","prod_PhL","ssp245",2082,6,30.3858992545291,1.53462296839402
"2671","prod_PhL","ssp245",2082,7,30.1215850017707,1.52127392383361
"2672","prod_PhL","ssp245",2082,8,32.290948737603,1.63083643465227
"2673","prod_PhL","ssp245",2082,9,37.2081453944611,1.87917672126071
"2674","prod_PhL","ssp245",2082,10,20.2828720151375,1.02437518793481
"2675","prod_PhL","ssp245",2082,11,3.19298126335706,0.161259745625897
"2676","prod_PhL","ssp245",2082,12,0.754676415055001,0.0381145132664139
"2677","prod_PhL","ssp245",2083,1,0.800981829534828,0.0404531425110676
"2678","prod_PhL","ssp245",2083,2,2.10068817098648,0.106094089552047
"2679","prod_PhL","ssp245",2083,3,9.57913023033316,0.483788652939591
"2680","prod_PhL","ssp245",2083,4,26.2682519585449,1.32666347826239
"2681","prod_PhL","ssp245",2083,5,36.2690329287631,1.83174736767492
"2682","prod_PhL","ssp245",2083,6,37.8726743173985,1.91273838549712
"2683","prod_PhL","ssp245",2083,7,35.9996537074695,1.81814251969124
"2684","prod_PhL","ssp245",2083,8,27.0947935786005,1.36840750380022
"2685","prod_PhL","ssp245",2083,9,37.1435182989282,1.8759127656886
"2686","prod_PhL","ssp245",2083,10,18.7250317912796,0.945697332506055
"2687","prod_PhL","ssp245",2083,11,3.91695716125543,0.19782374632148
"2688","prod_PhL","ssp245",2083,12,1.01478407104324,0.0512511059928965
"2689","prod_PhL","ssp245",2084,1,0.868929130824989,0.0438847832312194
"2690","prod_PhL","ssp245",2084,2,3.39220257921317,0.171321307554524
"2691","prod_PhL","ssp245",2084,3,8.58956068096013,0.433810992361887
"2692","prod_PhL","ssp245",2084,4,24.0263666539343,1.2134383058842
"2693","prod_PhL","ssp245",2084,5,28.2689554173325,1.42770789544689
"2694","prod_PhL","ssp245",2084,6,36.2709467304224,1.83184402316497
"2695","prod_PhL","ssp245",2084,7,29.1034526710133,1.46985371584315
"2696","prod_PhL","ssp245",2084,8,25.4901817163779,1.28736747274841
"2697","prod_PhL","ssp245",2084,9,25.2440931356863,1.27493890563491
"2698","prod_PhL","ssp245",2084,10,14.0001415619811,0.707069375232709
"2699","prod_PhL","ssp245",2084,11,4.78231088240778,0.241527955472628
"2700","prod_PhL","ssp245",2084,12,0.59053067083045,0.029824423605382
"2701","prod_PhL","ssp245",2085,1,1.22755184717159,0.0619968243751495
"2702","prod_PhL","ssp245",2085,2,3.86323942453397,0.195110761858116
"2703","prod_PhL","ssp245",2085,3,10.674015749763,0.539085238102481
"2704","prod_PhL","ssp245",2085,4,19.7748824009507,0.998719454559711
"2705","prod_PhL","ssp245",2085,5,34.1458492526094,1.72451715512628
"2706","prod_PhL","ssp245",2085,6,38.6807135222085,1.95354795682746
"2707","prod_PhL","ssp245",2085,7,25.3573449617366,1.28065862622022
"2708","prod_PhL","ssp245",2085,8,23.7753002387275,1.20075833600273
"2709","prod_PhL","ssp245",2085,9,29.1312362434329,1.47125690973984
"2710","prod_PhL","ssp245",2085,10,15.6869889374647,0.792262665215939
"2711","prod_PhL","ssp245",2085,11,4.84841158476162,0.244866334738927
"2712","prod_PhL","ssp245",2085,12,0.864829939957385,0.0436777558727541
"2713","prod_PhL","ssp245",2086,1,0.986993656974547,0.049847566562526
"2714","prod_PhL","ssp245",2086,2,2.26775914366475,0.114531916251738
"2715","prod_PhL","ssp245",2086,3,7.38645227299263,0.373048670310165
"2716","prod_PhL","ssp245",2086,4,21.0778534017361,1.06452528140746
"2717","prod_PhL","ssp245",2086,5,28.8083144685176,1.45494792481797
"2718","prod_PhL","ssp245",2086,6,23.0048461853195,1.16184698187271
"2719","prod_PhL","ssp245",2086,7,24.6641073561962,1.24564704591104
"2720","prod_PhL","ssp245",2086,8,30.1925585189462,1.52485840190657
"2721","prod_PhL","ssp245",2086,9,34.6020191671916,1.7475557633486
"2722","prod_PhL","ssp245",2086,10,16.1870930162088,0.81752014400238
"2723","prod_PhL","ssp245",2086,11,3.35791685589909,0.169589726137596
"2724","prod_PhL","ssp245",2086,12,1.34766729906345,0.0680631885721807
"2725","prod_PhL","ssp245",2087,1,1.38163490337024,0.0697787035652989
"2726","prod_PhL","ssp245",2087,2,3.69611551756509,0.186670261741472
"2727","prod_PhL","ssp245",2087,3,7.81865644948958,0.394876902238801
"2728","prod_PhL","ssp245",2087,4,35.914256477112,1.81382957999358
"2729","prod_PhL","ssp245",2087,5,30.4212945004698,1.53641058563508
"2730","prod_PhL","ssp245",2087,6,29.1653242561168,1.47297850589118
"2731","prod_PhL","ssp245",2087,7,35.1379045776699,1.77462035842471
"2732","prod_PhL","ssp245",2087,8,32.469319084323,1.63984492996334
"2733","prod_PhL","ssp245",2087,9,27.0061988168689,1.36393307455612
"2734","prod_PhL","ssp245",2087,10,15.3516610393759,0.775327115932379
"2735","prod_PhL","ssp245",2087,11,4.04823492008854,0.204453856632089
"2736","prod_PhL","ssp245",2087,12,0.725920379407309,0.0366622056544109
"2737","prod_PhL","ssp245",2088,1,0.848457348599425,0.0428508672380098
"2738","prod_PhL","ssp245",2088,2,1.26932271131454,0.0641064386731001
"2739","prod_PhL","ssp245",2088,3,9.25511932983088,0.467424662334748
"2740","prod_PhL","ssp245",2088,4,16.083518347379,0.812289162868711
"2741","prod_PhL","ssp245",2088,5,31.087836866499,1.57007393769677
"2742","prod_PhL","ssp245",2088,6,45.0515026005341,2.27530112149429
"2743","prod_PhL","ssp245",2088,7,30.8390302312138,1.55750809674537
"2744","prod_PhL","ssp245",2088,8,23.9480690701012,1.20948392989179
"2745","prod_PhL","ssp245",2088,9,25.0821738595768,1.26676126250966
"2746","prod_PhL","ssp245",2088,10,12.3306074868485,0.622750483869536
"2747","prod_PhL","ssp245",2088,11,3.75916918487163,0.189854752194742
"2748","prod_PhL","ssp245",2088,12,1.0527802440427,0.0531700816107517
"2749","prod_PhL","ssp245",2089,1,0.616156639447473,0.0311186489201444
"2750","prod_PhL","ssp245",2089,2,3.59489513844392,0.181558182702187
"2751","prod_PhL","ssp245",2089,3,9.01843353281204,0.455470977589228
"2752","prod_PhL","ssp245",2089,4,23.4858759337886,1.18614112220069
"2753","prod_PhL","ssp245",2089,5,27.483260043682,1.38802678690161
"2754","prod_PhL","ssp245",2089,6,24.6434860778151,1.24460557969751
"2755","prod_PhL","ssp245",2089,7,28.6424918134353,1.44657314370526
"2756","prod_PhL","ssp245",2089,8,27.349595482362,1.3812761324568
"2757","prod_PhL","ssp245",2089,9,28.4520331657841,1.43695413546837
"2758","prod_PhL","ssp245",2089,10,12.8110428357258,0.647014604376208
"2759","prod_PhL","ssp245",2089,11,4.40304039164247,0.222373109947503
"2760","prod_PhL","ssp245",2089,12,1.07745616871592,0.0544163254836967
"2761","prod_PhL","ssp245",2090,1,0.560480565369147,0.0283067597160468
"2762","prod_PhL","ssp245",2090,2,2.39018990908338,0.120715214072733
"2763","prod_PhL","ssp245",2090,3,9.03097612389353,0.45610443418683
"2764","prod_PhL","ssp245",2090,4,22.0697854061347,1.11462225646434
"2765","prod_PhL","ssp245",2090,5,28.7008130273205,1.44951862422644
"2766","prod_PhL","ssp245",2090,6,24.766769776764,1.25083195445281
"2767","prod_PhL","ssp245",2090,7,27.6982969665858,1.39888710728169
"2768","prod_PhL","ssp245",2090,8,31.1876144226452,1.57511314776291
"2769","prod_PhL","ssp245",2090,9,25.4984959553966,1.2877873787731
"2770","prod_PhL","ssp245",2090,10,22.722958155411,1.14761038345615
"2771","prod_PhL","ssp245",2090,11,3.119421490671,0.157544650154531
"2772","prod_PhL","ssp245",2090,12,0.859604366091168,0.0434138411664307
"2773","prod_PhL","ssp245",2091,1,1.30159889837872,0.0657365295776333
"2774","prod_PhL","ssp245",2091,2,2.19502551969849,0.110858544962701
"2775","prod_PhL","ssp245",2091,3,9.68166598366174,0.488967164222787
"2776","prod_PhL","ssp245",2091,4,14.5657763132453,0.735636444245238
"2777","prod_PhL","ssp245",2091,5,41.5246056033399,2.09717714715618
"2778","prod_PhL","ssp245",2091,6,30.0198462170306,1.51613566300641
"2779","prod_PhL","ssp245",2091,7,28.4575796230444,1.43723425621232
"2780","prod_PhL","ssp245",2091,8,24.5551497274767,1.24014420137733
"2781","prod_PhL","ssp245",2091,9,24.3215892306788,1.22834835818397
"2782","prod_PhL","ssp245",2091,10,14.368103008854,0.725653063776022
"2783","prod_PhL","ssp245",2091,11,3.5378939917742,0.178679371442681
"2784","prod_PhL","ssp245",2091,12,0.926931432490311,0.0468141572678312
"2785","prod_PhL","ssp245",2092,1,1.18769413103184,0.0599838325547192
"2786","prod_PhL","ssp245",2092,2,4.45068239465398,0.224779242853734
"2787","prod_PhL","ssp245",2092,3,13.2345985503698,0.6684060505415
"2788","prod_PhL","ssp245",2092,4,23.4095078762089,1.18228419586023
"2789","prod_PhL","ssp245",2092,5,25.8808998786742,1.30710047656725
"2790","prod_PhL","ssp245",2092,6,25.2865814822651,1.27708475598486
"2791","prod_PhL","ssp245",2092,7,19.7092247380182,0.995403450753364
"2792","prod_PhL","ssp245",2092,8,22.7802289655412,1.15050281391898
"2793","prod_PhL","ssp245",2092,9,29.2202844172743,1.47575423831076
"2794","prod_PhL","ssp245",2092,10,14.0721477619174,0.710706008375055
"2795","prod_PhL","ssp245",2092,11,2.99214203466488,0.15111647190792
"2796","prod_PhL","ssp245",2092,12,1.74661021294575,0.0882115789026253
"2797","prod_PhL","ssp245",2093,1,0.766618839368552,0.0387176587746761
"2798","prod_PhL","ssp245",2093,2,3.70206202919177,0.186970587009047
"2799","prod_PhL","ssp245",2093,3,8.78068019327292,0.443463377201535
"2800","prod_PhL","ssp245",2093,4,21.2357260165573,1.07249855015148
"2801","prod_PhL","ssp245",2093,5,24.465348144974,1.23560882232034
"2802","prod_PhL","ssp245",2093,6,31.5058107793509,1.59118347806215
"2803","prod_PhL","ssp245",2093,7,35.0821886682073,1.77180645735665
"2804","prod_PhL","ssp245",2093,8,29.6260741300158,1.49624842241552
"2805","prod_PhL","ssp245",2093,9,28.1792409020007,1.42317691366902
"2806","prod_PhL","ssp245",2093,10,22.2250288829345,1.12246274205257
"2807","prod_PhL","ssp245",2093,11,2.36189883072034,0.119286388870198
"2808","prod_PhL","ssp245",2093,12,1.01034299024771,0.0510268116734748
"2809","prod_PhL","ssp245",2094,1,1.64841237671672,0.0832521517136735
"2810","prod_PhL","ssp245",2094,2,4.83595435022091,0.244237189026019
"2811","prod_PhL","ssp245",2094,3,9.2470285501909,0.467016042001885
"2812","prod_PhL","ssp245",2094,4,21.1516685465323,1.06825327430544
"2813","prod_PhL","ssp245",2094,5,34.5409760588635,1.74447281506006
"2814","prod_PhL","ssp245",2094,6,25.3961656169045,1.28261924185216
"2815","prod_PhL","ssp245",2094,7,23.6244332022374,1.19313888010209
"2816","prod_PhL","ssp245",2094,8,31.9070324560505,1.61144695604328
"2817","prod_PhL","ssp245",2094,9,27.7834857212044,1.40318951802792
"2818","prod_PhL","ssp245",2094,10,13.1017526674297,0.661696742993655
"2819","prod_PhL","ssp245",2094,11,2.74999492398393,0.138886966548593
"2820","prod_PhL","ssp245",2094,12,0.662099054448685,0.0334389450777063
"2821","prod_PhL","ssp245",2095,1,1.09057443240754,0.0550788561067984
"2822","prod_PhL","ssp245",2095,2,2.82659604780757,0.142755663770283
"2823","prod_PhL","ssp245",2095,3,7.71684425368927,0.389734933826775
"2824","prod_PhL","ssp245",2095,4,18.4216305623649,0.930374221920079
"2825","prod_PhL","ssp245",2095,5,30.2972452186481,1.53014554554192
"2826","prod_PhL","ssp245",2095,6,28.5116053936217,1.43996279775452
"2827","prod_PhL","ssp245",2095,7,27.0338562658281,1.36532989865747
"2828","prod_PhL","ssp245",2095,8,29.6410302781947,1.49700377437407
"2829","prod_PhL","ssp245",2095,9,36.2308122240448,1.82981705220728
"2830","prod_PhL","ssp245",2095,10,13.7341372015288,0.693634972721741
"2831","prod_PhL","ssp245",2095,11,3.09571689894532,0.156347462912715
"2832","prod_PhL","ssp245",2095,12,0.787532103122335,0.0397738715473113
"2833","prod_PhL","ssp245",2096,1,0.768342488401902,0.0388047107119538
"2834","prod_PhL","ssp245",2096,2,2.87255361317676,0.145076725088767
"2835","prod_PhL","ssp245",2096,3,10.2812371361606,0.519248172334603
"2836","prod_PhL","ssp245",2096,4,17.0903465084466,0.863138460046248
"2837","prod_PhL","ssp245",2096,5,30.6576895691689,1.54834958730826
