"simulation","depthclass","year","annual_avg_temp"
"ssp585","Surface",2028,8.56073239660267
"ssp585","Surface",2029,8.64578796048142
"ssp585","Surface",2030,8.4576773637061
"ssp585","Surface",2031,9.09313225703558
"ssp585","Surface",2032,8.86998446657145
"ssp585","Surface",2033,8.55423251985504
"ssp585","Surface",2034,7.60944799545766
"ssp585","Surface",2035,7.25395613879763
"ssp585","Surface",2036,8.21069957758753
"ssp585","Surface",2037,9.35217601285859
"ssp585","Surface",2038,9.0192103047213
"ssp585","Surface",2039,8.56110557032162
"ssp585","Surface",2040,8.75761006433262
"ssp585","Surface",2041,8.18825565007126
"ssp585","Surface",2042,8.77350909408039
"ssp585","Surface",2043,9.200740627163
"ssp585","Surface",2044,9.4156900080561
"ssp585","Surface",2045,8.86957817519419
"ssp585","Surface",2046,7.93931889308286
"ssp585","Surface",2047,7.63092073559217
"ssp585","Surface",2048,8.14987583734694
"ssp585","Surface",2049,9.42705645046587
"ssp585","Surface",2050,8.95239656851883
"ssp585","Surface",2051,8.61608618100588
"ssp585","Surface",2052,8.61628616084043
"ssp585","Surface",2053,9.14549029693371
"ssp585","Surface",2054,8.92665150568127
"ssp585","Surface",2055,9.28141523400274
"ssp585","Surface",2056,8.74859693148946
"ssp585","Surface",2057,9.04549717838839
"ssp585","Surface",2058,8.89279982485232
"ssp585","Surface",2059,9.5282917423965
"ssp585","Surface",2060,8.68209487292371
"ssp585","Surface",2061,10.1411813456044
"ssp585","Surface",2062,8.91869470306635
"ssp585","Surface",2063,8.39254884026219
"ssp585","Surface",2064,9.23884888371341
"ssp585","Surface",2065,10.0168415550227
"ssp585","Surface",2066,9.67565089103616
"ssp585","Surface",2067,10.3963821984748
"ssp585","Surface",2068,9.93285870204448
"ssp585","Surface",2069,9.54726350798205
"ssp585","Surface",2070,10.038248099916
"ssp585","Surface",2071,9.48137687982498
"ssp585","Surface",2072,9.30669816988171
"ssp585","Surface",2073,10.3136097451718
"ssp585","Surface",2074,10.1199602104544
"ssp585","Surface",2075,10.2123842502451
"ssp585","Surface",2076,9.17043552098572
"ssp585","Surface",2077,9.75704560660833
"ssp585","Surface",2078,10.0383611189181
"ssp585","Surface",2079,10.092441381712
"ssp585","Surface",2080,10.0327613031699
"ssp585","Surface",2081,10.0533648168344
"ssp585","Surface",2082,10.385087481589
"ssp585","Surface",2083,9.88637628879484
"ssp585","Surface",2084,9.56998230285648
"ssp585","Surface",2085,9.86328112095579
"ssp585","Surface",2086,10.405038374624
"ssp585","Surface",2087,10.7322740071624
"ssp585","Surface",2088,10.2816923639326
"ssp585","Surface",2089,10.7029618351529
"ssp585","Surface",2090,10.3528940843369
"ssp585","Surface",2091,11.0142857316164
"ssp585","Surface",2092,11.1516614163851
"ssp585","Surface",2093,10.6678004479685
"ssp585","Surface",2094,10.5283838960537
"ssp585","Surface",2095,9.48301026258035
"ssp585","Surface",2096,10.2287893534732
"ssp585","Surface",2097,8.38608679461544
"ssp585","Surface",2098,9.48282294207056
"ssp585","Surface",2099,11.4954968854458
