"varname","simulation","year","month","biomass_tonnes"
"NCa","ssp245",2026,1,0.0273616908185642
"NCa","ssp245",2026,2,0.322036221371875
"NCa","ssp245",2026,3,1.26435030737102
"NCa","ssp245",2026,4,8.16607736427661
"NCa","ssp245",2026,5,49.0737239373499
"NCa","ssp245",2026,6,75.6428800609159
"NCa","ssp245",2026,7,9.61860678371998
"NCa","ssp245",2026,8,0.347086693540944
"NCa","ssp245",2026,9,0.0338877114013657
"NCa","ssp245",2026,10,0.0109320587690458
"NCa","ssp245",2026,11,0.00460008294281748
"NCa","ssp245",2026,12,0.00343136784688591
"NCa","ssp245",2027,1,0.0307961537094874
"NCa","ssp245",2027,2,0.311979586753698
"NCa","ssp245",2027,3,0.739969328329573
"NCa","ssp245",2027,4,4.11104382486967
"NCa","ssp245",2027,5,35.8605626506193
"NCa","ssp245",2027,6,79.8476250444301
"NCa","ssp245",2027,7,9.47423524289193
"NCa","ssp245",2027,8,0.389924480734418
"NCa","ssp245",2027,9,0.053561173217001
"NCa","ssp245",2027,10,0.0139935729931105
"NCa","ssp245",2027,11,0.00868893362807912
"NCa","ssp245",2027,12,0.00333604238150549
"NCa","ssp245",2028,1,0.0345001026510015
"NCa","ssp245",2028,2,0.301471716667021
"NCa","ssp245",2028,3,1.10031529639446
"NCa","ssp245",2028,4,7.9440196897294
"NCa","ssp245",2028,5,52.1829418410219
"NCa","ssp245",2028,6,76.2474954333469
"NCa","ssp245",2028,7,9.8771432330394
"NCa","ssp245",2028,8,0.363699775828188
"NCa","ssp245",2028,9,0.0429308922440896
"NCa","ssp245",2028,10,0.0102125176253088
"NCa","ssp245",2028,11,0.00538033262018287
"NCa","ssp245",2028,12,0.00334235815118612
"NCa","ssp245",2029,1,0.0260143788061357
"NCa","ssp245",2029,2,0.173142439285366
"NCa","ssp245",2029,3,0.529040765671526
"NCa","ssp245",2029,4,4.28012735959468
"NCa","ssp245",2029,5,29.2050489622655
"NCa","ssp245",2029,6,50.5792938689659
"NCa","ssp245",2029,7,7.54765366840501
"NCa","ssp245",2029,8,0.341811255858876
"NCa","ssp245",2029,9,0.0254868635464625
"NCa","ssp245",2029,10,0.00771979303976949
"NCa","ssp245",2029,11,0.00502512732401264
"NCa","ssp245",2029,12,0.0032433448835982
"NCa","ssp245",2030,1,0.0318828806870169
"NCa","ssp245",2030,2,0.38092497511274
"NCa","ssp245",2030,3,1.72258520329806
"NCa","ssp245",2030,4,11.1363398991771
"NCa","ssp245",2030,5,57.1875245235772
"NCa","ssp245",2030,6,75.2118072231215
"NCa","ssp245",2030,7,8.43216845273964
"NCa","ssp245",2030,8,0.303135209311559
"NCa","ssp245",2030,9,0.0276845911350455
"NCa","ssp245",2030,10,0.00830675442206947
"NCa","ssp245",2030,11,0.00607926920616629
"NCa","ssp245",2030,12,0.00356172348846965
"NCa","ssp245",2031,1,0.0298844078321064
"NCa","ssp245",2031,2,0.417532256707252
"NCa","ssp245",2031,3,1.14886644965431
"NCa","ssp245",2031,4,7.37588835489577
"NCa","ssp245",2031,5,39.135878037423
"NCa","ssp245",2031,6,59.1807432900485
"NCa","ssp245",2031,7,8.68533021068604
"NCa","ssp245",2031,8,0.343430621995142
"NCa","ssp245",2031,9,0.0320299966835994
"NCa","ssp245",2031,10,0.0101769348317015
"NCa","ssp245",2031,11,0.00380354471645637
"NCa","ssp245",2031,12,0.0031021556364957
"NCa","ssp245",2032,1,0.0394058553783033
"NCa","ssp245",2032,2,0.410984021658411
"NCa","ssp245",2032,3,1.71895524507996
"NCa","ssp245",2032,4,11.8390847267327
"NCa","ssp245",2032,5,60.9464268823736
"NCa","ssp245",2032,6,84.4017765196876
"NCa","ssp245",2032,7,9.23670506556432
"NCa","ssp245",2032,8,0.31438685867266
"NCa","ssp245",2032,9,0.0331314502877301
"NCa","ssp245",2032,10,0.0101285283421749
"NCa","ssp245",2032,11,0.00669368525915609
"NCa","ssp245",2032,12,0.00341174706522099
"NCa","ssp245",2033,1,0.0378650656268042
"NCa","ssp245",2033,2,0.232019396122146
"NCa","ssp245",2033,3,0.66973671752036
"NCa","ssp245",2033,4,2.57309737828943
"NCa","ssp245",2033,5,29.7520805746881
"NCa","ssp245",2033,6,59.7575353282705
"NCa","ssp245",2033,7,8.94726726440031
"NCa","ssp245",2033,8,0.309798214899226
"NCa","ssp245",2033,9,0.0312571789775922
"NCa","ssp245",2033,10,0.00945900803376669
"NCa","ssp245",2033,11,0.00352239300671139
"NCa","ssp245",2033,12,0.00339485452268002
"NCa","ssp245",2034,1,0.0292902365645537
"NCa","ssp245",2034,2,0.124435856332178
"NCa","ssp245",2034,3,0.5193547124775
"NCa","ssp245",2034,4,3.15421249406293
"NCa","ssp245",2034,5,21.2833688093604
"NCa","ssp245",2034,6,58.918207878257
"NCa","ssp245",2034,7,8.32388435324331
"NCa","ssp245",2034,8,0.300852022721188
"NCa","ssp245",2034,9,0.0397925384583852
"NCa","ssp245",2034,10,0.0115433322271162
"NCa","ssp245",2034,11,0.00513701480595252
"NCa","ssp245",2034,12,0.00380085257606677
"NCa","ssp245",2035,1,0.0363377850201755
"NCa","ssp245",2035,2,0.313050514506043
"NCa","ssp245",2035,3,1.85785064392147
"NCa","ssp245",2035,4,10.3102214165114
"NCa","ssp245",2035,5,53.302661626461
"NCa","ssp245",2035,6,71.354720341975
"NCa","ssp245",2035,7,8.61307322493155
"NCa","ssp245",2035,8,0.324490334922027
"NCa","ssp245",2035,9,0.0294758729409547
"NCa","ssp245",2035,10,0.00874892352457881
"NCa","ssp245",2035,11,0.00572113419053819
"NCa","ssp245",2035,12,0.00316554314383481
"NCa","ssp245",2036,1,0.0217749325134708
"NCa","ssp245",2036,2,0.274596305716097
"NCa","ssp245",2036,3,1.88480120013407
"NCa","ssp245",2036,4,10.5223783030369
"NCa","ssp245",2036,5,57.5824458469975
"NCa","ssp245",2036,6,69.9936809398649
"NCa","ssp245",2036,7,8.57220865912586
"NCa","ssp245",2036,8,0.319148745683154
"NCa","ssp245",2036,9,0.0339108021048092
"NCa","ssp245",2036,10,0.0112190311848289
"NCa","ssp245",2036,11,0.00511457040494971
"NCa","ssp245",2036,12,0.00295408732888683
"NCa","ssp245",2037,1,0.0196170113456039
"NCa","ssp245",2037,2,0.205507958489774
"NCa","ssp245",2037,3,1.12312948091926
"NCa","ssp245",2037,4,6.62374887300281
"NCa","ssp245",2037,5,49.38329435774
"NCa","ssp245",2037,6,73.204273990207
"NCa","ssp245",2037,7,7.93091236925976
"NCa","ssp245",2037,8,0.345989147959968
"NCa","ssp245",2037,9,0.0372820297272387
"NCa","ssp245",2037,10,0.0120903235777518
"NCa","ssp245",2037,11,0.00779771079810394
"NCa","ssp245",2037,12,0.00363285353690172
"NCa","ssp245",2038,1,0.0290030940675654
"NCa","ssp245",2038,2,0.366519542181504
"NCa","ssp245",2038,3,1.75341992037471
"NCa","ssp245",2038,4,10.3584722516026
"NCa","ssp245",2038,5,48.5337893544362
"NCa","ssp245",2038,6,75.0057821333317
"NCa","ssp245",2038,7,9.40711158185652
"NCa","ssp245",2038,8,0.338748322098999
"NCa","ssp245",2038,9,0.0413418876021062
"NCa","ssp245",2038,10,0.0135255033607456
"NCa","ssp245",2038,11,0.00697288145783729
"NCa","ssp245",2038,12,0.0034767611346712
"NCa","ssp245",2039,1,0.0349070822576087
"NCa","ssp245",2039,2,0.312002561621218
"NCa","ssp245",2039,3,1.09885327933019
"NCa","ssp245",2039,4,6.47385550184825
"NCa","ssp245",2039,5,46.0502493180487
"NCa","ssp245",2039,6,75.1671078187019
"NCa","ssp245",2039,7,9.25446221432738
"NCa","ssp245",2039,8,0.34412085736869
"NCa","ssp245",2039,9,0.0517409352684135
"NCa","ssp245",2039,10,0.0133967685724744
"NCa","ssp245",2039,11,0.00541685030543087
"NCa","ssp245",2039,12,0.00333990702594398
"NCa","ssp245",2040,1,0.0250652096534524
"NCa","ssp245",2040,2,0.242578821556218
"NCa","ssp245",2040,3,1.36031044079872
"NCa","ssp245",2040,4,9.06568112750164
"NCa","ssp245",2040,5,57.8457031623999
"NCa","ssp245",2040,6,74.0657503744489
"NCa","ssp245",2040,7,9.12665012021999
"NCa","ssp245",2040,8,0.444258851080064
"NCa","ssp245",2040,9,0.0752939273916995
"NCa","ssp245",2040,10,0.0187021684623866
"NCa","ssp245",2040,11,0.00969087196798381
"NCa","ssp245",2040,12,0.00605668033358813
"NCa","ssp245",2041,1,0.0389231424277505
"NCa","ssp245",2041,2,0.417329616585104
"NCa","ssp245",2041,3,1.2116424585797
"NCa","ssp245",2041,4,8.98913753500452
"NCa","ssp245",2041,5,52.121920894764
"NCa","ssp245",2041,6,68.4521414440638
"NCa","ssp245",2041,7,7.79648365415186
"NCa","ssp245",2041,8,0.313593765157307
"NCa","ssp245",2041,9,0.0391181497718818
"NCa","ssp245",2041,10,0.00842323573754081
"NCa","ssp245",2041,11,0.00348796411535244
"NCa","ssp245",2041,12,0.00271109605066505
"NCa","ssp245",2042,1,0.0253838609155693
"NCa","ssp245",2042,2,0.264201660933941
"NCa","ssp245",2042,3,0.637456380246522
"NCa","ssp245",2042,4,2.08392758352002
"NCa","ssp245",2042,5,20.5661408513799
"NCa","ssp245",2042,6,55.521587371949
"NCa","ssp245",2042,7,8.704668174731
"NCa","ssp245",2042,8,0.315135455082658
"NCa","ssp245",2042,9,0.0294449316957931
"NCa","ssp245",2042,10,0.00809243553574448
"NCa","ssp245",2042,11,0.00477975566624526
"NCa","ssp245",2042,12,0.0028009716417905
"NCa","ssp245",2043,1,0.0246226134508485
"NCa","ssp245",2043,2,0.327791044563887
"NCa","ssp245",2043,3,0.902593662895541
"NCa","ssp245",2043,4,3.35235231652728
"NCa","ssp245",2043,5,30.2708664076656
"NCa","ssp245",2043,6,55.6378088698247
"NCa","ssp245",2043,7,8.22175880000996
"NCa","ssp245",2043,8,0.3314165124104
"NCa","ssp245",2043,9,0.0364750646828581
"NCa","ssp245",2043,10,0.0142898123809939
"NCa","ssp245",2043,11,0.00666189999165667
"NCa","ssp245",2043,12,0.00350411597295893
"NCa","ssp245",2044,1,0.0367222316298771
"NCa","ssp245",2044,2,0.301127347491448
"NCa","ssp245",2044,3,1.23737780008478
"NCa","ssp245",2044,4,7.11180016880049
"NCa","ssp245",2044,5,46.6383414206388
"NCa","ssp245",2044,6,77.0144724640445
"NCa","ssp245",2044,7,9.59002368390665
"NCa","ssp245",2044,8,0.352642619189512
"NCa","ssp245",2044,9,0.0321538905687469
"NCa","ssp245",2044,10,0.0117185034030389
"NCa","ssp245",2044,11,0.0048887920000031
"NCa","ssp245",2044,12,0.00304302634736134
"NCa","ssp245",2045,1,0.0313461526260388
"NCa","ssp245",2045,2,0.267313347731205
"NCa","ssp245",2045,3,1.05537168834456
"NCa","ssp245",2045,4,4.85926962675922
"NCa","ssp245",2045,5,30.2803315992491
"NCa","ssp245",2045,6,62.6864955714226
"NCa","ssp245",2045,7,8.78414982233671
"NCa","ssp245",2045,8,0.335273300189476
"NCa","ssp245",2045,9,0.0477731371395484
"NCa","ssp245",2045,10,0.012922408396989
"NCa","ssp245",2045,11,0.00595582602250953
"NCa","ssp245",2045,12,0.00283528184235809
"NCa","ssp245",2046,1,0.0250331777032631
"NCa","ssp245",2046,2,0.300278868025622
"NCa","ssp245",2046,3,0.681733034230167
"NCa","ssp245",2046,4,2.88675389440561
"NCa","ssp245",2046,5,30.5625921025906
"NCa","ssp245",2046,6,63.6650088336378
"NCa","ssp245",2046,7,8.36620281837009
"NCa","ssp245",2046,8,0.311218715670197
"NCa","ssp245",2046,9,0.0462220269630907
"NCa","ssp245",2046,10,0.0110745441619045
"NCa","ssp245",2046,11,0.00579130429320031
"NCa","ssp245",2046,12,0.00250741657483289
"NCa","ssp245",2047,1,0.0407690272542518
"NCa","ssp245",2047,2,0.353773038656889
"NCa","ssp245",2047,3,0.986397620302423
"NCa","ssp245",2047,4,9.23138642835549
"NCa","ssp245",2047,5,55.7787603571112
"NCa","ssp245",2047,6,75.7111510177035
"NCa","ssp245",2047,7,8.19281292705149
"NCa","ssp245",2047,8,0.298080214594033
"NCa","ssp245",2047,9,0.0271318049466854
"NCa","ssp245",2047,10,0.0123475528101313
"NCa","ssp245",2047,11,0.0041646815250513
"NCa","ssp245",2047,12,0.00270210759762963
"NCa","ssp245",2048,1,0.0195136215708004
"NCa","ssp245",2048,2,0.271614742162673
"NCa","ssp245",2048,3,0.80859214828129
"NCa","ssp245",2048,4,3.53114499488735
"NCa","ssp245",2048,5,30.8210817147266
"NCa","ssp245",2048,6,55.6518065223719
"NCa","ssp245",2048,7,6.92914498282951
"NCa","ssp245",2048,8,0.30557772656927
"NCa","ssp245",2048,9,0.0429734361651242
"NCa","ssp245",2048,10,0.0108297544497787
"NCa","ssp245",2048,11,0.00663436087233114
"NCa","ssp245",2048,12,0.00293607643890379
"NCa","ssp245",2049,1,0.0197673669067874
"NCa","ssp245",2049,2,0.323376463988679
"NCa","ssp245",2049,3,1.46512428310676
"NCa","ssp245",2049,4,7.70323699335939
"NCa","ssp245",2049,5,51.8115956527124
"NCa","ssp245",2049,6,74.2800510586114
"NCa","ssp245",2049,7,7.43168473975819
"NCa","ssp245",2049,8,0.298468258027603
"NCa","ssp245",2049,9,0.0269433754793718
"NCa","ssp245",2049,10,0.00879913213587817
"NCa","ssp245",2049,11,0.00561264287230274
"NCa","ssp245",2049,12,0.00305416021015412
"NCa","ssp245",2050,1,0.0186001095924026
"NCa","ssp245",2050,2,0.228935088585205
"NCa","ssp245",2050,3,1.02625433287453
"NCa","ssp245",2050,4,4.30772516326083
"NCa","ssp245",2050,5,39.038439295529
"NCa","ssp245",2050,6,66.3039960531127
"NCa","ssp245",2050,7,7.3184687592341
"NCa","ssp245",2050,8,0.317841360394451
"NCa","ssp245",2050,9,0.0248454616819649
"NCa","ssp245",2050,10,0.00855207520573516
"NCa","ssp245",2050,11,0.0035729152934731
"NCa","ssp245",2050,12,0.00331221571565494
"NCa","ssp245",2051,1,0.0287591304179927
"NCa","ssp245",2051,2,0.173519677816389
"NCa","ssp245",2051,3,0.485135569651548
"NCa","ssp245",2051,4,2.01035209256037
"NCa","ssp245",2051,5,18.4572610899077
"NCa","ssp245",2051,6,51.3843520073679
"NCa","ssp245",2051,7,7.86614045996331
"NCa","ssp245",2051,8,0.342449997329592
"NCa","ssp245",2051,9,0.0420621291688895
"NCa","ssp245",2051,10,0.0118467883469582
"NCa","ssp245",2051,11,0.00324800143074256
"NCa","ssp245",2051,12,0.00292354864889806
"NCa","ssp245",2052,1,0.034420888837674
"NCa","ssp245",2052,2,0.316636795978092
"NCa","ssp245",2052,3,1.00324373451702
"NCa","ssp245",2052,4,4.75773914446396
"NCa","ssp245",2052,5,41.713624313025
"NCa","ssp245",2052,6,76.3844977512293
"NCa","ssp245",2052,7,8.80713844756845
"NCa","ssp245",2052,8,0.314029313982299
"NCa","ssp245",2052,9,0.0314481687455384
"NCa","ssp245",2052,10,0.0126020334803663
"NCa","ssp245",2052,11,0.00863941686261109
"NCa","ssp245",2052,12,0.00501634956213065
"NCa","ssp245",2053,1,0.0355129853004978
"NCa","ssp245",2053,2,0.307673311104467
"NCa","ssp245",2053,3,1.43686539701386
"NCa","ssp245",2053,4,12.091826668329
"NCa","ssp245",2053,5,50.2044171067818
"NCa","ssp245",2053,6,65.4982670684284
"NCa","ssp245",2053,7,8.08990077387523
"NCa","ssp245",2053,8,0.290304489315353
"NCa","ssp245",2053,9,0.0363203364563547
"NCa","ssp245",2053,10,0.0129566448405772
"NCa","ssp245",2053,11,0.00574732005830538
"NCa","ssp245",2053,12,0.003532262655689
"NCa","ssp245",2054,1,0.0305233759791081
"NCa","ssp245",2054,2,0.346810210006151
"NCa","ssp245",2054,3,0.935347785979449
"NCa","ssp245",2054,4,4.90261548655624
"NCa","ssp245",2054,5,44.4894048820504
"NCa","ssp245",2054,6,67.9365670761454
"NCa","ssp245",2054,7,8.57583811583501
"NCa","ssp245",2054,8,0.304185976495269
"NCa","ssp245",2054,9,0.0286747076603324
"NCa","ssp245",2054,10,0.00709935212816783
"NCa","ssp245",2054,11,0.00451426146194971
"NCa","ssp245",2054,12,0.00282268406783357
"NCa","ssp245",2055,1,0.0296949495543732
"NCa","ssp245",2055,2,0.301479064789621
"NCa","ssp245",2055,3,0.824675007673953
"NCa","ssp245",2055,4,4.44970306985858
"NCa","ssp245",2055,5,33.3836612196096
"NCa","ssp245",2055,6,53.8705876483859
"NCa","ssp245",2055,7,7.45450041281998
"NCa","ssp245",2055,8,0.302265707289162
"NCa","ssp245",2055,9,0.0286567559243252
"NCa","ssp245",2055,10,0.0110600872579877
"NCa","ssp245",2055,11,0.00508680525953936
"NCa","ssp245",2055,12,0.003319903052073
"NCa","ssp245",2056,1,0.0306512633875832
"NCa","ssp245",2056,2,0.228812750317265
"NCa","ssp245",2056,3,0.73016662983325
"NCa","ssp245",2056,4,3.33518728086614
"NCa","ssp245",2056,5,36.6320486459577
"NCa","ssp245",2056,6,61.2790511894874
"NCa","ssp245",2056,7,7.18007844954045
"NCa","ssp245",2056,8,0.323741932968853
"NCa","ssp245",2056,9,0.0268168847759396
"NCa","ssp245",2056,10,0.0105184599447889
"NCa","ssp245",2056,11,0.00579974503093412
"NCa","ssp245",2056,12,0.0034433597032459
"NCa","ssp245",2057,1,0.028767504716345
"NCa","ssp245",2057,2,0.223335936916952
"NCa","ssp245",2057,3,0.537886824564155
"NCa","ssp245",2057,4,4.32875207101936
"NCa","ssp245",2057,5,36.2709284697953
"NCa","ssp245",2057,6,60.9769215924158
"NCa","ssp245",2057,7,7.29123950308636
"NCa","ssp245",2057,8,0.285951408737768
"NCa","ssp245",2057,9,0.0290705372670961
"NCa","ssp245",2057,10,0.00925239070614282
"NCa","ssp245",2057,11,0.00467452566099684
"NCa","ssp245",2057,12,0.00307822717784773
"NCa","ssp245",2058,1,0.0222944069182515
"NCa","ssp245",2058,2,0.1371292322022
"NCa","ssp245",2058,3,0.596181267903728
"NCa","ssp245",2058,4,2.93372157729463
"NCa","ssp245",2058,5,29.0338882979377
"NCa","ssp245",2058,6,60.5497690621069
"NCa","ssp245",2058,7,8.38294096760254
"NCa","ssp245",2058,8,0.320926481134767
"NCa","ssp245",2058,9,0.042958999394953
"NCa","ssp245",2058,10,0.0134479973055209
"NCa","ssp245",2058,11,0.00638559093627469
"NCa","ssp245",2058,12,0.00336144803579718
"NCa","ssp245",2059,1,0.0206507016924553
"NCa","ssp245",2059,2,0.123100470946873
"NCa","ssp245",2059,3,0.417313971858675
"NCa","ssp245",2059,4,1.67764034722655
"NCa","ssp245",2059,5,16.2116338215805
"NCa","ssp245",2059,6,32.3897509151809
"NCa","ssp245",2059,7,6.9134681214287
"NCa","ssp245",2059,8,0.304647403813338
"NCa","ssp245",2059,9,0.026202102320629
"NCa","ssp245",2059,10,0.00938430521003907
"NCa","ssp245",2059,11,0.00537982839257519
"NCa","ssp245",2059,12,0.00325996426292047
"NCa","ssp245",2060,1,0.039368783999628
"NCa","ssp245",2060,2,0.503716754275022
"NCa","ssp245",2060,3,1.37836217610193
"NCa","ssp245",2060,4,6.04955604917629
"NCa","ssp245",2060,5,51.431332318286
"NCa","ssp245",2060,6,80.8458885429256
"NCa","ssp245",2060,7,8.87096121080745
"NCa","ssp245",2060,8,0.345325814138311
"NCa","ssp245",2060,9,0.0303086941350248
"NCa","ssp245",2060,10,0.00922265560558647
"NCa","ssp245",2060,11,0.00742624631498699
"NCa","ssp245",2060,12,0.00319614497900774
"NCa","ssp245",2061,1,0.0483238660367129
"NCa","ssp245",2061,2,0.545332582056661
"NCa","ssp245",2061,3,1.59626551447567
"NCa","ssp245",2061,4,10.5460382363844
"NCa","ssp245",2061,5,50.3792566549974
"NCa","ssp245",2061,6,68.1742520776229
"NCa","ssp245",2061,7,8.15320851660325
"NCa","ssp245",2061,8,0.325149157615709
"NCa","ssp245",2061,9,0.0354372043720534
"NCa","ssp245",2061,10,0.0134487331109534
"NCa","ssp245",2061,11,0.00793498388114376
"NCa","ssp245",2061,12,0.00446374891904424
"NCa","ssp245",2062,1,0.0440305429030351
"NCa","ssp245",2062,2,0.564252433184259
"NCa","ssp245",2062,3,1.64341747974581
"NCa","ssp245",2062,4,10.1741808461952
"NCa","ssp245",2062,5,49.8190830191274
"NCa","ssp245",2062,6,69.862514023547
"NCa","ssp245",2062,7,8.73880161338742
"NCa","ssp245",2062,8,0.368331675075019
"NCa","ssp245",2062,9,0.0525071536795459
"NCa","ssp245",2062,10,0.0148809666374784
"NCa","ssp245",2062,11,0.00557749664328481
"NCa","ssp245",2062,12,0.00281509616445728
"NCa","ssp245",2063,1,0.0233454214560327
"NCa","ssp245",2063,2,0.178757879753604
"NCa","ssp245",2063,3,1.11297814546313
"NCa","ssp245",2063,4,5.74777063875662
"NCa","ssp245",2063,5,47.0673667106403
"NCa","ssp245",2063,6,69.0954247315808
"NCa","ssp245",2063,7,7.91929868697696
"NCa","ssp245",2063,8,0.295312512861619
"NCa","ssp245",2063,9,0.0377320062252825
"NCa","ssp245",2063,10,0.0242681274422965
"NCa","ssp245",2063,11,0.00877123899531443
"NCa","ssp245",2063,12,0.003163239446664
"NCa","ssp245",2064,1,0.0158999731024711
"NCa","ssp245",2064,2,0.198002467918407
"NCa","ssp245",2064,3,0.967388508336277
"NCa","ssp245",2064,4,9.03893410872548
"NCa","ssp245",2064,5,51.9381394897249
"NCa","ssp245",2064,6,64.2413915602667
"NCa","ssp245",2064,7,6.525019672096
"NCa","ssp245",2064,8,0.248460829038853
"NCa","ssp245",2064,9,0.0307382418995773
"NCa","ssp245",2064,10,0.0118106709680935
"NCa","ssp245",2064,11,0.00587519361858225
"NCa","ssp245",2064,12,0.00338047863423075
"NCa","ssp245",2065,1,0.0278211021415971
"NCa","ssp245",2065,2,0.250979093478126
"NCa","ssp245",2065,3,0.82114963303259
"NCa","ssp245",2065,4,3.53251146503156
"NCa","ssp245",2065,5,30.6688325237706
"NCa","ssp245",2065,6,64.9001486863733
"NCa","ssp245",2065,7,8.47018341088144
"NCa","ssp245",2065,8,0.338550928410611
"NCa","ssp245",2065,9,0.0429533584232581
"NCa","ssp245",2065,10,0.0125240580518872
"NCa","ssp245",2065,11,0.00597548742634154
"NCa","ssp245",2065,12,0.00367636278788097
"NCa","ssp245",2066,1,0.0280093257588711
"NCa","ssp245",2066,2,0.238365450145204
"NCa","ssp245",2066,3,0.527386500390044
"NCa","ssp245",2066,4,2.61111822375228
"NCa","ssp245",2066,5,28.2090640730071
"NCa","ssp245",2066,6,66.3305854617856
"NCa","ssp245",2066,7,9.13214408113554
"NCa","ssp245",2066,8,0.367100499397662
"NCa","ssp245",2066,9,0.0384096843101129
"NCa","ssp245",2066,10,0.00993877930705228
"NCa","ssp245",2066,11,0.00538816828490317
"NCa","ssp245",2066,12,0.00325405653215332
"NCa","ssp245",2067,1,0.0236413485130049
"NCa","ssp245",2067,2,0.372364946373888
"NCa","ssp245",2067,3,1.44840137338298
"NCa","ssp245",2067,4,8.14442553937072
"NCa","ssp245",2067,5,44.5780538901565
"NCa","ssp245",2067,6,63.2386565309701
"NCa","ssp245",2067,7,9.01239069790407
"NCa","ssp245",2067,8,0.373575975723091
"NCa","ssp245",2067,9,0.032482392731267
"NCa","ssp245",2067,10,0.0105949548997127
"NCa","ssp245",2067,11,0.00523257969608331
"NCa","ssp245",2067,12,0.00237085891188374
"NCa","ssp245",2068,1,0.0155595224436792
"NCa","ssp245",2068,2,0.0898724800350681
"NCa","ssp245",2068,3,1.01510739758615
"NCa","ssp245",2068,4,6.46572615724256
"NCa","ssp245",2068,5,40.9754335989005
"NCa","ssp245",2068,6,66.0503781908169
"NCa","ssp245",2068,7,8.36769340962184
"NCa","ssp245",2068,8,0.293558327903624
"NCa","ssp245",2068,9,0.043382618692787
"NCa","ssp245",2068,10,0.0146649472895177
"NCa","ssp245",2068,11,0.00525362566698311
"NCa","ssp245",2068,12,0.00225009352699565
"NCa","ssp245",2069,1,0.0234765869762305
"NCa","ssp245",2069,2,0.295324815893267
"NCa","ssp245",2069,3,1.11691215699422
"NCa","ssp245",2069,4,7.762166444752
"NCa","ssp245",2069,5,41.1124056432677
"NCa","ssp245",2069,6,64.6930159527912
"NCa","ssp245",2069,7,7.00710639817129
"NCa","ssp245",2069,8,0.276408396191507
"NCa","ssp245",2069,9,0.0223380439394874
"NCa","ssp245",2069,10,0.00870640585544482
"NCa","ssp245",2069,11,0.00329814489194222
"NCa","ssp245",2069,12,0.00327680700490626
"NCa","ssp245",2070,1,0.0276990170439876
"NCa","ssp245",2070,2,0.190137767244129
"NCa","ssp245",2070,3,0.624043852449055
"NCa","ssp245",2070,4,3.07774608301287
"NCa","ssp245",2070,5,16.4703185466168
"NCa","ssp245",2070,6,38.6606780199584
"NCa","ssp245",2070,7,5.83140849280967
"NCa","ssp245",2070,8,0.319006378577819
"NCa","ssp245",2070,9,0.0296822845899826
"NCa","ssp245",2070,10,0.00814904454204172
"NCa","ssp245",2070,11,0.00447241130689984
"NCa","ssp245",2070,12,0.00272585187065607
"NCa","ssp245",2071,1,0.0236801441502939
"NCa","ssp245",2071,2,0.159490132836336
"NCa","ssp245",2071,3,0.565007758992804
"NCa","ssp245",2071,4,2.4005506328945
"NCa","ssp245",2071,5,15.9567149357313
"NCa","ssp245",2071,6,35.5303876950677
"NCa","ssp245",2071,7,6.19053319985665
"NCa","ssp245",2071,8,0.335739684899686
"NCa","ssp245",2071,9,0.0249614537800254
"NCa","ssp245",2071,10,0.00743165078560166
"NCa","ssp245",2071,11,0.0053586761206153
"NCa","ssp245",2071,12,0.00299747297699767
"NCa","ssp245",2072,1,0.0400734334550071
"NCa","ssp245",2072,2,0.417222746134016
"NCa","ssp245",2072,3,1.48224475284502
"NCa","ssp245",2072,4,10.6548378596993
"NCa","ssp245",2072,5,55.3381889290733
"NCa","ssp245",2072,6,77.9790312062789
"NCa","ssp245",2072,7,8.50774563787171
"NCa","ssp245",2072,8,0.33663756350641
"NCa","ssp245",2072,9,0.0472914329631169
"NCa","ssp245",2072,10,0.0104380301802067
"NCa","ssp245",2072,11,0.00478053724283989
"NCa","ssp245",2072,12,0.00265868966792369
"NCa","ssp245",2073,1,0.0232283067070411
"NCa","ssp245",2073,2,0.345233718160844
"NCa","ssp245",2073,3,1.21503378199029
"NCa","ssp245",2073,4,6.72558134572113
"NCa","ssp245",2073,5,41.1531484818542
"NCa","ssp245",2073,6,56.1597994793647
"NCa","ssp245",2073,7,6.53612805788164
"NCa","ssp245",2073,8,0.277848559339178
"NCa","ssp245",2073,9,0.0208913929503165
"NCa","ssp245",2073,10,0.00646153860400693
"NCa","ssp245",2073,11,0.00254786019646143
"NCa","ssp245",2073,12,0.00215648540523412
"NCa","ssp245",2074,1,0.0185981849082996
"NCa","ssp245",2074,2,0.189621344689122
"NCa","ssp245",2074,3,0.487874274636122
"NCa","ssp245",2074,4,1.9448332471584
"NCa","ssp245",2074,5,12.3383687574794
"NCa","ssp245",2074,6,32.8152526645208
"NCa","ssp245",2074,7,6.04130113699184
"NCa","ssp245",2074,8,0.260045391603927
"NCa","ssp245",2074,9,0.0289736610811321
"NCa","ssp245",2074,10,0.0103665923665023
"NCa","ssp245",2074,11,0.00672432290834935
"NCa","ssp245",2074,12,0.00346246136354258
"NCa","ssp245",2075,1,0.0223784910286524
"NCa","ssp245",2075,2,0.270776715609273
"NCa","ssp245",2075,3,1.14040672171511
"NCa","ssp245",2075,4,8.17563115170348
"NCa","ssp245",2075,5,50.8404026379376
"NCa","ssp245",2075,6,69.1210100059726
"NCa","ssp245",2075,7,8.22437914862344
"NCa","ssp245",2075,8,0.380355445939352
"NCa","ssp245",2075,9,0.0316003236717853
"NCa","ssp245",2075,10,0.0111219750451199
