"","tstep","year","month","prod_PhL","prod_PhS"
"1069",1069,2069,1,0.782262121805065,1.24756861505387
"1070",1070,2069,2,2.93681435609666,5.62083274896901
"1071",1071,2069,3,8.35724579961292,14.5286904207381
"1072",1072,2069,4,22.0108156825091,26.9406822355868
"1073",1073,2069,5,21.6456475809476,34.5815464540706
"1074",1074,2069,6,22.6150772956021,39.8941186950832
"1075",1075,2069,7,26.6146728491446,42.7106222581022
"1076",1076,2069,8,23.0999483397557,32.3430568895126
"1077",1077,2069,9,24.7725690985031,32.3326974022673
"1078",1078,2069,10,19.5614509786467,23.443195342491
"1079",1079,2069,11,2.41751694351202,5.52245266784811
"1080",1080,2069,12,0.840833844529524,1.85129013130289
"1081",1081,2070,1,0.945753051747472,1.76468118372833
"1082",1082,2070,2,3.1994974101305,6.25667479500361
"1083",1083,2070,3,9.26206024448861,16.4774267474846
"1084",1084,2070,4,22.5536664226526,28.8021964619757
"1085",1085,2070,5,40.3981849310318,41.1874347992017
"1086",1086,2070,6,32.0072629092864,43.0224927449489
"1087",1087,2070,7,25.0498437561949,40.1323181487131
"1088",1088,2070,8,22.8204947444319,32.4465864395312
"1089",1089,2070,9,21.1667836914105,30.9295886058782
"1090",1090,2070,10,14.5370958030297,20.6491720803201
"1091",1091,2070,11,4.10634805665643,6.57420020951914
"1092",1092,2070,12,0.836439809381188,1.58575397042412
"1093",1093,2071,1,1.42101985764826,2.40283573870554
"1094",1094,2071,2,4.53336129340045,8.16213645218866
"1095",1095,2071,3,9.91172370824633,16.9068992092549
"1096",1096,2071,4,22.6430368738767,29.0224233290393
"1097",1097,2071,5,43.8533263854514,38.0300336854793
"1098",1098,2071,6,51.2626425754113,48.1756663339746
"1099",1099,2071,7,39.4226814077011,46.5201078038455
"1100",1100,2071,8,29.8611890927423,37.5518553803375
"1101",1101,2071,9,26.1759889113598,32.2213443132992
"1102",1102,2071,10,13.285462617154,20.0242022975059
"1103",1103,2071,11,3.88440271902063,7.21549363271852
"1104",1104,2071,12,1.24914923794008,2.19992639009853
"1105",1105,2072,1,0.956202535255742,1.56177394731215
"1106",1106,2072,2,3.17530207513205,5.63065522076744
"1107",1107,2072,3,10.2413114710403,14.3812985149254
"1108",1108,2072,4,17.9765901434869,27.9280679291526
"1109",1109,2072,5,30.5368311287916,39.3188953323859
"1110",1110,2072,6,43.2238841503981,47.2244996291309
"1111",1111,2072,7,29.3478381575019,39.336889023213
"1112",1112,2072,8,31.8893445585665,39.1425033602607
"1113",1113,2072,9,26.7512445707893,32.4909287856404
"1114",1114,2072,10,12.9329460318676,19.328863819351
"1115",1115,2072,11,4.06315047538069,7.10773030720439
"1116",1116,2072,12,0.93487955284329,1.97792542529556
"1117",1117,2073,1,1.28756564560588,2.18130652806367
"1118",1118,2073,2,1.7070247265307,3.58381857942956
"1119",1119,2073,3,8.21011441598533,13.6606923253302
"1120",1120,2073,4,16.3550969641358,25.7580087100651
"1121",1121,2073,5,32.5720397552039,41.7607483426683
"1122",1122,2073,6,25.5391430757393,40.637940465744
"1123",1123,2073,7,20.2820751043885,39.2774991268303
"1124",1124,2073,8,23.9956363296252,34.8972216679791
"1125",1125,2073,9,27.153443669138,35.0384712716498
"1126",1126,2073,10,18.5079319469862,23.3428676580335
"1127",1127,2073,11,3.60267927731991,6.63225450355065
"1128",1128,2073,12,0.602262644225217,1.46958017025252
"1129",1129,2074,1,1.29413846659824,2.55050118460152
"1130",1130,2074,2,3.4004550466121,6.81132596336394
"1131",1131,2074,3,8.4414247134527,13.2164716309774
"1132",1132,2074,4,22.0154267038673,27.9691887159197
"1133",1133,2074,5,31.7746253137228,37.8121982702922
"1134",1134,2074,6,35.900231803136,42.6439887292047
"1135",1135,2074,7,31.2451451631522,41.9614344822433
"1136",1136,2074,8,28.2953638540979,36.7765651224844
"1137",1137,2074,9,32.4291783124481,36.7325161868254
"1138",1138,2074,10,13.2260546721326,19.6140815996374
"1139",1139,2074,11,3.98142695750875,6.44020036540398
"1140",1140,2074,12,0.839999824069011,1.76648237458246
"1141",1141,2075,1,0.843693715495823,1.62255929650704
"1142",1142,2075,2,3.18193800836862,6.25035872524084
"1143",1143,2075,3,10.3090150240424,16.6107415393773
"1144",1144,2075,4,17.1326821614411,26.8722199302956
"1145",1145,2075,5,36.5816602636296,41.4832518955302
"1146",1146,2075,6,28.2354738995961,39.5199166464583
"1147",1147,2075,7,31.9065813909795,41.9480833912591
"1148",1148,2075,8,33.5520453159987,40.8465549425834
"1149",1149,2075,9,23.8558109283394,30.0400804754439
"1150",1150,2075,10,18.6267541973552,22.4186423398169
"1151",1151,2075,11,4.35605068185781,7.50695708521137
"1152",1152,2075,12,0.970478062175222,2.12114650577528
"1153",1153,2076,1,1.02056058558907,2.22461994847542
"1154",1154,2076,2,2.85817738476709,5.17059830929626
"1155",1155,2076,3,9.58793520239484,16.9199410445737
"1156",1156,2076,4,22.7734466762931,30.7892762012278
"1157",1157,2076,5,30.5001069527339,40.6976931233883
"1158",1158,2076,6,21.6971549927201,39.3850285921058
"1159",1159,2076,7,21.7485862453639,36.0963988385088
"1160",1160,2076,8,27.1073083032696,36.3339777972879
"1161",1161,2076,9,28.8545327644406,34.3247078379246
"1162",1162,2076,10,15.2294678815946,22.3261616761129
"1163",1163,2076,11,3.98117081294861,7.67006592460204
"1164",1164,2076,12,1.26659067093776,2.92161509667981
"1165",1165,2077,1,0.690833675855452,1.37279141846301
"1166",1166,2077,2,2.46910460974742,5.2862281688519
"1167",1167,2077,3,6.61570159384038,12.1899110211798
"1168",1168,2077,4,23.5223851349687,23.2807250995545
"1169",1169,2077,5,21.1507146840946,35.8209176347073
"1170",1170,2077,6,31.4550995816348,43.9378171225039
"1171",1171,2077,7,28.3452897093,42.6761316868467
"1172",1172,2077,8,24.4991048166559,35.0294767272932
"1173",1173,2077,9,27.0816101284959,34.8218055026628
"1174",1174,2077,10,10.7487361773389,20.028063178753
"1175",1175,2077,11,2.98858744694736,5.76281143883644
"1176",1176,2077,12,0.40454268246115,1.03091213607356
"1177",1177,2078,1,1.1786701695903,2.19368773703617
"1178",1178,2078,2,3.58180012503798,7.28723644958087
"1179",1179,2078,3,7.23530397425965,12.7831896826199
"1180",1180,2078,4,17.6357721446881,23.8750330836155
"1181",1181,2078,5,31.6523390728655,38.9601521215003
"1182",1182,2078,6,23.4784854170259,40.9212686423272
"1183",1183,2078,7,23.0297944070897,41.4949950653698
"1184",1184,2078,8,21.4539000398055,33.3311700971523
"1185",1185,2078,9,26.3226822816976,33.8085128468711
"1186",1186,2078,10,14.8319270771359,20.2861527942563
"1187",1187,2078,11,3.50162812668683,6.16902795085564
"1188",1188,2078,12,1.22014261078958,2.43018291489279
"1189",1189,2079,1,0.774150369792741,1.43953204671911
"1190",1190,2079,2,3.39442943175615,6.93566062715353
"1191",1191,2079,3,9.60563050730242,18.1429612754694
"1192",1192,2079,4,18.5925422890922,29.4920344706161
"1193",1193,2079,5,23.5010452261082,37.1073238439862
"1194",1194,2079,6,29.3710819268145,40.4184203012043
"1195",1195,2079,7,30.9443502463645,42.4919187614672
"1196",1196,2079,8,29.8875649088934,39.6309179523223
"1197",1197,2079,9,28.6560086462942,34.1689966079276
"1198",1198,2079,10,12.8945666787915,19.9889460700139
"1199",1199,2079,11,5.25611298947476,8.82658563190442
"1200",1200,2079,12,0.804174241027221,1.92371115218329
"1201",1201,2080,1,0.662838240702387,1.43814233185847
"1202",1202,2080,2,2.72657698737382,5.3207018683095
"1203",1203,2080,3,9.96423780878847,16.2487065219309
"1204",1204,2080,4,11.609619965794,27.6822551915539
"1205",1205,2080,5,31.7250128295426,39.7107978985409
"1206",1206,2080,6,33.2223988748265,45.4412470203762
"1207",1207,2080,7,24.3490203105049,39.6607365131362
"1208",1208,2080,8,25.4167814269492,36.942261990369
"1209",1209,2080,9,29.3312584800515,35.2992590185074
"1210",1210,2080,10,14.3396019177529,20.6551327043623
"1211",1211,2080,11,2.82342214804117,5.93226548648824
"1212",1212,2080,12,0.631668451073984,1.51195273826494
"1213",1213,2081,1,0.676236065272077,1.2335451726865
"1214",1214,2081,2,2.01934760144463,4.76682547782696
"1215",1215,2081,3,7.47527202305382,13.4427076904754
"1216",1216,2081,4,31.0714297847188,28.8588622515418
"1217",1217,2081,5,23.3004706595693,33.9099669438673
"1218",1218,2081,6,31.8037256064999,44.0068485309996
"1219",1219,2081,7,28.328371826839,43.0523438964128
"1220",1220,2081,8,27.505036479277,37.3618664702523
"1221",1221,2081,9,25.3759480164476,32.3444040207758
"1222",1222,2081,10,12.9626117277165,19.6270467919902
"1223",1223,2081,11,3.72200916662167,6.5033586627449
"1224",1224,2081,12,0.833165570478726,1.54728375157002
"1225",1225,2082,1,1.10593359531819,2.27861404076643
"1226",1226,2082,2,2.95257824722496,5.71736355072849
"1227",1227,2082,3,7.92268978270182,13.5769639160503
"1228",1228,2082,4,29.016188404065,33.7716643777188
"1229",1229,2082,5,26.113366690895,40.1449186468273
"1230",1230,2082,6,30.3858992545291,44.9198850270895
"1231",1231,2082,7,30.1215850017707,41.0285076379556
"1232",1232,2082,8,32.290948737603,39.0226893592819
"1233",1233,2082,9,37.2081453944611,38.8168802077898
"1234",1234,2082,10,20.2828720151375,24.1679483650459
"1235",1235,2082,11,3.19298126335706,6.14363477252577
"1236",1236,2082,12,0.754676415055001,1.68282113511948
"1237",1237,2083,1,0.800981829534828,1.75713556118232
"1238",1238,2083,2,2.10068817098648,4.32520021730446
"1239",1239,2083,3,9.57913023033316,14.6335141468744
"1240",1240,2083,4,26.2682519585449,31.1048700032336
"1241",1241,2083,5,36.2690329287631,43.9091702391459
"1242",1242,2083,6,37.8726743173985,44.1925953662454
"1243",1243,2083,7,35.9996537074695,43.4582718012842
"1244",1244,2083,8,27.0947935786005,35.1017975369126
"1245",1245,2083,9,37.1435182989282,38.713645093893
"1246",1246,2083,10,18.7250317912796,23.1545634821591
"1247",1247,2083,11,3.91695716125543,7.76885635873347
"1248",1248,2083,12,1.01478407104324,2.30159480331735
"1249",1249,2084,1,0.868929130824989,1.88696491678049
"1250",1250,2084,2,3.39220257921317,7.29886162032221
"1251",1251,2084,3,8.58956068096013,15.308390861152
"1252",1252,2084,4,24.0263666539343,30.9628902218034
"1253",1253,2084,5,28.2689554173325,41.3997332507204
"1254",1254,2084,6,36.2709467304224,49.6225732952262
"1255",1255,2084,7,29.1034526710133,45.3484247529138
"1256",1256,2084,8,25.4901817163779,34.6031195589548
"1257",1257,2084,9,25.2440931356863,32.5070223010253
"1258",1258,2084,10,14.0001415619811,20.8637970649471
"1259",1259,2084,11,4.78231088240778,7.8792301133563
"1260",1260,2084,12,0.59053067083045,1.47948416906295
"1261",1261,2085,1,1.22755184717159,2.43659546425955
"1262",1262,2085,2,3.86323942453397,7.71623745740408
"1263",1263,2085,3,10.674015749763,13.9261437168077
"1264",1264,2085,4,19.7748824009507,28.2661679786471
"1265",1265,2085,5,34.1458492526094,40.8606273190435
"1266",1266,2085,6,38.6807135222085,47.2119106511614
"1267",1267,2085,7,25.3573449617366,40.7821536436459
"1268",1268,2085,8,23.7753002387275,32.7895489983623
"1269",1269,2085,9,29.1312362434329,34.8529092158939
"1270",1270,2085,10,15.6869889374647,22.4575884200212
"1271",1271,2085,11,4.84841158476162,8.55451760721797
"1272",1272,2085,12,0.864829939957385,1.87659117695917
"1273",1273,2086,1,0.986993656974547,1.74716627697395
"1274",1274,2086,2,2.26775914366475,4.66939135930052
"1275",1275,2086,3,7.38645227299263,13.6657535754632
"1276",1276,2086,4,21.0778534017361,28.6177057733857
"1277",1277,2086,5,28.8083144685176,42.058415384833
"1278",1278,2086,6,23.0048461853195,42.0325378912558
"1279",1279,2086,7,24.6641073561962,41.0461690617578
"1280",1280,2086,8,30.1925585189462,40.6730784194937
"1281",1281,2086,9,34.6020191671916,38.0458168538279
"1282",1282,2086,10,16.1870930162088,22.1977915683898
"1283",1283,2086,11,3.35791685589909,6.53307190921148
"1284",1284,2086,12,1.34766729906345,2.66797000642894
"1285",1285,2087,1,1.38163490337024,2.60576221761668
"1286",1286,2087,2,3.69611551756509,7.97637360731021
"1287",1287,2087,3,7.81865644948958,13.3671966269703
"1288",1288,2087,4,35.914256477112,31.4024022124138
"1289",1289,2087,5,30.4212945004698,40.4816396741075
"1290",1290,2087,6,29.1653242561168,41.2532239023095
"1291",1291,2087,7,35.1379045776699,45.0774176742487
"1292",1292,2087,8,32.469319084323,40.3028875172714
"1293",1293,2087,9,27.0061988168689,33.0378532218149
"1294",1294,2087,10,15.3516610393759,21.3288021555981
"1295",1295,2087,11,4.04823492008854,7.28165898307512
"1296",1296,2087,12,0.725920379407309,1.65126823174583
"1297",1297,2088,1,0.848457348599425,1.50270899647706
"1298",1298,2088,2,1.26932271131454,2.64118920146038
"1299",1299,2088,3,9.25511932983088,16.5116829002296
"1300",1300,2088,4,16.083518347379,28.7169295922309
"1301",1301,2088,5,31.087836866499,42.4978470213034
"1302",1302,2088,6,45.0515026005341,49.4695644239085
"1303",1303,2088,7,30.8390302312138,44.5498717849449
"1304",1304,2088,8,23.9480690701012,34.3230933132376
"1305",1305,2088,9,25.0821738595768,32.9722880475609
"1306",1306,2088,10,12.3306074868485,19.7443885545177
"1307",1307,2088,11,3.75916918487163,6.83833319452639
"1308",1308,2088,12,1.0527802440427,2.06155295334993
"1309",1309,2089,1,0.616156639447473,1.21168105842487
"1310",1310,2089,2,3.59489513844392,7.06457789561443
"1311",1311,2089,3,9.01843353281204,14.6224063090497
"1312",1312,2089,4,23.4858759337886,32.1745845941552
"1313",1313,2089,5,27.483260043682,40.531017727116
"1314",1314,2089,6,24.6434860778151,40.0002278690314
"1315",1315,2089,7,28.6424918134353,40.6090786200391
"1316",1316,2089,8,27.349595482362,37.2866512910802
"1317",1317,2089,9,28.4520331657841,35.1782632296599
"1318",1318,2089,10,12.8110428357258,20.4962250716762
"1319",1319,2089,11,4.40304039164247,7.3781908753569
"1320",1320,2089,12,1.07745616871592,2.41314107411472
"1321",1321,2090,1,0.560480565369147,1.21734522625796
"1322",1322,2090,2,2.39018990908338,5.12972753806731
"1323",1323,2090,3,9.03097612389353,15.8496129913707
"1324",1324,2090,4,22.0697854061347,32.8747504233354
"1325",1325,2090,5,28.7008130273205,41.9967120689969
"1326",1326,2090,6,24.766769776764,40.4045756641624
"1327",1327,2090,7,27.6982969665858,40.5480498147724
"1328",1328,2090,8,31.1876144226452,40.435777100755
"1329",1329,2090,9,25.4984959553966,32.9196382346504
"1330",1330,2090,10,22.722958155411,25.7791676037594
"1331",1331,2090,11,3.119421490671,6.267958778854
"1332",1332,2090,12,0.859604366091168,2.04331198917469
"1333",1333,2091,1,1.30159889837872,2.77077776053138
"1334",1334,2091,2,2.19502551969849,4.66050859615947
"1335",1335,2091,3,9.68166598366174,17.5773359250955
"1336",1336,2091,4,14.5657763132453,26.8828433638948
"1337",1337,2091,5,41.5246056033399,41.283361752714
"1338",1338,2091,6,30.0198462170306,41.7722664355827
"1339",1339,2091,7,28.4575796230444,45.1648639166336
"1340",1340,2091,8,24.5551497274767,35.4558692488423
"1341",1341,2091,9,24.3215892306788,31.9348796178464
"1342",1342,2091,10,14.368103008854,20.9630036411064
"1343",1343,2091,11,3.5378939917742,6.31126215032709
"1344",1344,2091,12,0.926931432490311,2.25440443809416
"1345",1345,2092,1,1.18769413103184,2.61781383164676
"1346",1346,2092,2,4.45068239465398,7.869588922308
"1347",1347,2092,3,13.2345985503698,18.4506564362773
"1348",1348,2092,4,23.4095078762089,34.8157186608342
"1349",1349,2092,5,25.8808998786742,38.9752047539528
"1350",1350,2092,6,25.2865814822651,40.48396465777
"1351",1351,2092,7,19.7092247380182,39.0263100765825
"1352",1352,2092,8,22.7802289655412,34.2939843409588
"1353",1353,2092,9,29.2202844172743,36.8488376677969
"1354",1354,2092,10,14.0721477619174,20.7360019650778
"1355",1355,2092,11,2.99214203466488,5.61437356084377
"1356",1356,2092,12,1.74661021294575,3.5263241727581
"1357",1357,2093,1,0.766618839368552,1.66866976403032
"1358",1358,2093,2,3.70206202919177,7.78613639530033
"1359",1359,2093,3,8.78068019327292,14.687770517087
"1360",1360,2093,4,21.2357260165573,34.0251097569727
"1361",1361,2093,5,24.465348144974,36.0898161606918
"1362",1362,2093,6,31.5058107793509,42.5867328658499
"1363",1363,2093,7,35.0821886682073,45.5253614787351
"1364",1364,2093,8,29.6260741300158,37.419890289187
"1365",1365,2093,9,28.1792409020007,33.8081012737048
"1366",1366,2093,10,22.2250288829345,24.4661741335993
"1367",1367,2093,11,2.36189883072034,5.22941188172473
"1368",1368,2093,12,1.01034299024771,2.28457012324055
"1369",1369,2094,1,1.64841237671672,3.12855829586307
"1370",1370,2094,2,4.83595435022091,8.70517723850279
"1371",1371,2094,3,9.2470285501909,14.6746792859489
"1372",1372,2094,4,21.1516685465323,27.2989404813966
"1373",1373,2094,5,34.5409760588635,41.5519883858551
"1374",1374,2094,6,25.3961656169045,39.615815881824
"1375",1375,2094,7,23.6244332022374,35.7083961480875
"1376",1376,2094,8,31.9070324560505,39.5710090311149
"1377",1377,2094,9,27.7834857212044,33.4511166427087
"1378",1378,2094,10,13.1017526674297,20.5723609367185
"1379",1379,2094,11,2.74999492398393,5.45945856042396
"1380",1380,2094,12,0.662099054448685,1.50441695146246
"1381",1381,2095,1,1.09057443240754,1.92485133138783
"1382",1382,2095,2,2.82659604780757,5.94258123720825
"1383",1383,2095,3,7.71684425368927,13.9626314823379
"1384",1384,2095,4,18.4216305623649,28.2962446893025
"1385",1385,2095,5,30.2972452186481,41.8835258609406
"1386",1386,2095,6,28.5116053936217,45.5216353797765
"1387",1387,2095,7,27.0338562658281,41.73972482486
"1388",1388,2095,8,29.6410302781947,39.486436466918
"1389",1389,2095,9,36.2308122240448,40.0155105038685
"1390",1390,2095,10,13.7341372015288,21.5135264260015
"1391",1391,2095,11,3.09571689894532,7.15422307649915
"1392",1392,2095,12,0.787532103122335,1.90051592372379
"1393",1393,2096,1,0.768342488401902,1.62320687305344
"1394",1394,2096,2,2.87255361317676,5.82702782017353
"1395",1395,2096,3,10.2812371361606,16.6575679653284
"1396",1396,2096,4,17.0903465084466,26.1495688690416
"1397",1397,2096,5,30.6576895691689,40.5333781437048
"1398",1398,2096,6,31.1199703730356,41.4713581805928
"1399",1399,2096,7,35.7975057732451,45.5494071522696
"1400",1400,2096,8,30.5048263641116,39.68044469329
"1401",1401,2096,9,26.2338145640809,34.1059608206759
"1402",1402,2096,10,13.6239343290519,20.725662857383
"1403",1403,2096,11,3.72558929767111,6.50575726885945
"1404",1404,2096,12,0.751738000053688,1.53041233662298
"1405",1405,2097,1,1.46014074423465,2.67620884683889
"1406",1406,2097,2,2.65683956652984,5.30435639181327
"1407",1407,2097,3,8.48753036420252,14.84229491994
"1408",1408,2097,4,22.6373078759937,28.5585019717268
"1409",1409,2097,5,27.6373689952681,36.8947061040256
"1410",1410,2097,6,33.6736420489674,47.0430871392931
"1411",1411,2097,7,27.55956670696,41.7477196021887
"1412",1412,2097,8,31.8207221188866,41.6751072334251
"1413",1413,2097,9,28.8801775658887,35.0677112294309
"1414",1414,2097,10,16.8130147447972,23.2729273795295
"1415",1415,2097,11,2.9482749723598,6.0236394567518
"1416",1416,2097,12,0.611150640304941,1.41143373232131
"1417",1417,2098,1,1.4003371485046,2.61256424529517
"1418",1418,2098,2,2.52913965947328,5.50805543015102
"1419",1419,2098,3,8.50729026955276,14.7710049947592
"1420",1420,2098,4,22.8743625723544,28.4831158300307
"1421",1421,2098,5,30.2904052192285,41.4579825641697
"1422",1422,2098,6,26.136198547582,43.6915612417819
"1423",1423,2098,7,22.9645630938537,39.7067632281158
"1424",1424,2098,8,32.3706336508592,42.6916936884162
"1425",1425,2098,9,35.3567659915214,39.1329255901517
"1426",1426,2098,10,17.2304098838824,24.0521864572977
"1427",1427,2098,11,3.07371995480803,6.95497512723074
"1428",1428,2098,12,0.688886295645874,1.78841143557547
"1429",1429,2099,1,0.74876555937634,1.52913568846844
"1430",1430,2099,2,2.78607300732799,6.1960397064441
"1431",1431,2099,3,7.15045431098973,14.3085894323748
"1432",1432,2099,4,21.1980173863694,27.691274924299
"1433",1433,2099,5,33.6050612804283,35.8510315281083
"1434",1434,2099,6,40.3690818285824,45.8995895546274
"1435",1435,2099,7,29.7878453455966,41.9093226304505
"1436",1436,2099,8,27.1411620089196,35.9388814983775
"1437",1437,2099,9,23.1324583345015,30.7034175299129
"1438",1438,2099,10,11.5025220104901,19.456980297063
"1439",1439,2099,11,2.2369229334318,5.44848671051966
"1440",1440,2099,12,0.672464481419163,1.39395382681925
