"","simulation","year","month","prod_Cop","prod_Eup","prod_MZL","prod_MZS","prod_NCa","prod_Ph_Total","WGOA_prod_Ph_centered_1"
"366","ssp126",2010,6,10.4357629826692,1.12300713767325,13.6009986438869,7.55205591115375,3.68653728544612,76.7231173471926,2.03581518761958
"367","ssp126",2010,7,10.6100296037003,3.48786516743833,11.8234444583331,6.38270735720216,-0.256917908677785,66.0936826533377,1.75376767268825
"368","ssp126",2010,8,8.18686362457998,3.01142438757746,10.7811817716121,5.87427757090068,-0.0138074519194009,68.5916178971143,1.82004931872667
"369","ssp126",2010,9,6.48303984628297,2.84394049346477,8.85024922810883,4.75210862290841,-0.00160433204202702,57.6070492950877,1.52857847704725
"370","ssp126",2010,10,2.6076634253065,0.756678369175947,4.60153259037137,2.50529244015911,-0.000567798834615991,37.6003257401652,0.99770860267414
"371","ssp126",2010,11,-0.323683925703089,-0.156978461973616,-0.213347359699285,0.300084673850297,-0.000247993080531875,9.97472138591104,0.264674976615174
"372","ssp126",2010,12,-0.370166602153011,-0.157350386884571,0.0157454811289023,0.0552968821321628,-0.000175057511441014,3.71596478355318,0.0986015402474241
"373","ssp126",2011,1,-0.333372778388942,-0.110184594938591,-0.135169792223592,-0.16534610542569,-0.00168998321191245,-0.612582360073061,-0.0162546115880707
"374","ssp126",2011,2,-0.19274155692908,-0.0740178168673878,-0.00179504632373581,-0.0169183705830067,-0.00811818315910379,0.861349260657067,0.0228555351675203
"375","ssp126",2011,3,0.853201165957724,-0.0311822674124881,1.82528549725228,3.01254064865381,0.00954577536019881,18.482671475668,0.490429802632686
"376","ssp126",2011,4,3.4377183535136,0.0312306689171702,4.79422124269372,3.67809847490623,0.273202162893406,42.5020256401037,1.12777311838315
"377","ssp126",2011,5,6.16062345091882,0.261761536617825,7.89959595820785,5.19364714471699,2.73754831039787,58.8302972420769,1.5610368394654
"378","ssp126",2011,6,8.98323163789732,0.906150670285009,11.0795161300264,6.37298027029411,2.61924344009709,64.9879992467953,1.72442883519613
"379","ssp126",2011,7,11.5373720049078,2.94546409352891,13.0727848184728,7.11324811013111,-0.215090935567368,71.6860945957019,1.90215993777531
"380","ssp126",2011,8,9.69119097891308,3.25500333289864,11.4075449562219,6.66977516691068,-0.0131239165573752,69.9488176965592,1.85606203640393
"381","ssp126",2011,9,5.26836731134315,1.82211373252874,7.90677384036484,5.07226946917811,-0.00160111257844945,57.2955385183107,1.52031267148046
"382","ssp126",2011,10,1.86031892254629,0.557019952050823,3.34942250519989,2.1924400342002,-0.00072923946679376,32.9544111673079,0.874431241497521
"383","ssp126",2011,11,-0.21771297104895,-0.136095213141185,0.296938427363896,0.472956853522187,-0.000329336542715191,10.6673946485196,0.283054766134091
"384","ssp126",2011,12,-0.369181556753821,-0.142947981979945,-0.120011275493166,-0.0382822369749578,-0.000170831361644911,3.14199918111705,0.0833716078487838
"385","ssp126",2012,1,-0.148257714222591,-0.0901736304632845,0.239236124584278,0.199142190091875,-0.000576042733781439,4.26552208097132,0.113183808685347
"386","ssp126",2012,2,0.031733023058548,-0.0597946020351006,0.623172530624643,0.54613382574918,0.000492786017537702,8.14803364340805,0.216204596659189
"387","ssp126",2012,3,0.821836264055586,-0.0266948921784208,2.72115459932049,2.28327357544009,0.0507854350932951,24.054186388159,0.638267573947033
"388","ssp126",2012,4,3.21204472746989,0.0189185727463031,5.17385847172643,3.22437350691551,0.847512022695112,46.1759627299735,1.22525947170831
"389","ssp126",2012,5,7.78292088658189,0.234926872075608,9.93520728639826,5.74286427687074,5.12756709145432,64.7166536325771,1.7172287950828
"390","ssp126",2012,6,11.2971813798712,1.18493432106081,14.4095168233095,8.24205194768296,3.57616571394189,76.3105344456389,2.02486747634066
"391","ssp126",2012,7,11.4812784856471,3.55091180680452,12.789330279405,6.9116225429558,-0.241670502174714,70.1101765924616,1.86034362586867
"392","ssp126",2012,8,7.9945419945995,3.63905691252189,10.7352228256584,6.1280710407182,-0.0153297568871564,67.1925364783603,1.78292529014834
"393","ssp126",2012,9,6.11467049210636,1.91423088587387,9.00231395945237,4.73824889029596,-0.00201963608710055,59.9405410067497,1.59049668411499
