"varname","simulation","year","month","biomass_tonnes_km2","month_mean_mtkm2","anomaly_ratio_mtkm2"
"Cop","ssp245",1993,9,24.3799678047892,32.3358231745861,0.753961563717057
"Cop","ssp245",1993,10,31.9111516635754,32.4353635414222,0.983838261064122
"Cop","ssp245",1993,11,24.677997901573,22.4487414871277,1.09930429354908
"Cop","ssp245",1993,12,15.1068478836868,11.9817237094274,1.26082425617948
"Cop","ssp245",1994,1,8.67543461670102,6.49760640008298,1.33517392136745
"Cop","ssp245",1994,2,5.90109495412191,4.71033205797117,1.25279807909416
"Cop","ssp245",1994,3,7.10062740672189,13.1522646735655,0.539878688800516
"Cop","ssp245",1994,4,31.18920154982,28.2932696235397,1.10235409215027
"Cop","ssp245",1994,5,53.9666939857445,42.4789036363618,1.27043518937596
"Cop","ssp245",1994,6,59.7748815543705,51.3931722993463,1.16308993743768
"Cop","ssp245",1994,7,44.9643574922701,47.4115688470859,0.948383666385126
"Cop","ssp245",1994,8,32.8365200709868,34.7408648565222,0.945184301156569
"Cop","ssp245",1994,9,30.2235401516577,32.3358231745861,0.934676689332329
"Cop","ssp245",1994,10,30.7408565246066,32.4353635414222,0.947757421782814
"Cop","ssp245",1994,11,19.7048468492572,22.4487414871277,0.877770669707971
"Cop","ssp245",1994,12,12.6046198714592,11.9817237094274,1.05198719125377
"Cop","ssp245",1995,1,8.06248661240401,6.49760640008298,1.24083949010839
"Cop","ssp245",1995,2,5.51375662019188,4.71033205797117,1.170566438275
"Cop","ssp245",1995,3,15.3851208791763,13.1522646735655,1.16976971350786
"Cop","ssp245",1995,4,27.1590539652136,28.2932696235397,0.959912174399866
"Cop","ssp245",1995,5,48.7540607159699,42.4789036363618,1.14772408283712
"Cop","ssp245",1995,6,64.7992818587202,51.3931722993463,1.26085390256294
"Cop","ssp245",1995,7,47.750996194645,47.4115688470859,1.00715916717824
"Cop","ssp245",1995,8,34.8230324683359,34.7408648565222,1.00236515734864
"Cop","ssp245",1995,9,27.8379838541236,32.3358231745861,0.860902278683985
"Cop","ssp245",1995,10,31.1623476626305,32.4353635414222,0.960752224122106
"Cop","ssp245",1995,11,21.2954533514865,22.4487414871277,0.948625710875484
"Cop","ssp245",1995,12,10.6868220386902,11.9817237094274,0.891926929535325
"Cop","ssp245",1996,1,6.15954869737678,6.49760640008298,0.947971963536929
"Cop","ssp245",1996,2,4.12949886257836,4.71033205797117,0.876689543700027
"Cop","ssp245",1996,3,18.5215751433651,13.1522646735655,1.40824227637323
"Cop","ssp245",1996,4,42.4175460141351,28.2932696235397,1.49920976184542
"Cop","ssp245",1996,5,54.7178400565954,42.4789036363618,1.28811799205093
"Cop","ssp245",1996,6,52.0496781347266,51.3931722993463,1.01277418392382
"Cop","ssp245",1996,7,45.0250713850136,47.4115688470859,0.949664237651166
"Cop","ssp245",1996,8,33.8170739741449,34.7408648565222,0.973409099451252
"Cop","ssp245",1996,9,31.6751865863157,32.3358231745861,0.979569513826707
"Cop","ssp245",1996,10,29.2785635721662,32.4353635414222,0.902674130190508
"Cop","ssp245",1996,11,19.931581652711,22.4487414871277,0.887870781715756
"Cop","ssp245",1996,12,12.318549508337,11.9817237094274,1.02811163127093
"Cop","ssp245",1997,1,6.54589463999585,6.49760640008298,1.00743169668022
"Cop","ssp245",1997,2,4.45178833424761,4.71033205797117,0.945111359339086
"Cop","ssp245",1997,3,18.706779854973,13.1522646735655,1.42232385975104
"Cop","ssp245",1997,4,29.6665878653544,28.2932696235397,1.04853868994597
"Cop","ssp245",1997,5,42.8404227786082,42.4789036363618,1.00851055727194
"Cop","ssp245",1997,6,49.0495470948948,51.3931722993463,0.954398121392454
"Cop","ssp245",1997,7,46.3089095511364,47.4115688470859,0.976742821999715
"Cop","ssp245",1997,8,32.6605694851111,34.7408648565222,0.940119643537874
"Cop","ssp245",1997,9,28.8663546313028,32.3358231745861,0.892705111462569
"Cop","ssp245",1997,10,28.6224697025919,32.4353635414222,0.882446397310732
"Cop","ssp245",1997,11,21.0284719052482,22.4487414871277,0.936732774855378
"Cop","ssp245",1997,12,11.4871543892166,11.9817237094274,0.958723024148716
"Cop","ssp245",1998,1,5.40409224703133,6.49760640008298,0.831705079421602
"Cop","ssp245",1998,2,3.43135424985578,4.71033205797117,0.72847396056696
"Cop","ssp245",1998,3,9.45170321918992,13.1522646735655,0.718636938487614
"Cop","ssp245",1998,4,20.9088320307214,28.2932696235397,0.739003738660359
"Cop","ssp245",1998,5,34.2952274309021,42.4789036363618,0.807347282888571
"Cop","ssp245",1998,6,35.6548346597628,51.3931722993463,0.693765982222045
"Cop","ssp245",1998,7,43.6413687785086,47.4115688470859,0.920479322657787
"Cop","ssp245",1998,8,35.0809790262527,34.7408648565222,1.00979003174317
"Cop","ssp245",1998,9,34.5535262512602,32.3358231745861,1.06858347365089
"Cop","ssp245",1998,10,33.4205957288833,32.4353635414222,1.03037524725761
"Cop","ssp245",1998,11,23.9324127360135,22.4487414871277,1.0660915111761
"Cop","ssp245",1998,12,12.8275908917414,11.9817237094274,1.07059645196529
"Cop","ssp245",1999,1,5.86720283099872,6.49760640008298,0.902979107956399
"Cop","ssp245",1999,2,3.44670675565899,4.71033205797117,0.731733286154681
"Cop","ssp245",1999,3,6.20376208865299,13.1522646735655,0.471687746759067
"Cop","ssp245",1999,4,20.0011381829938,28.2932696235397,0.706922121378051
"Cop","ssp245",1999,5,39.1799318950624,42.4789036363618,0.922338585535538
"Cop","ssp245",1999,6,50.1122554031425,51.3931722993463,0.975076127063282
"Cop","ssp245",1999,7,49.7337175094367,47.4115688470859,1.04897852399359
"Cop","ssp245",1999,8,34.4337576268995,34.7408648565222,0.991160058021266
"Cop","ssp245",1999,9,38.4098563191106,32.3358231745861,1.18784223032548
"Cop","ssp245",1999,10,35.6254844902859,32.4353635414222,1.09835317383724
"Cop","ssp245",1999,11,24.6417842458986,22.4487414871277,1.09769112268625
"Cop","ssp245",1999,12,12.4951279001055,11.9817237094274,1.04284894253355
"Cop","ssp245",2000,1,6.11189843658374,6.49760640008298,0.940638453647435
"Cop","ssp245",2000,2,5.64803978609627,4.71033205797117,1.19907465473442
"Cop","ssp245",2000,3,14.8127521027388,13.1522646735655,1.12625106553023
"Cop","ssp245",2000,4,29.210306868336,28.2932696235397,1.03241185119281
"Cop","ssp245",2000,5,46.3259040391159,42.4789036363618,1.09056261045921
"Cop","ssp245",2000,6,50.8038066782723,51.3931722993463,0.988532219462128
"Cop","ssp245",2000,7,40.7431787224937,47.4115688470859,0.859350992031092
"Cop","ssp245",2000,8,35.270131393602,34.7408648565222,1.01523469663941
"Cop","ssp245",2000,9,35.5151251110037,32.3358231745861,1.09832135459339
"Cop","ssp245",2000,10,37.0072320089899,32.4353635414222,1.14095320564942
"Cop","ssp245",2000,11,24.6818789968006,22.4487414871277,1.09947718053386
"Cop","ssp245",2000,12,13.6074506187789,11.9817237094274,1.13568389229943
"Cop","ssp245",2001,1,7.81678214520076,6.49760640008298,1.20302487776128
"Cop","ssp245",2001,2,6.55908033598216,4.71033205797117,1.39248788732047
"Cop","ssp245",2001,3,19.3396939160122,13.1522646735655,1.47044591908819
"Cop","ssp245",2001,4,29.5237385602783,28.2932696235397,1.04348981058431
"Cop","ssp245",2001,5,46.6604284262132,42.4789036363618,1.09843768157594
"Cop","ssp245",2001,6,52.1411141761253,51.3931722993463,1.01455333156752
"Cop","ssp245",2001,7,50.3126136431419,47.4115688470859,1.06118854251401
"Cop","ssp245",2001,8,34.82969783631,34.7408648565222,1.00255701693538
"Cop","ssp245",2001,9,40.1939008531504,32.3358231745861,1.2430146168272
"Cop","ssp245",2001,10,32.6338163133112,32.4353635414222,1.00611840751023
"Cop","ssp245",2001,11,23.5951508993642,22.4487414871277,1.05106787001373
"Cop","ssp245",2001,12,12.059583120719,11.9817237094274,1.00649818116156
"Cop","ssp245",2002,1,7.55430459112776,6.49760640008298,1.16262883991115
"Cop","ssp245",2002,2,4.66755878099921,4.71033205797117,0.99091926504426
"Cop","ssp245",2002,3,15.425388392611,13.1522646735655,1.17283135455859
"Cop","ssp245",2002,4,26.6946483169321,28.2932696235397,0.943498177203334
"Cop","ssp245",2002,5,42.9927023557438,42.4789036363618,1.01209538560082
"Cop","ssp245",2002,6,63.8387105657087,51.3931722993463,1.24216326234683
"Cop","ssp245",2002,7,56.1649209155963,47.4115688470859,1.18462481376101
"Cop","ssp245",2002,8,35.1441386898653,34.7408648565222,1.01160805394479
"Cop","ssp245",2002,9,36.0408778083233,32.3358231745861,1.11458049525237
"Cop","ssp245",2002,10,30.9958907080288,32.4353635414222,0.95562026516043
"Cop","ssp245",2002,11,24.15073801713,22.4487414871277,1.07581701321556
"Cop","ssp245",2002,12,14.1548388278034,11.9817237094274,1.18136915614789
"Cop","ssp245",2003,1,7.80335347403497,6.49760640008298,1.20095816729301
"Cop","ssp245",2003,2,5.07008535398195,4.71033205797117,1.07637535774192
"Cop","ssp245",2003,3,12.3084146544663,13.1522646735655,0.935839945435763
"Cop","ssp245",2003,4,22.1728062094722,28.2932696235397,0.783677761690177
"Cop","ssp245",2003,5,36.6270847199876,42.4789036363618,0.862241762017486
"Cop","ssp245",2003,6,46.5356540707029,51.3931722993463,0.905483199201051
"Cop","ssp245",2003,7,40.2574190738812,47.4115688470859,0.849105398805118
"Cop","ssp245",2003,8,29.7984570312678,34.7408648565222,0.85773503781019
"Cop","ssp245",2003,9,31.3541028678637,32.3358231745861,0.969639854182096
"Cop","ssp245",2003,10,30.2154190508993,32.4353635414222,0.931557897056161
"Cop","ssp245",2003,11,18.9694194695372,22.4487414871277,0.845010375321684
"Cop","ssp245",2003,12,10.9339818283517,11.9817237094274,0.912554995718077
"Cop","ssp245",2004,1,6.64612289940303,6.49760640008298,1.02285710924536
"Cop","ssp245",2004,2,4.51149619071296,4.71033205797117,0.957787292952791
"Cop","ssp245",2004,3,19.5757909512318,13.1522646735655,1.4883969747489
"Cop","ssp245",2004,4,28.5573040350284,28.2932696235397,1.00933205723488
"Cop","ssp245",2004,5,39.5733751488093,42.4789036363618,0.931600671419744
"Cop","ssp245",2004,6,49.2429363160735,51.3931722993463,0.958161057450424
"Cop","ssp245",2004,7,40.2242453527797,47.4115688470859,0.848405702045273
"Cop","ssp245",2004,8,31.3372108494968,34.7408648565222,0.902027366875225
"Cop","ssp245",2004,9,24.8970290058562,32.3358231745861,0.769951915911754
"Cop","ssp245",2004,10,29.5845046336759,32.4353635414222,0.912106460465425
"Cop","ssp245",2004,11,20.0183064044713,22.4487414871277,0.89173401617859
"Cop","ssp245",2004,12,10.3605601503914,11.9817237094274,0.864696966951385
"Cop","ssp245",2005,1,5.15466470469999,6.49760640008298,0.793317475283538
"Cop","ssp245",2005,2,3.86110288132341,4.71033205797117,0.819709276077334
"Cop","ssp245",2005,3,16.7428803603685,13.1522646735655,1.27300360629296
"Cop","ssp245",2005,4,40.3718790086528,28.2932696235397,1.42690751354746
"Cop","ssp245",2005,5,54.6166979533865,42.4789036363618,1.28573699596698
"Cop","ssp245",2005,6,48.1985569847297,51.3931722993463,0.937839694035442
"Cop","ssp245",2005,7,39.5968015104159,47.4115688470859,0.835171720179214
"Cop","ssp245",2005,8,32.6174757864822,34.7408648565222,0.938879211015343
"Cop","ssp245",2005,9,29.2152992488129,32.3358231745861,0.903496382048944
"Cop","ssp245",2005,10,35.8497793373656,32.4353635414222,1.10526830666112
"Cop","ssp245",2005,11,23.4634695329962,22.4487414871277,1.04520200147747
"Cop","ssp245",2005,12,11.2025385280414,11.9817237094274,0.934968857546521
"Cop","ssp245",2006,1,5.85471976977197,6.49760640008298,0.901057929531895
"Cop","ssp245",2006,2,3.60992824944196,4.71033205797117,0.766385088145319
"Cop","ssp245",2006,3,16.7562241832399,13.1522646735655,1.274018170948
"Cop","ssp245",2006,4,23.1203534023796,28.2932696235397,0.817167959377298
"Cop","ssp245",2006,5,32.0188222927806,42.4789036363618,0.753758208236161
"Cop","ssp245",2006,6,50.0097624750463,51.3931722993463,0.973081836313934
"Cop","ssp245",2006,7,47.616787380729,47.4115688470859,1.00432844849123
"Cop","ssp245",2006,8,33.8045967247301,34.7408648565222,0.973049947499611
"Cop","ssp245",2006,9,37.44461911928,32.3358231745861,1.15799183206535
"Cop","ssp245",2006,10,32.0931006948007,32.4353635414222,0.989447849222211
"Cop","ssp245",2006,11,22.8193214926174,22.4487414871277,1.01650782988
"Cop","ssp245",2006,12,12.8910132166681,11.9817237094274,1.07588970746548
"Cop","ssp245",2007,1,6.39658944198754,6.49760640008298,0.984453204476321
"Cop","ssp245",2007,2,4.17582414510875,4.71033205797117,0.8865243667996
"Cop","ssp245",2007,3,6.30078809068872,13.1522646735655,0.479064879476806
"Cop","ssp245",2007,4,17.0400866526653,28.2932696235397,0.602266435777651
"Cop","ssp245",2007,5,41.6889465691137,42.4789036363618,0.981403543885915
"Cop","ssp245",2007,6,54.8595919590116,51.3931722993463,1.06744903076764
"Cop","ssp245",2007,7,64.0001889734106,47.4115688470859,1.34988549271228
"Cop","ssp245",2007,8,36.1525246888966,34.7408648565222,1.04063398646535
"Cop","ssp245",2007,9,27.2460933124975,32.3358231745861,0.84259779518807
"Cop","ssp245",2007,10,33.6318466458423,32.4353635414222,1.03688822858089
"Cop","ssp245",2007,11,26.1029438826843,22.4487414871277,1.16277983323261
"Cop","ssp245",2007,12,12.7290851981896,11.9817237094274,1.06237512288604
"Cop","ssp245",2008,1,7.01352309266985,6.49760640008298,1.07940103798535
"Cop","ssp245",2008,2,3.82105440152734,4.71033205797117,0.81120701353975
"Cop","ssp245",2008,3,11.1011720011417,13.1522646735655,0.84405022835753
"Cop","ssp245",2008,4,24.5807362680842,28.2932696235397,0.868783869632136
"Cop","ssp245",2008,5,43.726590063516,42.4789036363618,1.02937190747282
"Cop","ssp245",2008,6,61.8110290520415,51.3931722993463,1.20270896476316
"Cop","ssp245",2008,7,61.6321147976018,47.4115688470859,1.29993831244819
"Cop","ssp245",2008,8,44.8184053037707,34.7408648565222,1.29007742003166
"Cop","ssp245",2008,9,33.7120252932688,32.3358231745861,1.04255967479945
"Cop","ssp245",2008,10,33.6323442386478,32.4353635414222,1.03690356963926
"Cop","ssp245",2008,11,22.7077889835446,22.4487414871277,1.01153951087037
"Cop","ssp245",2008,12,11.4288906320169,11.9817237094274,0.953860305009747
"Cop","ssp245",2009,1,6.19644548392204,6.49760640008298,0.953650483329199
"Cop","ssp245",2009,2,6.03909818907532,4.71033205797117,1.28209606345173
"Cop","ssp245",2009,3,34.5301155107814,13.1522646735655,2.62541215279699
"Cop","ssp245",2009,4,29.4297957676448,28.2932696235397,1.04016948762824
"Cop","ssp245",2009,5,45.6992811086168,42.4789036363618,1.07581121913651
"Cop","ssp245",2009,6,50.3564432963577,51.3931722993463,0.979827495431688
"Cop","ssp245",2009,7,44.8245986050046,47.4115688470859,0.945435886114106
"Cop","ssp245",2009,8,33.6735621194258,34.7408648565222,0.969278175960663
"Cop","ssp245",2009,9,38.6175024907339,32.3358231745861,1.19426378237635
"Cop","ssp245",2009,10,35.4464167207749,32.4353635414222,1.09283241655384
"Cop","ssp245",2009,11,24.2001057542488,22.4487414871277,1.07801614483045
"Cop","ssp245",2009,12,12.0064056139448,11.9817237094274,1.00205996274959
"Cop","ssp245",2010,1,6.7452184960178,6.49760640008298,1.03810820180361
"Cop","ssp245",2010,2,4.67950918752711,4.71033205797117,0.993456327480798
"Cop","ssp245",2010,3,11.7674359817988,13.1522646735655,0.894707966564114
"Cop","ssp245",2010,4,20.9497352099384,28.2932696235397,0.740449424498768
"Cop","ssp245",2010,5,39.0162670251007,42.4789036363618,0.918485734921439
"Cop","ssp245",2010,6,56.5756098159786,51.3931722993463,1.10083902753554
"Cop","ssp245",2010,7,55.5964239061913,47.4115688470859,1.17263413251529
"Cop","ssp245",2010,8,31.5201180068513,34.7408648565222,0.907292266241141
"Cop","ssp245",2010,9,29.047890352981,32.3358231745861,0.898319186004542
"Cop","ssp245",2010,10,34.9576468098401,32.4353635414222,1.07776337284448
"Cop","ssp245",2010,11,23.5445562943644,22.4487414871277,1.04881408643175
"Cop","ssp245",2010,12,11.2884082755834,11.9817237094274,0.94213558494105
"Cop","ssp245",2011,1,6.26597847816926,6.49760640008298,0.964351807780976
"Cop","ssp245",2011,2,3.48004148938702,4.71033205797117,0.738810225384818
"Cop","ssp245",2011,3,2.90263697523022,13.1522646735655,0.220694842087856
"Cop","ssp245",2011,4,27.6474187575126,28.2932696235397,0.977172985850681
"Cop","ssp245",2011,5,39.3256194756023,42.4789036363618,0.925768231031737
"Cop","ssp245",2011,6,42.035008180657,51.3931722993463,0.817910362408037
"Cop","ssp245",2011,7,47.0340544519184,47.4115688470859,0.992037504677708
"Cop","ssp245",2011,8,36.9246768884456,34.7408648565222,1.06286003647124
"Cop","ssp245",2011,9,39.8091008676564,32.3358231745861,1.23111450272105
"Cop","ssp245",2011,10,38.0682306791661,32.4353635414222,1.1736643750131
"Cop","ssp245",2011,11,21.211472017763,22.4487414871277,0.944884684512308
"Cop","ssp245",2011,12,10.7247271771912,11.9817237094274,0.895090509285641
"Cop","ssp245",2012,1,6.13590408756683,6.49760640008298,0.944332991220962
"Cop","ssp245",2012,2,4.23564310121058,4.71033205797117,0.899223886783674
"Cop","ssp245",2012,3,18.6108639563442,13.1522646735655,1.41503113100741
"Cop","ssp245",2012,4,37.5394487796623,28.2932696235397,1.32679783139768
"Cop","ssp245",2012,5,45.0505035604183,42.4789036363618,1.06053828380484
"Cop","ssp245",2012,6,60.5544727940955,51.3931722993463,1.17825909716933
"Cop","ssp245",2012,7,65.411377541337,47.4115688470859,1.37965013881538
"Cop","ssp245",2012,8,38.7823906878212,34.7408648565222,1.11633348357879
"Cop","ssp245",2012,9,31.0136900567377,32.3358231745861,0.959112433578388
"Cop","ssp245",2012,10,30.362284675324,32.4353635414222,0.9360858445921
"Cop","ssp245",2012,11,29.6604764170009,22.4487414871277,1.32125341788129
"Cop","ssp245",2012,12,15.5782259477104,11.9817237094274,1.30016567945506
"Cop","ssp245",2013,1,8.21476362557326,6.49760640008298,1.26427535306976
"Cop","ssp245",2013,2,5.41602612235848,4.71033205797117,1.14981832611845
"Cop","ssp245",2013,3,11.4306790826439,13.1522646735655,0.869103486460263
"Cop","ssp245",2013,4,23.92327804736,28.2932696235397,0.845546604039576
"Cop","ssp245",2013,5,41.4344364121846,42.4789036363618,0.975412095539983
"Cop","ssp245",2013,6,53.1130335286777,51.3931722993463,1.03346478048317
"Cop","ssp245",2013,7,41.5890787437862,47.4115688470859,0.877192629459729
"Cop","ssp245",2013,8,32.3758051813172,34.7408648565222,0.931922832520935
"Cop","ssp245",2013,9,29.5075899066653,32.3358231745861,0.912535603233272
"Cop","ssp245",2013,10,26.7367882487668,32.4353635414222,0.824309806628868
"Cop","ssp245",2013,11,15.8101686438888,22.4487414871277,0.704278618601159
"Cop","ssp245",2013,12,8.39607190783689,11.9817237094274,0.700739902826396
"Cop","ssp245",2014,1,5.3038246418916,6.49760640008298,0.816273611436953
"Cop","ssp245",2014,2,9.83635876045651,4.71033205797117,2.08825166451072
"Cop","ssp245",2014,3,22.2809250502805,13.1522646735655,1.69407517285312
"Cop","ssp245",2014,4,34.7286187201139,28.2932696235397,1.22745158768148
"Cop","ssp245",2014,5,45.6155198366824,42.4789036363618,1.07383938689123
"Cop","ssp245",2014,6,45.828846554461,51.3931722993463,0.891730253340362
"Cop","ssp245",2014,7,47.7623285362327,47.4115688470859,1.00739818777729
"Cop","ssp245",2014,8,37.3019894814819,34.7408648565222,1.07372080791705
"Cop","ssp245",2014,9,30.3616064975851,32.3358231745861,0.93894645371043
"Cop","ssp245",2014,10,31.7302533595352,32.4353635414222,0.97826106739989
"Cop","ssp245",2014,11,19.6812460453078,22.4487414871277,0.876719350017602
"Cop","ssp245",2014,12,10.1266952251149,11.9817237094274,0.845178496074575
"Cop","ssp245",2015,1,4.93490312510598,6.49760640008298,0.759495546705161
"Cop","ssp245",2015,2,3.89409156349015,4.71033205797117,0.826712748817842
"Cop","ssp245",2015,3,19.1404126302711,13.1522646735655,1.45529405812073
"Cop","ssp245",2015,4,27.8397202729012,28.2932696235397,0.983969708815092
"Cop","ssp245",2015,5,30.8476893679254,42.4789036363618,0.726188454202946
"Cop","ssp245",2015,6,38.0972036036647,51.3931722993463,0.741289200475163
"Cop","ssp245",2015,7,36.2686650323208,47.4115688470859,0.764975003238055
"Cop","ssp245",2015,8,27.3352363181078,34.7408648565222,0.786832349482397
"Cop","ssp245",2015,9,29.6420860702125,32.3358231745861,0.916694958101741
"Cop","ssp245",2015,10,30.4699382248389,32.4353635414222,0.939404862409717
"Cop","ssp245",2015,11,19.2660131179852,22.4487414871277,0.858222414340353
"Cop","ssp245",2015,12,10.8669888001581,11.9817237094274,0.906963727732076
"Cop","ssp245",2016,1,5.88301311523182,6.49760640008298,0.905412355410861
"Cop","ssp245",2016,2,4.11500262903783,4.71033205797117,0.873612004078166
"Cop","ssp245",2016,3,11.5450462788673,13.1522646735655,0.877799114100209
"Cop","ssp245",2016,4,23.6472729463968,28.2932696235397,0.835791453622685
"Cop","ssp245",2016,5,31.7261166667864,42.4789036363618,0.746867596639875
"Cop","ssp245",2016,6,37.0944424824577,51.3931722993463,0.721777637433943
"Cop","ssp245",2016,7,34.8013313883742,47.4115688470859,0.734026150887713
"Cop","ssp245",2016,8,27.9063907798248,34.7408648565222,0.80327277098819
"Cop","ssp245",2016,9,27.0003870230602,32.3358231745861,0.834999216728795
"Cop","ssp245",2016,10,32.1238885591891,32.4353635414222,0.990397055922148
"Cop","ssp245",2016,11,25.9683901815868,22.4487414871277,1.1567860138831
"Cop","ssp245",2016,12,12.0731384231834,11.9817237094274,1.00762951274565
"Cop","ssp245",2017,1,5.58938163117617,6.49760640008298,0.860221639634064
"Cop","ssp245",2017,2,3.97505209700456,4.71033205797117,0.843900609995782
"Cop","ssp245",2017,3,5.86983736841982,13.1522646735655,0.446298604393014
"Cop","ssp245",2017,4,15.338084574228,28.2932696235397,0.542110713194734
"Cop","ssp245",2017,5,33.1041059361945,42.4789036363618,0.779306975989311
"Cop","ssp245",2017,6,49.8423559762225,51.3931722993463,0.969824467847775
"Cop","ssp245",2017,7,55.4703002865226,47.4115688470859,1.16997394592506
"Cop","ssp245",2017,8,37.7928399465293,34.7408648565222,1.08784971538882
"Cop","ssp245",2017,9,38.4009805797548,32.3358231745861,1.18756774405965
"Cop","ssp245",2017,10,29.0218916482466,32.4353635414222,0.894760794377521
"Cop","ssp245",2017,11,20.219079600596,22.4487414871277,0.900677644320945
"Cop","ssp245",2017,12,12.7750010144883,11.9817237094274,1.06620727737502
"Cop","ssp245",2018,1,6.62188814180677,6.49760640008298,1.01912731151616
"Cop","ssp245",2018,2,4.09610620945327,4.71033205797117,0.869600308224882
"Cop","ssp245",2018,3,4.73151146599224,13.1522646735655,0.359748802463048
"Cop","ssp245",2018,4,20.6155986312365,28.2932696235397,0.728639669629579
"Cop","ssp245",2018,5,31.6190917689,42.4789036363618,0.744348113114533
"Cop","ssp245",2018,6,46.7607560126511,51.3931722993463,0.909863196229393
"Cop","ssp245",2018,7,46.3488757135775,47.4115688470859,0.97758578424317
"Cop","ssp245",2018,8,32.4449162146719,34.7408648565222,0.933912162194797
"Cop","ssp245",2018,9,27.6846722053215,32.3358231745861,0.856161046398841
"Cop","ssp245",2018,10,26.1271060848243,32.4353635414222,0.805512972020745
"Cop","ssp245",2018,11,15.8356867540732,22.4487414871277,0.705415346475148
"Cop","ssp245",2018,12,8.32411821634972,11.9817237094274,0.694734615671381
"Cop","ssp245",2019,1,4.53951093853597,6.49760640008298,0.698643571035326
"Cop","ssp245",2019,2,2.89760419295118,4.71033205797117,0.61515921962394
"Cop","ssp245",2019,3,4.67498924792986,13.1522646735655,0.355451275043608
"Cop","ssp245",2019,4,31.9031218664605,28.2932696235397,1.12758695940597
"Cop","ssp245",2019,5,33.3366276752109,42.4789036363618,0.784780792851604
"Cop","ssp245",2019,6,41.8027988383467,51.3931722993463,0.813392070737739
"Cop","ssp245",2019,7,40.2970290958806,47.4115688470859,0.849940849370511
"Cop","ssp245",2019,8,32.2912029552803,34.7408648565222,0.929487595908769
"Cop","ssp245",2019,9,31.4578661656992,32.3358231745861,0.972848781237247
"Cop","ssp245",2019,10,31.9234639942279,32.4353635414222,0.984217856952933
"Cop","ssp245",2019,11,18.4651864858619,22.4487414871277,0.822548849629277
"Cop","ssp245",2019,12,9.60341292652678,11.9817237094274,0.801505122253042
"Cop","ssp245",2020,1,4.91312046118582,6.49760640008298,0.756143133127158
"Cop","ssp245",2020,2,2.96883446651504,4.71033205797117,0.63028135383597
"Cop","ssp245",2020,3,3.1977624932364,13.1522646735655,0.243133982823773
"Cop","ssp245",2020,4,21.2478718127356,28.2932696235397,0.75098679281159
"Cop","ssp245",2020,5,42.0202585933668,42.4789036363618,0.989202992456651
"Cop","ssp245",2020,6,54.2739036415931,51.3931722993463,1.05605280260708
"Cop","ssp245",2020,7,49.6614484355543,47.4115688470859,1.0474542320193
"Cop","ssp245",2020,8,41.2550015835091,34.7408648565222,1.18750646404141
"Cop","ssp245",2020,9,33.9495744949415,32.3358231745861,1.04990599161934
"Cop","ssp245",2020,10,34.2050287410939,32.4353635414222,1.05455974610587
"Cop","ssp245",2020,11,20.6261394484824,22.4487414871277,0.918810502598091
"Cop","ssp245",2020,12,11.9111143785472,11.9817237094274,0.994106913780307
"Cop","ssp245",2021,1,6.07800949568546,6.49760640008298,0.935422849806327
"Cop","ssp245",2021,2,3.31224396551975,4.71033205797117,0.703186935603516
"Cop","ssp245",2021,3,15.8750432138348,13.1522646735655,1.20701974966652
"Cop","ssp245",2021,4,39.979030899873,28.2932696235397,1.41302265280118
"Cop","ssp245",2021,5,61.745169499739,42.4789036363618,1.45354903761888
"Cop","ssp245",2021,6,82.3064892219837,51.3931722993463,1.60150630014778
"Cop","ssp245",2021,7,70.1122039355778,47.4115688470859,1.47879949220215
"Cop","ssp245",2021,8,40.968213023029,34.7408648565222,1.17925138571608
"Cop","ssp245",2021,9,41.6712747195572,32.3358231745861,1.28870307381901
"Cop","ssp245",2021,10,38.8955237983234,32.4353635414222,1.19917027440285
"Cop","ssp245",2021,11,25.6242225198819,22.4487414871277,1.1414547463418
"Cop","ssp245",2021,12,12.2723989745392,11.9817237094274,1.0242598871549
"Cop","ssp245",2022,1,6.38016059556439,6.49760640008298,0.981924758551534
"Cop","ssp245",2022,2,3.50026750987608,4.71033205797117,0.743104194523328
"Cop","ssp245",2022,3,6.49928730855948,13.1522646735655,0.494157277842977
"Cop","ssp245",2022,4,17.6822924386609,28.2932696235397,0.624964617873271
"Cop","ssp245",2022,5,38.9691157214574,42.4789036363618,0.917375741498656
"Cop","ssp245",2022,6,50.7501867608371,51.3931722993463,0.987488891816911
"Cop","ssp245",2022,7,44.2896395799798,47.4115688470859,0.934152584632349
"Cop","ssp245",2022,8,32.2376851916453,34.7408648565222,0.927947111414328
"Cop","ssp245",2022,9,28.6616977019091,32.3358231745861,0.886376003083645
"Cop","ssp245",2022,10,28.6821235643322,32.4353635414222,0.884285558498617
"Cop","ssp245",2022,11,19.2594825801951,22.4487414871277,0.857931505480547
"Cop","ssp245",2022,12,10.0634482234972,11.9817237094274,0.839899873135876
"Cop","ssp245",2023,1,4.34890360618029,6.49760640008298,0.669308563554226
"Cop","ssp245",2023,2,1.45124531743845,4.71033205797117,0.30809830380908
"Cop","ssp245",2023,3,6.19145105781849,13.1522646735655,0.470751707898836
"Cop","ssp245",2023,4,22.8275271914371,28.2932696235397,0.806818282056907
"Cop","ssp245",2023,5,45.027512940016,42.4789036363618,1.05999705937497
"Cop","ssp245",2023,6,54.5290845868065,51.3931722993463,1.06101807199592
