"varname","simulation","year","month","prod_biom_month","month_mean","anomaly_ratio"
"prod_PhL","ssp126",2036,10,11.2309824391215,10.3197974935538,1.08829484746546
"prod_PhL","ssp126",2036,11,2.45726981529763,1.8225866400796,1.34823210115833
"prod_PhL","ssp126",2036,12,0.0502025196448804,-0.0287521537837166,-1.74604379284142
"prod_PhL","ssp126",2037,1,0.0659591476267147,0.0751663945204219,0.877508467015727
"prod_PhL","ssp126",2037,2,2.29427619057045,4.79483203427946,0.478489376513732
"prod_PhL","ssp126",2037,3,19.9768264057433,13.0725253564856,1.52815357866812
"prod_PhL","ssp126",2037,4,16.7226031078298,15.1843054059576,1.1013084010592
"prod_PhL","ssp126",2037,5,16.2674037918569,14.4530682258468,1.12553289984236
"prod_PhL","ssp126",2037,6,23.0314998389876,18.7224752235832,1.23015250729116
"prod_PhL","ssp126",2037,7,15.4857406935651,17.716396265891,0.874090896430187
"prod_PhL","ssp126",2037,8,18.978113496298,16.8518075771159,1.12617672670732
"prod_PhL","ssp126",2037,9,18.7671766906537,14.8387425203169,1.26474171682392
"prod_PhL","ssp126",2037,10,8.67447944379533,10.3197974935538,0.840566827906636
"prod_PhL","ssp126",2037,11,2.70887512084216,1.8225866400796,1.48628057578862
"prod_PhL","ssp126",2037,12,-0.149238585085932,-0.0287521537837166,5.19051846371424
"prod_PhL","ssp126",2038,1,0.232979714781939,0.0751663945204219,3.09951962267715
"prod_PhL","ssp126",2038,2,4.55287697202831,4.79483203427946,0.949538365364759
"prod_PhL","ssp126",2038,3,14.122041814181,13.0725253564856,1.08028414013936
"prod_PhL","ssp126",2038,4,14.7109450910798,15.1843054059576,0.96882568532295
"prod_PhL","ssp126",2038,5,14.6441670982084,14.4530682258468,1.01322202797188
"prod_PhL","ssp126",2038,6,21.5797308624581,18.7224752235832,1.15261099853271
"prod_PhL","ssp126",2038,7,13.0256493372474,17.716396265891,0.735231315768511
"prod_PhL","ssp126",2038,8,17.3347466597584,16.8518075771159,1.02865799887831
"prod_PhL","ssp126",2038,9,18.3366648084497,14.8387425203169,1.23572902375949
"prod_PhL","ssp126",2038,10,10.9463483715162,10.3197974935538,1.06071348573979
"prod_PhL","ssp126",2038,11,2.1962326473793,1.8225866400796,1.20500863941556
"prod_PhL","ssp126",2038,12,0.273722301984212,-0.0287521537837166,-9.52006253316688
"prod_PhL","ssp126",2039,1,0.0573729336251197,0.0751663945204219,0.763279042332303
"prod_PhL","ssp126",2039,2,4.74042521276717,4.79483203427946,0.988653028693534
"prod_PhL","ssp126",2039,3,13.6928287848897,13.0725253564856,1.04745092562366
"prod_PhL","ssp126",2039,4,24.2874720988767,15.1843054059576,1.5995115647073
"prod_PhL","ssp126",2039,5,14.4618699410429,14.4530682258468,1.00060898593009
"prod_PhL","ssp126",2039,6,16.2086234568972,18.7224752235832,0.865730800192512
"prod_PhL","ssp126",2039,7,17.3680100666517,17.716396265891,0.980335380062026
"prod_PhL","ssp126",2039,8,15.2214004538158,16.8518075771159,0.903250312119978
"prod_PhL","ssp126",2039,9,15.6138529659359,14.8387425203169,1.05223558832952
"prod_PhL","ssp126",2039,10,11.8555350511942,10.3197974935538,1.14881469898995
"prod_PhL","ssp126",2039,11,1.81667493920729,1.8225866400796,0.996756422579691
"prod_PhL","ssp126",2039,12,-0.092515840478986,-0.0287521537837166,3.21770122596455
"prod_PhL","ssp126",2040,1,0.0266336511202474,0.0751663945204219,0.354329235693371
"prod_PhL","ssp126",2040,2,5.44989667235398,4.79483203427946,1.13661889162984
"prod_PhL","ssp126",2040,3,14.4505785542797,13.0725253564856,1.10541598965883
"prod_PhL","ssp126",2040,4,20.641122025987,15.1843054059576,1.35937215922227
"prod_PhL","ssp126",2040,5,16.6637201230857,14.4530682258468,1.15295381317619
"prod_PhL","ssp126",2040,6,20.0742513198312,18.7224752235832,1.07220071492178
"prod_PhL","ssp126",2040,7,16.083172749791,17.716396265891,0.907812881830576
"prod_PhL","ssp126",2040,8,21.5525448210965,16.8518075771159,1.2789455803165
"prod_PhL","ssp126",2040,9,18.9829975395774,14.8387425203169,1.27928613314681
"prod_PhL","ssp126",2040,10,12.3073932643631,10.3197974935538,1.1926002687602
"prod_PhL","ssp126",2040,11,3.33845898402077,1.8225866400796,1.83171483352635
"prod_PhL","ssp126",2040,12,0.0357807956276927,-0.0287521537837166,-1.24445618567736
"prod_PhL","ssp126",2041,1,0.0822017923586418,0.0751663945204219,1.09359764936322
"prod_PhL","ssp126",2041,2,6.0897557664768,4.79483203427946,1.27006654726164
"prod_PhL","ssp126",2041,3,23.967192481977,13.0725253564856,1.83340187365453
"prod_PhL","ssp126",2041,4,23.9144927870732,15.1843054059576,1.57494808934035
"prod_PhL","ssp126",2041,5,19.0453804840187,14.4530682258468,1.31773960977776
"prod_PhL","ssp126",2041,6,20.4435802526189,18.7224752235832,1.09192721627254
"prod_PhL","ssp126",2041,7,19.7869468811191,17.716396265891,1.11687199722522
"prod_PhL","ssp126",2041,8,20.8958733330777,16.8518075771159,1.23997815886846
"prod_PhL","ssp126",2041,9,13.4052425042686,14.8387425203169,0.903394777954693
"prod_PhL","ssp126",2041,10,9.80024920710595,10.3197974935538,0.949655185891745
"prod_PhL","ssp126",2041,11,1.05797759663478,1.8225866400796,0.580481373762606
"prod_PhL","ssp126",2041,12,-0.119405825408197,-0.0287521537837166,4.15293498728505
"prod_PhL","ssp126",2042,1,0.279635726900685,0.0751663945204219,3.72022269639009
"prod_PhL","ssp126",2042,2,5.36538986750483,4.79483203427946,1.11899433163588
"prod_PhL","ssp126",2042,3,5.3149608165706,13.0725253564856,0.406574909715797
"prod_PhL","ssp126",2042,4,15.5925429628818,15.1843054059576,1.0268854943318
"prod_PhL","ssp126",2042,5,13.1519890065199,14.4530682258468,0.90997903012731
"prod_PhL","ssp126",2042,6,17.75891058542,18.7224752235832,0.948534334982082
"prod_PhL","ssp126",2042,7,16.2964725040673,17.716396265891,0.919852562535112
"prod_PhL","ssp126",2042,8,15.5252778834195,16.8518075771159,0.921282646527615
"prod_PhL","ssp126",2042,9,25.5407018780882,14.8387425203169,1.72121740390861
"prod_PhL","ssp126",2042,10,16.6628427092104,10.3197974935538,1.6146482253764
"prod_PhL","ssp126",2042,11,2.40824611637046,1.8225866400796,1.32133423092867
"prod_PhL","ssp126",2042,12,-0.189576897863998,-0.0287521537837166,6.5934851103698
"prod_PhL","ssp126",2043,1,0.125655403452645,0.0751663945204219,1.67169656406102
"prod_PhL","ssp126",2043,2,3.51350759982384,4.79483203427946,0.732769693433447
"prod_PhL","ssp126",2043,3,15.5194821908485,13.0725253564856,1.18718317751428
"prod_PhL","ssp126",2043,4,14.6736883482112,15.1843054059576,0.966372050344429
"prod_PhL","ssp126",2043,5,18.4254440469725,14.4530682258468,1.27484654185897
"prod_PhL","ssp126",2043,6,17.5280556375567,18.7224752235832,0.936203970267672
"prod_PhL","ssp126",2043,7,17.9641822190492,17.716396265891,1.01398625033214
"prod_PhL","ssp126",2043,8,17.454803336532,16.8518075771159,1.03578225995382
"prod_PhL","ssp126",2043,9,17.5608874034117,14.8387425203169,1.18344848826426
"prod_PhL","ssp126",2043,10,11.7323900922439,10.3197974935538,1.13688181377324
"prod_PhL","ssp126",2043,11,1.3597593331738,1.8225866400796,0.746060189003914
"prod_PhL","ssp126",2043,12,0.214460621867473,-0.0287521537837166,-7.45894111031535
"prod_PhL","ssp126",2044,1,0.0779261230480477,0.0751663945204219,1.03671492487079
"prod_PhL","ssp126",2044,2,12.2768035165702,4.79483203427946,2.56042410428566
"prod_PhL","ssp126",2044,3,19.041920552911,13.0725253564856,1.45663672730716
"prod_PhL","ssp126",2044,4,15.8476120637947,15.1843054059576,1.04368370103889
"prod_PhL","ssp126",2044,5,17.7627692309368,14.4530682258468,1.22899642853489
"prod_PhL","ssp126",2044,6,26.9529956648843,18.7224752235832,1.43960642719579
"prod_PhL","ssp126",2044,7,20.7619444454557,17.716396265891,1.17190562537982
"prod_PhL","ssp126",2044,8,22.3014541503696,16.8518075771159,1.32338647046113
"prod_PhL","ssp126",2044,9,18.7817386103425,14.8387425203169,1.26572306141352
"prod_PhL","ssp126",2044,10,12.7352299219706,10.3197974935538,1.23405812274181
"prod_PhL","ssp126",2044,11,2.15989827934871,1.8225866400796,1.18507303403386
"prod_PhL","ssp126",2044,12,0.414905540281513,-0.0287521537837166,-14.4304160099648
"prod_PhL","ssp126",2045,1,0.136838851269529,0.0751663945204219,1.82047911360644
"prod_PhL","ssp126",2045,2,11.3736192870934,4.79483203427946,2.3720579168948
"prod_PhL","ssp126",2045,3,24.2826404884404,13.0725253564856,1.85753248330042
"prod_PhL","ssp126",2045,4,15.0302226458313,15.1843054059576,0.98985249861572
"prod_PhL","ssp126",2045,5,13.3529574046462,14.4530682258468,0.923883925266935
"prod_PhL","ssp126",2045,6,25.7463828653529,18.7224752235832,1.37515913670017
"prod_PhL","ssp126",2045,7,26.1714801995694,17.716396265891,1.47724626423923
"prod_PhL","ssp126",2045,8,19.2310787225514,16.8518075771159,1.14118788946216
"prod_PhL","ssp126",2045,9,14.8670851389814,14.8387425203169,1.00191004181289
"prod_PhL","ssp126",2045,10,10.1967648438773,10.3197974935538,0.988077997678412
"prod_PhL","ssp126",2045,11,2.30860191442424,1.8225866400796,1.26666237075205
"prod_PhL","ssp126",2045,12,0.229712531153285,-0.0287521537837166,-7.98940256376131
"prod_PhL","ssp126",2046,1,-0.0302522380317304,0.0751663945204219,-0.402470255820389
"prod_PhL","ssp126",2046,2,4.23901233617889,4.79483203427946,0.884079422568532
"prod_PhL","ssp126",2046,3,16.8190244728407,13.0725253564856,1.28659337153218
"prod_PhL","ssp126",2046,4,11.3560848355364,15.1843054059576,0.747883062934234
"prod_PhL","ssp126",2046,5,13.4080363715212,14.4530682258468,0.927694809296151
"prod_PhL","ssp126",2046,6,13.417042027633,18.7224752235832,0.716627575542612
"prod_PhL","ssp126",2046,7,16.1048717691599,17.716396265891,0.909037680544903
"prod_PhL","ssp126",2046,8,14.3360085726702,16.8518075771159,0.850710436080337
"prod_PhL","ssp126",2046,9,22.6682340503298,14.8387425203169,1.52763847875202
"prod_PhL","ssp126",2046,10,11.4944381746003,10.3197974935538,1.11382400495555
"prod_PhL","ssp126",2046,11,2.0810111565034,1.8225866400796,1.14178997625732
"prod_PhL","ssp126",2046,12,0.163415483390341,-0.0287521537837166,-5.68359103180957
"prod_PhL","ssp126",2047,1,0.185281577641038,0.0751663945204219,2.46495230778562
"prod_PhL","ssp126",2047,2,10.0085287690939,4.79483203427946,2.08735753359876
"prod_PhL","ssp126",2047,3,16.4921159167959,13.0725253564856,1.26158607209079
"prod_PhL","ssp126",2047,4,13.9441519531391,15.1843054059576,0.918326626100925
"prod_PhL","ssp126",2047,5,13.3819231476546,14.4530682258468,0.92588804941247
"prod_PhL","ssp126",2047,6,21.6708286340523,18.7224752235832,1.15747668912684
"prod_PhL","ssp126",2047,7,20.137791590955,17.716396265891,1.13667538751805
"prod_PhL","ssp126",2047,8,15.6287004182603,16.8518075771159,0.927419824059912
"prod_PhL","ssp126",2047,9,12.8170706765306,14.8387425203169,0.863757199033661
"prod_PhL","ssp126",2047,10,11.57927864853,10.3197974935538,1.12204514243259
"prod_PhL","ssp126",2047,11,2.15987515718671,1.8225866400796,1.18506034757962
"prod_PhL","ssp126",2047,12,0.078416433632964,-0.0287521537837166,-2.72732381103826
"prod_PhL","ssp126",2048,1,0.39996841646998,0.0751663945204219,5.32110684597641
"prod_PhL","ssp126",2048,2,22.9478826631158,4.79483203427946,4.78596173944271
"prod_PhL","ssp126",2048,3,23.2965544743933,13.0725253564856,1.78210053827398
"prod_PhL","ssp126",2048,4,8.35833817875421,15.1843054059576,0.550459040126709
"prod_PhL","ssp126",2048,5,17.1286244019412,14.4530682258468,1.18512028963578
"prod_PhL","ssp126",2048,6,17.1494387048571,18.7224752235832,0.915981380669974
"prod_PhL","ssp126",2048,7,19.6028237528375,17.716396265891,1.10647918790224
"prod_PhL","ssp126",2048,8,22.4854014512021,16.8518075771159,1.33430205325489
"prod_PhL","ssp126",2048,9,16.3004993087423,14.8387425203169,1.09850947857771
"prod_PhL","ssp126",2048,10,11.7561493820938,10.3197974935538,1.13918411571906
"prod_PhL","ssp126",2048,11,2.26705202757527,1.8225866400796,1.24386516268783
"prod_PhL","ssp126",2048,12,0.172956414620355,-0.0287521537837166,-6.01542465031981
"prod_PhL","ssp126",2049,1,0.123233378848131,0.0751663945204219,1.63947439057556
"prod_PhL","ssp126",2049,2,8.5649664915718,4.79483203427946,1.78629124656269
"prod_PhL","ssp126",2049,3,22.251823583639,13.0725253564856,1.70218247636439
"prod_PhL","ssp126",2049,4,18.9022179479407,15.1843054059576,1.24485232893988
"prod_PhL","ssp126",2049,5,11.6638423569933,14.4530682258468,0.807014965592878
"prod_PhL","ssp126",2049,6,15.3209350548691,18.7224752235832,0.818317817057144
"prod_PhL","ssp126",2049,7,23.4280767244171,17.716396265891,1.32239516280874
"prod_PhL","ssp126",2049,8,19.3796014545014,16.8518075771159,1.15000134945869
"prod_PhL","ssp126",2049,9,14.9192717325072,14.8387425203169,1.00542695663598
"prod_PhL","ssp126",2049,10,13.2887291620636,10.3197974935538,1.28769282249622
"prod_PhL","ssp126",2049,11,2.42557111382313,1.8225866400796,1.33083995047675
"prod_PhL","ssp126",2049,12,-0.0259075164418514,-0.0287521537837166,0.901063504206902
"prod_PhL","ssp126",2050,1,0.109538051000376,0.0751663945204219,1.45727424734488
"prod_PhL","ssp126",2050,2,5.85895007880524,4.79483203427946,1.22193020254268
"prod_PhL","ssp126",2050,3,7.66897400689566,13.0725253564856,0.586648241083036
"prod_PhL","ssp126",2050,4,14.1948965451659,15.1843054059576,0.934840031576056
"prod_PhL","ssp126",2050,5,13.0346419879682,14.4530682258468,0.90185985316654
"prod_PhL","ssp126",2050,6,15.0298741054912,18.7224752235832,0.802771744975218
"prod_PhL","ssp126",2050,7,15.1125357935462,17.716396265891,0.853025387710595
"prod_PhL","ssp126",2050,8,21.9539151273116,16.8518075771159,1.30276322150296
"prod_PhL","ssp126",2050,9,15.1865658634381,14.8387425203169,1.02344021689472
"prod_PhL","ssp126",2050,10,9.93106112876768,10.3197974935538,0.962331008430263
"prod_PhL","ssp126",2050,11,2.55953925054279,1.8225866400796,1.40434435008862
"prod_PhL","ssp126",2050,12,0.323057624768389,-0.0287521537837166,-11.2359452164362
"prod_PhL","ssp126",2051,1,0.256355523036792,0.0751663945204219,3.41050711122166
"prod_PhL","ssp126",2051,2,25.6957849812686,4.79483203427946,5.35905841905679
"prod_PhL","ssp126",2051,3,15.6672698411361,13.0725253564856,1.19848838796577
"prod_PhL","ssp126",2051,4,13.120560634785,15.1843054059576,0.864086982183399
"prod_PhL","ssp126",2051,5,12.3625130781602,14.4530682258468,0.855355616190342
"prod_PhL","ssp126",2051,6,19.8565198715478,18.7224752235832,1.06057129916968
"prod_PhL","ssp126",2051,7,17.520557881121,17.716396265891,0.988945924338629
"prod_PhL","ssp126",2051,8,16.7663329357068,16.8518075771159,0.994927865095894
"prod_PhL","ssp126",2051,9,23.0122399903857,14.8387425203169,1.55082143644434
"prod_PhL","ssp126",2051,10,9.60981868724768,10.3197974935538,0.931202254041365
"prod_PhL","ssp126",2051,11,1.8462121133198,1.8225866400796,1.01296260639723
"prod_PhL","ssp126",2051,12,-0.116783444650524,-0.0287521537837166,4.06172857619672
"prod_PhL","ssp126",2052,1,0.0308007439863946,0.0751663945204219,0.409767478976611
"prod_PhL","ssp126",2052,2,16.3684372441035,4.79483203427946,3.41376655680146
"prod_PhL","ssp126",2052,3,8.36107729698924,13.0725253564856,0.639591591447256
"prod_PhL","ssp126",2052,4,9.06658470468419,15.1843054059576,0.597102367364588
"prod_PhL","ssp126",2052,5,9.21051272205817,14.4530682258468,0.63727041055454
"prod_PhL","ssp126",2052,6,9.56099325749175,18.7224752235832,0.510669296837874
"prod_PhL","ssp126",2052,7,10.5069366958521,17.716396265891,0.593062863246113
"prod_PhL","ssp126",2052,8,15.3226736920912,16.8518075771159,0.909259948641877
"prod_PhL","ssp126",2052,9,17.0442953682118,14.8387425203169,1.14863475425058
"prod_PhL","ssp126",2052,10,10.9980235207443,10.3197974935538,1.06572086590015
"prod_PhL","ssp126",2052,11,2.03701876655021,1.8225866400796,1.11765263815455
"prod_PhL","ssp126",2052,12,0.158431959935922,-0.0287521537837166,-5.51026407022237
"prod_PhL","ssp126",2053,1,0.272102365580318,0.0751663945204219,3.62000023170448
"prod_PhL","ssp126",2053,2,13.002306217115,4.79483203427946,2.71173340883648
"prod_PhL","ssp126",2053,3,43.0290839692422,13.0725253564856,3.29156630382013
"prod_PhL","ssp126",2053,4,19.5785053008736,15.1843054059576,1.28939090576984
"prod_PhL","ssp126",2053,5,13.3007440340308,14.4530682258468,0.920271310298304
"prod_PhL","ssp126",2053,6,24.9008594631312,18.7224752235832,1.3299982596193
"prod_PhL","ssp126",2053,7,24.5943670025019,17.716396265891,1.38822628673377
"prod_PhL","ssp126",2053,8,29.4804384661679,16.8518075771159,1.74939325240107
"prod_PhL","ssp126",2053,9,24.5749317772351,14.8387425203169,1.65613304116488
"prod_PhL","ssp126",2053,10,13.1945522135675,10.3197974935538,1.27856697011831
"prod_PhL","ssp126",2053,11,2.50070307262081,1.8225866400796,1.37206265953513
"prod_PhL","ssp126",2053,12,0.32154532981786,-0.0287521537837166,-11.1833475932493
"prod_PhL","ssp126",2054,1,0.179439110560188,0.0751663945204219,2.38722519159059
"prod_PhL","ssp126",2054,2,11.8908590629362,4.79483203427946,2.479932347562
"prod_PhL","ssp126",2054,3,17.4915595464495,13.0725253564856,1.33803982547041
"prod_PhL","ssp126",2054,4,13.9427439055763,15.1843054059576,0.918233895645028
"prod_PhL","ssp126",2054,5,15.6060744737705,14.4530682258468,1.07977588079615
"prod_PhL","ssp126",2054,6,25.5935062651883,18.7224752235832,1.36699373130697
"prod_PhL","ssp126",2054,7,26.6525941173442,17.716396265891,1.50440268536203
"prod_PhL","ssp126",2054,8,19.2147096368529,16.8518075771159,1.14021653457198
"prod_PhL","ssp126",2054,9,17.7813846410567,14.8387425203169,1.1983080518252
"prod_PhL","ssp126",2054,10,12.7874956037573,10.3197974935538,1.2391227261722
"prod_PhL","ssp126",2054,11,3.60351088443961,1.8225866400796,1.97714106160804
"prod_PhL","ssp126",2054,12,-0.230600975515543,-0.0287521537837166,8.02030266150499
"prod_PhL","ssp126",2055,1,-0.121699992531133,0.0751663945204219,-1.61907449875182
"prod_PhL","ssp126",2055,2,0.843354085350133,4.79483203427946,0.175888139421941
"prod_PhL","ssp126",2055,3,7.66994974854821,13.0725253564856,0.58672288172254
"prod_PhL","ssp126",2055,4,13.5348195167175,15.1843054059576,0.891369025770987
"prod_PhL","ssp126",2055,5,15.300318996055,14.4530682258468,1.05862082410246
"prod_PhL","ssp126",2055,6,18.8575059032644,18.7224752235832,1.00721222370807
"prod_PhL","ssp126",2055,7,19.1611251218341,17.716396265891,1.0815475582201
"prod_PhL","ssp126",2055,8,17.6215583712752,16.8518075771159,1.0456776396619
"prod_PhL","ssp126",2055,9,18.6199195622112,14.8387425203169,1.25481788882833
"prod_PhL","ssp126",2055,10,10.3568453746079,10.3197974935538,1.00358998140005
"prod_PhL","ssp126",2055,11,1.92276755232722,1.8225866400796,1.05496633742648
"prod_PhL","ssp126",2055,12,0.200826276069971,-0.0287521537837166,-6.98473852013501
"prod_PhL","ssp126",2056,1,0.207973136050703,0.0751663945204219,2.76683666121832
"prod_PhL","ssp126",2056,2,23.7320400155303,4.79483203427946,4.94950393379038
"prod_PhL","ssp126",2056,3,24.6011673642809,13.0725253564856,1.8818986151039
"prod_PhL","ssp126",2056,4,10.7122934716297,15.1843054059576,0.705484589859919
"prod_PhL","ssp126",2056,5,14.9298345044652,14.4530682258468,1.03298720182929
"prod_PhL","ssp126",2056,6,14.4956820086173,18.7224752235832,0.774239614982012
"prod_PhL","ssp126",2056,7,18.0151709182091,17.716396265891,1.01686430173688
"prod_PhL","ssp126",2056,8,13.8438814691989,16.8518075771159,0.821507212555541
"prod_PhL","ssp126",2056,9,9.47280545585893,14.8387425203169,0.638383302553363
"prod_PhL","ssp126",2056,10,9.25462993417508,10.3197974935538,0.896784063830319
"prod_PhL","ssp126",2056,11,1.65639574586053,1.8225866400796,0.90881591548821
"prod_PhL","ssp126",2056,12,0.0878334414454247,-0.0287521537837166,-3.05484737269206
"prod_PhL","ssp126",2057,1,0.322041082900193,0.0751663945204219,4.28437581654523
"prod_PhL","ssp126",2057,2,33.6751901538571,4.79483203427946,7.02322623881393
"prod_PhL","ssp126",2057,3,25.3998533129578,13.0725253564856,1.94299514594985
"prod_PhL","ssp126",2057,4,9.58342340046088,15.1843054059576,0.631140058385602
"prod_PhL","ssp126",2057,5,13.5555285902041,14.4530682258468,0.937899716405016
"prod_PhL","ssp126",2057,6,24.2662115529186,18.7224752235832,1.2961006097288
"prod_PhL","ssp126",2057,7,22.511846117318,17.716396265891,1.27067862896359
"prod_PhL","ssp126",2057,8,28.4341850524818,16.8518075771159,1.68730772187871
"prod_PhL","ssp126",2057,9,21.6292851203686,14.8387425203169,1.4576225101793
"prod_PhL","ssp126",2057,10,9.21211859448571,10.3197974935538,0.892664667135188
"prod_PhL","ssp126",2057,11,1.65068478945732,1.8225866400796,0.905682480688667
"prod_PhL","ssp126",2057,12,0.195727720456206,-0.0287521537837166,-6.80741073968009
"prod_PhL","ssp126",2058,1,0.113011335744175,0.0751663945204219,1.50348219394069
"prod_PhL","ssp126",2058,2,26.2175174052021,4.79483203427946,5.46786982688162
"prod_PhL","ssp126",2058,3,14.4631793010239,13.0725253564856,1.10637990033413
"prod_PhL","ssp126",2058,4,14.1993843870544,15.1843054059576,0.935135589506997
"prod_PhL","ssp126",2058,5,17.4432175733424,14.4530682258468,1.20688682159185
"prod_PhL","ssp126",2058,6,29.4139016456739,18.7224752235832,1.57104770039292
"prod_PhL","ssp126",2058,7,28.9624642916193,17.716396265891,1.63478304825345
"prod_PhL","ssp126",2058,8,30.8538998119996,16.8518075771159,1.83089556837202
"prod_PhL","ssp126",2058,9,24.1926221562466,14.8387425203169,1.6303687541665
"prod_PhL","ssp126",2058,10,9.29556762855863,10.3197974935538,0.900750972522968
"prod_PhL","ssp126",2058,11,2.37479340403391,1.8225866400796,1.30297970577146
"prod_PhL","ssp126",2058,12,0.332438071351444,-0.0287521537837166,-11.5621971784151
"prod_PhL","ssp126",2059,1,0.261229241139442,0.0751663945204219,3.47534616774082
"prod_PhL","ssp126",2059,2,16.573481685916,4.79483203427946,3.45653019071952
"prod_PhL","ssp126",2059,3,17.8760025602309,13.0725253564856,1.36744829883708
"prod_PhL","ssp126",2059,4,14.2805557555643,15.1843054059576,0.9404813308063
"prod_PhL","ssp126",2059,5,14.5101499138793,14.4530682258468,1.00394945122658
"prod_PhL","ssp126",2059,6,25.9668691468549,18.7224752235832,1.386935692891
"prod_PhL","ssp126",2059,7,30.9895584394851,17.716396265891,1.74920215005286
"prod_PhL","ssp126",2059,8,28.154914710227,16.8518075771159,1.67073559209519
"prod_PhL","ssp126",2059,9,25.469160635923,14.8387425203169,1.71639615695542
"prod_PhL","ssp126",2059,10,11.5765925267129,10.3197974935538,1.12178485420322
"prod_PhL","ssp126",2059,11,2.52896785458813,1.8225866400796,1.38757071898523
"prod_PhL","ssp126",2059,12,-0.0914485228556277,-0.0287521537837166,3.18057991563117
"prod_PhL","ssp126",2060,1,-0.0336986366981556,0.0751663945204219,-0.448320514947675
"prod_PhL","ssp126",2060,2,17.1031690382246,4.79483203427946,3.56700066153511
"prod_PhL","ssp126",2060,3,22.1608403299682,13.0725253564856,1.69522259285377
"prod_PhL","ssp126",2060,4,13.3726952963342,15.1843054059576,0.880691934126103
"prod_PhL","ssp126",2060,5,22.1691057682145,14.4530682258468,1.5338684784293
"prod_PhL","ssp126",2060,6,26.5829143226057,18.7224752235832,1.41983973834407
"prod_PhL","ssp126",2060,7,18.0614468131294,17.716396265891,1.01947633943494
"prod_PhL","ssp126",2060,8,13.9252893968382,16.8518075771159,0.826338025349172
"prod_PhL","ssp126",2060,9,18.7844937444063,14.8387425203169,1.26590873308078
"prod_PhL","ssp126",2060,10,10.1668799803695,10.3197974935538,0.985182120746094
"prod_PhL","ssp126",2060,11,2.4451651472326,1.8225866400796,1.34159062371147
"prod_PhL","ssp126",2060,12,0.102975512795814,-0.0287521537837166,-3.58148866239484
"prod_PhL","ssp126",2061,1,-0.0260875992826755,0.0751663945204219,-0.347064661663236
"prod_PhL","ssp126",2061,2,10.7852882789291,4.79483203427946,2.24935684958771
"prod_PhL","ssp126",2061,3,21.0437619208066,13.0725253564856,1.60977021248356
"prod_PhL","ssp126",2061,4,12.4163649409544,15.1843054059576,0.81771043251559
"prod_PhL","ssp126",2061,5,17.2103564873758,14.4530682258468,1.19077528857147
"prod_PhL","ssp126",2061,6,21.6344747722406,18.7224752235832,1.15553496607058
"prod_PhL","ssp126",2061,7,24.702431413594,17.716396265891,1.3943259702964
"prod_PhL","ssp126",2061,8,21.1519060471249,16.8518075771159,1.25517134884974
"prod_PhL","ssp126",2061,9,14.468413701288,14.8387425203169,0.975043113085767
"prod_PhL","ssp126",2061,10,11.4956671704163,10.3197974935538,1.1139430960343
"prod_PhL","ssp126",2061,11,1.35416460736813,1.8225866400796,0.742990526534849
"prod_PhL","ssp126",2061,12,0.06750042355489,-0.0287521537837166,-2.34766494582114
"prod_PhL","ssp126",2062,1,0.202512117832167,0.0751663945204219,2.69418427109932
"prod_PhL","ssp126",2062,2,5.0908158734964,4.79483203427946,1.06172976177286
"prod_PhL","ssp126",2062,3,19.7070123770757,13.0725253564856,1.50751380010126
"prod_PhL","ssp126",2062,4,10.0060595422747,15.1843054059576,0.65897380714885
"prod_PhL","ssp126",2062,5,14.2904979130857,14.4530682258468,0.988751847689314
"prod_PhL","ssp126",2062,6,17.3115837134617,18.7224752235832,0.924641827895477
"prod_PhL","ssp126",2062,7,17.0968429813516,17.716396265891,0.965029384348767
"prod_PhL","ssp126",2062,8,19.4404224040908,16.8518075771159,1.15361051419138
"prod_PhL","ssp126",2062,9,8.97193201698164,14.8387425203169,0.60462886290381
"prod_PhL","ssp126",2062,10,6.92048999757198,10.3197974935538,0.670603275102525
"prod_PhL","ssp126",2062,11,1.26205058435718,1.8225866400796,0.692450255370062
"prod_PhL","ssp126",2062,12,-0.0738650050761738,-0.0287521537837166,2.56902511136423
"prod_PhL","ssp126",2063,1,0.304851271722496,0.0751663945204219,4.05568570459598
"prod_PhL","ssp126",2063,2,9.246869473005,4.79483203427946,1.9285074861636
"prod_PhL","ssp126",2063,3,7.00679836770605,13.0725253564856,0.535994245689476
"prod_PhL","ssp126",2063,4,12.7227948887158,15.1843054059576,0.837891134863763
"prod_PhL","ssp126",2063,5,14.7910954682113,14.4530682258468,1.0233879226945
"prod_PhL","ssp126",2063,6,13.4819200020643,18.7224752235832,0.720092821118131
"prod_PhL","ssp126",2063,7,15.3001818916742,17.716396265891,0.863617050671379
"prod_PhL","ssp126",2063,8,14.6793524169418,16.8518075771159,0.871084739709214
"prod_PhL","ssp126",2063,9,14.0385985547869,14.8387425203169,0.946077373845222
"prod_PhL","ssp126",2063,10,7.46525227806561,10.3197974935538,0.723391353631578
"prod_PhL","ssp126",2063,11,1.54833721724812,1.8225866400796,0.849527360290807
"prod_PhL","ssp126",2063,12,0.24910015987915,-0.0287521537837166,-8.66370435247967
"prod_PhL","ssp126",2064,1,0.470619481857116,0.0751663945204219,6.26103573092433
"prod_PhL","ssp126",2064,2,5.71193917384223,4.79483203427946,1.19126991999014
"prod_PhL","ssp126",2064,3,24.8243037026923,13.0725253564856,1.898967722436
