"year","model","race_group","bio_tkm2","cv_tkm2"
2009,"EGOA","Rex sole adult",0.266931121346803,0.681217637491768
2009,"EGOA","Rex sole juvenile",0.00141236541348646,0.681217637491767
2009,"EGOA","Sablefish adult",0.69433471700889,0.21664419478707
2009,"EGOA","Sablefish juvenile",0.0490274296731898,0.21664419478707
2009,"EGOA","Sessile epifauna",0.129206834521483,0.963440271495031
2009,"EGOA","Shallow-water flatfish",0.262922071875128,0.728720680374124
2009,"EGOA","Shelf demersal fish",0.443870513517321,1.4360672627916
2009,"EGOA","Shelf forage fish",0.14986784582715,0.701902837823308
2009,"EGOA","Slope demersal fish",0.298551993755182,0.137212314787136
2009,"EGOA","Slope forage fish",0.00298697824990485,0.202375897370405
2009,"EGOA","Slope rockfish",0.755987888861234,0.433098011363908
2009,"EGOA","Sockeye (red) salmon",0.000798885122145086,3.16227766016838
2009,"EGOA","Squid",0.0166804900300476,0.678219188089792
2009,"EGOA","Tanner crab",0.00432533708681816,0.550969040533802
2009,"EGOA","Thornyheads",0.391915616969513,0.11091410375657
2009,"EGOA","Walleye pollock adult",0.515409382633653,0.623507790461599
2009,"EGOA","Walleye pollock juvenile",0.136223399070384,0.623507790461599
2011,"EGOA","Arrowtooth flounder adult",4.06262523503793,0.608187329357364
2011,"EGOA","Arrowtooth flounder juvenile",0.00348539453387242,0.608187329357364
2011,"EGOA","Big skate",0.467759222297689,1.61295892094905
2011,"EGOA","Chinook (king) salmon",0.0192749890679187,1.35442276081637
2011,"EGOA","Chum (dog) salmon",0.00259620192015857,1.64956966640675
2011,"EGOA","Coho (silver) salmon",0.00277144143015593,1.39926575352039
2011,"EGOA","Deep-water flatfish",0.483255784441359,0.355499544712566
2011,"EGOA","Demersal shelf rockfish",0.371213487114857,2.05914592006125
2011,"EGOA","Flathead sole adult",0.36416783587452,0.896380892275242
2011,"EGOA","Flathead sole juvenile",0.00142901323347656,0.896380892275242
2011,"EGOA","Gelatinous carnivores",0.0554945444929479,1.73318439328901
2011,"EGOA","Infauna",0.000794248472438842,0.94419956596546
2011,"EGOA","Large sculpins",0.00481430290399033,2.15483052843837
2011,"EGOA","Lingcod",0.17716082300163,0.452199280690261
2011,"EGOA","Longnose skate",0.109835660374188,0.488063322540205
2011,"EGOA","Miscellaneous deep-sea fish",0.000148400341353222,0.484053044260247
2011,"EGOA","Motile epifauna",0.0551321710714109,0.409312319026964
2011,"EGOA","Octopus",0.000902147656460134,0.554976716507482
2011,"EGOA","Other gelatinous zooplankton",0.000621368208492997,0.747551025823464
2011,"EGOA","Other skates",0.02177910188371,0.953790915106121
2011,"EGOA","Pacific capelin",0.00231950873994405,2.12878740317365
2011,"EGOA","Pacific cod adult",0.198417434182467,0.456122149552762
2011,"EGOA","Pacific cod juvenile",0.00340670327272575,0.456122149552762
2011,"EGOA","Pacific dogfish",0.29817021495818,0.724486313469744
2011,"EGOA","Pacific hake",0.0385429943620145,0.854983167365845
2011,"EGOA","Pacific halibut adult",0.420639891131807,0.525437179153754
2011,"EGOA","Pacific herring",0.0520023070378151,1.1973724667608
2011,"EGOA","Pacific ocean perch adult",1.63309712299922,0.659618799658683
2011,"EGOA","Pacific ocean perch juvenile",0.0214129212547595,0.659618799658683
2011,"EGOA","Pandalid shrimp",0.0400920987853595,0.896792877989841
2011,"EGOA","Pelagic shelf rockfish",0.151753655172075,2.25776891413418
2011,"EGOA","Pink (humpback) salmon",0.00344404840952116,1.35551247543632
2011,"EGOA","Rex sole adult",0.218511653717556,0.323485979566235
2011,"EGOA","Rex sole juvenile",0.000648269337234862,0.323485979566235
2011,"EGOA","Sablefish adult",0.520406138189452,0.46469444016534
2011,"EGOA","Sablefish juvenile",0.0104271736838913,0.46469444016534
2011,"EGOA","Sessile epifauna",0.0450442322936064,1.33216373529452
2011,"EGOA","Shallow-water flatfish",0.542480584899218,0.603690811669944
2011,"EGOA","Shelf demersal fish",0.516864367831978,0.777018260205054
2011,"EGOA","Shelf forage fish",0.270065047222992,0.872987126981243
2011,"EGOA","Slope demersal fish",0.224739307610703,0.232167388136092
2011,"EGOA","Slope forage fish",0.00821174408533029,0.636712537202719
2011,"EGOA","Slope rockfish",1.69385326918303,0.85294495683938
2011,"EGOA","Squid",0.0214540505273682,0.651155062225454
2011,"EGOA","Tanner crab",0.00208944972182644,0.814413678112784
2011,"EGOA","Thornyheads",0.357205455868928,0.174781045665784
2011,"EGOA","Walleye pollock adult",0.712273866123327,0.597131831768525
2011,"EGOA","Walleye pollock juvenile",0.132413136493987,0.597131831768525
2013,"EGOA","Arrowtooth flounder adult",3.76188776795076,0.367878724651479
2013,"EGOA","Arrowtooth flounder juvenile",0.00559517366092908,0.367878724651479
2013,"EGOA","Big skate",0.17374308376113,1.17737976490363
2013,"EGOA","Chinook (king) salmon",0.0196751858084167,1.1554332835642
2013,"EGOA","Chum (dog) salmon",0.0485492301760401,1.2519872045337
2013,"EGOA","Coho (silver) salmon",0.00419312273195323,1.34049488741144
2013,"EGOA","Deep-water flatfish",0.687511429777198,0.723540346645931
2013,"EGOA","Demersal shelf rockfish",0.144700111268851,1.48497698366479
2013,"EGOA","Flathead sole adult",0.207976779451304,0.642467267555454
2013,"EGOA","Flathead sole juvenile",0.00365302000497487,0.642467267555454
2013,"EGOA","Gelatinous carnivores",0.0759901552672958,0.326620363765228
2013,"EGOA","Infauna",0.00475143516422108,0.712667975916628
2013,"EGOA","Large sculpins",0.00100201612038664,1.60026609960119
2013,"EGOA","Lingcod",0.258562272923087,1.2691998567248
2013,"EGOA","Longnose skate",0.165219421767399,0.394635515445359
2013,"EGOA","Miscellaneous deep-sea fish",0.000122741734699528,0.556932102682653
2013,"EGOA","Motile epifauna",0.105168019031012,0.292361036125012
2013,"EGOA","Octopus",0.00143109594103491,0.769740512497922
2013,"EGOA","Other gelatinous zooplankton",0.000920625948104653,1.09950792521673
2013,"EGOA","Other skates",0.0262513229773064,1.05871498410598
2013,"EGOA","Pacific capelin",0.00498912281150764,1.40243944937675
2013,"EGOA","Pacific cod adult",0.138440439008351,0.394799657310788
2013,"EGOA","Pacific cod juvenile",0.00742862219662586,0.394799657310788
2013,"EGOA","Pacific dogfish",1.65272462560578,1.11391713318046
2013,"EGOA","Pacific hake",0.0217433433515072,0.777532179230579
2013,"EGOA","Pacific halibut adult",1.26694115201417,1.12725994249949
2013,"EGOA","Pacific herring",0.649111668470997,1.90046468333257
2013,"EGOA","Pacific ocean perch adult",2.97421769295565,1.06411277713991
2013,"EGOA","Pacific ocean perch juvenile",0.0121320071743649,1.06411277713991
2013,"EGOA","Pandalid shrimp",0.0142557675842113,0.484609198274604
2013,"EGOA","Pelagic shelf rockfish",0.509868019754811,2.04473727099231
2013,"EGOA","Pink (humpback) salmon",0.014697485071057,0.824088997613603
2013,"EGOA","Rex sole adult",0.267629103292705,0.512525576148076
2013,"EGOA","Rex sole juvenile",0.00118992262865422,0.512525576148076
2013,"EGOA","Sablefish adult",0.390650785939815,0.365732131312113
2013,"EGOA","Sablefish juvenile",0.0039830128940766,0.365732131312113
2013,"EGOA","Sessile epifauna",0.0780042887777187,0.583038318418929
2013,"EGOA","Shallow-water flatfish",0.257535122857534,0.797094204639116
2013,"EGOA","Shelf demersal fish",0.200063342627785,0.895135089702557
2013,"EGOA","Shelf forage fish",0.115496890338026,0.391618525725228
2013,"EGOA","Slope demersal fish",0.390243659541635,0.452697478780381
2013,"EGOA","Slope forage fish",0.00463424415953434,0.34817804544617
2013,"EGOA","Slope rockfish",1.27624303277534,0.483429150686708
2013,"EGOA","Squid",0.031595011310862,0.534259377887311
2013,"EGOA","Tanner crab",0.00390685771565927,0.592390500645932
2013,"EGOA","Thornyheads",0.340150816373812,0.208985564242923
2013,"EGOA","Walleye pollock adult",0.781496945863273,0.493372797251611
2013,"EGOA","Walleye pollock juvenile",0.253648598134956,0.493372797251611
2015,"EGOA","Arrowtooth flounder adult",5.98410541741207,0.447188771687225
2015,"EGOA","Arrowtooth flounder juvenile",0.00681312245236183,0.447188771687225
2015,"EGOA","Big skate",0.147357188394196,1.68866242842702
2015,"EGOA","Chinook (king) salmon",0.0157466915588841,1.38693516353763
2015,"EGOA","Chum (dog) salmon",0.022221118767256,0.938488212595201
2015,"EGOA","Coho (silver) salmon",0.00386317987845054,1.70228401711721
2015,"EGOA","Deep-water flatfish",0.383668291419512,0.281908466771414
2015,"EGOA","Demersal shelf rockfish",0.158659891838935,2.4631748742765
2015,"EGOA","Flathead sole adult",0.285266727070855,0.391926492552878
2015,"EGOA","Flathead sole juvenile",0.00432065047725217,0.391926492552878
2015,"EGOA","Gelatinous carnivores",0.12288896355373,0.316179666720139
2015,"EGOA","Infauna",0.00273150661365612,1.14298253738338
2015,"EGOA","King crab",4.91308275964001e-05,0.942888584146443
2015,"EGOA","Large sculpins",0.0039361721991352,1.43893637409213
2015,"EGOA","Lingcod",0.195249055940745,0.890990266791186
2015,"EGOA","Longnose skate",0.0818351835070236,0.561764043916936
2015,"EGOA","Miscellaneous deep-sea fish",0.000365183291097247,0.270145873834413
2015,"EGOA","Motile epifauna",0.0375219922496523,0.345451088286226
2015,"EGOA","Octopus",0.00426093538438611,2.07831294177919
2015,"EGOA","Other gelatinous zooplankton",0.000463582953714889,1.77246409193569
2015,"EGOA","Other skates",0.0150962316570467,0.98607788816945
2015,"EGOA","Pacific capelin",0.00100162030686793,1.53881378959588
2015,"EGOA","Pacific cod adult",0.277886155232697,0.989414908041863
2015,"EGOA","Pacific cod juvenile",0.00422150067250647,0.989414908041863
2015,"EGOA","Pacific dogfish",0.386600542352336,0.927211803254139
2015,"EGOA","Pacific hake",0.225992019393535,1.94236834840407
2015,"EGOA","Pacific halibut adult",0.714036096660885,0.474744982790542
2015,"EGOA","Pacific halibut juvenile",7.23924902699489e-05,0.474744982790542
2015,"EGOA","Pacific herring",0.530054319666964,1.88043549265378
2015,"EGOA","Pacific ocean perch adult",2.88015337787023,0.637771736090198
2015,"EGOA","Pacific ocean perch juvenile",0.0158683511882768,0.637771736090198
2015,"EGOA","Pandalid shrimp",0.0345228355853554,0.874067255835042
2015,"EGOA","Pelagic shelf rockfish",0.0364975523839852,1.02085813196498
2015,"EGOA","Pink (humpback) salmon",0.00028905524761698,3.32524932827521
2015,"EGOA","Rex sole adult",0.263068436451795,0.608971053420993
2015,"EGOA","Rex sole juvenile",0.000593726753045788,0.608971053420993
2015,"EGOA","Sablefish adult",0.623092075141861,0.235964227685978
2015,"EGOA","Sablefish juvenile",0.0772300279498811,0.235964227685978
2015,"EGOA","Salmon shark",0.00943043646123146,2.82842712474619
2015,"EGOA","Sessile epifauna",0.044804227800488,0.578987546802984
2015,"EGOA","Shallow-water flatfish",0.354495287392415,0.632273934869072
2015,"EGOA","Shelf demersal fish",0.448286713471083,1.00573436168156
2015,"EGOA","Shelf forage fish",0.180109019370007,0.818106935902688
2015,"EGOA","Slope demersal fish",1.17287042136517,0.251027048268884
2015,"EGOA","Slope forage fish",0.00825875433182553,0.269194323803854
2015,"EGOA","Slope rockfish",1.68380414955886,0.624791698117522
2015,"EGOA","Squid",0.0184068933792635,0.371207853302247
2015,"EGOA","Tanner crab",0.0151088927182615,1.83745692985332
2015,"EGOA","Thornyheads",0.386816574703897,0.184693556378999
2015,"EGOA","Walleye pollock adult",0.7283381571414,0.545218415235095
2015,"EGOA","Walleye pollock juvenile",0.0258705420501953,0.545218415235095
2017,"EGOA","Arrowtooth flounder adult",2.61171847400918,0.522514051565843
2017,"EGOA","Arrowtooth flounder juvenile",0.00526645436358228,0.522514051565843
2017,"EGOA","Big skate",0.0664453537582712,1.1901676635485
2017,"EGOA","Chinook (king) salmon",0.0167332876437012,1.42660658715029
2017,"EGOA","Chum (dog) salmon",0.000894841281275205,2.44948974278318
2017,"EGOA","Coho (silver) salmon",0.000469538747487264,2.49868028872238
2017,"EGOA","Deep-water flatfish",0.440929337787029,0.497329880978345
2017,"EGOA","Demersal shelf rockfish",0.0423471911232071,0.846484571703872
2017,"EGOA","Flathead sole adult",0.169255649370883,0.76352540758546
2017,"EGOA","Flathead sole juvenile",0.000770700442135399,0.76352540758546
2017,"EGOA","Gelatinous carnivores",0.0659260967959371,0.59113285711927
2017,"EGOA","Infauna",0.00430590185395218,1.57439201407809
2017,"EGOA","King crab",2.38634707158153e-05,1.73205080756888
2017,"EGOA","Large sculpins",0.00193042446502696,2.44948974278318
2017,"EGOA","Lingcod",0.18990653676884,0.547564432403567
2017,"EGOA","Longnose skate",0.0956355048848704,0.578342724370316
2017,"EGOA","Miscellaneous deep-sea fish",0.000433540709342646,0.633170049647854
2017,"EGOA","Motile epifauna",0.0585409205827491,0.530696665949256
2017,"EGOA","Octopus",0.000436897867774575,1.82343389709253
2017,"EGOA","Other gelatinous zooplankton",0.0146334517072643,0.526683084549122
2017,"EGOA","Other skates",0.0177664465905693,1.20118794130103
2017,"EGOA","Pacific capelin",5.2118170944102e-05,1.30289951229587
2017,"EGOA","Pacific cod adult",0.0902121902544211,0.906913792769481
2017,"EGOA","Pacific cod juvenile",0.00101269986066642,0.906913792769481
2017,"EGOA","Pacific dogfish",0.311993430158351,0.781369149474411
2017,"EGOA","Pacific hake",0.00573341799256745,0.674028038053865
2017,"EGOA","Pacific halibut adult",0.75502371696338,0.453483813353541
2017,"EGOA","Pacific halibut juvenile",5.71762822994266e-05,0.453483813353541
2017,"EGOA","Pacific herring",0.356723102832414,1.68181307294002
2017,"EGOA","Pacific ocean perch adult",4.03317752976762,0.69294588326217
2017,"EGOA","Pacific ocean perch juvenile",0.00657918128399329,0.69294588326217
2017,"EGOA","Pandalid shrimp",0.0294702179378362,0.65250911828055
2017,"EGOA","Pelagic shelf rockfish",0.0309303931353968,0.547259714959007
2017,"EGOA","Pink (humpback) salmon",0.00918154322083012,2.07432728471117
2017,"EGOA","Rex sole adult",0.237280343998402,0.432581899161836
2017,"EGOA","Rex sole juvenile",0.00149068208653224,0.432581899161836
2017,"EGOA","Sablefish adult",0.375939039325859,0.319225060987143
2017,"EGOA","Sablefish juvenile",0.100061211400916,0.319225060987143
2017,"EGOA","Sessile epifauna",0.210820526904668,2.05602862880568
2017,"EGOA","Shallow-water flatfish",0.295846146916059,0.76932475626807
2017,"EGOA","Shelf demersal fish",0.327174208924441,0.44349302249925
2017,"EGOA","Shelf forage fish",0.0632264528383958,0.665626347857844
2017,"EGOA","Slope demersal fish",0.290401089378412,0.321030125283463
2017,"EGOA","Slope forage fish",0.00346675105000771,0.316677190426572
2017,"EGOA","Slope rockfish",1.21836183656225,0.572836887008641
2017,"EGOA","Squid",0.0136608425050471,0.478532873624435
2017,"EGOA","Tanner crab",0.0034190004458494,0.962987681687189
2017,"EGOA","Thornyheads",0.395390907287449,0.261319625918979
2017,"EGOA","Walleye pollock adult",0.145007900814645,0.981072788930203
2017,"EGOA","Walleye pollock juvenile",0.242743249887748,0.981072788930203
2019,"EGOA","Arrowtooth flounder adult",2.53469882315997,0.449020055651315
2019,"EGOA","Arrowtooth flounder juvenile",0.00486411148798606,0.449020055651315
2019,"EGOA","Big skate",0.151710568411523,0.683944501657859
2019,"EGOA","Chinook (king) salmon",0.0183070966701637,0.947795759614358
2019,"EGOA","Chum (dog) salmon",0.000523138271962342,1.41421356237309
2019,"EGOA","Coho (silver) salmon",0.00248375020902064,1.26533031396347
2019,"EGOA","Deep-water flatfish",0.382316911336067,0.428615081910223
2019,"EGOA","Demersal shelf rockfish",0.0661228480949158,1.48945235579307
2019,"EGOA","Flathead sole adult",0.282342070843668,0.590827642685432
2019,"EGOA","Flathead sole juvenile",0.00919162476046009,0.590827642685432
2019,"EGOA","Gelatinous carnivores",0.99223506305725,0.26934315150189
2019,"EGOA","Infauna",0.00178983143969811,1.65578531650105
2019,"EGOA","Large sculpins",0.00235176847026,1.03291918002105
2019,"EGOA","Lingcod",0.145872317761032,0.451088197777045
2019,"EGOA","Longnose skate",0.0862685690629067,0.44471240939108
2019,"EGOA","Miscellaneous deep-sea fish",0.000144978743704699,0.21946816345819
2019,"EGOA","Motile epifauna",0.060986643781716,0.763878910949007
2019,"EGOA","Octopus",0.000325297080044277,1.31372494744546
2019,"EGOA","Other gelatinous zooplankton",0.00407007606245283,1.14069215207037
2019,"EGOA","Other skates",0.0064829085228708,1.04219644983543
2019,"EGOA","Pacific capelin",0.00157972960962008,1.3538416708948
2019,"EGOA","Pacific cod adult",0.108567724766481,0.522076526012117
2019,"EGOA","Pacific cod juvenile",0.00644343310786349,0.522076526012117
2019,"EGOA","Pacific dogfish",0.100287781353204,0.649618050034359
2019,"EGOA","Pacific hake",0.195598987875736,1.70601778472413
2019,"EGOA","Pacific halibut adult",0.682978478578874,0.798184236968731
2019,"EGOA","Pacific halibut juvenile",1.57788201917985e-05,0.798184236968731
2019,"EGOA","Pacific herring",0.764447750423794,2.45208794027638
2019,"EGOA","Pacific ocean perch adult",2.65280242338932,0.412220469480271
2019,"EGOA","Pacific ocean perch juvenile",0.102787100204301,0.412220469480271
2019,"EGOA","Pacific sleeper shark",7.90866349117677e-06,2.44948974278318
2019,"EGOA","Pandalid shrimp",0.0471585732455704,0.882343630620425
2019,"EGOA","Pelagic shelf rockfish",0.139562197257364,0.873181634178942
2019,"EGOA","Pink (humpback) salmon",5.31236678991125e-05,2.23606797749979
2019,"EGOA","Rex sole adult",0.280029968470328,0.431758467850484
2019,"EGOA","Rex sole juvenile",0.00439044040306888,0.431758467850484
2019,"EGOA","Sablefish adult",0.568956482815225,0.198718991188684
2019,"EGOA","Sablefish juvenile",0.0239040993332397,0.198718991188684
2019,"EGOA","Sessile epifauna",0.10185455503612,1.73150958345256
2019,"EGOA","Shallow-water flatfish",0.242845937149998,0.862720778146971
2019,"EGOA","Shelf demersal fish",0.281638078940444,1.15621024549735
2019,"EGOA","Shelf forage fish",0.128861697350177,0.660462207070778
2019,"EGOA","Slope demersal fish",0.246480714882331,0.0844306755523069
2019,"EGOA","Slope forage fish",0.0122217472285257,0.557830431132785
2019,"EGOA","Slope rockfish",1.12356299421391,0.426528625171934
2019,"EGOA","Squid",0.0170280212459527,0.529178097329112
2019,"EGOA","Tanner crab",0.00449729164782289,1.52568610714574
2019,"EGOA","Thornyheads",0.314998190912572,0.294832048606234
2019,"EGOA","Walleye pollock adult",0.650021776536473,0.605060596080882
2019,"EGOA","Walleye pollock juvenile",0.0594617818964056,0.605060596080882
2021,"EGOA","Arrowtooth flounder adult",1.74550660369091,0.38651965832467
2021,"EGOA","Arrowtooth flounder juvenile",0.00408332997000629,0.38651965832467
2021,"EGOA","Big skate",0.0996671873000948,1.37118615883728
2021,"EGOA","Chinook (king) salmon",0.0317753181899158,0.960916118613304
2021,"EGOA","Chum (dog) salmon",0.0178353454544258,1.28866961315303
2021,"EGOA","Coho (silver) salmon",3.51373032946459e-05,3
2021,"EGOA","Deep-water flatfish",0.333676259500554,0.404959980081278
2021,"EGOA","Demersal shelf rockfish",1.83904465843197,3.24509934374749
2021,"EGOA","Euphausiids",4.68341404405619e-07,3
2021,"EGOA","Flathead sole adult",0.348172895414268,0.717787066611408
2021,"EGOA","Flathead sole juvenile",0.00244898042534351,0.717787066611408
2021,"EGOA","Gelatinous carnivores",0.314676859281372,0.318169709073966
2021,"EGOA","Infauna",0.000689259369197467,1.1124787101661
2021,"EGOA","Large sculpins",0.00316587833962391,1.22286607231414
2021,"EGOA","Lingcod",0.252952535690846,0.617997666711577
2021,"EGOA","Longnose skate",0.076277054652864,0.661907707099015
2021,"EGOA","Miscellaneous deep-sea fish",0.000420131682548812,0.664898507321993
2021,"EGOA","Motile epifauna",0.0290868974500013,0.500306945077497
2021,"EGOA","Octopus",0.000205705341396847,1.27760473642873
2021,"EGOA","Other gelatinous zooplankton",0.00292491662635557,2.13611126948318
2021,"EGOA","Other skates",0.00659724574456432,1.00379297357721
2021,"EGOA","Pacific capelin",0.00379323072361424,1.61283706190754
2021,"EGOA","Pacific cod adult",0.275916894320185,0.732842956670053
2021,"EGOA","Pacific cod juvenile",0.0080981545310208,0.732842956670053
2021,"EGOA","Pacific dogfish",0.231085363146838,0.670871267186066
2021,"EGOA","Pacific hake",0.126122354733161,1.46940911713989
2021,"EGOA","Pacific halibut adult",1.12853873791734,0.880508730507672
2021,"EGOA","Pacific halibut juvenile",0.000120145302925269,0.880508730507672
2021,"EGOA","Pacific herring",0.20061338168215,1.3551913410211
2021,"EGOA","Pacific ocean perch adult",1.8482539704311,0.472218913783712
2021,"EGOA","Pacific ocean perch juvenile",0.0145051879221081,0.472218913783712
2021,"EGOA","Pandalid shrimp",0.043420227196984,0.549024014771316
2021,"EGOA","Pelagic shelf rockfish",0.025690390186223,1.06468917443983
2021,"EGOA","Pink (humpback) salmon",0.00078959923907598,1.84178356137316
2021,"EGOA","Rex sole adult",0.304499623615495,0.378858109514013
2021,"EGOA","Rex sole juvenile",0.00198411646816185,0.378858109514013
2021,"EGOA","Sablefish adult",0.568469563151666,0.328854468728569
2021,"EGOA","Sablefish juvenile",0.027246476084398,0.328854468728569
2021,"EGOA","Sessile epifauna",0.0232700850494588,1.21552109532452
2021,"EGOA","Shallow-water flatfish",0.339238518096786,0.686876657806052
2021,"EGOA","Shelf demersal fish",0.420797020147813,1.35228822178472
2021,"EGOA","Shelf forage fish",0.142657439404423,0.569857163227201
2021,"EGOA","Slope demersal fish",0.0503353239810513,0.449097508094993
2021,"EGOA","Slope forage fish",0.00264591801627603,0.416865398366983
2021,"EGOA","Slope rockfish",0.968067304781216,0.541710024036603
2021,"EGOA","Squid",0.019968952087541,0.51159325573196
2021,"EGOA","Tanner crab",0.00882473125154028,1.89759565489415
2021,"EGOA","Thornyheads",0.295357757016879,0.18372790263304
2021,"EGOA","Walleye pollock adult",0.552585187885982,0.46525439597845
2021,"EGOA","Walleye pollock juvenile",0.0746629606483632,0.46525439597845
2023,"EGOA","Arrowtooth flounder adult",3.37740521811829,0.594263519191401
2023,"EGOA","Arrowtooth flounder juvenile",0.00255424235214761,0.594263519191401
2023,"EGOA","Big skate",0.0382236072221868,0.751197764445089
2023,"EGOA","Chinook (king) salmon",0.0386509985228305,1.74085454249598
2023,"EGOA","Chum (dog) salmon",0.0158057646595119,0.858433668432111
2023,"EGOA","Coho (silver) salmon",0.00333299176990104,1.51481691429569
2023,"EGOA","Deep-water flatfish",0.356179911925544,0.406729236993372
2023,"EGOA","Demersal shelf rockfish",0.191710194929554,3.29277115697047
2023,"EGOA","Euphausiids",6.86241404050623e-07,2.36151043689465
2023,"EGOA","Flathead sole adult",0.262431772237488,0.966726031244314
2023,"EGOA","Flathead sole juvenile",0.00162682995630325,0.966726031244314
2023,"EGOA","Gelatinous carnivores",0.293800393717818,0.359525841918069
2023,"EGOA","Infauna",0.00166480675578405,1.26693186153266
2023,"EGOA","Large sculpins",0.000431029517521226,2.23606797749979
2023,"EGOA","Lingcod",0.354602932945318,0.872015708302034
2023,"EGOA","Longnose skate",0.0864733639377846,0.478497522064178
2023,"EGOA","Miscellaneous deep-sea fish",4.99904293960515e-05,0.496202733613716
2023,"EGOA","Motile epifauna",0.02387128827494,0.334436480455411
2023,"EGOA","Octopus",0.000613486726825937,2.48733265577119
2023,"EGOA","Other gelatinous zooplankton",0.00014061859674481,1.06161694414148
2023,"EGOA","Other skates",0.00677742472062831,1.39282550372351
2023,"EGOA","Pacific capelin",0.000564039060689612,1.53004990484273
2023,"EGOA","Pacific cod adult",0.270512294817609,0.791966515413185
2023,"EGOA","Pacific cod juvenile",0.00552213956568601,0.791966515413185
2023,"EGOA","Pacific dogfish",0.178667294595171,0.786867224793175
2023,"EGOA","Pacific hake",0.00330106894277558,2.31825924299453
2023,"EGOA","Pacific halibut adult",3.5493005949097,1.18000038727052
2023,"EGOA","Pacific halibut juvenile",2.47186597555435e-06,1.18000038727052
2023,"EGOA","Pacific herring",0.233438579823164,2.24008275504059
2023,"EGOA","Pacific ocean perch adult",9.3152488395168,0.796291621718397
2023,"EGOA","Pacific ocean perch juvenile",0.0388952267990345,0.796291621718397
2023,"EGOA","Pacific sleeper shark",0.000264241990971715,0.959519260374015
2023,"EGOA","Pandalid shrimp",0.0304849048376286,0.772212122891012
2023,"EGOA","Pelagic shelf rockfish",0.0721324862259118,0.920548847053361
2023,"EGOA","Pink (humpback) salmon",0.00296856191276664,1.02238270331632
2023,"EGOA","Rex sole adult",0.208517552417585,0.444812867236523
2023,"EGOA","Rex sole juvenile",0.00144762380743909,0.444812867236523
2023,"EGOA","Sablefish adult",0.586701561317977,0.23465566071426
2023,"EGOA","Sablefish juvenile",0.00706608554431762,0.23465566071426
2023,"EGOA","Sessile epifauna",0.0188233554357351,0.696063004206144
2023,"EGOA","Shallow-water flatfish",0.447328300808828,0.772984523042483
2023,"EGOA","Shelf demersal fish",0.175391165451017,0.651784976018235
2023,"EGOA","Shelf forage fish",0.146597314263593,0.644738396689056
2023,"EGOA","Slope demersal fish",0.11073188141531,0.249466133229678
2023,"EGOA","Slope forage fish",0.00270052989597026,0.528805324687316
2023,"EGOA","Slope rockfish",1.2208745104962,0.479552960632274
2023,"EGOA","Squid",0.0222343933560501,0.834985702689607
2023,"EGOA","Tanner crab",0.00565204220008514,2.65145067335854
2023,"EGOA","Thornyheads",0.288596621682776,0.220334260338978
2023,"EGOA","Walleye pollock adult",0.529613169378625,0.630222825592819
2023,"EGOA","Walleye pollock juvenile",0.129177780179955,0.630222825592819
