"year","model","race_group","bio_tkm2","sd_tkm2","cv_tkm2"
2017,"WGOA","Pacific hake",6.0298823106683e-06,1.90681621244708e-05,3.16227766016838
2017,"WGOA","Pacific halibut adult",0.995104628364919,0.203819102537577,0.204821781275881
2017,"WGOA","Pacific halibut juvenile",0.00181417000793713,0.000371581532562962,0.204821781275881
2017,"WGOA","Pacific herring",0.0590778081778345,0.114454954845938,1.93735953272688
2017,"WGOA","Pacific ocean perch adult",5.21992770954908,4.86959485086539,0.932885496087847
2017,"WGOA","Pacific ocean perch juvenile",0.00231232113103053,0.00215713084543582,0.932885496087846
2017,"WGOA","Pacific sandlance",7.00869055073464e-05,0.000113266931946924,1.61609263709113
2017,"WGOA","Pacific sleeper shark",0.0279481765079329,0.131088567551136,4.69041575982343
2017,"WGOA","Pandalid shrimp",0.0354585878225212,0.0207851043663253,0.586179699833501
2017,"WGOA","Pelagic shelf rockfish",0.210854010078255,0.256626537225319,1.21708160603669
2017,"WGOA","Rex sole adult",0.328371253579724,0.171406101316798,0.521988753425344
2017,"WGOA","Rex sole juvenile",0.00117652818732188,0.000614134481869929,0.521988753425344
2017,"WGOA","Sablefish adult",0.398044017531517,0.210126532056002,0.527897726887366
2017,"WGOA","Sablefish juvenile",0.0436960195818495,0.0230670294112842,0.527897726887366
2017,"WGOA","Salmon returning",0.0433440372891071,0.0400180233347749,0.923264786523058
2017,"WGOA","Sessile epifauna",0.165716780834764,0.105050503979625,0.633915910328785
2017,"WGOA","Shallow-water flatfish",1.12356328729913,0.421010482309499,0.374710073805938
2017,"WGOA","Shelf demersal fish",0.0355102147672515,0.0232734273684267,0.655400918326466
2017,"WGOA","Shelf forage fish",0.0528797144823632,0.0415224317535874,0.78522420478341
2017,"WGOA","Slope demersal fish",0.585788569981917,0.191256485758631,0.326494055294618
2017,"WGOA","Slope forage fish",0.00128053954826658,0.000519283312833457,0.405519152873015
2017,"WGOA","Slope rockfish",0.932040653574738,1.10817660219859,1.18897882613629
2017,"WGOA","Squid",0.0048174925038518,0.00233645389416633,0.484993778879413
2017,"WGOA","Tanner crab",0.0170259044347492,0.0415880775339137,2.44263543785869
2017,"WGOA","Thornyheads",0.206036294611084,0.0491319895418471,0.238462789454592
2017,"WGOA","Walleye pollock adult",1.17549177838694,2.84691973943944,2.4218967684709
2017,"WGOA","Walleye pollock juvenile",0.0259669204967479,0.0628892008382147,2.4218967684709
2019,"WGOA","Arrowtooth flounder adult",3.65575665062252,0.985543533680618,0.269586744378293
2019,"WGOA","Arrowtooth flounder juvenile",0.00856586586842962,0.00230924389225108,0.269586744378293
2019,"WGOA","Atka mackerel",0.00351506973042143,0.0045126026605282,1.28378752247034
2019,"WGOA","Big skate",0.130141563816584,0.109093202140022,0.838265646582927
2019,"WGOA","Deep-water flatfish",0.0660922089793093,0.0280628979474151,0.424602209258892
2019,"WGOA","Demersal shelf rockfish",0.00823973949399747,0.0115107889292073,1.39698456942635
2019,"WGOA","Flathead sole adult",0.67933073177975,0.274959619142482,0.404750744047935
2019,"WGOA","Flathead sole juvenile",0.0064083639227092,0.00259379006584649,0.404750744047935
2019,"WGOA","Gelatinous carnivores",0.449796990336306,0.313142508128513,0.696186312617125
2019,"WGOA","Infauna",0.00363408217958185,0.00276437938282373,0.760681582369117
2019,"WGOA","King crab",0.00461957106276319,0.00908124356796776,1.96581964961393
2019,"WGOA","Large sculpins",0.117887052405602,0.0593784850856375,0.503689623872689
2019,"WGOA","Lingcod",0.0413161501548774,0.0353948645219036,0.856683509698331
2019,"WGOA","Longnose skate",0.10619475493201,0.0498456506468511,0.469379591099052
2019,"WGOA","Miscellaneous deep-sea fish",1.15288373175876e-05,1.25238469087021e-05,1.086306152451
2019,"WGOA","Motile epifauna",0.0685656841423831,0.033939917281045,0.494998594494668
2019,"WGOA","Mysids",3.0339646046756e-07,3.0339646046756e-07,1
2019,"WGOA","Nonpandalid shrimp",0.00101959281242445,0.000746339332435808,0.731997443823789
2019,"WGOA","Octopus",0.0542769126007835,0.0349445906219588,0.643820529715509
2019,"WGOA","Other gelatinous zooplankton",0.000222159235932824,0.000339196443865417,1.52681675574354
2019,"WGOA","Other skates",0.043590572038585,0.0262103587383011,0.601285037395255
2019,"WGOA","Pacific capelin",0.0049111101827657,0.00679793786461733,1.38419575444937
2019,"WGOA","Pacific cod adult",0.70820309834035,0.500481809076725,0.706692487295788
2019,"WGOA","Pacific cod juvenile",0.0234834677017394,0.0165955902004725,0.706692487295788
2019,"WGOA","Pacific dogfish",0.0573575978495235,0.033658787971074,0.586823528756856
2019,"WGOA","Pacific hake",1.65658039838912e-05,3.24797586254773e-05,1.96065090816365
2019,"WGOA","Pacific halibut adult",0.977574230548969,0.315941855112979,0.323189631272868
2019,"WGOA","Pacific halibut juvenile",0.0075830859082535,0.00245077473859893,0.323189631272868
2019,"WGOA","Pacific herring",0.19204595046323,0.493799367463406,2.57125633876853
2019,"WGOA","Pacific ocean perch adult",4.15955739244684,2.44465434051329,0.58771982445835
2019,"WGOA","Pacific ocean perch juvenile",0.0031084847367786,0.00182691810383098,0.58771982445835
2019,"WGOA","Pacific sandlance",5.13376606701125e-05,0.000102972751236265,2.00579360049052
2019,"WGOA","Pacific sleeper shark",0.0207767114602402,0.0905635856342905,4.35889894354067
2019,"WGOA","Pandalid shrimp",0.048984229935841,0.0191249253601916,0.390430254497034
2019,"WGOA","Pelagic shelf rockfish",0.341918107502778,0.351527988583634,1.02810579747017
2019,"WGOA","Rex sole adult",0.281303424210528,0.130397270269154,0.463546686767539
2019,"WGOA","Rex sole juvenile",0.000549336455076577,0.000254643093671373,0.463546686767539
2019,"WGOA","Sablefish adult",0.905264977144881,0.318551030456202,0.35188705903644
2019,"WGOA","Sablefish juvenile",0.00704307113100242,0.00247836558687289,0.35188705903644
2019,"WGOA","Salmon returning",0.0539743503816117,0.0252107250712813,0.467087142189491
2019,"WGOA","Sessile epifauna",0.150135976748336,0.141486862661287,0.94239146223062
2019,"WGOA","Shallow-water flatfish",0.927816920829326,0.39368180677353,0.424309794244363
2019,"WGOA","Shelf demersal fish",0.0305780408071217,0.020372656590665,0.666251206843841
2019,"WGOA","Shelf forage fish",0.10548987328103,0.104834672337714,0.993788968334712
2019,"WGOA","Slope demersal fish",0.866557332991681,0.203153463605563,0.234437417896173
2019,"WGOA","Slope forage fish",0.00134176463108275,0.000347345981022817,0.258872512344079
2019,"WGOA","Slope rockfish",0.678374400757569,0.584001146952418,0.860883232474927
2019,"WGOA","Squid",0.00974135828169212,0.00296079047411513,0.303940209208774
2019,"WGOA","Tanner crab",0.0303628504210788,0.0375721934369036,1.23743959858327
2019,"WGOA","Thornyheads",0.223152604021744,0.0439425537730804,0.196917055777662
2019,"WGOA","Walleye pollock adult",0.996073935331798,1.16350963958346,1.16809565867808
2019,"WGOA","Walleye pollock juvenile",0.054673352475016,0.0638637056714427,1.16809565867808
2021,"WGOA","Arrowtooth flounder adult",4.18366269227737,1.37080904261587,0.327657639595624
2021,"WGOA","Arrowtooth flounder juvenile",0.00371794441196115,0.00121821289017093,0.327657639595624
2021,"WGOA","Atka mackerel",0.103976930483439,0.265583336155276,2.55425251467274
2021,"WGOA","Big skate",0.0995044297850647,0.0766734452883162,0.770553084460011
2021,"WGOA","Deep-water flatfish",0.0758598489763838,0.0343834551402902,0.453249717792006
2021,"WGOA","Demersal shelf rockfish",0.0158413387383937,0.0480279351028992,3.03181037259791
2021,"WGOA","Flathead sole adult",0.635683499123588,0.287725609011851,0.452624001422934
2021,"WGOA","Flathead sole juvenile",0.00372774598455323,0.00168726730381676,0.452624001422934
2021,"WGOA","Gelatinous carnivores",0.0810207573221685,0.0288700101472036,0.356328564449302
2021,"WGOA","Infauna",0.00474663456070361,0.00617988654464658,1.30195119628727
2021,"WGOA","King crab",0.00685201916236232,0.00849638742012417,1.23998302088737
2021,"WGOA","Large sculpins",0.0981726622749443,0.0589485612077983,0.600458007777214
2021,"WGOA","Lingcod",0.0705195565975489,0.056197063754624,0.796900412680379
2021,"WGOA","Longnose skate",0.128279133110283,0.0540889737455401,0.421650602355094
2021,"WGOA","Miscellaneous deep-sea fish",0.000108148775740477,3.28569075012835e-05,0.303812107685156
2021,"WGOA","Motile epifauna",0.114631433787764,0.0652717402912581,0.569405250675889
2021,"WGOA","Mysids",1.86074901942895e-07,2.63149649944886e-07,1.4142135623731
2021,"WGOA","Nonpandalid shrimp",0.00240179858672026,0.00228065060929558,0.94955947676274
2021,"WGOA","Octopus",0.00503377822006235,0.00671745382070577,1.33447552256733
2021,"WGOA","Other gelatinous zooplankton",6.06075066063355e-05,9.37984090696205e-05,1.54763682457472
2021,"WGOA","Other skates",0.05467717117327,0.0310322264055371,0.567553619538896
2021,"WGOA","Pacific capelin",0.0225816069094579,0.0535293721721406,2.37048551889019
2021,"WGOA","Pacific cod adult",0.630622695337639,0.225740044122403,0.357963717118586
2021,"WGOA","Pacific cod juvenile",0.00917722610049908,0.00328511396777235,0.357963717118586
2021,"WGOA","Pacific dogfish",0.0537647246870219,0.0508837627377016,0.94641538729918
2021,"WGOA","Pacific hake",9.21583390961335e-05,0.000260663146071061,2.82842712474619
2021,"WGOA","Pacific halibut adult",0.83636915657374,0.224949549954714,0.268959643222904
2021,"WGOA","Pacific halibut juvenile",0.00302740519775058,0.000814249821878161,0.268959643222904
2021,"WGOA","Pacific herring",0.0133012763763197,0.0244936087778983,1.84144799979529
2021,"WGOA","Pacific ocean perch adult",5.62230360623589,5.24467371373026,0.932833600076882
2021,"WGOA","Pacific ocean perch juvenile",0.000934335325951785,0.000871579385786611,0.932833600076882
2021,"WGOA","Pacific sandlance",0.000107291553440998,0.000197215727781334,1.83812911134506
2021,"WGOA","Pandalid shrimp",0.0379902239712024,0.0330418740044001,0.869746754571562
2021,"WGOA","Pelagic shelf rockfish",0.461821812036434,0.93274983064683,2.01971800884373
2021,"WGOA","Rex sole adult",0.366865684981261,0.133736748038562,0.364538722244882
2021,"WGOA","Rex sole juvenile",0.000344022289763226,0.000125409445934045,0.364538722244882
2021,"WGOA","Sablefish adult",1.16453892833701,0.431617805136215,0.370634072106611
2021,"WGOA","Sablefish juvenile",0.00383406403646811,0.00142103476655369,0.370634072106611
2021,"WGOA","Salmon returning",0.0539995015289629,0.0399957884293967,0.740669585772837
2021,"WGOA","Salmon shark",0.00526174629912333,0.0229354203844277,4.35889894354067
2021,"WGOA","Sessile epifauna",0.109820007449898,0.0875289801427755,0.797022165407411
2021,"WGOA","Shallow-water flatfish",1.07203211407345,0.37315400291222,0.348080993109739
2021,"WGOA","Shelf demersal fish",0.0274216743579252,0.0157915817329173,0.575879558877241
2021,"WGOA","Shelf forage fish",0.104288138098856,0.0628233034809856,0.602401237822798
2021,"WGOA","Slope demersal fish",0.784483932176431,0.277120774179161,0.35325232654585
2021,"WGOA","Slope forage fish",0.00133889781834285,0.000708673754223814,0.529296369383094
2021,"WGOA","Slope rockfish",0.535598932978942,0.547625745095568,1.02245488438473
2021,"WGOA","Squid",0.0270863215926711,0.0170693846472387,0.630184670474315
2021,"WGOA","Tanner crab",0.0199964129094437,0.0270175692723134,1.35112079324756
2021,"WGOA","Thornyheads",0.186045311344493,0.0462400238279104,0.248541731547802
2021,"WGOA","Walleye pollock adult",1.94029002060697,1.29420612928392,0.667016845697662
2021,"WGOA","Walleye pollock juvenile",0.0845759550084315,0.0564135867315914,0.667016845697662
2023,"WGOA","Arrowtooth flounder adult",3.85056207242374,1.71598224537975,0.445644613203087
2023,"WGOA","Arrowtooth flounder juvenile",0.0022617527226439,0.00100793791724367,0.445644613203087
2023,"WGOA","Atka mackerel",0.3317062655719,0.840771740792807,2.53468754756025
2023,"WGOA","Big skate",0.142000485540544,0.109562978709566,0.771567634381671
2023,"WGOA","Deep-water flatfish",0.0799105816813965,0.0391766015788323,0.490255492508232
2023,"WGOA","Demersal shelf rockfish",0.0140192901684587,0.0223502566525766,1.59425023549775
2023,"WGOA","Flathead sole adult",0.500491658812831,0.243689678768077,0.486900579614273
2023,"WGOA","Flathead sole juvenile",0.00363702075781072,0.00177086751504718,0.486900579614273
2023,"WGOA","Gelatinous carnivores",0.0494623634372275,0.0159273204784419,0.322008884566449
2023,"WGOA","Infauna",0.00724881693419388,0.0109043574633296,1.50429477835092
2023,"WGOA","King crab",0.00292538613741454,0.00914154987682761,3.12490366995002
2023,"WGOA","Large sculpins",0.0992912507562924,0.0452264899920429,0.455493204562908
2023,"WGOA","Lingcod",0.0443102057093085,0.0729844779857135,1.64712568622495
2023,"WGOA","Longnose skate",0.109720979253127,0.0452481604378521,0.412392969383407
2023,"WGOA","Miscellaneous deep-sea fish",7.50192486143859e-06,5.24139726093963e-06,0.698673654795115
2023,"WGOA","Motile epifauna",0.117383250196975,0.0444897383921308,0.379012664221469
2023,"WGOA","Mysids",4.50680885762016e-07,4.50680885762016e-07,1
2023,"WGOA","Nonpandalid shrimp",0.000799656212770236,0.000921195669664035,1.15198963623724
2023,"WGOA","Octopus",0.0210347328437693,0.0183201585084357,0.870948000362284
2023,"WGOA","Other gelatinous zooplankton",0.000105713309865034,9.99065635220706e-05,0.945070811325675
2023,"WGOA","Other skates",0.0343916042155976,0.0172505447028031,0.501591742992305
2023,"WGOA","Pacific capelin",0.0155361716740524,0.0481065812486442,3.09642441252042
2023,"WGOA","Pacific cod adult",0.864421836748904,0.439962963030358,0.508967895449127
2023,"WGOA","Pacific cod juvenile",0.0200898314779266,0.0102250792472479,0.508967895449127
2023,"WGOA","Pacific dogfish",0.214420010865324,0.28759041362245,1.34124801347522
2023,"WGOA","Pacific halibut adult",0.678481850193947,0.187874908759906,0.276904840868184
2023,"WGOA","Pacific halibut juvenile",0.00423320675398481,0.00117219544257428,0.276904840868184
2023,"WGOA","Pacific herring",0.106075603813578,0.25473728412107,2.40146909339076
2023,"WGOA","Pacific ocean perch adult",3.39891826992847,2.87395949425483,0.845551221305274
2023,"WGOA","Pacific ocean perch juvenile",0.00112839804918605,0.000954118348607754,0.845551221305274
2023,"WGOA","Pacific sandlance",2.14875077691824e-05,4.60316902017286e-05,2.14225356873391
2023,"WGOA","Pandalid shrimp",0.0190639339665015,0.0138488114808919,0.726440382411448
2023,"WGOA","Pelagic shelf rockfish",0.29717958306284,0.543996606068605,1.83053156095711
2023,"WGOA","Rex sole adult",0.317634022905971,0.133100177586325,0.419036274416128
2023,"WGOA","Rex sole juvenile",0.000279155715990518,0.000116976371210633,0.419036274416128
2023,"WGOA","Sablefish adult",0.613041837453843,0.141401323035467,0.230655257759815
2023,"WGOA","Sablefish juvenile",0.00430263198151789,0.000992424688742632,0.230655257759815
2023,"WGOA","Salmon returning",0.0752460272888405,0.0814164170320175,1.08200286401156
2023,"WGOA","Salmon shark",0.00929426579732823,0.0482944217400665,5.19615242270663
2023,"WGOA","Sessile epifauna",0.132331021315112,0.0781625558610801,0.590659356243886
2023,"WGOA","Shallow-water flatfish",1.0037711768516,0.44872026885358,0.447034422985746
2023,"WGOA","Shelf demersal fish",0.023224600690161,0.0181863572431436,0.783064367209902
2023,"WGOA","Shelf forage fish",0.119556072615493,0.113304321432618,0.947708627039115
2023,"WGOA","Slope demersal fish",0.402145573472336,0.120459441415581,0.299541880755943
2023,"WGOA","Slope forage fish",0.000378593107906925,0.000213180163050038,0.563085166099874
2023,"WGOA","Slope rockfish",0.289793342087013,0.277668960318297,0.958161972661622
2023,"WGOA","Squid",0.0619164491399201,0.0226878551197186,0.36642694203035
2023,"WGOA","Tanner crab",0.00894417519369766,0.00589832954389382,0.659460421576935
2023,"WGOA","Thornyheads",0.140221234248044,0.0458519983787562,0.326997538030841
2023,"WGOA","Walleye pollock adult",3.64595221953007,2.15666399577302,0.591522835713682
2023,"WGOA","Walleye pollock juvenile",0.0415498642700661,0.0245776935365481,0.591522835713682
