"","date","PP_L"
"776",2044-08-01,1.27119536547182
"777",2044-09-01,1.24658890680306
"778",2044-10-01,0.968974423320741
"779",2044-11-01,1.07566160074634
"780",2044-12-01,1.13268273818922
"781",2045-01-01,1.0563942163759
"782",2045-02-01,1.14202464986032
"783",2045-03-01,1.30363202132625
"784",2045-04-01,1.33311397089769
"785",2045-05-01,1.39287621815094
"786",2045-06-01,1.58535092636999
"787",2045-07-01,1.19036240715
"788",2045-08-01,1.35882893059279
"789",2045-09-01,1.07374304704962
"790",2045-10-01,1.34704161181365
"791",2045-11-01,1.10830744489333
"792",2045-12-01,1.04770701669482
"793",2046-01-01,1.06237377308782
"794",2046-02-01,1.03536914422842
"795",2046-03-01,1.08027877686561
"796",2046-04-01,0.931382534358739
"797",2046-05-01,1.52838246264615
"798",2046-06-01,0.966324829620587
"799",2046-07-01,1.1341370555971
"800",2046-08-01,1.02845062782668
"801",2046-09-01,1.19291347880017
"802",2046-10-01,1.33876287392605
"803",2046-11-01,1.10720859408715
"804",2046-12-01,1.05357701529263
"805",2047-01-01,1.06339989241058
"806",2047-02-01,1.04397983061081
"807",2047-03-01,1.07406061410046
"808",2047-04-01,1.11547607958181
"809",2047-05-01,1.25354848101429
"810",2047-06-01,1.28733956822894
"811",2047-07-01,1.30843269626741
"812",2047-08-01,1.59367068210288
"813",2047-09-01,1.22131441279983
"814",2047-10-01,1.15196328923744
"815",2047-11-01,1.14470331961144
"816",2047-12-01,1.10044268286335
"817",2048-01-01,1.05487569676205
"818",2048-02-01,1.08936386937548
"819",2048-03-01,1.55716810573459
"820",2048-04-01,0.436187172138233
"821",2048-05-01,1.68963068258244
"822",2048-06-01,1.15273753034976
"823",2048-07-01,0.941359495412961
"824",2048-08-01,1.36935688972131
"825",2048-09-01,1.59459714326982
"826",2048-10-01,1.00582545618497
"827",2048-11-01,1.1562188256663
"828",2048-12-01,1.08516186458335
"829",2049-01-01,1.07389025215393
"830",2049-02-01,1.06158144952614
"831",2049-03-01,1.10472809216693
"832",2049-04-01,0.940980058355207
"833",2049-05-01,0.657687410214368
"834",2049-06-01,0.728084700196678
"835",2049-07-01,0.495053465068397
"836",2049-08-01,0.795064278888395
"837",2049-09-01,0.935234563606458
"838",2049-10-01,1.12444468690457
"839",2049-11-01,1.07470735794692
"840",2049-12-01,1.08207875449207
"841",2050-01-01,1.08358721686845
"842",2050-02-01,1.06015751464708
"843",2050-03-01,0.94306683982517
"844",2050-04-01,0.753580650661493
"845",2050-05-01,1.52917200153264
"846",2050-06-01,0.521924433929436
"847",2050-07-01,0.902585331082138
"848",2050-08-01,1.10055428826222
"849",2050-09-01,1.18774368597187
"850",2050-10-01,1.00282209977553
"851",2050-11-01,1.00967256080694
"852",2050-12-01,1.05975449872275
"853",2051-01-01,1.0589515877766
"854",2051-02-01,1.0406269615393
"855",2051-03-01,1.03005163732676
"856",2051-04-01,0.861853516255997
"857",2051-05-01,1.37639088512073
"858",2051-06-01,0.583928343504993
"859",2051-07-01,0.994649266943449
"860",2051-08-01,0.983486257987334
"861",2051-09-01,1.05379428117765
"862",2051-10-01,0.850748630485561
"863",2051-11-01,1.00966849924419
"864",2051-12-01,1.05746562577233
"865",2052-01-01,1.08527825169356
"866",2052-02-01,1.17504717155469
"867",2052-03-01,1.1623768188314
"868",2052-04-01,1.2537920683919
"869",2052-05-01,0.625110837876631
"870",2052-06-01,0.772420953482992
"871",2052-07-01,0.802422776591613
"872",2052-08-01,1.51786581845312
"873",2052-09-01,1.09531001117847
"874",2052-10-01,1.39020951825202
"875",2052-11-01,1.08277264761337
"876",2052-12-01,1.05808396352851
"877",2053-01-01,1.04270836763439
"878",2053-02-01,1.04025852939193
"879",2053-03-01,1.10289978737345
"880",2053-04-01,1.40090688225159
"881",2053-05-01,0.837500990609876
"882",2053-06-01,0.935778083058303
"883",2053-07-01,1.40813733533988
"884",2053-08-01,1.23581648693805
"885",2053-09-01,1.16931203893156
"886",2053-10-01,1.15145555239888
"887",2053-11-01,1.22432667585409
"888",2053-12-01,1.10190665375632
"889",2054-01-01,1.05877419827385
"890",2054-02-01,1.18006921799117
"891",2054-03-01,1.63779967616635
"892",2054-04-01,1.13146891078333
"893",2054-05-01,1.50961948224476
"894",2054-06-01,2.00011667925614
"895",2054-07-01,1.91957897768133
"896",2054-08-01,1.75192837712239
"897",2054-09-01,1.08801295444792
"898",2054-10-01,1.29136358727162
"899",2054-11-01,1.13444737553796
"900",2054-12-01,1.0925834299286
"901",2055-01-01,1.08448782910876
"902",2055-02-01,1.12631093051273
"903",2055-03-01,0.988137744955047
"904",2055-04-01,1.40859221816015
"905",2055-05-01,0.963370924965417
"906",2055-06-01,1.35468134900755
"907",2055-07-01,1.59626810001556
"908",2055-08-01,0.943963430029786
"909",2055-09-01,1.46772156940227
"910",2055-10-01,1.00749773302864
"911",2055-11-01,1.08594398420668
"912",2055-12-01,1.06089603667768
"913",2056-01-01,1.06586562810054
"914",2056-02-01,1.07560435079853
"915",2056-03-01,1.27911620815974
"916",2056-04-01,0.687525523829551
"917",2056-05-01,1.02284164268063
"918",2056-06-01,0.818966666626237
"919",2056-07-01,1.23179133939865
"920",2056-08-01,1.27886550226158
"921",2056-09-01,1.26276202671079
"922",2056-10-01,1.45103764632502
"923",2056-11-01,1.09979357301698
"924",2056-12-01,1.10378501263367
"925",2057-01-01,1.08517779966956
"926",2057-02-01,1.03852782074621
"927",2057-03-01,1.43781225417171
"928",2057-04-01,0.905206913402504
"929",2057-05-01,1.09314342358416
"930",2057-06-01,1.28791660979941
"931",2057-07-01,1.45422681564046
"932",2057-08-01,1.30520247565025
"933",2057-09-01,1.46733285568799
"934",2057-10-01,1.34443687980979
"935",2057-11-01,1.09156188115965
"936",2057-12-01,1.09993517288349
"937",2058-01-01,1.07030191173819
"938",2058-02-01,1.18078627586287
"939",2058-03-01,1.16436232870394
"940",2058-04-01,1.29286729271488
"941",2058-05-01,1.30264211967612
"942",2058-06-01,1.7114776781696
"943",2058-07-01,1.79521567409678
"944",2058-08-01,1.31005158391961
"945",2058-09-01,1.27027974103269
"946",2058-10-01,1.02473239876309
"947",2058-11-01,1.19074825887391
"948",2058-12-01,1.0824864732643
"949",2059-01-01,1.11085940353784
"950",2059-02-01,1.14952894550827
"951",2059-03-01,1.26776120890341
"952",2059-04-01,1.30687395568113
"953",2059-05-01,1.27248124041315
"954",2059-06-01,1.3565894634204
"955",2059-07-01,0.96087754081811
"956",2059-08-01,1.32978689474257
"957",2059-09-01,1.23552763167682
"958",2059-10-01,1.15093435330844
"959",2059-11-01,1.06918524687566
"960",2059-12-01,1.08981427437529
"961",2060-01-01,1.0606808051063
"962",2060-02-01,1.01726285186917
"963",2060-03-01,1.2162600568204
"964",2060-04-01,0.777329945794625
"965",2060-05-01,1.2515976755581
"966",2060-06-01,1.6621162573002
"967",2060-07-01,1.44700076279459
"968",2060-08-01,0.954828878971727
"969",2060-09-01,1.64316184354692
"970",2060-10-01,1.12554158895312
"971",2060-11-01,1.07515782117993
"972",2060-12-01,1.08463177337416
"973",2061-01-01,1.07839665144708
"974",2061-02-01,1.15025784633155
"975",2061-03-01,1.19398107400744
"976",2061-04-01,0.43282164053666
"977",2061-05-01,1.29326098992508
"978",2061-06-01,1.1170230510004
"979",2061-07-01,2.13124467162027
"980",2061-08-01,1.29976123873986
"981",2061-09-01,1.27205525060753
"982",2061-10-01,1.08893184150601
"983",2061-11-01,1.09052979519627
"984",2061-12-01,1.08505111164895
"985",2062-01-01,1.09286446121593
"986",2062-02-01,1.15410113687211
"987",2062-03-01,0.940559209629643
"988",2062-04-01,1.96068965366794
"989",2062-05-01,0.827442238323144
"990",2062-06-01,1.01330776600086
"991",2062-07-01,1.01323634098848
"992",2062-08-01,1.10811835021253
"993",2062-09-01,0.744786534415064
"994",2062-10-01,1.3171631475169
"995",2062-11-01,1.18345932656269
"996",2062-12-01,1.10828241946602
"997",2063-01-01,1.05444150886427
"998",2063-02-01,1.12521495291523
"999",2063-03-01,1.4177956489274
"1000",2063-04-01,1.40951514358987
"1001",2063-05-01,0.980569508542859
"1002",2063-06-01,0.782731457919696
"1003",2063-07-01,1.53004905879103
"1004",2063-08-01,1.00355862848834
"1005",2063-09-01,1.07529338463749
"1006",2063-10-01,0.91243727025669
"1007",2063-11-01,1.09417507812569
"1008",2063-12-01,1.07008108520974
"1009",2064-01-01,1.06696378213463
"1010",2064-02-01,1.00646981696173
"1011",2064-03-01,1.04409351987862
"1012",2064-04-01,1.77504815523255
"1013",2064-05-01,0.793956218148343
"1014",2064-06-01,1.32435057004378
"1015",2064-07-01,0.878457680420535
"1016",2064-08-01,1.23799329530373
"1017",2064-09-01,1.34591295085172
"1018",2064-10-01,0.865044507355722
"1019",2064-11-01,1.12465007436855
"1020",2064-12-01,1.11161576398353
"1021",2065-01-01,1.13830903424974
"1022",2065-02-01,1.15011962218462
"1023",2065-03-01,0.977951513498161
"1024",2065-04-01,2.60099378729675
"1025",2065-05-01,1.10765314339031
"1026",2065-06-01,1.42232044198613
"1027",2065-07-01,1.31606372296183
"1028",2065-08-01,1.01806282979133
"1029",2065-09-01,1.21035325743243
"1030",2065-10-01,1.43489580659599
"1031",2065-11-01,1.08984226155579
"1032",2065-12-01,1.08487010772897
"1033",2066-01-01,1.08559693297086
"1034",2066-02-01,1.02723014713251
"1035",2066-03-01,1.05069205845205
"1036",2066-04-01,1.26703155449922
"1037",2066-05-01,0.738866774843593
"1038",2066-06-01,0.877279761393352
"1039",2066-07-01,1.26579428387592
"1040",2066-08-01,1.38498604231224
"1041",2066-09-01,1.18893445956522
"1042",2066-10-01,1.3057942934675
"1043",2066-11-01,1.20127800678112
"1044",2066-12-01,1.08309299818035
"1045",2067-01-01,1.06503478072467
"1046",2067-02-01,1.069896051284
"1047",2067-03-01,1.0281254428963
"1048",2067-04-01,1.69301749426809
"1049",2067-05-01,0.7821725700567
"1050",2067-06-01,0.911918336926013
"1051",2067-07-01,0.594831223536573
"1052",2067-08-01,1.39507032632945
"1053",2067-09-01,1.17240941748031
"1054",2067-10-01,1.01875170680883
"1055",2067-11-01,0.986941558190452
"1056",2067-12-01,1.05428352491733
"1057",2068-01-01,1.09984169217868
"1058",2068-02-01,1.13729512959423
"1059",2068-03-01,1.23401324790381
"1060",2068-04-01,0.761041199054522
"1061",2068-05-01,1.22143111356423
"1062",2068-06-01,0.802639909186201
"1063",2068-07-01,0.75320167607558
"1064",2068-08-01,1.03068324246613
"1065",2068-09-01,0.810718057426443
"1066",2068-10-01,1.07034564929864
"1067",2068-11-01,1.08872027025197
"1068",2068-12-01,1.10035945461832
"1069",2069-01-01,1.17634735487169
"1070",2069-02-01,1.05917301052522
"1071",2069-03-01,1.27664957110466
"1072",2069-04-01,1.27538563628013
"1073",2069-05-01,0.932698356776011
"1074",2069-06-01,0.970034220800486
"1075",2069-07-01,1.73395636580184
"1076",2069-08-01,1.17436035461276
"1077",2069-09-01,1.38363010493915
"1078",2069-10-01,1.29081660243294
"1079",2069-11-01,1.15584153059859
"1080",2069-12-01,1.08142788419658
"1081",2070-01-01,1.08541441228108
"1082",2070-02-01,1.03296901920654
"1083",2070-03-01,1.44922098904881
"1084",2070-04-01,0.976486370573186
"1085",2070-05-01,1.14103640931834
"1086",2070-06-01,2.32668046726297
"1087",2070-07-01,1.21598549247045
"1088",2070-08-01,1.07228817222473
"1089",2070-09-01,1.23055151845233
"1090",2070-10-01,1.09146012119718
"1091",2070-11-01,1.15883660929112
"1092",2070-12-01,1.07603310033808
"1093",2071-01-01,1.10244929738258
"1094",2071-02-01,1.16430268388005
"1095",2071-03-01,1.51214462642773
"1096",2071-04-01,1.16497965344091
"1097",2071-05-01,1.27816271855071
"1098",2071-06-01,1.42120557722776
"1099",2071-07-01,1.4497071097481
"1100",2071-08-01,1.16240749797955
"1101",2071-09-01,1.23814746607856
"1102",2071-10-01,1.150742231209
"1103",2071-11-01,1.07767844413611
"1104",2071-12-01,1.12633647558739
"1105",2072-01-01,1.07941030723072
"1106",2072-02-01,1.12804598171267
"1107",2072-03-01,1.55639506707131
"1108",2072-04-01,0.925410586669327
"1109",2072-05-01,1.16807637837679
"1110",2072-06-01,1.52551152031715
"1111",2072-07-01,1.53736919329868
"1112",2072-08-01,1.6431313590391
"1113",2072-09-01,0.986979106550105
"1114",2072-10-01,1.31940174172221
"1115",2072-11-01,1.219711756776
"1116",2072-12-01,1.11775954908758
"1117",2073-01-01,1.09594449892029
"1118",2073-02-01,1.10293522315773
"1119",2073-03-01,1.60667765788943
"1120",2073-04-01,0.901677797859015
"1121",2073-05-01,1.06139343694155
"1122",2073-06-01,1.02780344499357
"1123",2073-07-01,1.71299414674366
"1124",2073-08-01,1.24904855709383
"1125",2073-09-01,1.13420383780614
"1126",2073-10-01,0.880436284935582
"1127",2073-11-01,1.06412361364126
"1128",2073-12-01,1.09003857787626
"1129",2074-01-01,1.08115842145953
"1130",2074-02-01,1.13773971944433
"1131",2074-03-01,1.38373070192346
"1132",2074-04-01,1.18308102175861
"1133",2074-05-01,0.485553386654887
"1134",2074-06-01,1.56271890747785
"1135",2074-07-01,1.18502886000001
"1136",2074-08-01,1.53704510505837
"1137",2074-09-01,1.32338945982769
"1138",2074-10-01,1.06901586639955
"1139",2074-11-01,1.04571064563301
"1140",2074-12-01,1.07410369875571
"1141",2075-01-01,1.0744966662973
"1142",2075-02-01,1.0555531837803
"1143",2075-03-01,1.20240490414177
"1144",2075-04-01,0.619011810413344
"1145",2075-05-01,1.19524797643219
"1146",2075-06-01,1.00735274463388
"1147",2075-07-01,1.09031728963463
"1148",2075-08-01,1.05387459224902
"1149",2075-09-01,1.14193159517693
"1150",2075-10-01,1.15215855053483
"1151",2075-11-01,1.09951845077751
"1152",2075-12-01,1.04882404704533
"1153",2076-01-01,1.09761996433527
"1154",2076-02-01,1.20981621876926
"1155",2076-03-01,0.909418101343924
"1156",2076-04-01,0.79502623446982
"1157",2076-05-01,1.65300401276598
"1158",2076-06-01,1.4079700311733
"1159",2076-07-01,1.34634831099066
"1160",2076-08-01,0.863989456868234
"1161",2076-09-01,1.32842941061964
"1162",2076-10-01,1.26343750019524
"1163",2076-11-01,0.998886679584702
"1164",2076-12-01,1.05613059378039
"1165",2077-01-01,1.08772147174755
"1166",2077-02-01,1.10089897657553
"1167",2077-03-01,0.88691452889734
"1168",2077-04-01,1.3964350544793
"1169",2077-05-01,1.47835059331607
"1170",2077-06-01,0.75727008724684
"1171",2077-07-01,1.1372197848022
"1172",2077-08-01,1.44817645823713
"1173",2077-09-01,1.01879427178253
"1174",2077-10-01,1.28021351869781
"1175",2077-11-01,1.20486850540933
"1176",2077-12-01,1.10503198110017
"1177",2078-01-01,1.08507526673964
"1178",2078-02-01,1.12689181775796
"1179",2078-03-01,1.06629785107436
"1180",2078-04-01,1.80844253724702
"1181",2078-05-01,1.25035105436469
"1182",2078-06-01,1.19863971040115
"1183",2078-07-01,0.732643052112784
"1184",2078-08-01,0.843197072348257
"1185",2078-09-01,0.783160773631802
"1186",2078-10-01,0.855762237436435
"1187",2078-11-01,1.10009024288354
"1188",2078-12-01,1.05779036334247
"1189",2079-01-01,1.06865514856743
"1190",2079-02-01,1.03160877363982
"1191",2079-03-01,0.863327830228386
"1192",2079-04-01,0.762768031726236
"1193",2079-05-01,0.77081482448909
"1194",2079-06-01,0.817126136299175
"1195",2079-07-01,0.609691830740593
"1196",2079-08-01,0.794286778168831
"1197",2079-09-01,0.685536496065008
"1198",2079-10-01,0.988986835527478
"1199",2079-11-01,1.16204821952122
"1200",2079-12-01,1.10496537973518
"1201",2080-01-01,1.08905748060993
"1202",2080-02-01,1.15984203491777
"1203",2080-03-01,1.22320620261363
"1204",2080-04-01,0.867202838644762
"1205",2080-05-01,0.7691265464834
"1206",2080-06-01,0.79905162302044
"1207",2080-07-01,1.02153776574253
"1208",2080-08-01,1.16265680160353
"1209",2080-09-01,1.03243027862816
"1210",2080-10-01,0.978928876424359
"1211",2080-11-01,1.11871503245331
"1212",2080-12-01,1.10086999130689
"1213",2081-01-01,1.07889557803372
"1214",2081-02-01,1.03341947850347
"1215",2081-03-01,1.18363938104399
"1216",2081-04-01,1.17876329406314
"1217",2081-05-01,0.753334639707016
"1218",2081-06-01,1.08222308546332
"1219",2081-07-01,0.833052939396226
"1220",2081-08-01,1.08824252321999
"1221",2081-09-01,1.11485648821534
"1222",2081-10-01,0.92448886339539
"1223",2081-11-01,1.08703013059855
"1224",2081-12-01,1.08558688514449
"1225",2082-01-01,1.08916598483566
"1226",2082-02-01,0.972601247990284
"1227",2082-03-01,1.06284460901524
"1228",2082-04-01,1.18159592966549
"1229",2082-05-01,0.810608173922231
"1230",2082-06-01,0.871547648407126
"1231",2082-07-01,1.27654293863015
"1232",2082-08-01,1.01270620238491
"1233",2082-09-01,1.1209883419456
"1234",2082-10-01,1.27860628141743
"1235",2082-11-01,1.05309980406115
"1236",2082-12-01,1.06892617809215
"1237",2083-01-01,1.06345265155528
"1238",2083-02-01,1.00524564175689
"1239",2083-03-01,0.978716261427147
"1240",2083-04-01,0.785327956649985
"1241",2083-05-01,0.646918944068603
"1242",2083-06-01,0.548931262370398
"1243",2083-07-01,0.948882724711299
"1244",2083-08-01,1.00883369977472
"1245",2083-09-01,1.14371806864029
"1246",2083-10-01,1.22625872152335
"1247",2083-11-01,1.00227337129489
"1248",2083-12-01,1.07005411991071
"1249",2084-01-01,1.06243199639047
"1250",2084-02-01,1.00769826503999
"1251",2084-03-01,1.36653806353826
"1252",2084-04-01,0.631496572672121
"1253",2084-05-01,0.672848464075255
"1254",2084-06-01,0.927999537298825
"1255",2084-07-01,0.975239345962234
"1256",2084-08-01,0.855039114297444
"1257",2084-09-01,0.876793830337528
"1258",2084-10-01,1.27227257508336
"1259",2084-11-01,1.01759201281459
"1260",2084-12-01,1.07471356717263
"1261",2085-01-01,1.11233861662133
"1262",2085-02-01,1.08114149970791
"1263",2085-03-01,1.05963043390531
"1264",2085-04-01,1.68851173023409
"1265",2085-05-01,0.894798020554482
"1266",2085-06-01,1.11497729908042
"1267",2085-07-01,1.11728349121045
"1268",2085-08-01,1.33146883235337
"1269",2085-09-01,1.05506253841705
"1270",2085-10-01,1.17081349027406
"1271",2085-11-01,1.06345311038607
"1272",2085-12-01,1.08064105152419
"1273",2086-01-01,1.07604246874114
"1274",2086-02-01,1.02277281630035
"1275",2086-03-01,1.08458497434729
"1276",2086-04-01,1.36388815297
"1277",2086-05-01,1.06763024873017
"1278",2086-06-01,1.38542202909639
"1279",2086-07-01,1.10128860228148
"1280",2086-08-01,1.16733638912278
"1281",2086-09-01,1.37604394121842
"1282",2086-10-01,0.993647070987064
"1283",2086-11-01,1.16312778932434
"1284",2086-12-01,1.08841292844599
"1285",2087-01-01,1.12082926256352
"1286",2087-02-01,1.17447952960413
"1287",2087-03-01,0.972479082784233
"1288",2087-04-01,0.774595214643913
"1289",2087-05-01,1.21097643055264
"1290",2087-06-01,1.28469757964646
"1291",2087-07-01,1.239398389367
"1292",2087-08-01,1.54253319342979
"1293",2087-09-01,1.10340278707749
"1294",2087-10-01,1.22512602231913
"1295",2087-11-01,1.238032386479
"1296",2087-12-01,1.09568428404444
"1297",2088-01-01,1.0988672272767
"1298",2088-02-01,1.07367064989109
"1299",2088-03-01,1.4665855436966
"1300",2088-04-01,0.476818944169966
"1301",2088-05-01,0.77310908151694
"1302",2088-06-01,0.811111289598091
"1303",2088-07-01,0.61663564761035
"1304",2088-08-01,0.851695731612003
"1305",2088-09-01,0.78890124870454
"1306",2088-10-01,1.04247119797422
"1307",2088-11-01,0.990265816043654
"1308",2088-12-01,1.09244293119433
"1309",2089-01-01,1.07210181518343
"1310",2089-02-01,1.13830238529806
"1311",2089-03-01,1.13738380077732
"1312",2089-04-01,0.884435024293229
"1313",2089-05-01,1.19451269503461
"1314",2089-06-01,0.82293736225574
"1315",2089-07-01,1.12018111237622
"1316",2089-08-01,1.02474834306333
"1317",2089-09-01,1.11178068992496
"1318",2089-10-01,1.12799671260437
"1319",2089-11-01,1.16821915276871
"1320",2089-12-01,1.08087892044241
"1321",2090-01-01,1.06085391396965
"1322",2090-02-01,1.06144615279778
"1323",2090-03-01,1.06225757604514
"1324",2090-04-01,1.53042635822358
"1325",2090-05-01,0.545057442787971
"1326",2090-06-01,0.994905064996485
"1327",2090-07-01,1.01473875997796
"1328",2090-08-01,0.906664645563424
"1329",2090-09-01,1.07794938874755
"1330",2090-10-01,1.08065403249574
"1331",2090-11-01,1.12810671416074
"1332",2090-12-01,1.11722167347012
"1333",2091-01-01,1.07775865818733
"1334",2091-02-01,1.10888978160791
"1335",2091-03-01,0.994009650206819
"1336",2091-04-01,2.02912668405251
"1337",2091-05-01,1.42907447347191
"1338",2091-06-01,1.25447867369924
"1339",2091-07-01,1.19535329171022
"1340",2091-08-01,1.1205798246998
"1341",2091-09-01,0.969216894522906
"1342",2091-10-01,1.21018417027329
"1343",2091-11-01,1.10245394169708
"1344",2091-12-01,1.05234493481653
"1345",2092-01-01,1.05091493124097
"1346",2092-02-01,1.17194701175782
"1347",2092-03-01,1.15752277858208
"1348",2092-04-01,1.02591778954083
"1349",2092-05-01,1.31468038716371
"1350",2092-06-01,1.18142830186455
"1351",2092-07-01,1.14683030891525
"1352",2092-08-01,1.0844139519409
"1353",2092-09-01,1.44747906357864
"1354",2092-10-01,1.51380418068347
"1355",2092-11-01,1.06761684348304
"1356",2092-12-01,1.04166542770623
"1357",2093-01-01,1.04801726322651
"1358",2093-02-01,1.16239694458123
"1359",2093-03-01,1.13461410951004
"1360",2093-04-01,0.687215020915213
"1361",2093-05-01,0.786526281142585
"1362",2093-06-01,1.10935144590562
"1363",2093-07-01,0.911402322443533
"1364",2093-08-01,0.992856788306885
"1365",2093-09-01,0.79964634683635
"1366",2093-10-01,0.842310886794534
"1367",2093-11-01,1.10981025793697
"1368",2093-12-01,1.05419848429966
"1369",2094-01-01,1.07663581060958
"1370",2094-02-01,1.03064289452189
"1371",2094-03-01,0.853948779501606
"1372",2094-04-01,1.37814056130958
"1373",2094-05-01,0.679210866386577
"1374",2094-06-01,0.901553794415154
"1375",2094-07-01,0.743071720962469
"1376",2094-08-01,0.792646752529004
"1377",2094-09-01,0.893756678425548
"1378",2094-10-01,0.947285719807012
"1379",2094-11-01,1.01921064352199
"1380",2094-12-01,1.06581225503864
"1381",2095-01-01,1.07910901018568
"1382",2095-02-01,1.11180823515341
"1383",2095-03-01,0.960830948596244
"1384",2095-04-01,1.24590590107807
"1385",2095-05-01,1.12106117905068
"1386",2095-06-01,1.62831886560678
"1387",2095-07-01,1.11250775717101
"1388",2095-08-01,1.06476142537545
"1389",2095-09-01,1.09191567801729
"1390",2095-10-01,0.95741963497241
"1391",2095-11-01,1.06469830860849
"1392",2095-12-01,1.05417592494833
"1393",2096-01-01,1.11883144030031
"1394",2096-02-01,1.19910913081022
"1395",2096-03-01,1.19813299589004
"1396",2096-04-01,0.768863367545593
"1397",2096-05-01,1.4922387157193
"1398",2096-06-01,1.10494025328357
"1399",2096-07-01,1.3025001152085
"1400",2096-08-01,0.99041564043509
"1401",2096-09-01,0.899929261272657
"1402",2096-10-01,1.30211380655209
"1403",2096-11-01,1.10598373816654
"1404",2096-12-01,1.08835675611966
"1405",2097-01-01,1.06963421050894
"1406",2097-02-01,1.07088339899586
"1407",2097-03-01,1.36896916161017
"1408",2097-04-01,1.18816301095918
"1409",2097-05-01,1.13522913537959
"1410",2097-06-01,0.822089352133241
"1411",2097-07-01,1.03130397393776
"1412",2097-08-01,1.01911717176212
"1413",2097-09-01,0.980110966118729
"1414",2097-10-01,1.40765674087492
"1415",2097-11-01,1.12979887851894
"1416",2097-12-01,1.08082103742831
"1417",2098-01-01,1.06558820641346
"1418",2098-02-01,1.05776242991684
"1419",2098-03-01,0.809293983970273
"1420",2098-04-01,1.43903332596409
"1421",2098-05-01,1.20727473979998
"1422",2098-06-01,1.05264148247346
"1423",2098-07-01,1.29057307756674
"1424",2098-08-01,1.0182083568222
"1425",2098-09-01,1.20151533998961
"1426",2098-10-01,1.01329161924436
"1427",2098-11-01,1.06751959811819
"1428",2098-12-01,1.05950822285418
"1429",2099-01-01,1.08510978634499
"1430",2099-02-01,1.0429923894807
"1431",2099-03-01,1.03854949863417
"1432",2099-04-01,1.21808692772194
"1433",2099-05-01,0.608741054329191
"1434",2099-06-01,0.896426276890482
"1435",2099-07-01,1.24131629562181
"1436",2099-08-01,1.03962615187033
"1437",2099-09-01,1.11586435895173
"1438",2099-10-01,0.958283047827771
"1439",2099-11-01,1.19181478823251
"1440",2099-12-01,1.0890139669284
