"year","species_group_code","species_group_name","species_name","retained_or_discarded","agency_gear_code","conf_flag","catch_mt"
"2018","ROCK","Other Rockfish","rockfish, widow","R","JIG",1,NA
"2018","ROCK","Other Rockfish","rockfish, widow","R","NPT",0,11.5966991652
"2018","ROCK","Other Rockfish","rockfish, widow","R","PTR",1,NA
"2018","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","HAL",0,15.9770803196
"2018","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","NPT",0,1.0728200609
"2018","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","POT",0,0.1446925487
"2018","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","HAL",0,37.3052557191
"2018","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","JIG",0,4.8304532594
"2018","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","NPT",0,34.6571264796
"2018","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","POT",1,NA
"2018","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","PTR",0,0.302999703
"2018","ROCK","Other Rockfish","rockfish, yellowtail","R","HAL",1,NA
"2018","ROCK","Other Rockfish","rockfish, yellowtail","R","JIG",0,0.0161071578
"2018","SABL","Sablefish","sablefish (blackcod)","D","HAL",0,312.4620699185
"2018","SABL","Sablefish","sablefish (blackcod)","D","NPT",0,1591.7736126412
"2018","SABL","Sablefish","sablefish (blackcod)","D","POT",0,17.943358578
"2018","SABL","Sablefish","sablefish (blackcod)","D","PTR",0,6.3646705752
"2018","SABL","Sablefish","sablefish (blackcod)","R","HAL",0,3593.1863275042
"2018","SABL","Sablefish","sablefish (blackcod)","R","NPT",0,739.6802807584
"2018","SABL","Sablefish","sablefish (blackcod)","R","POT",0,896.0074953443
"2018","SABL","Sablefish","sablefish (blackcod)","R","PTR",0,9.9391160086
"2018","SCLP","Sculpin","sculpin, bigmouth","D","HAL",0,3.4139858048
"2018","SCLP","Sculpin","sculpin, bigmouth","D","NPT",0,48.1243825399
"2018","SCLP","Sculpin","sculpin, bigmouth","D","POT",0,0.3151322206
"2018","SCLP","Sculpin","sculpin, bigmouth","R","NPT",1,NA
"2018","SCLP","Sculpin","sculpin, general","D","HAL",1,NA
"2018","SCLP","Sculpin","sculpin, general","D","NPT",0,10.238365749
"2018","SCLP","Sculpin","sculpin, general","R","HAL",1,NA
"2018","SCLP","Sculpin","sculpin, general","R","NPT",0,10.4903196705
"2018","SCLP","Sculpin","sculpin, general","R","POT",0,0.25029227
"2018","SCLP","Sculpin","sculpin, general","R","PTR",0,0.1673755845
"2018","SCLP","Sculpin","sculpin, great","D","HAL",0,52.0145325434
"2018","SCLP","Sculpin","sculpin, great","D","NPT",0,25.7503214377
"2018","SCLP","Sculpin","sculpin, great","D","POT",0,14.7489527015
"2018","SCLP","Sculpin","sculpin, other large","D","HAL",0,251.9519710073
"2018","SCLP","Sculpin","sculpin, other large","D","NPT",0,7.3610912805
"2018","SCLP","Sculpin","sculpin, other large","D","POT",0,0.4338635062
"2018","SCLP","Sculpin","sculpin, plain","D","HAL",0,3.4366132723
"2018","SCLP","Sculpin","sculpin, plain","D","NPT",0,3.6556655815
"2018","SCLP","Sculpin","sculpin, yellow irish lord","D","HAL",0,34.5800499453
"2018","SCLP","Sculpin","sculpin, yellow irish lord","D","NPT",0,103.6012772454
"2018","SCLP","Sculpin","sculpin, yellow irish lord","D","POT",0,11.2953779142
"2018","SCLP","Sculpin","sculpin, yellow irish lord","R","NPT",1,NA
"2018","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D","NPT",0,1.3315572272
"2018","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R","NPT",0,7.1606816605
"2018","SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R","PTR",1,NA
"2018","SFL1","GOA Shallow Water Flatfish","flounder, general","D","HAL",0,0.0056336588
"2018","SFL1","GOA Shallow Water Flatfish","flounder, general","D","NPT",0,0.8275908015
"2018","SFL1","GOA Shallow Water Flatfish","flounder, general","D","POT",0,0.0232910299
"2018","SFL1","GOA Shallow Water Flatfish","flounder, general","R","NPT",0,0.1687739354
"2018","SFL1","GOA Shallow Water Flatfish","flounder, general","R","POT",1,NA
"2018","SFL1","GOA Shallow Water Flatfish","flounder, starry","D","HAL",0,0.2275755922
"2018","SFL1","GOA Shallow Water Flatfish","flounder, starry","D","NPT",0,61.2267608851
"2018","SFL1","GOA Shallow Water Flatfish","flounder, starry","D","POT",0,0.1704122795
"2018","SFL1","GOA Shallow Water Flatfish","flounder, starry","R","NPT",0,19.6868160425
"2018","SFL1","GOA Shallow Water Flatfish","flounder, starry","R","PTR",0,0.4749112113
"2018","SFL1","GOA Shallow Water Flatfish","groundfish, general","D","HAL",0,6.0518563517
"2018","SFL1","GOA Shallow Water Flatfish","groundfish, general","D","POT",0,0.4115201781
"2018","SFL1","GOA Shallow Water Flatfish","sole, English","D","NPT",0,23.2879872009
"2018","SFL1","GOA Shallow Water Flatfish","sole, English","R","NPT",0,105.6854477279
"2018","SFL1","GOA Shallow Water Flatfish","sole, English","R","PTR",1,NA
"2018","SFL1","GOA Shallow Water Flatfish","sole, butter","D","NPT",0,7.9177114429
"2018","SFL1","GOA Shallow Water Flatfish","sole, butter","D","POT",0,0.0209692228
"2018","SFL1","GOA Shallow Water Flatfish","sole, butter","R","NPT",0,404.9742423279
"2018","SFL1","GOA Shallow Water Flatfish","sole, butter","R","PTR",1,NA
"2018","SFL1","GOA Shallow Water Flatfish","sole, petrale","D","HAL",0,0.0204409817
"2018","SFL1","GOA Shallow Water Flatfish","sole, rock","D","HAL",0,6.3501605195
"2018","SFL1","GOA Shallow Water Flatfish","sole, rock","D","NPT",0,111.3419211281
"2018","SFL1","GOA Shallow Water Flatfish","sole, rock","D","POT",0,0.5182696284
"2018","SFL1","GOA Shallow Water Flatfish","sole, rock","R","NPT",0,1982.3717072563
"2018","SFL1","GOA Shallow Water Flatfish","sole, rock","R","POT",1,NA
"2018","SFL1","GOA Shallow Water Flatfish","sole, rock","R","PTR",0,4.9178484756
"2018","SFL1","GOA Shallow Water Flatfish","sole, sand","D","NPT",1,NA
"2018","SFL1","GOA Shallow Water Flatfish","sole, sand","R","NPT",1,NA
"2018","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","HAL",0,0.0730924206
"2018","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","POT",0,4.5155797866
"2018","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R","HAL",1,NA
"2018","SFL1","GOA Shallow Water Flatfish","sole, yellowfin","R","NPT",1,NA
"2018","SQID","Squid","squid, majestic","D","HAL",0,0.0103563667
"2018","SQID","Squid","squid, majestic","D","NPT",0,30.2256173835
"2018","SQID","Squid","squid, majestic","D","PTR",0,0.0518367304
"2018","SQID","Squid","squid, majestic","R","NPT",0,0.2702348719
"2018","SQID","Squid","squid, majestic","R","PTR",0,7.7469040858
"2018","SRKR","Shortraker Rockfish","rockfish, shortraker","D","HAL",0,124.8224572737
"2018","SRKR","Shortraker Rockfish","rockfish, shortraker","D","NPT",0,67.7456555045
"2018","SRKR","Shortraker Rockfish","rockfish, shortraker","D","POT",0,0.3372677236
"2018","SRKR","Shortraker Rockfish","rockfish, shortraker","R","HAL",0,24.5536416907
"2018","SRKR","Shortraker Rockfish","rockfish, shortraker","R","NPT",0,123.7252224742
"2018","SRKR","Shortraker Rockfish","rockfish, shortraker","R","POT",0,0.6284727786
"2018","SRKR","Shortraker Rockfish","rockfish, shortraker","R","PTR",0,8.8545766549
"2018","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,154.5536841187
"2018","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","NPT",0,50.2675648819
"2018","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","POT",0,0.538469228
"2018","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,270.643094413
"2018","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","NPT",0,375.4596100096
"2018","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","POT",0,0.7720995627
"2018","THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","PTR",0,4.0891352156
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R","HAL",1,NA
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, Alaskan","R","NPT",1,NA
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R","HAL",1,NA
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R","NPT",0,17.8593591595
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R","PTR",1,NA
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, Whiteblotched","R","HAL",1,NA
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, Whiteblotched","R","NPT",1,NA
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, other","D","HAL",0,380.5089688197
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, other","D","NPT",0,171.373318743
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, other","R","HAL",0,13.4131203628
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, other","R","NPT",0,11.0414238124
"2018","USKT","BSAI Skate and GOA Skate, Other","skate, other","R","PTR",0,0.8427746235
"2018","USRK","Shark","Pacific sleeper shark","D","HAL",0,15.816903354
"2018","USRK","Shark","Pacific sleeper shark","D","NPT",0,222.093190251
"2018","USRK","Shark","Pacific sleeper shark","D","POT",0,0.3084657338
"2018","USRK","Shark","Pacific sleeper shark","D","PTR",0,7.1290326806
"2018","USRK","Shark","Pacific sleeper shark","R","PTR",1,NA
"2018","USRK","Shark","shark, other","D","HAL",0,0.8272058284
"2018","USRK","Shark","shark, other","R","NPT",0,4.961393343
"2018","USRK","Shark","shark, other","R","PTR",1,NA
"2018","USRK","Shark","shark, salmon","D","HAL",0,0.0968087661
"2018","USRK","Shark","shark, salmon","D","NPT",0,1.6831191394
"2018","USRK","Shark","shark, salmon","D","PTR",0,3.2274030807
"2018","USRK","Shark","shark, salmon","R","NPT",1,NA
"2018","USRK","Shark","shark, salmon","R","PTR",1,NA
"2018","USRK","Shark","shark, spiny dogfish","D","HAL",0,1099.1078287656
"2018","USRK","Shark","shark, spiny dogfish","D","NPT",0,161.5595899488
"2018","USRK","Shark","shark, spiny dogfish","D","POT",0,0.312118795
"2018","USRK","Shark","shark, spiny dogfish","D","PTR",0,6.3267569671
"2018","USRK","Shark","shark, spiny dogfish","R","HAL",1,NA
"2018","USRK","Shark","shark, spiny dogfish","R","NPT",0,12.31412566
"2018","USRK","Shark","shark, spiny dogfish","R","PTR",0,5.5515170153
"2019","AMCK","Atka Mackerel","greenling, atka mackerel","D","HAL",0,0.1401398061
"2019","AMCK","Atka Mackerel","greenling, atka mackerel","D","NPT",0,126.4031882791
"2019","AMCK","Atka Mackerel","greenling, atka mackerel","D","POT",0,0.1808202133
"2019","AMCK","Atka Mackerel","greenling, atka mackerel","D","PTR",0,3.5159925425
"2019","AMCK","Atka Mackerel","greenling, atka mackerel","R","NPT",0,1113.5654638111
"2019","AMCK","Atka Mackerel","greenling, atka mackerel","R","PTR",0,10.5682486282
"2019","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,187.9036654787
"2019","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","NPT",0,1094.2843971948
"2019","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","POT",0,26.0747977745
"2019","ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","PTR",0,8.3571606603
"2019","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,10.3117928397
"2019","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","NPT",0,22947.9527283723
"2019","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","POT",1,NA
"2019","ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","PTR",0,292.1674637698
"2019","BSKT","GOA Skate, Big","skate, big","D","HAL",0,484.4511175186
"2019","BSKT","GOA Skate, Big","skate, big","D","NPT",0,115.0390431926
"2019","BSKT","GOA Skate, Big","skate, big","R","HAL",0,27.0279384739
"2019","BSKT","GOA Skate, Big","skate, big","R","NPT",0,618.8628727052
"2019","BSKT","GOA Skate, Big","skate, big","R","PTR",0,3.3166674092
"2019","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D","HAL",0,2.0758190742
"2019","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D","NPT",0,2.879528941
"2019","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R","HAL",1,NA
"2019","DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R","NPT",0,8.3402978112
"2019","DFL4","GOA Deep Water Flatfish","sole, dover","D","HAL",0,1.5051870764
"2019","DFL4","GOA Deep Water Flatfish","sole, dover","D","NPT",0,52.9766729699
"2019","DFL4","GOA Deep Water Flatfish","sole, dover","D","POT",0,0.801381392
"2019","DFL4","GOA Deep Water Flatfish","sole, dover","R","NPT",0,23.0333180684
"2019","DFL4","GOA Deep Water Flatfish","sole, dover","R","PTR",1,NA
"2019","DFL4","GOA Deep Water Flatfish","turbot, Greenland","D","HAL",0,1.0521856278
"2019","DFL4","GOA Deep Water Flatfish","turbot, Greenland","D","NPT",1,NA
"2019","DFL4","GOA Deep Water Flatfish","turbot, Greenland","D","PTR",0,5.3329958408
"2019","DUSK","GOA Dusky Rockfish","rockfish, dusky","D","HAL",0,5.0411381554
"2019","DUSK","GOA Dusky Rockfish","rockfish, dusky","D","NPT",0,149.1354969416
"2019","DUSK","GOA Dusky Rockfish","rockfish, dusky","D","POT",0,0.308087087
"2019","DUSK","GOA Dusky Rockfish","rockfish, dusky","D","PTR",0,0.0362114525
"2019","DUSK","GOA Dusky Rockfish","rockfish, dusky","R","HAL",0,5.5839241384
"2019","DUSK","GOA Dusky Rockfish","rockfish, dusky","R","JIG",0,13.3182971174
"2019","DUSK","GOA Dusky Rockfish","rockfish, dusky","R","NPT",0,2192.052634299
"2019","DUSK","GOA Dusky Rockfish","rockfish, dusky","R","POT",1,NA
"2019","DUSK","GOA Dusky Rockfish","rockfish, dusky","R","PTR",0,28.6797383687
"2019","FSOL","Flathead Sole","sole, flathead","D","HAL",0,5.6385514846
"2019","FSOL","Flathead Sole","sole, flathead","D","NPT",0,125.526676412
"2019","FSOL","Flathead Sole","sole, flathead","D","PTR",0,4.8111998799
"2019","FSOL","Flathead Sole","sole, flathead","R","HAL",1,NA
"2019","FSOL","Flathead Sole","sole, flathead","R","NPT",0,2482.8879920254
"2019","FSOL","Flathead Sole","sole, flathead","R","POT",1,NA
"2019","FSOL","Flathead Sole","sole, flathead","R","PTR",0,48.5284868878
"2019","HLBT","Halibut","halibut, Pacific","D","HAL",0,3245.1085321067
"2019","HLBT","Halibut","halibut, Pacific","D","POT",0,13.7837879012
"2019","HLBT","Halibut","halibut, Pacific","R","HAL",0,3802.5415044236
"2019","HLBT","Halibut","halibut, Pacific","R","JIG",0,4.0454913609
"2019","HLBT","Halibut","halibut, Pacific","R","POT",0,31.6235453091
"2019","LSKT","GOA Skate, Longnose","skate, longnose","D","HAL",0,290.6003350187
"2019","LSKT","GOA Skate, Longnose","skate, longnose","D","NPT",0,117.247070141
"2019","LSKT","GOA Skate, Longnose","skate, longnose","R","HAL",0,39.1915625733
"2019","LSKT","GOA Skate, Longnose","skate, longnose","R","JIG",1,NA
"2019","LSKT","GOA Skate, Longnose","skate, longnose","R","NPT",0,242.9220423486
"2019","LSKT","GOA Skate, Longnose","skate, longnose","R","PTR",0,0.6173392156
"2019","NORK","Northern Rockfish","rockfish, northern","D","HAL",0,3.4391772925
"2019","NORK","Northern Rockfish","rockfish, northern","D","NPT",0,151.4129298672
"2019","NORK","Northern Rockfish","rockfish, northern","D","POT",0,0.0921784938
"2019","NORK","Northern Rockfish","rockfish, northern","R","HAL",1,NA
"2019","NORK","Northern Rockfish","rockfish, northern","R","NPT",0,2590.381431403
"2019","NORK","Northern Rockfish","rockfish, northern","R","PTR",0,2.5786726227
"2019","OCTP","Octopus","octopus, North Pacific","D","HAL",0,37.0256346381
"2019","OCTP","Octopus","octopus, North Pacific","D","NPT",0,38.5048698219
"2019","OCTP","Octopus","octopus, North Pacific","D","POT",0,36.0469767251
"2019","OCTP","Octopus","octopus, North Pacific","D","PTR",0,0.5201930605
"2019","OCTP","Octopus","octopus, North Pacific","R","HAL",0,3.1199959173
"2019","OCTP","Octopus","octopus, North Pacific","R","NPT",0,27.3109675275
"2019","OCTP","Octopus","octopus, North Pacific","R","POT",0,190.3648386193
"2019","OCTP","Octopus","octopus, North Pacific","R","PTR",0,0.4575795029
"2019","PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,286.3153779197
"2019","PCOD","Pacific Cod","cod, Pacific (gray)","D","NPT",0,761.2999640208
"2019","PCOD","Pacific Cod","cod, Pacific (gray)","D","POT",0,42.4264408078
"2019","PCOD","Pacific Cod","cod, Pacific (gray)","D","PTR",0,29.0330189375
"2019","PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,2320.5596376217
"2019","PCOD","Pacific Cod","cod, Pacific (gray)","R","JIG",0,506.851234743
"2019","PCOD","Pacific Cod","cod, Pacific (gray)","R","NPT",0,3476.6160281326
"2019","PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,7510.3894079863
"2019","PCOD","Pacific Cod","cod, Pacific (gray)","R","PTR",0,266.9294361905
"2019","PLCK","Pollock","pollock, walleye","D","HAL",0,13.0596546795
"2019","PLCK","Pollock","pollock, walleye","D","NPT",0,513.1813375283
"2019","PLCK","Pollock","pollock, walleye","D","POT",0,0.1502590664
"2019","PLCK","Pollock","pollock, walleye","D","PTR",0,529.9836211441
"2019","PLCK","Pollock","pollock, walleye","R","HAL",0,12.014083497
"2019","PLCK","Pollock","pollock, walleye","R","JIG",0,0.0850069126
"2019","PLCK","Pollock","pollock, walleye","R","NPT",0,4140.0802709386
"2019","PLCK","Pollock","pollock, walleye","R","POT",0,1.1435711634
"2019","PLCK","Pollock","pollock, walleye","R","PTR",0,105439.573705138
"2019","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","HAL",0,0.8591722662
"2019","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","NPT",0,1518.6954830357
"2019","POPA","Pacific Ocean Perch","perch, Pacific ocean","D","PTR",0,175.9415785414
"2019","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","HAL",0,0.1209496616
"2019","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","NPT",0,13199.1724347664
"2019","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","POT",1,NA
"2019","POPA","Pacific Ocean Perch","perch, Pacific ocean","R","PTR",0,7287.8581761597
"2019","REXS","GOA Rex Sole","sole, rex","D","HAL",0,0.1698839678
"2019","REXS","GOA Rex Sole","sole, rex","D","NPT",0,69.5846236542
"2019","REXS","GOA Rex Sole","sole, rex","D","POT",0,0.3139593042
"2019","REXS","GOA Rex Sole","sole, rex","D","PTR",0,0.4398287004
"2019","REXS","GOA Rex Sole","sole, rex","R","NPT",0,1528.7459787738
"2019","REXS","GOA Rex Sole","sole, rex","R","PTR",0,10.7673756787
"2019","REYE","Rougheye Rockfish","rockfish, rougheye","D","HAL",0,79.6131286203
"2019","REYE","Rougheye Rockfish","rockfish, rougheye","D","NPT",0,11.3740657062
"2019","REYE","Rougheye Rockfish","rockfish, rougheye","D","POT",0,0.9694981041
"2019","REYE","Rougheye Rockfish","rockfish, rougheye","R","HAL",0,22.0219642715
"2019","REYE","Rougheye Rockfish","rockfish, rougheye","R","JIG",1,NA
"2019","REYE","Rougheye Rockfish","rockfish, rougheye","R","NPT",0,407.3164676479
"2019","REYE","Rougheye Rockfish","rockfish, rougheye","R","POT",0,1.0216473858
"2019","REYE","Rougheye Rockfish","rockfish, rougheye","R","PTR",0,19.1298046119
"2019","ROCK","Other Rockfish","rockfish, canary","D","HAL",0,0.11114838
"2019","ROCK","Other Rockfish","rockfish, canary","D","NPT",1,NA
"2019","ROCK","Other Rockfish","rockfish, canary","R","HAL",0,0.0689645543
"2019","ROCK","Other Rockfish","rockfish, canary","R","NPT",1,NA
"2019","ROCK","Other Rockfish","rockfish, chilipepper","R","JIG",1,NA
"2019","ROCK","Other Rockfish","rockfish, china","D","HAL",0,0.1021735309
"2019","ROCK","Other Rockfish","rockfish, china","R","HAL",0,0.0439706889
"2019","ROCK","Other Rockfish","rockfish, china","R","JIG",0,0.0761681731
"2019","ROCK","Other Rockfish","rockfish, copper","R","HAL",0,0.0341027406
"2019","ROCK","Other Rockfish","rockfish, copper","R","JIG",1,NA
"2019","ROCK","Other Rockfish","rockfish, darkblotched","D","HAL",0,0.1117922168
"2019","ROCK","Other Rockfish","rockfish, darkblotched","D","NPT",0,1.6180149049
"2019","ROCK","Other Rockfish","rockfish, darkblotched","R","NPT",1,NA
"2019","ROCK","Other Rockfish","rockfish, harlequin","D","NPT",0,103.0519327448
"2019","ROCK","Other Rockfish","rockfish, harlequin","R","NPT",0,225.707026614
"2019","ROCK","Other Rockfish","rockfish, harlequin","R","PTR",0,0.8718045351
"2019","ROCK","Other Rockfish","rockfish, other","D","HAL",0,24.9712286914
"2019","ROCK","Other Rockfish","rockfish, other","D","NPT",0,0.2005726491
"2019","ROCK","Other Rockfish","rockfish, other","D","POT",0,0.8436004934
"2019","ROCK","Other Rockfish","rockfish, other","R","NPT",1,NA
"2019","ROCK","Other Rockfish","rockfish, quillback","D","HAL",0,4.8162227823
"2019","ROCK","Other Rockfish","rockfish, quillback","D","NPT",1,NA
"2019","ROCK","Other Rockfish","rockfish, quillback","R","HAL",0,3.4849409209
"2019","ROCK","Other Rockfish","rockfish, quillback","R","JIG",0,0.0620176059
"2019","ROCK","Other Rockfish","rockfish, redbanded","D","HAL",0,7.5871676411
"2019","ROCK","Other Rockfish","rockfish, redbanded","D","NPT",0,4.6903842133
"2019","ROCK","Other Rockfish","rockfish, redbanded","R","HAL",0,3.4266233826
"2019","ROCK","Other Rockfish","rockfish, redbanded","R","NPT",0,9.0084686966
"2019","ROCK","Other Rockfish","rockfish, redbanded","R","PTR",1,NA
"2019","ROCK","Other Rockfish","rockfish, redstripe","D","NPT",0,33.8194162332
"2019","ROCK","Other Rockfish","rockfish, redstripe","D","PTR",0,1.9827680777
"2019","ROCK","Other Rockfish","rockfish, redstripe","R","HAL",1,NA
"2019","ROCK","Other Rockfish","rockfish, redstripe","R","JIG",1,NA
"2019","ROCK","Other Rockfish","rockfish, redstripe","R","NPT",0,51.4052406183
"2019","ROCK","Other Rockfish","rockfish, redstripe","R","PTR",0,4.6361676139
"2019","ROCK","Other Rockfish","rockfish, rosethorn","D","HAL",0,0.1242418824
"2019","ROCK","Other Rockfish","rockfish, rosethorn","D","NPT",1,NA
"2019","ROCK","Other Rockfish","rockfish, rosethorn","R","NPT",1,NA
"2019","ROCK","Other Rockfish","rockfish, rosethorn","R","PTR",1,NA
"2019","ROCK","Other Rockfish","rockfish, sharpchin","D","HAL",0,0.0084413598
"2019","ROCK","Other Rockfish","rockfish, sharpchin","D","NPT",0,10.5397301562
"2019","ROCK","Other Rockfish","rockfish, sharpchin","R","NPT",0,38.3506651222
"2019","ROCK","Other Rockfish","rockfish, sharpchin","R","PTR",1,NA
"2019","ROCK","Other Rockfish","rockfish, silvergray","D","HAL",0,0.1517478051
"2019","ROCK","Other Rockfish","rockfish, silvergray","D","NPT",0,1.3158468319
"2019","ROCK","Other Rockfish","rockfish, silvergray","R","HAL",0,0.1394102264
"2019","ROCK","Other Rockfish","rockfish, silvergray","R","JIG",0,0.0426242178
"2019","ROCK","Other Rockfish","rockfish, silvergray","R","NPT",0,12.1403520383
"2019","ROCK","Other Rockfish","rockfish, silvergray","R","PTR",0,0.5719799785
"2019","ROCK","Other Rockfish","rockfish, tiger","D","HAL",0,0.2978152516
"2019","ROCK","Other Rockfish","rockfish, tiger","D","NPT",1,NA
"2019","ROCK","Other Rockfish","rockfish, tiger","D","POT",1,NA
"2019","ROCK","Other Rockfish","rockfish, tiger","R","HAL",0,0.2427830019
"2019","ROCK","Other Rockfish","rockfish, tiger","R","JIG",0,0.036796524
"2019","ROCK","Other Rockfish","rockfish, tiger","R","NPT",0,0.3538361237
"2019","ROCK","Other Rockfish","rockfish, vermilion","D","HAL",1,NA
"2019","ROCK","Other Rockfish","rockfish, widow","D","HAL",0,0.1468115962
"2019","ROCK","Other Rockfish","rockfish, widow","D","NPT",1,NA
"2019","ROCK","Other Rockfish","rockfish, widow","D","PTR",0,0.0904032462
"2019","ROCK","Other Rockfish","rockfish, widow","R","JIG",1,NA
"2019","ROCK","Other Rockfish","rockfish, widow","R","NPT",0,14.1574807614
"2019","ROCK","Other Rockfish","rockfish, widow","R","PTR",1,NA
"2019","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","HAL",0,33.3290490263
"2019","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","NPT",0,7.6732822903
"2019","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","POT",0,0.8025054642
"2019","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","HAL",0,37.8854006982
"2019","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","JIG",0,6.0173740528
"2019","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","NPT",0,30.9202444535
"2019","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","POT",1,NA
"2019","ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","PTR",0,2.2625187417
"2019","ROCK","Other Rockfish","rockfish, yellowmouth","D","HAL",0,0.5613978266
"2019","ROCK","Other Rockfish","rockfish, yellowtail","D","NPT",1,NA
"2019","ROCK","Other Rockfish","rockfish, yellowtail","R","HAL",1,NA
"2019","ROCK","Other Rockfish","rockfish, yellowtail","R","JIG",0,0.0945769545
"2019","SABL","Sablefish","sablefish (blackcod)","D","HAL",0,249.1985881116
"2019","SABL","Sablefish","sablefish (blackcod)","D","NPT",0,1262.9405584177
"2019","SABL","Sablefish","sablefish (blackcod)","D","POT",0,579.340750237
"2019","SABL","Sablefish","sablefish (blackcod)","D","PTR",0,3.9474796306
"2019","SABL","Sablefish","sablefish (blackcod)","R","HAL",0,3205.673800713
"2019","SABL","Sablefish","sablefish (blackcod)","R","NPT",0,957.6726587687
"2019","SABL","Sablefish","sablefish (blackcod)","R","POT",0,1498.2404376183
"2019","SABL","Sablefish","sablefish (blackcod)","R","PTR",0,55.850497322
"2019","SCLP","Sculpin","sculpin, bigmouth","D","HAL",0,2.2354038763
"2019","SCLP","Sculpin","sculpin, bigmouth","D","NPT",0,42.7451749191
"2019","SCLP","Sculpin","sculpin, bigmouth","R","NPT",1,NA
"2019","SCLP","Sculpin","sculpin, general","D","HAL",0,0.0171113702
"2019","SCLP","Sculpin","sculpin, general","D","NPT",0,9.014991335
"2019","SCLP","Sculpin","sculpin, general","R","HAL",0,0.2496572403
"2019","SCLP","Sculpin","sculpin, general","R","JIG",1,NA
"2019","SCLP","Sculpin","sculpin, general","R","NPT",0,7.214386644
"2019","SCLP","Sculpin","sculpin, general","R","POT",0,0.1465103356
"2019","SCLP","Sculpin","sculpin, general","R","PTR",0,0.6137104765
"2019","SCLP","Sculpin","sculpin, great","D","HAL",0,31.3791324544
"2019","SCLP","Sculpin","sculpin, great","D","NPT",0,39.6622080759
"2019","SCLP","Sculpin","sculpin, great","D","POT",0,3.9248022378
"2019","SCLP","Sculpin","sculpin, great","R","NPT",1,NA
