"year","model","race_group","tot_bio_tons","tot_bio_tkm2"
2009,"WGOA","Deep_water_flatfish",43252.3688837643,0.184233533630564
2009,"WGOA","Demersal_shelf_rockfish",1037.09143117592,0.00441749259045186
2009,"WGOA","Eulachon",59488.3692626884,0.253390802909269
2009,"WGOA","Flathead_sole",223184.540441789,0.950654902805538
2009,"WGOA","Gelatinous_carnivores",3757.86440081262,0.0160066293554176
2009,"WGOA","Gelatinous_filter_feeders",9.45211777189534,4.02613105906021e-05
2009,"WGOA","Infauna",1521.74207234726,0.00648186276262132
2009,"WGOA","King_crab",405.184486588679,0.00172588396111037
2009,"WGOA","Large_sculpins",41804.4939052288,0.178066307870798
2009,"WGOA","Lingcod",9985.36312330802,0.0425326700078596
2009,"WGOA","Longnose_skate",25152.838546073,0.107138555546759
2009,"WGOA","MISC_NA",76.9239887456158,0.000327657851657745
2009,"WGOA","MISC_SHELLS",1537.89805127594,0.00655067918040622
2009,"WGOA","Miscellaneous_deep_sea_fish",5.83181832926126,2.48406393919987e-05
2009,"WGOA","Motile_epifauna",30475.1521225095,0.129808958638713
2009,"WGOA","Mysids",0.356164834597025,1.51708467596526e-06
2009,"WGOA","Octopus",3951.84675661576,0.0168328975065941
2009,"WGOA","Other_skates",23672.8662807808,0.100834611343315
2009,"WGOA","POP",746172.866437019,3.17832450408378
2009,"WGOA","Pacific_capelin",378.621121890236,0.00161273726718793
2009,"WGOA","Pacific_cod",767774.961312254,3.27033866135184
2009,"WGOA","Pacific_dogfish",9469.70110301259,0.0403362068172905
2009,"WGOA","Pacific_hake",12.4182021452244,5.28953516673659e-05
2009,"WGOA","Pacific_halibut",436157.74939884,1.85781462301051
2009,"WGOA","Pacific_herring",10359.9779650593,0.0441283425184627
2009,"WGOA","Pacific_sandlance",2.08137920363976,8.86563800799504e-06
2009,"WGOA","Pandalid_shrimp",5164.92199748639,0.0219999934126229
2009,"WGOA","Pelagic_shelf_rockfish",66409.6425393995,0.28287197737206
2009,"WGOA","Pink_salmon",256.450678766928,0.00109235207158614
2009,"WGOA","Rex_sole",117867.546755614,0.502057001721904
2009,"WGOA","Sablefish",138020.032216695,0.587896545398949
2009,"WGOA","Sessile_epifauna",63908.6138444416,0.272218841692444
2009,"WGOA","Shallow_water_flatfish",396554.799394984,1.68912579486765
2009,"WGOA","Sharks_demersal",36908.1778868379,0.157210442050725
2009,"WGOA","Shelf_demersals",10758.9138865118,0.0458276107064983
2009,"WGOA","Shelf_forage_fish",575.40521551615,0.00245093942504937
2009,"WGOA","Slope_demersals",403081.424137982,1.71692596327726
2009,"WGOA","Slope_forage_fish",119.107183801772,0.000507337237679541
2009,"WGOA","Slope_rockfish",189768.436098496,0.808318953533558
2009,"WGOA","Squid",7834.42702603365,0.0333707543014775
2009,"WGOA","Tanner_crab",21819.9688855533,0.0929421919594195
2009,"WGOA","Thornyheads",54813.2995752276,0.233477336185522
2009,"WGOA","Walleye_pollock",760105.518900172,3.23767065927429
2011,"WGOA","Arrowtooth_flounder",1392255.15121117,5.93031301735871
2011,"WGOA","Atka_mackerel",100709.045751244,0.42897033957089
2011,"WGOA","Big_skate",29663.6134147512,0.126352208230195
2011,"WGOA","Black_rockfish",17297.6657345201,0.0736794345390687
2011,"WGOA","Chinook_salmon",1734.43257286706,0.00738781828579094
2011,"WGOA","Chum_salmon",2457.1446456331,0.0104662115021481
2011,"WGOA","Coho_salmon",2.75321121460738,1.17273075206943e-05
2011,"WGOA","Deep_water_flatfish",41911.1140828758,0.178520456686022
2011,"WGOA","Demersal_shelf_rockfish",2632.2213383015,0.0112119509513175
2011,"WGOA","Eulachon",36264.2965901053,0.154467828649491
2011,"WGOA","Flathead_sole",234789.172348019,1.00008485075388
2011,"WGOA","Gelatinous_carnivores",1442.98887352615,0.00614641338775553
2011,"WGOA","Gelatinous_filter_feeders",71.0623763094698,0.000302690304220375
2011,"WGOA","Infauna",2074.82340987021,0.0088377135940707
2011,"WGOA","King_crab",631.53617783539,0.00269002934777588
2011,"WGOA","Large_sculpins",32872.2350217011,0.140019337036952
2011,"WGOA","Lingcod",13189.2057857516,0.0561794428929372
2011,"WGOA","Longnose_skate",22722.8197140815,0.0967878864906954
2011,"WGOA","MISC_NA",324.940678116207,0.00138408533207835
2011,"WGOA","MISC_SHELLS",862.553134916621,0.00367404644163803
2011,"WGOA","Miscellaneous_deep_sea_fish",2.25780612685832,9.61712876632719e-06
2011,"WGOA","Motile_epifauna",19976.9806767392,0.0850919807707151
2011,"WGOA","Octopus",5640.39435878748,0.0240252686871766
2011,"WGOA","Other_skates",19190.8852408841,0.0817436060190886
2011,"WGOA","POP",859947.727203987,3.66294870336762
2011,"WGOA","Pacific_capelin",325.245943350703,0.00138538560982723
2011,"WGOA","Pacific_cod",479131.349470289,2.04086074044436
2011,"WGOA","Pacific_dogfish",10399.6310754275,0.044297245004757
2011,"WGOA","Pacific_halibut",336267.597465195,1.43233236295013
2011,"WGOA","Pacific_herring",17363.5133825406,0.0739599126998991
2011,"WGOA","Pacific_sandlance",3.52577312067162,1.50180361807841e-05
2011,"WGOA","Pandalid_shrimp",5039.73992259644,0.0214667801667505
2011,"WGOA","Pelagic_shelf_rockfish",83500.2999054004,0.355669659438198
2011,"WGOA","Pink_salmon",40.836742857891,0.000173944170754912
2011,"WGOA","Rex_sole",91249.157271642,0.388675929638529
2011,"WGOA","Sablefish",112733.870610458,0.480190100066673
2011,"WGOA","Salmon_shark",2048.13599285215,0.00872403849909676
2011,"WGOA","Sessile_epifauna",52760.6630195492,0.224734127531953
2011,"WGOA","Shallow_water_flatfish",307434.675463263,1.30951848610594
2011,"WGOA","Sharks_demersal",30464.644493913,0.129764201378096
2011,"WGOA","Shelf_demersals",6425.60707280354,0.0273698834837346
2011,"WGOA","Shelf_forage_fish",288.05199689891,0.00122695793612236
2011,"WGOA","Slope_demersals",371134.323678718,1.58084723837139
2011,"WGOA","Slope_forage_fish",256.854913316035,0.00109407390928704
2011,"WGOA","Slope_rockfish",317803.081235943,1.35368272688428
2011,"WGOA","Sockeye_salmon",84.9540680216896,0.000361861987027541
2011,"WGOA","Squid",3592.5325246804,0.0153023979676879
2011,"WGOA","Tanner_crab",7495.79378107663,0.0319283454592965
2011,"WGOA","Thornyheads",44476.3733468031,0.189447182575694
2011,"WGOA","Walleye_pollock",697210.971289232,2.96977123430641
2013,"WGOA","Arrowtooth_flounder",1110419.58334171,4.72983397051379
2013,"WGOA","Atka_mackerel",113580.011733727,0.483794239518753
2013,"WGOA","Big_skate",23942.1428939124,0.101981595502602
2013,"WGOA","Black_rockfish",73.9906369014146,0.000315163234840543
2013,"WGOA","Chinook_salmon",1096.66936960929,0.00467126491338522
2013,"WGOA","Chum_salmon",10509.1377094831,0.0447636886856168
2013,"WGOA","Coho_salmon",4.7150509266631,2.00837668753279e-05
2013,"WGOA","Deep_water_flatfish",26078.2354300159,0.111080285036713
2013,"WGOA","Demersal_shelf_rockfish",700.745014927327,0.00298482449876923
2013,"WGOA","Eulachon",27404.5037989356,0.116729527250594
2013,"WGOA","Flathead_sole",208397.860417434,0.887671015868098
2013,"WGOA","Gelatinous_carnivores",19828.9044409236,0.0844612498101907
2013,"WGOA","Gelatinous_filter_feeders",83.8193703155768,0.000357028740354707
2013,"WGOA","Infauna",1190.29184638139,0.00507005000118751
2013,"WGOA","King_crab",886.154438614702,0.00377457623204721
2013,"WGOA","Large_sculpins",35214.9833317789,0.149998277166973
2013,"WGOA","Lingcod",4602.03735896696,0.0196023854050826
2013,"WGOA","Longnose_skate",29982.1510900507,0.127709019961654
2013,"WGOA","MISC_NA",67.3996034889743,0.000287088717601632
2013,"WGOA","MISC_SHELLS",521.49307841607,0.00222130059185123
2013,"WGOA","Motile_epifauna",22761.4066178248,0.0969522474681856
2013,"WGOA","Octopus",2915.72495146793,0.0124195350397416
2013,"WGOA","Other_skates",26236.3833314277,0.111753916272765
2013,"WGOA","POP",1532554.69512095,6.52791914641767
2013,"WGOA","Pacific_capelin",3956.53113564942,0.0168528506264927
2013,"WGOA","Pacific_cod",522053.409234161,2.22368732185662
2013,"WGOA","Pacific_dogfish",14930.373386107,0.0635959490389609
2013,"WGOA","Pacific_halibut",199313.852774501,0.848977670953696
2013,"WGOA","Pacific_herring",3555.44769815025,0.0151444350904617
2013,"WGOA","Pacific_sandlance",4.0214890161387,1.71295388211174e-05
2013,"WGOA","Pandalid_shrimp",9138.93667436224,0.0389273152106062
2013,"WGOA","Pelagic_shelf_rockfish",103404.794881189,0.440452887251135
2013,"WGOA","Pink_salmon",116.071151040662,0.000494405251334456
2013,"WGOA","Rex_sole",97732.2619129572,0.416290724106227
2013,"WGOA","Sablefish",56123.6928253142,0.23905895830564
2013,"WGOA","Salmon_shark",3945.68195718876,0.0168066385336899
2013,"WGOA","Sessile_epifauna",37900.2738055289,0.161436276184621
2013,"WGOA","Shallow_water_flatfish",295477.50911797,1.25858691715715
2013,"WGOA","Sharks_demersal",37346.5164822045,0.159077545990582
2013,"WGOA","Shelf_demersals",10383.5101519357,0.0442285779056608
2013,"WGOA","Shelf_forage_fish",188.1519010349,0.000801433319874872
2013,"WGOA","Slope_demersals",372824.054362453,1.58804464888977
2013,"WGOA","Slope_forage_fish",160.07132619692,0.000681824066964785
2013,"WGOA","Slope_rockfish",472013.366847914,2.01054168221277
2013,"WGOA","Squid",6314.94985204388,0.0268985388769901
2013,"WGOA","Tanner_crab",2426.25705567588,0.0103346457639004
2013,"WGOA","Thornyheads",53805.4287843686,0.22918430895869
2013,"WGOA","Unlisted_rockfish",6.79890910177308,2.89599640662189e-05
2013,"WGOA","Walleye_pollock",1035931.04747896,4.41254993426036
2015,"WGOA","Arrowtooth_flounder",1331881.43854918,5.67315109284065
2015,"WGOA","Atka_mackerel",31495.7364690199,0.134156139275938
2015,"WGOA","Big_skate",38009.8854927308,0.161903167339524
2015,"WGOA","Black_rockfish",192.807010205968,0.000821261764747491
2015,"WGOA","Chinook_salmon",3065.97857341091,0.0130595405799176
2015,"WGOA","Chum_salmon",12699.8243118673,0.0540949217313486
2015,"WGOA","Coho_salmon",323.752632820624,0.00137902485126385
2015,"WGOA","Deep_water_flatfish",23303.7095892658,0.0992621878322711
2015,"WGOA","Demersal_shelf_rockfish",1539.35800092274,0.00655689783823456
2015,"WGOA","Eulachon",79007.9745012115,0.336534592277917
2015,"WGOA","Flathead_sole",208267.502714322,0.887115757025635
2015,"WGOA","Gelatinous_carnivores",22682.0075432645,0.0966140469845878
2015,"WGOA","Gelatinous_filter_feeders",50.2860317243165,0.000214193431618194
2015,"WGOA","Infauna",1593.55829613566,0.00678776408136981
2015,"WGOA","King_crab",995.893396288376,0.00424200949572551
2015,"WGOA","Large_sculpins",39315.6691201417,0.167465154764567
2015,"WGOA","Lingcod",4947.97459700238,0.0210759056173267
2015,"WGOA","Longnose_skate",35110.6848117775,0.149554017456159
2015,"WGOA","MISC_NA",72.9822903679621,0.000310868181187382
2015,"WGOA","MISC_SHELLS",1327.67706969897,0.00565524257707722
2015,"WGOA","Miscellaneous_deep_sea_fish",6.32346074331871,2.69347910318286e-05
2015,"WGOA","Motile_epifauna",31139.7519965563,0.132639822852766
2015,"WGOA","Mysids",0.0719178145521927,3.06334044767467e-07
2015,"WGOA","Octopus",13251.5430847209,0.0564449687164352
2015,"WGOA","Other_skates",25286.425473263,0.107707569274289
2015,"WGOA","POP",1647402.98039582,7.0171155990897
2015,"WGOA","Pacific_capelin",53.2692915228837,0.000226900631445909
2015,"WGOA","Pacific_cod",254515.766833797,1.0841103111484
2015,"WGOA","Pacific_dogfish",12186.4760214562,0.0519083138768795
2015,"WGOA","Pacific_halibut",285622.168318641,1.21660807744381
2015,"WGOA","Pacific_herring",2675.16162365049,0.0113948551646384
2015,"WGOA","Pacific_pomfret",13.3349282730375,5.68001480578791e-05
2015,"WGOA","Pacific_sandlance",2.45679707237586,1.04647310133094e-05
2015,"WGOA","Pandalid_shrimp",10809.6953380082,0.0460439143794189
2015,"WGOA","Pelagic_shelf_rockfish",55909.9878314218,0.238148681546346
2015,"WGOA","Pink_salmon",293.372547260068,0.00124962082879605
2015,"WGOA","Rex_sole",90583.3879490474,0.385840084156538
2015,"WGOA","Sablefish",79560.2183118967,0.338886875662477
2015,"WGOA","Salmon_shark",3142.73589705103,0.0133864885212951
2015,"WGOA","Sessile_epifauna",63091.6925389976,0.268739164100576
2015,"WGOA","Shallow_water_flatfish",219846.0935767,0.936434783106519
2015,"WGOA","Sharks_demersal",41045.020705676,0.174831330576783
2015,"WGOA","Shelf_demersals",8552.47336814164,0.0364292738307214
2015,"WGOA","Shelf_forage_fish",147.305325036066,0.000627447264840566
2015,"WGOA","Slope_demersals",327198.057541302,1.39370064330785
2015,"WGOA","Slope_forage_fish",318.491143471174,0.00135661352906289
2015,"WGOA","Slope_rockfish",199934.618545648,0.851621823737154
2015,"WGOA","Squid",12171.2247423941,0.0518433510296063
2015,"WGOA","Tanner_crab",3017.01417473928,0.0128509766463765
2015,"WGOA","Thornyheads",65070.9413891943,0.277169777706641
2015,"WGOA","Unlisted_rockfish",12.1646907226166,5.18155193620357e-05
2015,"WGOA","Walleye_pollock",791013.801517847,3.36932453794182
2017,"WGOA","Arrowtooth_flounder",849515.866129689,3.61851417463173
2017,"WGOA","Atka_mackerel",33011.9577145437,0.140614486067978
2017,"WGOA","Big_skate",23945.9106116725,0.101997644102357
2017,"WGOA","Black_rockfish",173.123154319854,0.000737418349485792
2017,"WGOA","Chinook_salmon",2392.33724173802,0.0101901642628142
2017,"WGOA","Chum_salmon",8866.10995805923,0.0377652093812491
2017,"WGOA","Coho_salmon",141.140932725536,0.000601190026049647
2017,"WGOA","Deep_water_flatfish",23757.8453217678,0.101196579702728
2017,"WGOA","Demersal_shelf_rockfish",2223.45545589586,0.0094708120290636
2017,"WGOA","Eulachon",12406.9503967769,0.0528474248270677
2017,"WGOA","Flathead_sole",231255.213636856,0.985031948037453
2017,"WGOA","Gelatinous_carnivores",9154.5199333352,0.0389936921268344
2017,"WGOA","Gelatinous_filter_feeders",777.140981486028,0.00331023323908715
2017,"WGOA","Infauna",566.497866100264,0.00241299855613232
2017,"WGOA","King_crab",900.461222148967,0.00383551599912652
2017,"WGOA","Large_sculpins",29505.7839854733,0.125679933526701
2017,"WGOA","Lingcod",20174.1177972732,0.0859316866472498
2017,"WGOA","Longnose_skate",38246.2430201297,0.162909932601096
2017,"WGOA","MISC_NA",41.1898398287207,0.000175448187860311
2017,"WGOA","MISC_SHELLS",620.721760906998,0.00264396532177475
2017,"WGOA","Miscellaneous_deep_sea_fish",13.5286668440842,5.76253778075001e-05
2017,"WGOA","Motile_epifauna",21496.0787614764,0.0915625814639322
2017,"WGOA","Octopus",887.406829714599,0.00377991079391691
2017,"WGOA","Other_skates",16911.3550606562,0.0720339436130939
2017,"WGOA","POP",1718133.80235614,7.31839364703576
2017,"WGOA","Pacific_capelin",117.100456319471,0.000498789578796593
2017,"WGOA","Pacific_cod",105193.604901791,0.448072326361509
2017,"WGOA","Pacific_dogfish",22879.2130908483,0.097454044326249
2017,"WGOA","Pacific_hake",1.15483473217351,4.91902036717104e-06
2017,"WGOA","Pacific_halibut",247455.170970487,1.05403569190776
2017,"WGOA","Pacific_herring",9707.35224229247,0.0413484822207146
2017,"WGOA","Pacific_sandlance",15.0115272007931,6.39416238408983e-05
2017,"WGOA","Pandalid_shrimp",6924.28239539154,0.0294939918085676
2017,"WGOA","Pelagic_shelf_rockfish",76435.614997081,0.325577622903876
2017,"WGOA","Pink_salmon",269.849051229883,0.00114942246027126
2017,"WGOA","Rex_sole",96661.4203715453,0.411729472867875
2017,"WGOA","Sablefish",133352.391999617,0.568014724516039
2017,"WGOA","Sessile_epifauna",42701.5706207119,0.181887407558431
2017,"WGOA","Shallow_water_flatfish",249055.926096884,1.060854110899
2017,"WGOA","Sharks_demersal",9458.12087145399,0.0402868808026614
2017,"WGOA","Shelf_demersals",8834.89746356844,0.0376322597116271
2017,"WGOA","Shelf_forage_fish",725.461428719271,0.00309010410238591
2017,"WGOA","Slope_demersals",151173.61794624,0.643924264606167
2017,"WGOA","Slope_forage_fish",314.288053098615,0.00133871045897703
2017,"WGOA","Slope_rockfish",258700.318778413,1.10193441677112
2017,"WGOA","Sockeye_salmon",93.3359559636845,0.000397564651965942
2017,"WGOA","Squid",1288.94118991749,0.00549024703591719
2017,"WGOA","Tanner_crab",3698.58599287539,0.015754132883106
2017,"WGOA","Thornyheads",65692.4157495281,0.279816948726863
2017,"WGOA","Unlisted_rockfish",2.69018023315369,1.14588269555576e-05
2017,"WGOA","Walleye_pollock",281673.684005915,1.19978950227228
2019,"WGOA","Arrowtooth_flounder",881212.099469458,3.75352433064556
2019,"WGOA","Atka_mackerel",979.998798466071,0.00417430643117639
2019,"WGOA","Big_skate",29051.8721414445,0.12374649530955
2019,"WGOA","Black_rockfish",633.472104504521,0.00269827543048321
2019,"WGOA","Chinook_salmon",5337.55790534186,0.0227353363350234
2019,"WGOA","Chum_salmon",7702.51457159961,0.0328088729932982
2019,"WGOA","Coho_salmon",78.3794301643432,0.00033385730668147
2019,"WGOA","Deep_water_flatfish",16408.1005449474,0.0698903302079245
2019,"WGOA","Demersal_shelf_rockfish",3177.54796230046,0.0135347705682534
2019,"WGOA","Eulachon",24657.1659300239,0.105027237255175
2019,"WGOA","Flathead_sole",170289.213073046,0.725347172265326
2019,"WGOA","Gelatinous_carnivores",103211.449302774,0.439629331454247
2019,"WGOA","Gelatinous_filter_feeders",45.8287814255737,0.000195207766925005
2019,"WGOA","Infauna",812.848520328917,0.0034623295572323
2019,"WGOA","King_crab",1012.35409823736,0.00431212388169709
2019,"WGOA","Large_sculpins",27492.7299633808,0.11710532673751
2019,"WGOA","Lingcod",10041.2744989638,0.042770824600846
2019,"WGOA","Longnose_skate",26633.1069649749,0.113443761216971
2019,"WGOA","MISC_NA",854.04389988776,0.00363780134158182
2019,"WGOA","MISC_SHELLS",1871.78452331707,0.00797286913584864
2019,"WGOA","Miscellaneous_deep_sea_fish",2.80325422162881,1.19404657882064e-05
2019,"WGOA","Motile_epifauna",18271.1936153481,0.0778261780863368
2019,"WGOA","Mysids",0.0328931584524093,1.40108460423128e-07
2019,"WGOA","Octopus",13821.5119901436,0.0588727521700481
2019,"WGOA","Other_skates",10593.6357663703,0.0451236082924961
2019,"WGOA","POP",1340101.89945474,5.70816615906219
2019,"WGOA","Pacific_capelin",1163.08580001138,0.00495416580366913
2019,"WGOA","Pacific_cod",167039.425160613,0.711504695515293
2019,"WGOA","Pacific_dogfish",9729.94533962381,0.041444717554511
2019,"WGOA","Pacific_hake",3.72721626169832,1.58760835584139e-05
2019,"WGOA","Pacific_halibut",223578.608815357,0.952333437665666
2019,"WGOA","Pacific_herring",52224.6228729299,0.222450863680095
2019,"WGOA","Pacific_sandlance",12.877436898632,5.48514628254299e-05
2019,"WGOA","Pandalid_shrimp",10190.3913529823,0.0434059880762507
2019,"WGOA","Pelagic_shelf_rockfish",119483.158604334,0.508938702945369
2019,"WGOA","Pink_salmon",301.637633154797,0.00128482597522948
2019,"WGOA","Rex_sole",80012.4968314493,0.34081335673144
2019,"WGOA","Sablefish",275828.490009998,1.17489188920701
2019,"WGOA","Sessile_epifauna",39452.9150276381,0.168049753924497
2019,"WGOA","Shallow_water_flatfish",220406.12376019,0.93882023255835
2019,"WGOA","Sharks_demersal",5754.41808058735,0.0245109529104235
2019,"WGOA","Shelf_demersals",8415.53326853077,0.035845977259964
2019,"WGOA","Shelf_forage_fish",929.804592466973,0.00396050413137992
2019,"WGOA","Slope_demersals",197479.897993239,0.841165937663928
2019,"WGOA","Slope_forage_fish",285.022954244259,0.00121405572414678
2019,"WGOA","Slope_rockfish",205530.491329603,0.875457452705957
2019,"WGOA","Sockeye_salmon",19.7888966850572,8.42908367108362e-05
2019,"WGOA","Squid",3249.22996791792,0.0138401001844906
2019,"WGOA","Tanner_crab",8396.68586277783,0.0357656967053668
2019,"WGOA","Thornyheads",63995.1225918747,0.272587325838883
2019,"WGOA","Walleye_pollock",281954.373650997,1.2009851002592
2021,"WGOA","Arrowtooth_flounder",1049308.30552782,4.46953038606528
2021,"WGOA","Atka_mackerel",13525.3102692526,0.0576110804716992
2021,"WGOA","Big_skate",19244.8846288135,0.0819736164973319
2021,"WGOA","Black_rockfish",9216.56993423191,0.039257994203738
2021,"WGOA","Chinook_salmon",2875.08589880633,0.0122464329306903
2021,"WGOA","Chum_salmon",11177.1860444246,0.0476092416243018
2021,"WGOA","Coho_salmon",245.281288318749,0.00104477603531637
2021,"WGOA","Deep_water_flatfish",18432.937874515,0.0785151280139316
2021,"WGOA","Demersal_shelf_rockfish",6890.8088356691,0.0293514111280173
2021,"WGOA","Eulachon",22550.9311988139,0.0960557270882046
2021,"WGOA","Flathead_sole",164913.719483698,0.702450248824313
2021,"WGOA","Gelatinous_carnivores",21332.7643756565,0.0908669435793769
2021,"WGOA","Gelatinous_filter_feeders",14.2638122900575,6.07567309966872e-05
2021,"WGOA","Infauna",974.19944606997,0.00414960408047801
2021,"WGOA","King_crab",1624.44284071649,0.00691931684783187
2021,"WGOA","Large_sculpins",22959.3321160312,0.0977953114406619
2021,"WGOA","Lingcod",18368.2824929754,0.0782397283140614
2021,"WGOA","Longnose_skate",31954.9617940808,0.136112210273945
2021,"WGOA","MISC_NA",55.9718936765735,0.000238412369591626
2021,"WGOA","MISC_SHELLS",1109.90829735194,0.00472765614703216
2021,"WGOA","Miscellaneous_deep_sea_fish",19.8706876508574,8.46392254589516e-05
2021,"WGOA","Motile_epifauna",25254.4858211182,0.10757152227549
2021,"WGOA","Mysids",0.0234283714873668,9.97931853842887e-08
2021,"WGOA","Octopus",1119.13189026781,0.0047669440556373
2021,"WGOA","Other_skates",13706.5758000266,0.0583831812865624
2021,"WGOA","POP",2083916.90699738,8.8764473594582
2021,"WGOA","Pacific_capelin",5421.45838791291,0.0230927105731585
2021,"WGOA","Pacific_cod",157932.393223412,0.672713278583057
2021,"WGOA","Pacific_dogfish",9035.52341036614,0.0384868262491467
2021,"WGOA","Pacific_hake",16.7701239133217,7.14323693177747e-05
2021,"WGOA","Pacific_halibut",193391.212584199,0.823750175701029
2021,"WGOA","Pacific_herring",2432.55468627118,0.010361470531376
2021,"WGOA","Pacific_sandlance",22.045062235061,9.39009774374586e-05
2021,"WGOA","Pandalid_shrimp",8527.73324666605,0.0363238932441888
2021,"WGOA","Pelagic_shelf_rockfish",190527.109344394,0.811550523423714
2021,"WGOA","Pink_salmon",130.636847598814,0.000556447858848285
2021,"WGOA","Rex_sole",106888.306912773,0.455290912256148
2021,"WGOA","Sablefish",375471.99067515,1.59932353779936
2021,"WGOA","Salmon_shark",1664.56421693349,0.00709021391324911
2021,"WGOA","Sessile_epifauna",25118.834207867,0.106993714014419
2021,"WGOA","Shallow_water_flatfish",233643.897976128,0.995206552756439
2021,"WGOA","Shelf_demersals",5907.02783660356,0.0251609944074088
2021,"WGOA","Shelf_forage_fish",973.495111733028,0.00414660396725644
2021,"WGOA","Slope_demersals",177611.729377816,0.756537442040392
2021,"WGOA","Slope_forage_fish",261.517190356581,0.00111393288571103
2021,"WGOA","Slope_rockfish",149959.328241715,0.638751995690285
2021,"WGOA","Sockeye_salmon",58.4873768969963,0.000249127074345308
2021,"WGOA","Squid",7018.61001452872,0.0298957804513886
2021,"WGOA","Tanner_crab",4767.2513885297,0.0203061148251633
2021,"WGOA","Thornyheads",49514.5801907163,0.21090743259137
2021,"WGOA","Walleye_pollock",681655.452299764,2.90351247658175
2023,"WGOA","Arrowtooth_flounder",940276.632541207,4.00510980262955
2023,"WGOA","Atka_mackerel",79504.1543261045,0.338648071026373
2023,"WGOA","Big_skate",31119.535701024,0.132553711509989
2023,"WGOA","Black_rockfish",3151.55847832592,0.0134240683201816
2023,"WGOA","Chinook_salmon",2566.51345936159,0.0109320681371068
2023,"WGOA","Chum_salmon",15724.9251554495,0.0669803435564447
2023,"WGOA","Coho_salmon",71.852297243401,0.000306054973687104
2023,"WGOA","Deep_water_flatfish",19582.0652497345,0.0834098378851354
2023,"WGOA","Demersal_shelf_rockfish",4690.39264921804,0.0199787349035726
2023,"WGOA","Eulachon",22571.0236962748,0.0961413111128998
2023,"WGOA","Flathead_sole",128166.427244573,0.545925099444337
2023,"WGOA","Gelatinous_carnivores",12123.0628720741,0.0516382054668473
2023,"WGOA","Gelatinous_filter_feeders",26.451142755876,0.000112668684380679
2023,"WGOA","Infauna",1453.32307424145,0.00619043193203789
2023,"WGOA","King_crab",884.642462532001,0.00376813596753293
2023,"WGOA","Large_sculpins",24068.4285561358,0.102519509480466
2023,"WGOA","Lingcod",12773.3292382895,0.0544080160816352
2023,"WGOA","Longnose_skate",25659.7655517031,0.109297811928553
2023,"WGOA","MISC_NA",50.1937449472261,0.000213800335945297
2023,"WGOA","MISC_SHELLS",1049.75638059894,0.00447143896253901
2023,"WGOA","Miscellaneous_deep_sea_fish",1.38763806309486,5.91064652322894e-06
2023,"WGOA","Motile_epifauna",29620.8934185324,0.126170242338773
2023,"WGOA","Mysids",0.0516224293111513,2.19885819251796e-07
2023,"WGOA","Octopus",5521.45972014725,0.0235186664058854
2023,"WGOA","Other_skates",7194.15912007604,0.0306435321439625
2023,"WGOA","POP",1013278.10315343,4.31605968209767
2023,"WGOA","Pacific_capelin",3918.36418265742,0.0166902784298918
2023,"WGOA","Pacific_cod",213784.20540944,0.910614160875888
2023,"WGOA","Pacific_dogfish",37412.3594652082,0.159358004280766
2023,"WGOA","Pacific_halibut",160425.418513294,0.683332323746103
2023,"WGOA","Pacific_herring",18243.0163215376,0.0777061568588103
2023,"WGOA","Pacific_sandlance",4.87565386686198,2.07678553529743e-05
2023,"WGOA","Pandalid_shrimp",4367.70939484646,0.0186042650715029
2023,"WGOA","Pelagic_shelf_rockfish",111367.433510283,0.474369759078513
2023,"WGOA","Pink_salmon",632.371326537616,0.00269358666499315
2023,"WGOA","Rex_sole",91115.2550470133,0.38810557290106
2023,"WGOA","Sablefish",153521.533985763,0.653925216687927
2023,"WGOA","Salmon_shark",2324.1491264416,0.00989971687792233
2023,"WGOA","Sessile_epifauna",32044.3241929729,0.136492849553284
2023,"WGOA","Shallow_water_flatfish",247837.811375077,1.05566554931596
2023,"WGOA","Shelf_demersals",5350.21103314943,0.0227892323529209
2023,"WGOA","Shelf_forage_fish",267.809512701227,0.00114073504268449
2023,"WGOA","Slope_demersals",105607.859458394,0.449836844300182
2023,"WGOA","Slope_forage_fish",78.4952385328272,0.000334350592610088
2023,"WGOA","Slope_rockfish",78336.7106101378,0.333675342672804
2023,"WGOA","Squid",11762.6884044233,0.0501031898522353
2023,"WGOA","Tanner_crab",2390.85313818482,0.0101838427213834
2023,"WGOA","Thornyheads",39041.1093878547,0.166295667150887
2023,"WGOA","Walleye_pollock",965865.221623682,4.11410443827492
2023,"WGOA","ZERO",0.672567291462018,2.86480144112747e-06
