"year","model","race_group","bio_tons","bio_tkm2","var_bio_tons"
2021,"WGOA","Slope demersal fish",184172.705963079,0.784483932176431,4232730325.54258
2021,"WGOA","Slope forage fish",314.332039316782,0.00133889781834285,27680.5764678945
2021,"WGOA","Slope rockfish",125742.160867464,0.535598932978942,16529135758.5946
2021,"WGOA","Squid",6359.03545974284,0.0270863215926711,16058987.5936242
2021,"WGOA","Tanner crab",4694.54290143325,0.0199964129094437,40232311.0049932
2021,"WGOA","Thornyheads",43677.7185824538,0.186045311344493,117846999.90141
2021,"WGOA","Walleye pollock",475376.270495479,2.0248659756154,100542250667.79
2023,"WGOA","Arrowtooth flounder",904524.567517395,3.85282382514638,162486789137.775
2023,"WGOA","Atka mackerel",77874.4318520283,0.3317062655719,38961767001.4395
2023,"WGOA","Big skate",33337.3477739903,0.142000485540544,661622238.72571
2023,"WGOA","Deep-water flatfish",18760.5474882264,0.0799105816813965,84593297.0978299
2023,"WGOA","Demersal shelf rockfish",3291.29826642,0.0140192901684587,27532614.9867032
2023,"WGOA","Flathead sole",118353.913014547,0.504128679570642,3320823742.07207
2023,"WGOA","Gelatinous carnivores",11612.24206631,0.0494623634372275,13981954.0307102
2023,"WGOA","Infauna",1701.79932952563,0.00724881693419388,6553640.16751886
2023,"WGOA","King crab",686.790715291981,0.00292538613741454,4605980.54018277
2023,"WGOA","Large sculpins",23310.5326701992,0.0992912507562924,112737448.048131
2023,"WGOA","Lingcod",10402.6738503405,0.0443102057093085,293591477.637747
2023,"WGOA","Longnose skate",25759.1122279641,0.109720979253127,112845511.090935
2023,"WGOA","MISC_NA",3944.70719872619,0.0168024865484778,73938084.6265783
2023,"WGOA","MISC_SHELLS",1331.22400166691,0.00567035073940138,3471812.42597092
2023,"WGOA","Miscellaneous deep-sea fish",1.76122128828014,7.50192486143859e-06,1.51417679866083
2023,"WGOA","Motile epifauna",27557.9778460727,0.117383250196975,109094319.228951
2023,"WGOA","Mysids",0.105806014441046,4.50680885762016e-07,0.0111949126918988
2023,"WGOA","Nonpandalid shrimp",187.734690929221,0.000799656212770236,46772.0287594617
2023,"WGOA","Octopus",4938.30849575155,0.0210347328437693,18498686.2420206
2023,"WGOA","Other gelatinous zooplankton",24.8182346834584,0.000105713309865034,550.136517807649
2023,"WGOA","Other skates",8074.0911967759,0.0343916042155976,16401669.5699152
2023,"WGOA","Pacific capelin",3647.41540286088,0.0155361716740524,127553218.419838
2023,"WGOA","Pacific cod",207656.142734885,0.88451166822683,11170441616.2401
2023,"WGOA","Pacific dogfish",50339.225564684,0.214420010865324,4558597451.23232
2023,"WGOA","Pacific halibut",160280.503248803,0.682715056947932,1969801623.57791
2023,"WGOA","Pacific herring",24903.290162762,0.106075603813578,3576576025.37915
2023,"WGOA","Pacific ocean perch",798226.413006207,3.40004666797766,455545783277.491
2023,"WGOA","Pacific sandlance",5.04460612631514,2.14875077691824e-05,116.787476889375
2023,"WGOA","Pandalid shrimp",4475.62551749295,0.0190639339665015,10570789.8568889
2023,"WGOA","Pelagic shelf rockfish",69768.6284253348,0.29717958306284,16310783113.3626
2023,"WGOA","Rex sole",74636.2391460203,0.317913178621962,978143863.925651
2023,"WGOA","Sablefish",144933.499315677,0.617344469435361,1117543079.85672
2023,"WGOA","Salmon returning",17665.4535425727,0.0752460272888405,365347722.698491
2023,"WGOA","Salmon shark",2182.00782912793,0.00929426579732823,128551270.492141
2023,"WGOA","Sessile epifauna",31067.2548905449,0.132331021315112,336728547.229794
2023,"WGOA","Shallow-water flatfish",235654.608368611,1.0037711768516,11097721117.5743
2023,"WGOA","Shelf demersal fish",5452.42213202779,0.023224600690161,18229462.6973898
2023,"WGOA","Shelf forage fish",28068.089739997,0.119556072615493,707579726.22418
2023,"WGOA","Slope demersal fish",94411.4154792113,0.402145573472336,799768182.504629
2023,"WGOA","Slope forage fish",88.882020755664,0.000378593107906925,2504.81706022366
2023,"WGOA","Slope rockfish",68034.5661563482,0.289793342087013,4249492829.72694
2023,"WGOA","Squid",14536.0784510751,0.0619164491399201,28370651.7540573
2023,"WGOA","Tanner crab",2099.81731998135,0.00894417519369766,1917522.6340477
2023,"WGOA","Thornyheads",32919.63427893,0.140221234248044,115877460.595767
2023,"WGOA","Walleye pollock",865712.1059622,3.68750208380014,262234611175.035
2023,"WGOA","ZERO",1.04066751211147,4.43272491284963e-06,1.10378214101584
