"year","species_group_code","species_group_name","species_name","retained_or_discarded","agency_gear_code","conf_flag","catch_mt","assigned_group"
2017,"USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R","NPT",0,16.8981179202,"Other skates"
2017,"USKT","BSAI Skate and GOA Skate, Other","skate, other","D","HAL",0,1169.6912860524,"Other skates"
2017,"USKT","BSAI Skate and GOA Skate, Other","skate, other","D","NPT",0,241.6161523496,"Other skates"
2017,"USKT","BSAI Skate and GOA Skate, Other","skate, other","R","HAL",0,85.6974075916,"Other skates"
2017,"USKT","BSAI Skate and GOA Skate, Other","skate, other","R","NPT",0,1.1104933626,"Other skates"
2017,"USKT","BSAI Skate and GOA Skate, Other","skate, other","R","PTR",0,0.39054303,"Other skates"
2017,"USRK","Shark","Pacific sleeper shark","D","HAL",0,20.0032026231,"Pacific sleeper shark"
2017,"USRK","Shark","Pacific sleeper shark","D","NPT",0,115.7771274635,"Pacific sleeper shark"
2017,"USRK","Shark","Pacific sleeper shark","R","PTR",0,0.3538020483,"Pacific sleeper shark"
2017,"USRK","Shark","shark, salmon","D","NPT",0,2.19532,"Salmon shark"
2017,"USRK","Shark","shark, salmon","D","PTR",0,6.9486002981,"Salmon shark"
2017,"USRK","Shark","shark, salmon","R","PTR",0,3.1892079532,"Salmon shark"
2017,"USRK","Shark","shark, spiny dogfish","D","HAL",0,586.8251293306,"Pacific dogfish"
2017,"USRK","Shark","shark, spiny dogfish","D","NPT",0,239.0230090649,"Pacific dogfish"
2017,"USRK","Shark","shark, spiny dogfish","D","POT",0,0.0291560631,"Pacific dogfish"
2017,"USRK","Shark","shark, spiny dogfish","D","PTR",0,12.1790960514,"Pacific dogfish"
2017,"USRK","Shark","shark, spiny dogfish","R","NPT",0,10.1600154956,"Pacific dogfish"
2017,"USRK","Shark","shark, spiny dogfish","R","PTR",0,21.2503489408,"Pacific dogfish"
2018,"AMCK","Atka Mackerel","greenling, atka mackerel","D","NPT",0,50.9122537963,"Atka mackerel"
2018,"AMCK","Atka Mackerel","greenling, atka mackerel","R","NPT",0,1381.0473733337,"Atka mackerel"
2018,"AMCK","Atka Mackerel","greenling, atka mackerel","R","PTR",0,5.5565065319,"Atka mackerel"
2018,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,198.940732309,"Arrowtooth flounder"
2018,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","NPT",0,1330.8023659965,"Arrowtooth flounder"
2018,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","POT",0,16.7456538728,"Arrowtooth flounder"
2018,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","PTR",0,11.1462473264,"Arrowtooth flounder"
2018,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,9.6633648099,"Arrowtooth flounder"
2018,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","NPT",0,16974.9409388822,"Arrowtooth flounder"
2018,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","PTR",0,328.0116936242,"Arrowtooth flounder"
2018,"BSKT","GOA Skate, Big","skate, big","D","HAL",0,566.0289887422,"Big skate"
2018,"BSKT","GOA Skate, Big","skate, big","D","NPT",0,159.6355497692,"Big skate"
2018,"BSKT","GOA Skate, Big","skate, big","R","HAL",0,20.0117337329,"Big skate"
2018,"BSKT","GOA Skate, Big","skate, big","R","NPT",0,472.2251269861,"Big skate"
2018,"BSKT","GOA Skate, Big","skate, big","R","PTR",0,13.4576320254,"Big skate"
2018,"DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D","HAL",0,0.4725411633,"Deep-water flatfish"
2018,"DFL4","GOA Deep Water Flatfish","Kamchatka flounder","D","NPT",0,2.6497783661,"Deep-water flatfish"
2018,"DFL4","GOA Deep Water Flatfish","Kamchatka flounder","R","NPT",0,36.6612389056,"Deep-water flatfish"
2018,"DFL4","GOA Deep Water Flatfish","sole, dover","D","HAL",0,6.4239336257,"Deep-water flatfish"
2018,"DFL4","GOA Deep Water Flatfish","sole, dover","D","NPT",0,74.8654793279,"Deep-water flatfish"
2018,"DFL4","GOA Deep Water Flatfish","sole, dover","D","POT",0,0.4079148139,"Deep-water flatfish"
2018,"DFL4","GOA Deep Water Flatfish","sole, dover","R","NPT",0,49.0690784149,"Deep-water flatfish"
2018,"DFL4","GOA Deep Water Flatfish","sole, dover","R","PTR",0,3.2381959293,"Deep-water flatfish"
2018,"DFL4","GOA Deep Water Flatfish","turbot, Greenland","D","HAL",0,0.6394486312,"Deep-water flatfish"
2018,"DFL4","GOA Deep Water Flatfish","turbot, Greenland","D","POT",0,0.148974353,"Deep-water flatfish"
2018,"DUSK","GOA Dusky Rockfish","rockfish, dusky","D","HAL",0,13.9295886501,"Pelagic shelf rockfish"
2018,"DUSK","GOA Dusky Rockfish","rockfish, dusky","D","NPT",0,51.8002619501,"Pelagic shelf rockfish"
2018,"DUSK","GOA Dusky Rockfish","rockfish, dusky","D","POT",0,0.5381395127,"Pelagic shelf rockfish"
2018,"DUSK","GOA Dusky Rockfish","rockfish, dusky","D","PTR",0,1.1649994525,"Pelagic shelf rockfish"
2018,"DUSK","GOA Dusky Rockfish","rockfish, dusky","R","HAL",0,4.3410456438,"Pelagic shelf rockfish"
2018,"DUSK","GOA Dusky Rockfish","rockfish, dusky","R","JIG",0,8.6979509564,"Pelagic shelf rockfish"
2018,"DUSK","GOA Dusky Rockfish","rockfish, dusky","R","NPT",0,2794.7031329216,"Pelagic shelf rockfish"
2018,"DUSK","GOA Dusky Rockfish","rockfish, dusky","R","POT",0,0.0813504031,"Pelagic shelf rockfish"
2018,"DUSK","GOA Dusky Rockfish","rockfish, dusky","R","PTR",0,17.8588387894,"Pelagic shelf rockfish"
2018,"FSOL","Flathead Sole","sole, flathead","D","HAL",0,7.1212748797,"Flathead sole"
2018,"FSOL","Flathead Sole","sole, flathead","D","NPT",0,43.1669017691,"Flathead sole"
2018,"FSOL","Flathead Sole","sole, flathead","D","POT",0,0.144046626,"Flathead sole"
2018,"FSOL","Flathead Sole","sole, flathead","D","PTR",0,1.683417967,"Flathead sole"
2018,"FSOL","Flathead Sole","sole, flathead","R","NPT",0,2061.125213409,"Flathead sole"
2018,"FSOL","Flathead Sole","sole, flathead","R","POT",0,0.0283495232,"Flathead sole"
2018,"FSOL","Flathead Sole","sole, flathead","R","PTR",0,88.6446496825,"Flathead sole"
2018,"HLBT","Halibut","halibut, Pacific","D","HAL",0,2941.2452789377,"Pacific halibut"
2018,"HLBT","Halibut","halibut, Pacific","D","POT",0,1.9588311392,"Pacific halibut"
2018,"HLBT","Halibut","halibut, Pacific","R","HAL",0,3942.7177573827,"Pacific halibut"
2018,"HLBT","Halibut","halibut, Pacific","R","JIG",0,1.126440124,"Pacific halibut"
2018,"HLBT","Halibut","halibut, Pacific","R","POT",0,28.5003372769,"Pacific halibut"
2018,"LSKT","GOA Skate, Longnose","skate, longnose","D","HAL",0,225.2179620875,"Longnose skate"
2018,"LSKT","GOA Skate, Longnose","skate, longnose","D","NPT",0,137.5340651578,"Longnose skate"
2018,"LSKT","GOA Skate, Longnose","skate, longnose","R","HAL",0,44.0305135328,"Longnose skate"
2018,"LSKT","GOA Skate, Longnose","skate, longnose","R","NPT",0,239.085721448,"Longnose skate"
2018,"LSKT","GOA Skate, Longnose","skate, longnose","R","PTR",0,3.6713766427,"Longnose skate"
2018,"NORK","Northern Rockfish","rockfish, northern","D","HAL",0,2.6864794215,"Slope rockfish"
2018,"NORK","Northern Rockfish","rockfish, northern","D","NPT",0,80.904623945,"Slope rockfish"
2018,"NORK","Northern Rockfish","rockfish, northern","D","POT",0,0.981236882,"Slope rockfish"
2018,"NORK","Northern Rockfish","rockfish, northern","R","HAL",0,1.4330249089,"Slope rockfish"
2018,"NORK","Northern Rockfish","rockfish, northern","R","NPT",0,2267.1041260936,"Slope rockfish"
2018,"NORK","Northern Rockfish","rockfish, northern","R","PTR",0,5.67489414,"Slope rockfish"
2018,"OCTP","Octopus","octopus, North Pacific","D","HAL",0,23.9920834227,"Octopus"
2018,"OCTP","Octopus","octopus, North Pacific","D","NPT",0,15.380559343,"Octopus"
2018,"OCTP","Octopus","octopus, North Pacific","D","POT",0,6.7393941197,"Octopus"
2018,"OCTP","Octopus","octopus, North Pacific","R","HAL",0,3.30486923,"Octopus"
2018,"OCTP","Octopus","octopus, North Pacific","R","NPT",0,14.4200990347,"Octopus"
2018,"OCTP","Octopus","octopus, North Pacific","R","POT",0,139.4958441997,"Octopus"
2018,"OCTP","Octopus","octopus, North Pacific","R","PTR",0,0.2263425926,"Octopus"
2018,"PCOD","Pacific Cod","cod, Pacific (gray)","D","HAL",0,288.0948107557,"Pacific cod"
2018,"PCOD","Pacific Cod","cod, Pacific (gray)","D","NPT",0,226.5676312311,"Pacific cod"
2018,"PCOD","Pacific Cod","cod, Pacific (gray)","D","POT",0,23.4135413082,"Pacific cod"
2018,"PCOD","Pacific Cod","cod, Pacific (gray)","D","PTR",0,0.0323816809,"Pacific cod"
2018,"PCOD","Pacific Cod","cod, Pacific (gray)","R","HAL",0,2588.2401653634,"Pacific cod"
2018,"PCOD","Pacific Cod","cod, Pacific (gray)","R","JIG",0,314.6519357252,"Pacific cod"
2018,"PCOD","Pacific Cod","cod, Pacific (gray)","R","NPT",0,3496.4854954231,"Pacific cod"
2018,"PCOD","Pacific Cod","cod, Pacific (gray)","R","POT",0,7649.5020638794,"Pacific cod"
2018,"PCOD","Pacific Cod","cod, Pacific (gray)","R","PTR",0,94.3102590621,"Pacific cod"
2018,"PLCK","Pollock","pollock, walleye","D","HAL",0,19.5061846699,"Walleye pollock"
2018,"PLCK","Pollock","pollock, walleye","D","NPT",0,699.4762295931,"Walleye pollock"
2018,"PLCK","Pollock","pollock, walleye","D","POT",0,1.169396781,"Walleye pollock"
2018,"PLCK","Pollock","pollock, walleye","D","PTR",0,1166.3349339298,"Walleye pollock"
2018,"PLCK","Pollock","pollock, walleye","R","HAL",0,26.7017746672,"Walleye pollock"
2018,"PLCK","Pollock","pollock, walleye","R","NPT",0,5423.3796988884,"Walleye pollock"
2018,"PLCK","Pollock","pollock, walleye","R","POT",0,2.1578870151,"Walleye pollock"
2018,"PLCK","Pollock","pollock, walleye","R","PTR",0,143476.466160251,"Walleye pollock"
2018,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","HAL",0,0.2636170173,"Pacific ocean perch"
2018,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","NPT",0,733.8951007365,"Pacific ocean perch"
2018,"POPA","Pacific Ocean Perch","perch, Pacific ocean","D","PTR",0,369.4970481778,"Pacific ocean perch"
2018,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","HAL",0,0.0101826859,"Pacific ocean perch"
2018,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","NPT",0,13770.7677985618,"Pacific ocean perch"
2018,"POPA","Pacific Ocean Perch","perch, Pacific ocean","R","PTR",0,6510.0919575722,"Pacific ocean perch"
2018,"REXS","GOA Rex Sole","sole, rex","D","NPT",0,68.7642816161,"Rex sole"
2018,"REXS","GOA Rex Sole","sole, rex","D","PTR",0,0.7443306741,"Rex sole"
2018,"REXS","GOA Rex Sole","sole, rex","R","NPT",0,1659.9760005249,"Rex sole"
2018,"REXS","GOA Rex Sole","sole, rex","R","PTR",0,18.2775045483,"Rex sole"
2018,"REYE","Rougheye Rockfish","rockfish, rougheye","D","HAL",0,51.2007605156,"Slope rockfish"
2018,"REYE","Rougheye Rockfish","rockfish, rougheye","D","NPT",0,119.81398942,"Slope rockfish"
2018,"REYE","Rougheye Rockfish","rockfish, rougheye","D","POT",0,0.2207784264,"Slope rockfish"
2018,"REYE","Rougheye Rockfish","rockfish, rougheye","R","HAL",0,28.9513359125,"Slope rockfish"
2018,"REYE","Rougheye Rockfish","rockfish, rougheye","R","NPT",0,315.8984784772,"Slope rockfish"
2018,"REYE","Rougheye Rockfish","rockfish, rougheye","R","POT",0,1.0909305658,"Slope rockfish"
2018,"REYE","Rougheye Rockfish","rockfish, rougheye","R","PTR",0,1.7386195538,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, canary","R","HAL",0,0.1587860259,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, copper","R","HAL",0,0.0351765512,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, darkblotched","D","PTR",0,0.2727459363,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, harlequin","D","NPT",0,157.0448238289,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, harlequin","D","POT",0,0.6586562479,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, harlequin","R","NPT",0,387.0520273167,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, quillback","D","HAL",0,4.5708025131,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, quillback","R","HAL",0,2.5764879742,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, quillback","R","JIG",0,0.0608924617,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, redbanded","D","HAL",0,9.1184080637,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, redbanded","D","NPT",0,7.003054344,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, redbanded","R","HAL",0,3.5811534591,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, redbanded","R","NPT",0,26.0689713247,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, redbanded","R","PTR",0,0.2000342352,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, redstripe","D","HAL",0,0.0709032582,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, redstripe","D","NPT",0,7.3543405763,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, redstripe","R","HAL",0,0.0041656442,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, redstripe","R","NPT",0,129.139034134,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, redstripe","R","PTR",0,3.6183063352,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, rosethorn","R","NPT",0,0.1988151466,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, sharpchin","D","NPT",0,10.0973853,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, sharpchin","R","NPT",0,144.0111745399,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, silvergray","D","HAL",0,2.5325894725,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, silvergray","D","NPT",0,0.2738306,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, silvergray","D","PTR",0,0.8684348387,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, silvergray","R","HAL",0,0.2778577264,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, silvergray","R","JIG",0,0.0530332792,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, silvergray","R","NPT",0,14.2058807042,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, silvergray","R","PTR",0,1.1226411155,"Slope rockfish"
2018,"ROCK","Other Rockfish","rockfish, tiger","D","HAL",0,5.2130152759,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, tiger","D","NPT",0,0.2870222633,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, tiger","R","HAL",0,0.1839733623,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, tiger","R","JIG",0,0.0255492843,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, tiger","R","NPT",0,0.3739523314,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, widow","R","NPT",0,11.5966991652,"Pelagic shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","HAL",0,15.9770803196,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","NPT",0,1.0728200609,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","D","POT",0,0.1446925487,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","HAL",0,37.3052557191,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","JIG",0,4.8304532594,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","NPT",0,34.6571264796,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, yelloweye (red snapper)","R","PTR",0,0.302999703,"Demersal shelf rockfish"
2018,"ROCK","Other Rockfish","rockfish, yellowtail","R","JIG",0,0.0161071578,"Pelagic shelf rockfish"
2018,"SABL","Sablefish","sablefish (blackcod)","D","HAL",0,312.4620699185,"Sablefish"
2018,"SABL","Sablefish","sablefish (blackcod)","D","NPT",0,1591.7736126412,"Sablefish"
2018,"SABL","Sablefish","sablefish (blackcod)","D","POT",0,17.943358578,"Sablefish"
2018,"SABL","Sablefish","sablefish (blackcod)","D","PTR",0,6.3646705752,"Sablefish"
2018,"SABL","Sablefish","sablefish (blackcod)","R","HAL",0,3593.1863275042,"Sablefish"
2018,"SABL","Sablefish","sablefish (blackcod)","R","NPT",0,739.6802807584,"Sablefish"
2018,"SABL","Sablefish","sablefish (blackcod)","R","POT",0,896.0074953443,"Sablefish"
2018,"SABL","Sablefish","sablefish (blackcod)","R","PTR",0,9.9391160086,"Sablefish"
2018,"SCLP","Sculpin","sculpin, bigmouth","D","HAL",0,3.4139858048,"Large sculpins"
2018,"SCLP","Sculpin","sculpin, bigmouth","D","NPT",0,48.1243825399,"Large sculpins"
2018,"SCLP","Sculpin","sculpin, bigmouth","D","POT",0,0.3151322206,"Large sculpins"
2018,"SCLP","Sculpin","sculpin, general","D","NPT",0,10.238365749,"Shelf demersal fish"
2018,"SCLP","Sculpin","sculpin, general","R","NPT",0,10.4903196705,"Shelf demersal fish"
2018,"SCLP","Sculpin","sculpin, general","R","POT",0,0.25029227,"Shelf demersal fish"
2018,"SCLP","Sculpin","sculpin, general","R","PTR",0,0.1673755845,"Shelf demersal fish"
2018,"SCLP","Sculpin","sculpin, great","D","HAL",0,52.0145325434,"Large sculpins"
2018,"SCLP","Sculpin","sculpin, great","D","NPT",0,25.7503214377,"Large sculpins"
2018,"SCLP","Sculpin","sculpin, great","D","POT",0,14.7489527015,"Large sculpins"
2018,"SCLP","Sculpin","sculpin, other large","D","HAL",0,251.9519710073,"Shelf demersal fish"
2018,"SCLP","Sculpin","sculpin, other large","D","NPT",0,7.3610912805,"Shelf demersal fish"
2018,"SCLP","Sculpin","sculpin, other large","D","POT",0,0.4338635062,"Shelf demersal fish"
2018,"SCLP","Sculpin","sculpin, plain","D","HAL",0,3.4366132723,"Large sculpins"
2018,"SCLP","Sculpin","sculpin, plain","D","NPT",0,3.6556655815,"Large sculpins"
2018,"SCLP","Sculpin","sculpin, yellow irish lord","D","HAL",0,34.5800499453,"Large sculpins"
2018,"SCLP","Sculpin","sculpin, yellow irish lord","D","NPT",0,103.6012772454,"Large sculpins"
2018,"SCLP","Sculpin","sculpin, yellow irish lord","D","POT",0,11.2953779142,"Large sculpins"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","D","NPT",0,1.3315572272,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, Alaska plaice","R","NPT",0,7.1606816605,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, general","D","HAL",0,0.0056336588,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, general","D","NPT",0,0.8275908015,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, general","D","POT",0,0.0232910299,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, general","R","NPT",0,0.1687739354,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, starry","D","HAL",0,0.2275755922,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, starry","D","NPT",0,61.2267608851,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, starry","D","POT",0,0.1704122795,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, starry","R","NPT",0,19.6868160425,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","flounder, starry","R","PTR",0,0.4749112113,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","groundfish, general","D","HAL",0,6.0518563517,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","groundfish, general","D","POT",0,0.4115201781,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, English","D","NPT",0,23.2879872009,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, English","R","NPT",0,105.6854477279,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, butter","D","NPT",0,7.9177114429,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, butter","D","POT",0,0.0209692228,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, butter","R","NPT",0,404.9742423279,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, petrale","D","HAL",0,0.0204409817,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, rock","D","HAL",0,6.3501605195,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, rock","D","NPT",0,111.3419211281,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, rock","D","POT",0,0.5182696284,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, rock","R","NPT",0,1982.3717072563,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, rock","R","PTR",0,4.9178484756,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","HAL",0,0.0730924206,"Shallow-water flatfish"
2018,"SFL1","GOA Shallow Water Flatfish","sole, yellowfin","D","POT",0,4.5155797866,"Shallow-water flatfish"
2018,"SQID","Squid","squid, majestic","D","HAL",0,0.0103563667,"Squid"
2018,"SQID","Squid","squid, majestic","D","NPT",0,30.2256173835,"Squid"
2018,"SQID","Squid","squid, majestic","D","PTR",0,0.0518367304,"Squid"
2018,"SQID","Squid","squid, majestic","R","NPT",0,0.2702348719,"Squid"
2018,"SQID","Squid","squid, majestic","R","PTR",0,7.7469040858,"Squid"
2018,"SRKR","Shortraker Rockfish","rockfish, shortraker","D","HAL",0,124.8224572737,"Slope rockfish"
2018,"SRKR","Shortraker Rockfish","rockfish, shortraker","D","NPT",0,67.7456555045,"Slope rockfish"
2018,"SRKR","Shortraker Rockfish","rockfish, shortraker","D","POT",0,0.3372677236,"Slope rockfish"
2018,"SRKR","Shortraker Rockfish","rockfish, shortraker","R","HAL",0,24.5536416907,"Slope rockfish"
2018,"SRKR","Shortraker Rockfish","rockfish, shortraker","R","NPT",0,123.7252224742,"Slope rockfish"
2018,"SRKR","Shortraker Rockfish","rockfish, shortraker","R","POT",0,0.6284727786,"Slope rockfish"
2018,"SRKR","Shortraker Rockfish","rockfish, shortraker","R","PTR",0,8.8545766549,"Slope rockfish"
2018,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","HAL",0,154.5536841187,"Thornyheads"
2018,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","NPT",0,50.2675648819,"Thornyheads"
2018,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","D","POT",0,0.538469228,"Thornyheads"
2018,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","HAL",0,270.643094413,"Thornyheads"
2018,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","NPT",0,375.4596100096,"Thornyheads"
2018,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","POT",0,0.7720995627,"Thornyheads"
2018,"THDS","GOA Thornyhead Rockfish","rockfish, thornyhead (idiots)","R","PTR",0,4.0891352156,"Thornyheads"
2018,"USKT","BSAI Skate and GOA Skate, Other","skate, Aleutian","R","NPT",0,17.8593591595,"Other skates"
2018,"USKT","BSAI Skate and GOA Skate, Other","skate, other","D","HAL",0,380.5089688197,"Other skates"
2018,"USKT","BSAI Skate and GOA Skate, Other","skate, other","D","NPT",0,171.373318743,"Other skates"
2018,"USKT","BSAI Skate and GOA Skate, Other","skate, other","R","HAL",0,13.4131203628,"Other skates"
2018,"USKT","BSAI Skate and GOA Skate, Other","skate, other","R","NPT",0,11.0414238124,"Other skates"
2018,"USKT","BSAI Skate and GOA Skate, Other","skate, other","R","PTR",0,0.8427746235,"Other skates"
2018,"USRK","Shark","Pacific sleeper shark","D","HAL",0,15.816903354,"Pacific sleeper shark"
2018,"USRK","Shark","Pacific sleeper shark","D","NPT",0,222.093190251,"Pacific sleeper shark"
2018,"USRK","Shark","Pacific sleeper shark","D","POT",0,0.3084657338,"Pacific sleeper shark"
2018,"USRK","Shark","Pacific sleeper shark","D","PTR",0,7.1290326806,"Pacific sleeper shark"
2018,"USRK","Shark","shark, salmon","D","HAL",0,0.0968087661,"Salmon shark"
2018,"USRK","Shark","shark, salmon","D","NPT",0,1.6831191394,"Salmon shark"
2018,"USRK","Shark","shark, salmon","D","PTR",0,3.2274030807,"Salmon shark"
2018,"USRK","Shark","shark, spiny dogfish","D","HAL",0,1099.1078287656,"Pacific dogfish"
2018,"USRK","Shark","shark, spiny dogfish","D","NPT",0,161.5595899488,"Pacific dogfish"
2018,"USRK","Shark","shark, spiny dogfish","D","POT",0,0.312118795,"Pacific dogfish"
2018,"USRK","Shark","shark, spiny dogfish","D","PTR",0,6.3267569671,"Pacific dogfish"
2018,"USRK","Shark","shark, spiny dogfish","R","NPT",0,12.31412566,"Pacific dogfish"
2018,"USRK","Shark","shark, spiny dogfish","R","PTR",0,5.5515170153,"Pacific dogfish"
2019,"AMCK","Atka Mackerel","greenling, atka mackerel","D","HAL",0,0.1401398061,"Atka mackerel"
2019,"AMCK","Atka Mackerel","greenling, atka mackerel","D","NPT",0,126.4031882791,"Atka mackerel"
2019,"AMCK","Atka Mackerel","greenling, atka mackerel","D","POT",0,0.1808202133,"Atka mackerel"
2019,"AMCK","Atka Mackerel","greenling, atka mackerel","D","PTR",0,3.5159925425,"Atka mackerel"
2019,"AMCK","Atka Mackerel","greenling, atka mackerel","R","NPT",0,1113.5654638111,"Atka mackerel"
2019,"AMCK","Atka Mackerel","greenling, atka mackerel","R","PTR",0,10.5682486282,"Atka mackerel"
2019,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","HAL",0,187.9036654787,"Arrowtooth flounder"
2019,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","NPT",0,1094.2843971948,"Arrowtooth flounder"
2019,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","POT",0,26.0747977745,"Arrowtooth flounder"
2019,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","D","PTR",0,8.3571606603,"Arrowtooth flounder"
2019,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","HAL",0,10.3117928397,"Arrowtooth flounder"
2019,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","NPT",0,22947.9527283723,"Arrowtooth flounder"
2019,"ARTH","Arrowtooth Flounder","flounder, arrowtooth","R","PTR",0,292.1674637698,"Arrowtooth flounder"
2019,"BSKT","GOA Skate, Big","skate, big","D","HAL",0,484.4511175186,"Big skate"
